(Lookback, Entry, Exit, Stop-loss)
Best HPs: (35, 1.9, -0.2, 2.3), Return: 2.17%, Hit Ratio: 53.33%, Max Drawdown: 3.03%
(35, 1.9, -0.2, 2.3): Return: 2.17%, Hit Ratio: 53.33%, Max Drawdown: 3.03%
(35, 1.9, -0.1, 2.3): Return: 2.17%, Hit Ratio: 53.33%, Max Drawdown: 3.03%
(35, 1.9, -0.2, 2.3): Return: 2.17%, Hit Ratio: 53.33%, Max Drawdown: 3.03%
(35, 1.9, -0.1, 2.3): Return: 2.17%, Hit Ratio: 53.33%, Max Drawdown: 3.03%
(40, 2.2, 0.1, 2.7): Return: 1.64%, Hit Ratio: 50.0%, Max Drawdown: 1.75%
(35, 1.9, -0.2, 2.5): Return: 1.48%, Hit Ratio: 50.0%, Max Drawdown: 2.87%
(35, 1.9, -0.1, 2.5): Return: 1.48%, Hit Ratio: 50.0%, Max Drawdown: 2.87%
(35, 1.9, -0.2, 2.5): Return: 1.48%, Hit Ratio: 50.0%, Max Drawdown: 2.87%
(35, 1.9, -0.1, 2.5): Return: 1.48%, Hit Ratio: 50.0%, Max Drawdown: 2.87%
(35, 1.9, -0.2, 2.4): Return: 1.32%, Hit Ratio: 47.06%, Max Drawdown: 3.03%
(35, 1.9, -0.1, 2.4): Return: 1.32%, Hit Ratio: 47.06%, Max Drawdown: 3.03%
(35, 1.9, -0.2, 2.4): Return: 1.32%, Hit Ratio: 47.06%, Max Drawdown: 3.03%
(35, 1.9, -0.1, 2.4): Return: 1.32%, Hit Ratio: 47.06%, Max Drawdown: 3.03%
(40, 2.2, 0.2, 2.7): Return: 1.2%, Hit Ratio: 50.0%, Max Drawdown: 1.84%
(40, 2.2, -0.1, 2.7): Return: 1.12%, Hit Ratio: 50.0%, Max Drawdown: 1.76%
(40, 2.2, 0.0, 2.7): Return: 1.12%, Hit Ratio: 50.0%, Max Drawdown: 1.76%
(35, 2.0, -0.2, 2.3): Return: 0.99%, Hit Ratio: 50.0%, Max Drawdown: 3.27%
(35, 2.0, -0.1, 2.3): Return: 0.99%, Hit Ratio: 50.0%, Max Drawdown: 3.27%
(35, 2.0, -0.2, 2.3): Return: 0.99%, Hit Ratio: 50.0%, Max Drawdown: 3.27%
(35, 2.0, -0.1, 2.3): Return: 0.99%, Hit Ratio: 50.0%, Max Drawdown: 3.27%
(40, 2.2, -0.2, 2.7): Return: 0.97%, Hit Ratio: 50.0%, Max Drawdown: 1.76%
(35, 1.9, 0.0, 2.3): Return: 0.91%, Hit Ratio: 46.67%, Max Drawdown: 3.96%
