(Lookback, Entry, Exit, Stop-loss)
Best HPs: (40, 2.2, 0.3, 3.2), Return: 2.18%, Hit Ratio: 83.33%, Max Drawdown: 1.48%
(40, 2.2, 0.3, 3.2): Return: 2.18%, Hit Ratio: 83.33%, Max Drawdown: 1.48%
(40, 2.2, 0.4, 3.2): Return: 2.18%, Hit Ratio: 83.33%, Max Drawdown: 1.48%
(40, 2.2, 0.5, 3.2): Return: 2.18%, Hit Ratio: 83.33%, Max Drawdown: 1.48%
(40, 2.2, 0.6, 3.2): Return: 2.18%, Hit Ratio: 83.33%, Max Drawdown: 1.48%
(40, 2.2, 0.7, 3.2): Return: 2.18%, Hit Ratio: 83.33%, Max Drawdown: 1.48%
(20, 1.9, 0.3, 2.8): Return: 2.14%, Hit Ratio: 62.5%, Max Drawdown: 3.54%
(20, 1.9, 0.3, 2.9): Return: 2.14%, Hit Ratio: 62.5%, Max Drawdown: 3.54%
(20, 1.9, 0.4, 2.8): Return: 2.14%, Hit Ratio: 62.5%, Max Drawdown: 3.54%
(20, 1.9, 0.4, 2.9): Return: 2.14%, Hit Ratio: 62.5%, Max Drawdown: 3.54%
(20, 1.9, 0.5, 2.8): Return: 2.14%, Hit Ratio: 62.5%, Max Drawdown: 3.54%
(20, 1.9, 0.5, 2.9): Return: 2.14%, Hit Ratio: 62.5%, Max Drawdown: 3.54%
(20, 1.9, 0.6, 2.8): Return: 2.14%, Hit Ratio: 62.5%, Max Drawdown: 3.54%
(20, 1.9, 0.6, 2.9): Return: 2.14%, Hit Ratio: 62.5%, Max Drawdown: 3.54%
(20, 1.9, 0.7, 2.8): Return: 2.14%, Hit Ratio: 62.5%, Max Drawdown: 3.54%
(20, 1.9, 0.7, 2.9): Return: 2.14%, Hit Ratio: 62.5%, Max Drawdown: 3.54%
(40, 2.2, 0.3, 3.0): Return: 1.98%, Hit Ratio: 80.0%, Max Drawdown: 1.48%
(40, 2.2, 0.3, 3.1): Return: 1.98%, Hit Ratio: 80.0%, Max Drawdown: 1.48%
(40, 2.2, 0.4, 3.0): Return: 1.98%, Hit Ratio: 80.0%, Max Drawdown: 1.48%
