(Lookback, Entry, Exit, Stop-loss)
Best HPs: (20, 1.0, -0.5, 3.3), Return: 6.14%, Hit Ratio: 82.35%, Max Drawdown: 2.84%
(20, 1.0, -0.5, 3.3): Return: 6.14%, Hit Ratio: 82.35%, Max Drawdown: 2.84%
(20, 1.0, -0.5, 3.4): Return: 6.14%, Hit Ratio: 82.35%, Max Drawdown: 2.84%
(20, 1.0, -0.5, 3.5): Return: 6.14%, Hit Ratio: 82.35%, Max Drawdown: 2.84%
(20, 1.0, -0.5, 3.6): Return: 6.14%, Hit Ratio: 82.35%, Max Drawdown: 2.84%
(20, 1.0, -0.6, 3.3): Return: 6.11%, Hit Ratio: 83.16%, Max Drawdown: 2.84%
(20, 1.0, -0.6, 3.4): Return: 6.11%, Hit Ratio: 83.16%, Max Drawdown: 2.84%
(20, 1.0, -0.6, 3.5): Return: 6.11%, Hit Ratio: 83.16%, Max Drawdown: 2.84%
(20, 1.0, -0.6, 3.6): Return: 6.11%, Hit Ratio: 83.16%, Max Drawdown: 2.84%
(20, 1.0, -0.6, 3.7): Return: 6.1%, Hit Ratio: 83.16%, Max Drawdown: 2.84%
(20, 1.0, -0.5, 3.7): Return: 6.1%, Hit Ratio: 82.35%, Max Drawdown: 2.84%
(35, 1.2, -0.6, 3.5): Return: 5.77%, Hit Ratio: 84.93%, Max Drawdown: 3.36%
(35, 1.2, -0.6, 3.5): Return: 5.77%, Hit Ratio: 84.93%, Max Drawdown: 3.36%
(35, 1.2, -0.6, 3.6): Return: 5.76%, Hit Ratio: 86.11%, Max Drawdown: 3.36%
(35, 1.2, -0.6, 3.7): Return: 5.76%, Hit Ratio: 86.11%, Max Drawdown: 3.36%
(35, 1.2, -0.6, 3.6): Return: 5.76%, Hit Ratio: 86.11%, Max Drawdown: 3.36%
(35, 1.2, -0.6, 3.7): Return: 5.76%, Hit Ratio: 86.11%, Max Drawdown: 3.36%
(20, 1.2, -0.6, 3.3): Return: 5.73%, Hit Ratio: 83.33%, Max Drawdown: 3.15%
(20, 1.2, -0.6, 3.4): Return: 5.73%, Hit Ratio: 83.33%, Max Drawdown: 3.15%
(20, 1.2, -0.6, 3.5): Return: 5.73%, Hit Ratio: 83.33%, Max Drawdown: 3.15%
(20, 1.2, -0.6, 3.6): Return: 5.73%, Hit Ratio: 83.33%, Max Drawdown: 3.15%
(35, 1.1, -0.6, 3.5): Return: 5.73%, Hit Ratio: 83.12%, Max Drawdown: 3.36%
(35, 1.1, -0.6, 3.5): Return: 5.73%, Hit Ratio: 83.12%, Max Drawdown: 3.36%
(20, 1.2, -0.5, 3.3): Return: 5.72%, Hit Ratio: 80.0%, Max Drawdown: 3.15%
(20, 1.2, -0.5, 3.4): Return: 5.72%, Hit Ratio: 80.0%, Max Drawdown: 3.15%
(20, 1.2, -0.5, 3.5): Return: 5.72%, Hit Ratio: 80.0%, Max Drawdown: 3.15%
(20, 1.2, -0.5, 3.6): Return: 5.72%, Hit Ratio: 80.0%, Max Drawdown: 3.15%
(35, 1.1, -0.6, 3.6): Return: 5.72%, Hit Ratio: 84.21%, Max Drawdown: 3.36%
(35, 1.1, -0.6, 3.7): Return: 5.72%, Hit Ratio: 84.21%, Max Drawdown: 3.36%
(35, 1.1, -0.6, 3.6): Return: 5.72%, Hit Ratio: 84.21%, Max Drawdown: 3.36%
(35, 1.1, -0.6, 3.7): Return: 5.72%, Hit Ratio: 84.21%, Max Drawdown: 3.36%
(20, 1.2, -0.6, 3.7): Return: 5.71%, Hit Ratio: 83.33%, Max Drawdown: 3.15%
(20, 1.2, -0.5, 3.7): Return: 5.68%, Hit Ratio: 80.0%, Max Drawdown: 3.15%
(30, 1.2, -0.6, 3.4): Return: 5.57%, Hit Ratio: 85.0%, Max Drawdown: 3.02%
(30, 1.2, -0.6, 3.5): Return: 5.57%, Hit Ratio: 86.08%, Max Drawdown: 3.02%
(30, 1.2, -0.6, 3.6): Return: 5.57%, Hit Ratio: 86.08%, Max Drawdown: 3.02%
(30, 1.2, -0.6, 3.7): Return: 5.57%, Hit Ratio: 86.08%, Max Drawdown: 3.02%
(35, 1.2, -0.7, 3.5): Return: 5.56%, Hit Ratio: 85.71%, Max Drawdown: 3.36%
(35, 1.2, -0.7, 3.5): Return: 5.56%, Hit Ratio: 85.71%, Max Drawdown: 3.36%
(35, 1.2, -0.7, 3.6): Return: 5.55%, Hit Ratio: 86.96%, Max Drawdown: 3.36%
(35, 1.2, -0.7, 3.7): Return: 5.55%, Hit Ratio: 86.96%, Max Drawdown: 3.36%
(35, 1.2, -0.7, 3.6): Return: 5.55%, Hit Ratio: 86.96%, Max Drawdown: 3.36%
(35, 1.2, -0.7, 3.7): Return: 5.55%, Hit Ratio: 86.96%, Max Drawdown: 3.36%
(20, 1.1, -0.5, 3.5): Return: 5.52%, Hit Ratio: 80.65%, Max Drawdown: 3.27%
(20, 1.1, -0.5, 3.6): Return: 5.52%, Hit Ratio: 80.65%, Max Drawdown: 3.27%
(20, 1.1, -0.5, 3.3): Return: 5.51%, Hit Ratio: 80.65%, Max Drawdown: 3.27%
(20, 1.1, -0.5, 3.4): Return: 5.51%, Hit Ratio: 80.65%, Max Drawdown: 3.27%
(35, 1.1, -0.7, 3.5): Return: 5.5%, Hit Ratio: 83.78%, Max Drawdown: 3.36%
(35, 1.1, -0.7, 3.6): Return: 5.5%, Hit Ratio: 84.93%, Max Drawdown: 3.36%
(35, 1.1, -0.7, 3.7): Return: 5.5%, Hit Ratio: 84.93%, Max Drawdown: 3.36%
(35, 1.1, -0.7, 3.5): Return: 5.5%, Hit Ratio: 83.78%, Max Drawdown: 3.36%
(35, 1.1, -0.7, 3.6): Return: 5.5%, Hit Ratio: 84.93%, Max Drawdown: 3.36%
