(Lookback, Entry, Exit, Stop-loss)
Best HPs: (110, 2.0, -0.4, 2.3), Return: 0.32%, Hit Ratio: 58.33%, Max Drawdown: 0.21%
(110, 2.0, -0.4, 2.3): Return: 0.32%, Hit Ratio: 58.33%, Max Drawdown: 0.21%
(110, 2.1, -0.4, 2.3): Return: 0.3%, Hit Ratio: 57.14%, Max Drawdown: 0.14%
(110, 2.1, -0.3, 2.3): Return: 0.3%, Hit Ratio: 57.14%, Max Drawdown: 0.14%
(110, 2.0, -0.3, 2.3): Return: 0.25%, Hit Ratio: 50.0%, Max Drawdown: 0.21%
(90, 2.2, -0.6, 2.4): Return: 0.24%, Hit Ratio: 66.67%, Max Drawdown: 0.24%
(105, 2.1, -0.4, 2.3): Return: 0.24%, Hit Ratio: 66.67%, Max Drawdown: 0.12%
(105, 2.1, -0.4, 2.3): Return: 0.24%, Hit Ratio: 66.67%, Max Drawdown: 0.12%
(90, 2.1, -0.6, 2.4): Return: 0.22%, Hit Ratio: 66.67%, Max Drawdown: 0.29%
(110, 2.1, -0.5, 2.3): Return: 0.2%, Hit Ratio: 57.14%, Max Drawdown: 0.14%
(105, 2.1, -0.4, 2.5): Return: 0.19%, Hit Ratio: 60.0%, Max Drawdown: 0.27%
(105, 2.1, -0.4, 2.5): Return: 0.19%, Hit Ratio: 60.0%, Max Drawdown: 0.27%
(110, 2.0, -0.4, 2.7): Return: 0.19%, Hit Ratio: 55.56%, Max Drawdown: 0.37%
(110, 2.1, -0.3, 2.7): Return: 0.19%, Hit Ratio: 53.85%, Max Drawdown: 0.32%
(90, 2.2, -0.6, 2.5): Return: 0.18%, Hit Ratio: 57.14%, Max Drawdown: 0.25%
(90, 2.2, -0.6, 2.6): Return: 0.18%, Hit Ratio: 57.14%, Max Drawdown: 0.25%
(90, 2.2, -0.7, 2.4): Return: 0.17%, Hit Ratio: 66.67%, Max Drawdown: 0.25%
(90, 2.2, -0.5, 2.4): Return: 0.17%, Hit Ratio: 57.14%, Max Drawdown: 0.27%
(105, 2.1, -0.7, 2.5): Return: 0.17%, Hit Ratio: 66.67%, Max Drawdown: 0.3%
(105, 2.1, -0.3, 2.3): Return: 0.17%, Hit Ratio: 50.0%, Max Drawdown: 0.12%
(105, 2.1, -0.7, 2.5): Return: 0.17%, Hit Ratio: 66.67%, Max Drawdown: 0.3%
(105, 2.1, -0.3, 2.3): Return: 0.17%, Hit Ratio: 50.0%, Max Drawdown: 0.12%
(110, 2.1, -0.4, 2.7): Return: 0.17%, Hit Ratio: 53.85%, Max Drawdown: 0.34%
(110, 2.1, -0.3, 2.6): Return: 0.17%, Hit Ratio: 50.0%, Max Drawdown: 0.34%
(90, 2.0, -0.7, 2.4): Return: 0.16%, Hit Ratio: 56.25%, Max Drawdown: 0.44%
(90, 2.1, -0.6, 2.5): Return: 0.16%, Hit Ratio: 60.0%, Max Drawdown: 0.36%
(90, 2.1, -0.6, 2.6): Return: 0.16%, Hit Ratio: 60.0%, Max Drawdown: 0.36%
(110, 2.0, -0.4, 2.6): Return: 0.16%, Hit Ratio: 52.94%, Max Drawdown: 0.4%
(90, 2.1, -0.5, 2.4): Return: 0.15%, Hit Ratio: 60.0%, Max Drawdown: 0.27%
(110, 2.0, -0.4, 2.5): Return: 0.15%, Hit Ratio: 50.0%, Max Drawdown: 0.4%
(110, 2.1, -0.7, 2.7): Return: 0.15%, Hit Ratio: 58.33%, Max Drawdown: 0.42%
(110, 2.1, -0.3, 2.5): Return: 0.15%, Hit Ratio: 45.45%, Max Drawdown: 0.34%
(90, 2.1, -0.7, 2.4): Return: 0.14%, Hit Ratio: 66.67%, Max Drawdown: 0.37%
(110, 2.0, -0.3, 2.7): Return: 0.14%, Hit Ratio: 50.0%, Max Drawdown: 0.35%
(110, 2.1, -0.4, 2.6): Return: 0.14%, Hit Ratio: 50.0%, Max Drawdown: 0.37%
(90, 2.2, -0.6, 2.7): Return: 0.13%, Hit Ratio: 60.0%, Max Drawdown: 0.37%
(105, 2.1, -0.5, 2.3): Return: 0.13%, Hit Ratio: 66.67%, Max Drawdown: 0.12%
(105, 2.1, -0.4, 2.7): Return: 0.13%, Hit Ratio: 58.33%, Max Drawdown: 0.28%
(105, 2.1, -0.5, 2.3): Return: 0.13%, Hit Ratio: 66.67%, Max Drawdown: 0.12%
(105, 2.1, -0.4, 2.7): Return: 0.13%, Hit Ratio: 58.33%, Max Drawdown: 0.28%
(110, 2.1, -0.7, 2.6): Return: 0.13%, Hit Ratio: 54.55%, Max Drawdown: 0.45%
(110, 2.1, -0.4, 2.5): Return: 0.13%, Hit Ratio: 45.45%, Max Drawdown: 0.37%
(90, 2.2, -0.5, 2.5): Return: 0.12%, Hit Ratio: 50.0%, Max Drawdown: 0.27%
(90, 2.2, -0.5, 2.6): Return: 0.12%, Hit Ratio: 50.0%, Max Drawdown: 0.27%
(105, 2.1, -0.3, 2.5): Return: 0.12%, Hit Ratio: 50.0%, Max Drawdown: 0.31%
(105, 2.1, -0.3, 2.5): Return: 0.12%, Hit Ratio: 50.0%, Max Drawdown: 0.31%
(110, 2.0, -0.3, 2.6): Return: 0.12%, Hit Ratio: 47.06%, Max Drawdown: 0.37%
(110, 2.1, -0.6, 2.3): Return: 0.12%, Hit Ratio: 57.14%, Max Drawdown: 0.21%
(90, 2.1, -0.6, 2.7): Return: 0.11%, Hit Ratio: 61.54%, Max Drawdown: 0.48%
(90, 2.2, -0.7, 2.5): Return: 0.11%, Hit Ratio: 57.14%, Max Drawdown: 0.31%
(90, 2.2, -0.7, 2.6): Return: 0.11%, Hit Ratio: 57.14%, Max Drawdown: 0.31%
(110, 2.1, -0.7, 2.5): Return: 0.11%, Hit Ratio: 50.0%, Max Drawdown: 0.45%
(90, 2.0, -0.7, 2.5): Return: 0.1%, Hit Ratio: 52.94%, Max Drawdown: 0.49%
(90, 2.0, -0.7, 2.6): Return: 0.1%, Hit Ratio: 52.94%, Max Drawdown: 0.49%
(90, 2.2, -0.4, 2.4): Return: 0.1%, Hit Ratio: 42.86%, Max Drawdown: 0.31%
(90, 2.2, -0.3, 2.4): Return: 0.1%, Hit Ratio: 42.86%, Max Drawdown: 0.31%
(105, 1.9, -0.4, 2.3): Return: 0.1%, Hit Ratio: 52.63%, Max Drawdown: 0.34%
(105, 2.1, -0.4, 2.6): Return: 0.1%, Hit Ratio: 54.55%, Max Drawdown: 0.3%
(100, 2.0, -0.7, 2.5): Return: 0.1%, Hit Ratio: 52.94%, Max Drawdown: 0.49%
(100, 2.0, -0.7, 2.6): Return: 0.1%, Hit Ratio: 52.94%, Max Drawdown: 0.49%
(105, 1.9, -0.4, 2.3): Return: 0.1%, Hit Ratio: 52.63%, Max Drawdown: 0.34%
(105, 2.1, -0.4, 2.6): Return: 0.1%, Hit Ratio: 54.55%, Max Drawdown: 0.3%
(110, 2.0, -0.3, 2.5): Return: 0.1%, Hit Ratio: 43.75%, Max Drawdown: 0.37%
(110, 2.1, -0.7, 2.3): Return: 0.1%, Hit Ratio: 57.14%, Max Drawdown: 0.23%
(90, 2.1, -0.5, 2.5): Return: 0.09%, Hit Ratio: 54.55%, Max Drawdown: 0.35%
(90, 2.1, -0.5, 2.6): Return: 0.09%, Hit Ratio: 54.55%, Max Drawdown: 0.35%
(105, 2.1, -0.7, 2.7): Return: 0.09%, Hit Ratio: 63.64%, Max Drawdown: 0.39%
(105, 2.1, -0.5, 2.5): Return: 0.09%, Hit Ratio: 60.0%, Max Drawdown: 0.27%
(100, 2.0, -0.7, 2.4): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.49%
(105, 2.1, -0.7, 2.7): Return: 0.09%, Hit Ratio: 63.64%, Max Drawdown: 0.39%
(105, 2.1, -0.5, 2.5): Return: 0.09%, Hit Ratio: 60.0%, Max Drawdown: 0.27%
(110, 1.9, -0.4, 2.3): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.34%
(110, 2.0, -0.4, 2.4): Return: 0.09%, Hit Ratio: 53.85%, Max Drawdown: 0.25%
(90, 2.1, -0.7, 2.5): Return: 0.08%, Hit Ratio: 60.0%, Max Drawdown: 0.43%
(90, 2.1, -0.7, 2.6): Return: 0.08%, Hit Ratio: 60.0%, Max Drawdown: 0.43%
(90, 2.1, -0.4, 2.4): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.31%
(110, 2.1, -0.4, 2.4): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.25%
(110, 2.1, -0.3, 2.4): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.25%
(90, 2.2, -0.7, 2.7): Return: 0.06%, Hit Ratio: 60.0%, Max Drawdown: 0.42%
(90, 2.2, -0.5, 2.7): Return: 0.06%, Hit Ratio: 54.55%, Max Drawdown: 0.35%
(105, 2.1, -0.7, 2.6): Return: 0.06%, Hit Ratio: 60.0%, Max Drawdown: 0.41%
(105, 2.1, -0.3, 2.7): Return: 0.06%, Hit Ratio: 50.0%, Max Drawdown: 0.31%
(105, 2.2, -0.7, 2.5): Return: 0.06%, Hit Ratio: 40.0%, Max Drawdown: 0.25%
(100, 2.2, -0.7, 2.5): Return: 0.06%, Hit Ratio: 40.0%, Max Drawdown: 0.25%
(100, 2.2, -0.7, 2.6): Return: 0.06%, Hit Ratio: 40.0%, Max Drawdown: 0.25%
(105, 2.1, -0.7, 2.6): Return: 0.06%, Hit Ratio: 60.0%, Max Drawdown: 0.41%
