(Lookback, Entry, Exit, Stop-loss)
Best HPs: (110, 2.2, 0.6, 2.3), Return: 0.43%, Hit Ratio: 66.67%, Max Drawdown: 0.03%
(110, 2.2, 0.6, 2.3): Return: 0.43%, Hit Ratio: 66.67%, Max Drawdown: 0.03%
(110, 2.2, 0.7, 2.3): Return: 0.43%, Hit Ratio: 66.67%, Max Drawdown: 0.03%
(110, 2.1, 0.4, 2.3): Return: 0.42%, Hit Ratio: 63.64%, Max Drawdown: 0.17%
(110, 2.1, 0.3, 2.3): Return: 0.41%, Hit Ratio: 63.64%, Max Drawdown: 0.17%
(110, 2.2, 0.3, 2.3): Return: 0.41%, Hit Ratio: 83.33%, Max Drawdown: 0.03%
(110, 2.2, 0.4, 2.3): Return: 0.41%, Hit Ratio: 83.33%, Max Drawdown: 0.03%
(100, 2.0, 0.6, 2.3): Return: 0.4%, Hit Ratio: 53.33%, Max Drawdown: 0.16%
(110, 2.1, 0.6, 2.3): Return: 0.4%, Hit Ratio: 54.55%, Max Drawdown: 0.17%
(110, 2.1, 0.7, 2.3): Return: 0.4%, Hit Ratio: 54.55%, Max Drawdown: 0.17%
(110, 2.2, 0.6, 2.4): Return: 0.4%, Hit Ratio: 62.5%, Max Drawdown: 0.14%
(110, 2.2, 0.7, 2.4): Return: 0.4%, Hit Ratio: 62.5%, Max Drawdown: 0.14%
(110, 2.1, 0.4, 2.4): Return: 0.39%, Hit Ratio: 61.54%, Max Drawdown: 0.28%
(110, 2.2, 0.5, 2.3): Return: 0.39%, Hit Ratio: 66.67%, Max Drawdown: 0.03%
(110, 2.2, 0.3, 2.4): Return: 0.38%, Hit Ratio: 75.0%, Max Drawdown: 0.14%
(110, 2.2, 0.4, 2.4): Return: 0.38%, Hit Ratio: 75.0%, Max Drawdown: 0.14%
(100, 2.0, 0.3, 2.3): Return: 0.37%, Hit Ratio: 66.67%, Max Drawdown: 0.16%
(110, 2.1, 0.3, 2.4): Return: 0.37%, Hit Ratio: 61.54%, Max Drawdown: 0.28%
(110, 2.1, 0.6, 2.4): Return: 0.37%, Hit Ratio: 53.85%, Max Drawdown: 0.28%
(110, 2.1, 0.7, 2.4): Return: 0.37%, Hit Ratio: 53.85%, Max Drawdown: 0.28%
(105, 2.0, 0.3, 2.3): Return: 0.36%, Hit Ratio: 64.71%, Max Drawdown: 0.25%
(105, 2.0, 0.4, 2.3): Return: 0.36%, Hit Ratio: 58.82%, Max Drawdown: 0.26%
(105, 2.0, 0.3, 2.3): Return: 0.36%, Hit Ratio: 64.71%, Max Drawdown: 0.25%
(105, 2.0, 0.4, 2.3): Return: 0.36%, Hit Ratio: 58.82%, Max Drawdown: 0.26%
(110, 2.0, 0.3, 2.3): Return: 0.36%, Hit Ratio: 64.71%, Max Drawdown: 0.25%
(110, 2.0, 0.4, 2.3): Return: 0.36%, Hit Ratio: 58.82%, Max Drawdown: 0.26%
(110, 2.1, 0.5, 2.3): Return: 0.36%, Hit Ratio: 54.55%, Max Drawdown: 0.17%
(110, 2.2, 0.5, 2.4): Return: 0.36%, Hit Ratio: 62.5%, Max Drawdown: 0.14%
(105, 2.0, 0.6, 2.3): Return: 0.35%, Hit Ratio: 52.94%, Max Drawdown: 0.3%
(105, 2.0, 0.6, 2.3): Return: 0.35%, Hit Ratio: 52.94%, Max Drawdown: 0.3%
(110, 2.0, 0.6, 2.3): Return: 0.35%, Hit Ratio: 52.94%, Max Drawdown: 0.3%
(100, 2.0, 0.4, 2.3): Return: 0.34%, Hit Ratio: 53.33%, Max Drawdown: 0.16%
(105, 2.0, 0.3, 2.4): Return: 0.33%, Hit Ratio: 63.16%, Max Drawdown: 0.25%
(105, 2.0, 0.4, 2.4): Return: 0.33%, Hit Ratio: 57.89%, Max Drawdown: 0.26%
(105, 2.0, 0.3, 2.4): Return: 0.33%, Hit Ratio: 63.16%, Max Drawdown: 0.25%
(105, 2.0, 0.4, 2.4): Return: 0.33%, Hit Ratio: 57.89%, Max Drawdown: 0.26%
(110, 2.0, 0.3, 2.4): Return: 0.33%, Hit Ratio: 63.16%, Max Drawdown: 0.25%
(110, 2.0, 0.4, 2.4): Return: 0.33%, Hit Ratio: 57.89%, Max Drawdown: 0.26%
(110, 2.1, 0.5, 2.4): Return: 0.33%, Hit Ratio: 53.85%, Max Drawdown: 0.28%
(105, 2.0, 0.5, 2.3): Return: 0.31%, Hit Ratio: 52.94%, Max Drawdown: 0.3%
(105, 2.0, 0.6, 2.4): Return: 0.31%, Hit Ratio: 52.63%, Max Drawdown: 0.3%
(100, 2.0, 0.5, 2.3): Return: 0.31%, Hit Ratio: 53.33%, Max Drawdown: 0.16%
(105, 2.0, 0.5, 2.3): Return: 0.31%, Hit Ratio: 52.94%, Max Drawdown: 0.3%
(105, 2.0, 0.6, 2.4): Return: 0.31%, Hit Ratio: 52.63%, Max Drawdown: 0.3%
(110, 2.0, 0.5, 2.3): Return: 0.31%, Hit Ratio: 52.94%, Max Drawdown: 0.3%
(110, 2.0, 0.6, 2.4): Return: 0.31%, Hit Ratio: 52.63%, Max Drawdown: 0.3%
(100, 2.0, 0.7, 2.3): Return: 0.29%, Hit Ratio: 53.33%, Max Drawdown: 0.16%
(100, 2.0, 0.6, 2.5): Return: 0.28%, Hit Ratio: 52.17%, Max Drawdown: 0.32%
(105, 2.0, 0.5, 2.4): Return: 0.27%, Hit Ratio: 52.63%, Max Drawdown: 0.3%
(105, 2.0, 0.5, 2.4): Return: 0.27%, Hit Ratio: 52.63%, Max Drawdown: 0.3%
(110, 2.0, 0.5, 2.4): Return: 0.27%, Hit Ratio: 52.63%, Max Drawdown: 0.3%
(90, 2.0, 0.3, 2.3): Return: 0.25%, Hit Ratio: 53.85%, Max Drawdown: 0.16%
(90, 2.0, 0.4, 2.3): Return: 0.25%, Hit Ratio: 46.15%, Max Drawdown: 0.16%
(90, 2.0, 0.6, 2.3): Return: 0.25%, Hit Ratio: 46.15%, Max Drawdown: 0.16%
(105, 1.9, 0.3, 2.3): Return: 0.23%, Hit Ratio: 55.0%, Max Drawdown: 0.32%
(105, 1.9, 0.4, 2.3): Return: 0.23%, Hit Ratio: 50.0%, Max Drawdown: 0.33%
(105, 2.0, 0.7, 2.3): Return: 0.23%, Hit Ratio: 52.94%, Max Drawdown: 0.3%
(105, 2.2, 0.6, 2.3): Return: 0.23%, Hit Ratio: 50.0%, Max Drawdown: 0.17%
(105, 2.2, 0.7, 2.3): Return: 0.23%, Hit Ratio: 50.0%, Max Drawdown: 0.17%
(100, 2.0, 0.3, 2.5): Return: 0.23%, Hit Ratio: 60.87%, Max Drawdown: 0.26%
(100, 2.0, 0.6, 2.4): Return: 0.23%, Hit Ratio: 50.0%, Max Drawdown: 0.31%
(105, 1.9, 0.3, 2.3): Return: 0.23%, Hit Ratio: 55.0%, Max Drawdown: 0.32%
(105, 1.9, 0.4, 2.3): Return: 0.23%, Hit Ratio: 50.0%, Max Drawdown: 0.33%
(105, 2.0, 0.7, 2.3): Return: 0.23%, Hit Ratio: 52.94%, Max Drawdown: 0.3%
(105, 2.2, 0.6, 2.3): Return: 0.23%, Hit Ratio: 50.0%, Max Drawdown: 0.17%
(105, 2.2, 0.7, 2.3): Return: 0.23%, Hit Ratio: 50.0%, Max Drawdown: 0.17%
(110, 2.0, 0.7, 2.3): Return: 0.23%, Hit Ratio: 52.94%, Max Drawdown: 0.3%
(100, 2.0, 0.4, 2.5): Return: 0.22%, Hit Ratio: 52.17%, Max Drawdown: 0.28%
