(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (100, 1, 1, 0, -0.5, 3, 3.5), Return: 0.07%, Hit Ratio: 57.36%, Max Drawdown: 0.02%
(30, 1, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 55.12%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 50.68%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 51.01%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0, 3.5, 3.5): Return: -0.0%, Hit Ratio: 51.33%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 51.02%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 50.67%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 51.66%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 52.67%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 52.29%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 53.25%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 52.67%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 52.29%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 53.25%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 47.97%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 49.33%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 49.67%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, -0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 48.67%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 50.33%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 48.67%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, -0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 50.33%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 47.65%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 49.01%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 49.34%, Max Drawdown: 0.02%
(30, 1, 1, 0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 49.01%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0, 3, 3): Return: -0.0%, Hit Ratio: 50.33%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3, 3.5): Return: -0.0%, Hit Ratio: 50.65%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 49.01%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0, 3.5, 3): Return: -0.0%, Hit Ratio: 50.33%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3.5, 3.5): Return: -0.0%, Hit Ratio: 50.65%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 49.66%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 50.33%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 51.32%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 50.65%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 51.61%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 50.65%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 51.61%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 58.04%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.03%, Hit Ratio: 58.77%, Max Drawdown: 0.02%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.03%, Hit Ratio: 57.89%, Max Drawdown: 0.02%
(30, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 58.77%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 3, 3): Return: 0.04%, Hit Ratio: 59.48%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 58.62%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 58.77%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 59.48%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 58.62%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 51.22%, Max Drawdown: 0.02%
(30, 1, 1.5, -0.5, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 51.59%, Max Drawdown: 0.02%
(30, 1, 1.5, -0.5, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 50.79%, Max Drawdown: 0.02%
(30, 1, 1.5, -0.5, 0, 3, 2.5): Return: 0.0%, Hit Ratio: 53.6%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0, 3, 3): Return: 0.02%, Hit Ratio: 53.91%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 53.12%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0, 3.5, 2.5): Return: 0.0%, Hit Ratio: 53.6%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0, 3.5, 3): Return: 0.02%, Hit Ratio: 53.91%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: 0.02%, Hit Ratio: 53.12%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.0%, Hit Ratio: 52.42%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.0%, Hit Ratio: 52.34%, Max Drawdown: 0.02%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 53.49%, Max Drawdown: 0.02%
(30, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.0%, Hit Ratio: 54.33%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 54.2%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 55.3%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.0%, Hit Ratio: 54.33%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 54.2%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 55.3%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 53.66%, Max Drawdown: 0.02%
(30, 1, 1.5, 0, -0.5, 2.5, 3): Return: 0.04%, Hit Ratio: 54.76%, Max Drawdown: 0.01%
(30, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 54.33%, Max Drawdown: 0.01%
(30, 1, 1.5, 0, -0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 55.2%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 3, 3): Return: 0.04%, Hit Ratio: 56.25%, Max Drawdown: 0.02%
(30, 1, 1.5, 0, -0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 55.81%, Max Drawdown: 0.02%
(30, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 55.2%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 56.25%, Max Drawdown: 0.02%
(30, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 55.81%, Max Drawdown: 0.02%
(30, 1, 1.5, 0, 0, 2.5, 2.5): Return: -0.0%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(30, 1, 1.5, 0, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 50.77%, Max Drawdown: 0.02%
(30, 1, 1.5, 0, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 50.38%, Max Drawdown: 0.02%
(30, 1, 1.5, 0, 0, 3, 2.5): Return: 0.0%, Hit Ratio: 52.34%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 3, 3): Return: 0.02%, Hit Ratio: 53.03%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 52.63%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 3.5, 2.5): Return: 0.0%, Hit Ratio: 52.34%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 3.5, 3): Return: 0.02%, Hit Ratio: 53.03%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 3.5, 3.5): Return: 0.02%, Hit Ratio: 52.63%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.0%, Hit Ratio: 51.18%, Max Drawdown: 0.02%
(30, 1, 1.5, 0, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 51.15%, Max Drawdown: 0.02%
(30, 1, 1.5, 0, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 52.27%, Max Drawdown: 0.02%
(30, 1, 1.5, 0, 0.5, 3, 2.5): Return: -0.0%, Hit Ratio: 53.08%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 52.99%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 54.07%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.0%, Hit Ratio: 53.08%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 52.99%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 54.07%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.0%, Hit Ratio: 50.77%, Max Drawdown: 0.02%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 52.63%, Max Drawdown: 0.02%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 52.99%, Max Drawdown: 0.02%
(30, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.0%, Hit Ratio: 51.52%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 53.33%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 53.68%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.0%, Hit Ratio: 51.52%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 53.33%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 53.68%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 49.23%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 51.13%, Max Drawdown: 0.02%
(30, 1, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 51.49%, Max Drawdown: 0.02%
(30, 1, 1.5, 0.5, 0, 3, 2.5): Return: 0.0%, Hit Ratio: 50.76%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, 0, 3, 3): Return: 0.02%, Hit Ratio: 52.59%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 52.94%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.0%, Hit Ratio: 50.76%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, 0, 3.5, 3): Return: 0.02%, Hit Ratio: 52.59%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.02%, Hit Ratio: 52.94%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 50.77%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3): Return: 0.0%, Hit Ratio: 51.88%, Max Drawdown: 0.02%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 52.24%, Max Drawdown: 0.02%
(30, 1, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 51.13%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, 0.5, 3, 3): Return: -0.0%, Hit Ratio: 52.21%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 3, 3.5): Return: 0.0%, Hit Ratio: 52.55%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 51.13%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.0%, Hit Ratio: 52.21%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 0.0%, Hit Ratio: 52.55%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 60.58%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, -0.5, 2.5, 3): Return: 0.03%, Hit Ratio: 60.38%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.03%, Hit Ratio: 59.43%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, -0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 60.75%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 3, 3): Return: 0.03%, Hit Ratio: 60.55%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, -0.5, 3, 3.5): Return: 0.03%, Hit Ratio: 59.63%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 60.75%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 3.5, 3): Return: 0.03%, Hit Ratio: 60.55%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.03%, Hit Ratio: 59.63%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, 0, 2.5, 2.5): Return: -0.0%, Hit Ratio: 53.57%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0, 2.5, 3): Return: 0.0%, Hit Ratio: 53.04%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, 0, 2.5, 3.5): Return: 0.0%, Hit Ratio: 52.17%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 55.65%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 3, 3): Return: 0.01%, Hit Ratio: 55.08%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0, 3, 3.5): Return: 0.01%, Hit Ratio: 54.24%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 55.65%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 55.08%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 54.24%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.0%, Hit Ratio: 55.26%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 54.24%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 55.46%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 56.78%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 55.74%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 56.91%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 56.78%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 55.74%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 56.91%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 2.5, 2.5): Return: 0.03%, Hit Ratio: 56.25%, Max Drawdown: 0.02%
(30, 1, 2, 0, -0.5, 2.5, 3): Return: 0.03%, Hit Ratio: 56.52%, Max Drawdown: 0.02%
(30, 1, 2, 0, -0.5, 2.5, 3.5): Return: 0.03%, Hit Ratio: 56.03%, Max Drawdown: 0.02%
(30, 1, 2, 0, -0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 58.26%, Max Drawdown: 0.02%
(30, 1, 2, 0, -0.5, 3, 3): Return: 0.04%, Hit Ratio: 58.47%, Max Drawdown: 0.02%
(30, 1, 2, 0, -0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 57.98%, Max Drawdown: 0.02%
(30, 1, 2, 0, -0.5, 3.5, 2.5): Return: 0.03%, Hit Ratio: 58.26%, Max Drawdown: 0.02%
(30, 1, 2, 0, -0.5, 3.5, 3): Return: 0.04%, Hit Ratio: 58.47%, Max Drawdown: 0.02%
(30, 1, 2, 0, -0.5, 3.5, 3.5): Return: 0.04%, Hit Ratio: 57.98%, Max Drawdown: 0.02%
(30, 1, 2, 0, 0, 2.5, 2.5): Return: 0.0%, Hit Ratio: 53.04%, Max Drawdown: 0.02%
(30, 1, 2, 0, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 52.94%, Max Drawdown: 0.02%
(30, 1, 2, 0, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 52.5%, Max Drawdown: 0.02%
(30, 1, 2, 0, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 55.93%, Max Drawdown: 0.04%
(30, 1, 2, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 55.74%, Max Drawdown: 0.04%
(30, 1, 2, 0, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 55.28%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 55.93%, Max Drawdown: 0.04%
(30, 1, 2, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 55.74%, Max Drawdown: 0.04%
(30, 1, 2, 0, 0, 3.5, 3.5): Return: 0.02%, Hit Ratio: 55.28%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 54.31%, Max Drawdown: 0.02%
(30, 1, 2, 0, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 53.33%, Max Drawdown: 0.02%
(30, 1, 2, 0, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 54.55%, Max Drawdown: 0.02%
(30, 1, 2, 0, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 56.67%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 55.65%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 56.8%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 56.67%, Max Drawdown: 0.03%
