(Lookback, Entry, Exit, Stop-loss)
Best HPs: (50, 1.2, -0.6, 3.3), Return: 1.98%, Hit Ratio: 66.67%, Max Drawdown: 0.9%
(50, 1.2, -0.6, 3.3): Return: 1.98%, Hit Ratio: 66.67%, Max Drawdown: 0.9%
(50, 1.2, -0.6, 3.4): Return: 1.98%, Hit Ratio: 66.67%, Max Drawdown: 0.9%
(50, 1.2, -0.6, 3.5): Return: 1.98%, Hit Ratio: 66.67%, Max Drawdown: 0.9%
(50, 1.2, -0.6, 3.6): Return: 1.98%, Hit Ratio: 66.67%, Max Drawdown: 0.9%
(50, 1.2, -0.6, 3.7): Return: 1.98%, Hit Ratio: 66.67%, Max Drawdown: 0.9%
(65, 1.1, -0.6, 3.3): Return: 1.93%, Hit Ratio: 64.0%, Max Drawdown: 0.89%
(65, 1.1, -0.6, 3.4): Return: 1.93%, Hit Ratio: 64.0%, Max Drawdown: 0.89%
(65, 1.1, -0.6, 3.5): Return: 1.93%, Hit Ratio: 64.0%, Max Drawdown: 0.89%
(65, 1.1, -0.6, 3.6): Return: 1.93%, Hit Ratio: 64.0%, Max Drawdown: 0.89%
(65, 1.1, -0.6, 3.7): Return: 1.93%, Hit Ratio: 64.0%, Max Drawdown: 0.89%
(65, 1.1, -0.6, 3.3): Return: 1.93%, Hit Ratio: 64.0%, Max Drawdown: 0.89%
(65, 1.1, -0.6, 3.4): Return: 1.93%, Hit Ratio: 64.0%, Max Drawdown: 0.89%
(65, 1.1, -0.6, 3.5): Return: 1.93%, Hit Ratio: 64.0%, Max Drawdown: 0.89%
(65, 1.1, -0.6, 3.6): Return: 1.93%, Hit Ratio: 64.0%, Max Drawdown: 0.89%
(65, 1.1, -0.6, 3.7): Return: 1.93%, Hit Ratio: 64.0%, Max Drawdown: 0.89%
(70, 1.1, -0.5, 3.3): Return: 1.93%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
(70, 1.1, -0.5, 3.4): Return: 1.93%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
(70, 1.1, -0.5, 3.5): Return: 1.93%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
(70, 1.1, -0.5, 3.6): Return: 1.93%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
(70, 1.1, -0.5, 3.7): Return: 1.93%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
(65, 1.1, -0.3, 3.3): Return: 1.92%, Hit Ratio: 67.86%, Max Drawdown: 0.89%
(65, 1.1, -0.3, 3.4): Return: 1.92%, Hit Ratio: 67.86%, Max Drawdown: 0.89%
(65, 1.1, -0.3, 3.5): Return: 1.92%, Hit Ratio: 67.86%, Max Drawdown: 0.89%
(65, 1.1, -0.3, 3.6): Return: 1.92%, Hit Ratio: 67.86%, Max Drawdown: 0.89%
(65, 1.1, -0.3, 3.7): Return: 1.92%, Hit Ratio: 67.86%, Max Drawdown: 0.89%
(65, 1.1, -0.3, 3.3): Return: 1.92%, Hit Ratio: 67.86%, Max Drawdown: 0.89%
(65, 1.1, -0.3, 3.4): Return: 1.92%, Hit Ratio: 67.86%, Max Drawdown: 0.89%
(65, 1.1, -0.3, 3.5): Return: 1.92%, Hit Ratio: 67.86%, Max Drawdown: 0.89%
(65, 1.1, -0.3, 3.6): Return: 1.92%, Hit Ratio: 67.86%, Max Drawdown: 0.89%
(65, 1.1, -0.3, 3.7): Return: 1.92%, Hit Ratio: 67.86%, Max Drawdown: 0.89%
(70, 1.1, -0.7, 3.3): Return: 1.9%, Hit Ratio: 63.83%, Max Drawdown: 0.89%
(70, 1.1, -0.7, 3.4): Return: 1.9%, Hit Ratio: 63.83%, Max Drawdown: 0.89%
(70, 1.1, -0.7, 3.5): Return: 1.9%, Hit Ratio: 63.83%, Max Drawdown: 0.89%
(70, 1.1, -0.7, 3.6): Return: 1.9%, Hit Ratio: 63.83%, Max Drawdown: 0.89%
(70, 1.1, -0.7, 3.7): Return: 1.9%, Hit Ratio: 63.83%, Max Drawdown: 0.89%
(60, 1.0, -0.4, 3.3): Return: 1.87%, Hit Ratio: 64.52%, Max Drawdown: 0.88%
(60, 1.0, -0.4, 3.4): Return: 1.87%, Hit Ratio: 64.52%, Max Drawdown: 0.88%
(60, 1.0, -0.4, 3.5): Return: 1.87%, Hit Ratio: 64.52%, Max Drawdown: 0.88%
(60, 1.0, -0.4, 3.6): Return: 1.87%, Hit Ratio: 64.52%, Max Drawdown: 0.88%
(60, 1.0, -0.4, 3.7): Return: 1.87%, Hit Ratio: 64.52%, Max Drawdown: 0.88%
(50, 1.2, -0.4, 3.3): Return: 1.85%, Hit Ratio: 69.64%, Max Drawdown: 0.89%
(50, 1.2, -0.4, 3.4): Return: 1.85%, Hit Ratio: 69.64%, Max Drawdown: 0.89%
(50, 1.2, -0.4, 3.5): Return: 1.85%, Hit Ratio: 69.64%, Max Drawdown: 0.89%
(50, 1.2, -0.4, 3.6): Return: 1.85%, Hit Ratio: 69.64%, Max Drawdown: 0.89%
(50, 1.2, -0.4, 3.7): Return: 1.85%, Hit Ratio: 69.64%, Max Drawdown: 0.89%
(70, 1.1, -0.6, 3.3): Return: 1.85%, Hit Ratio: 62.75%, Max Drawdown: 0.89%
(70, 1.1, -0.6, 3.4): Return: 1.85%, Hit Ratio: 62.75%, Max Drawdown: 0.89%
(70, 1.1, -0.6, 3.5): Return: 1.85%, Hit Ratio: 62.75%, Max Drawdown: 0.89%
(70, 1.1, -0.6, 3.6): Return: 1.85%, Hit Ratio: 62.75%, Max Drawdown: 0.89%
(70, 1.1, -0.6, 3.7): Return: 1.85%, Hit Ratio: 62.75%, Max Drawdown: 0.89%
(70, 1.1, -0.3, 3.3): Return: 1.85%, Hit Ratio: 66.67%, Max Drawdown: 0.89%
(70, 1.1, -0.3, 3.4): Return: 1.85%, Hit Ratio: 66.67%, Max Drawdown: 0.89%
(70, 1.1, -0.3, 3.5): Return: 1.85%, Hit Ratio: 66.67%, Max Drawdown: 0.89%
(70, 1.1, -0.3, 3.6): Return: 1.85%, Hit Ratio: 66.67%, Max Drawdown: 0.89%
(70, 1.1, -0.3, 3.7): Return: 1.85%, Hit Ratio: 66.67%, Max Drawdown: 0.89%
(60, 1.1, -0.4, 3.3): Return: 1.84%, Hit Ratio: 65.52%, Max Drawdown: 0.88%
(60, 1.1, -0.4, 3.4): Return: 1.84%, Hit Ratio: 65.52%, Max Drawdown: 0.88%
(60, 1.1, -0.4, 3.5): Return: 1.84%, Hit Ratio: 65.52%, Max Drawdown: 0.88%
(60, 1.1, -0.4, 3.6): Return: 1.84%, Hit Ratio: 65.52%, Max Drawdown: 0.88%
(60, 1.1, -0.4, 3.7): Return: 1.84%, Hit Ratio: 65.52%, Max Drawdown: 0.88%
(65, 1.0, -0.6, 3.3): Return: 1.8%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
(65, 1.0, -0.6, 3.4): Return: 1.8%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
(65, 1.0, -0.6, 3.5): Return: 1.8%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
(65, 1.0, -0.6, 3.6): Return: 1.8%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
(65, 1.0, -0.6, 3.7): Return: 1.8%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
(65, 1.0, -0.6, 3.3): Return: 1.8%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
(65, 1.0, -0.6, 3.4): Return: 1.8%, Hit Ratio: 63.64%, Max Drawdown: 0.89%
