(Lookback, Entry, Exit, Stop-loss)
Best HPs: (60, 2.0, -0.1, 2.4), Return: 1.35%, Hit Ratio: 61.54%, Max Drawdown: 0.58%
(60, 2.0, -0.1, 2.4): Return: 1.35%, Hit Ratio: 61.54%, Max Drawdown: 0.58%
(65, 2.0, -0.1, 2.3): Return: 1.24%, Hit Ratio: 57.14%, Max Drawdown: 0.7%
(65, 2.0, -0.1, 2.3): Return: 1.24%, Hit Ratio: 57.14%, Max Drawdown: 0.7%
(60, 2.0, -0.2, 2.4): Return: 1.23%, Hit Ratio: 53.85%, Max Drawdown: 0.7%
(65, 2.0, -0.2, 2.3): Return: 1.2%, Hit Ratio: 57.14%, Max Drawdown: 0.74%
(65, 2.0, -0.2, 2.3): Return: 1.2%, Hit Ratio: 57.14%, Max Drawdown: 0.74%
(65, 2.0, 0.0, 2.3): Return: 1.17%, Hit Ratio: 66.67%, Max Drawdown: 0.58%
(65, 2.0, 0.1, 2.3): Return: 1.17%, Hit Ratio: 66.67%, Max Drawdown: 0.58%
(60, 2.0, -0.1, 2.7): Return: 1.17%, Hit Ratio: 62.5%, Max Drawdown: 1.06%
(65, 2.0, 0.0, 2.3): Return: 1.17%, Hit Ratio: 66.67%, Max Drawdown: 0.58%
(65, 2.0, 0.1, 2.3): Return: 1.17%, Hit Ratio: 66.67%, Max Drawdown: 0.58%
(60, 2.0, 0.0, 2.4): Return: 1.16%, Hit Ratio: 64.29%, Max Drawdown: 0.58%
(60, 2.0, -0.1, 2.3): Return: 1.14%, Hit Ratio: 54.55%, Max Drawdown: 0.69%
(65, 2.1, -0.1, 2.3): Return: 1.13%, Hit Ratio: 50.0%, Max Drawdown: 0.7%
(65, 2.1, -0.1, 2.3): Return: 1.13%, Hit Ratio: 50.0%, Max Drawdown: 0.7%
(65, 2.1, -0.2, 2.3): Return: 1.09%, Hit Ratio: 50.0%, Max Drawdown: 0.74%
(65, 2.1, -0.2, 2.3): Return: 1.09%, Hit Ratio: 50.0%, Max Drawdown: 0.74%
(65, 2.0, 0.2, 2.3): Return: 1.08%, Hit Ratio: 66.67%, Max Drawdown: 0.58%
(60, 2.0, 0.2, 2.4): Return: 1.08%, Hit Ratio: 64.29%, Max Drawdown: 0.58%
(65, 2.0, 0.2, 2.3): Return: 1.08%, Hit Ratio: 66.67%, Max Drawdown: 0.58%
(65, 2.1, 0.0, 2.3): Return: 1.06%, Hit Ratio: 63.64%, Max Drawdown: 0.58%
(65, 2.1, 0.1, 2.3): Return: 1.06%, Hit Ratio: 63.64%, Max Drawdown: 0.58%
(65, 2.1, 0.0, 2.3): Return: 1.06%, Hit Ratio: 63.64%, Max Drawdown: 0.58%
(65, 2.1, 0.1, 2.3): Return: 1.06%, Hit Ratio: 63.64%, Max Drawdown: 0.58%
(60, 2.0, -0.2, 2.7): Return: 1.05%, Hit Ratio: 56.25%, Max Drawdown: 1.18%
(60, 2.0, -0.2, 2.3): Return: 1.02%, Hit Ratio: 45.45%, Max Drawdown: 0.81%
(60, 2.0, 0.1, 2.4): Return: 0.99%, Hit Ratio: 64.29%, Max Drawdown: 0.58%
(65, 2.0, -0.1, 2.4): Return: 0.98%, Hit Ratio: 53.33%, Max Drawdown: 0.7%
(65, 2.0, -0.1, 2.4): Return: 0.98%, Hit Ratio: 53.33%, Max Drawdown: 0.7%
(65, 2.1, 0.2, 2.3): Return: 0.97%, Hit Ratio: 63.64%, Max Drawdown: 0.58%
(65, 2.1, 0.2, 2.3): Return: 0.97%, Hit Ratio: 63.64%, Max Drawdown: 0.58%
(60, 2.0, 0.0, 2.3): Return: 0.95%, Hit Ratio: 58.33%, Max Drawdown: 0.69%
(65, 2.0, -0.2, 2.4): Return: 0.94%, Hit Ratio: 53.33%, Max Drawdown: 0.74%
(65, 2.0, -0.2, 2.4): Return: 0.94%, Hit Ratio: 53.33%, Max Drawdown: 0.74%
(65, 2.0, 0.0, 2.4): Return: 0.91%, Hit Ratio: 62.5%, Max Drawdown: 0.58%
(65, 2.0, 0.1, 2.4): Return: 0.91%, Hit Ratio: 62.5%, Max Drawdown: 0.58%
(60, 2.1, -0.1, 2.4): Return: 0.91%, Hit Ratio: 70.0%, Max Drawdown: 0.38%
(60, 2.1, 0.0, 2.4): Return: 0.91%, Hit Ratio: 70.0%, Max Drawdown: 0.38%
(65, 2.0, 0.0, 2.4): Return: 0.91%, Hit Ratio: 62.5%, Max Drawdown: 0.58%
(65, 2.0, 0.1, 2.4): Return: 0.91%, Hit Ratio: 62.5%, Max Drawdown: 0.58%
(65, 2.0, -0.1, 2.7): Return: 0.9%, Hit Ratio: 57.89%, Max Drawdown: 1.18%
(65, 2.0, -0.1, 2.7): Return: 0.9%, Hit Ratio: 57.89%, Max Drawdown: 1.18%
(60, 2.0, -0.1, 2.6): Return: 0.88%, Hit Ratio: 60.0%, Max Drawdown: 1.06%
(65, 2.1, -0.1, 2.4): Return: 0.87%, Hit Ratio: 45.45%, Max Drawdown: 0.7%
(60, 2.0, -0.1, 2.5): Return: 0.87%, Hit Ratio: 57.14%, Max Drawdown: 1.06%
(60, 2.0, 0.2, 2.3): Return: 0.87%, Hit Ratio: 58.33%, Max Drawdown: 0.69%
(65, 2.1, -0.1, 2.4): Return: 0.87%, Hit Ratio: 45.45%, Max Drawdown: 0.7%
(65, 2.0, -0.2, 2.7): Return: 0.86%, Hit Ratio: 57.89%, Max Drawdown: 1.22%
(65, 2.0, -0.2, 2.7): Return: 0.86%, Hit Ratio: 57.89%, Max Drawdown: 1.22%
(70, 2.1, -0.1, 2.4): Return: 0.84%, Hit Ratio: 50.0%, Max Drawdown: 0.62%
(65, 2.0, 0.0, 2.7): Return: 0.83%, Hit Ratio: 65.0%, Max Drawdown: 1.06%
(65, 2.1, -0.2, 2.4): Return: 0.83%, Hit Ratio: 45.45%, Max Drawdown: 0.74%
(65, 2.2, 0.0, 2.3): Return: 0.83%, Hit Ratio: 80.0%, Max Drawdown: 0.36%
(65, 2.2, 0.1, 2.3): Return: 0.83%, Hit Ratio: 80.0%, Max Drawdown: 0.36%
(65, 2.0, 0.0, 2.7): Return: 0.83%, Hit Ratio: 65.0%, Max Drawdown: 1.06%
(65, 2.1, -0.2, 2.4): Return: 0.83%, Hit Ratio: 45.45%, Max Drawdown: 0.74%
(65, 2.2, 0.0, 2.3): Return: 0.83%, Hit Ratio: 80.0%, Max Drawdown: 0.36%
(65, 2.2, 0.1, 2.3): Return: 0.83%, Hit Ratio: 80.0%, Max Drawdown: 0.36%
(65, 2.0, 0.2, 2.4): Return: 0.82%, Hit Ratio: 62.5%, Max Drawdown: 0.58%
(65, 2.0, 0.2, 2.4): Return: 0.82%, Hit Ratio: 62.5%, Max Drawdown: 0.58%
(70, 2.0, -0.1, 2.4): Return: 0.82%, Hit Ratio: 50.0%, Max Drawdown: 0.7%
(70, 2.1, -0.2, 2.4): Return: 0.8%, Hit Ratio: 50.0%, Max Drawdown: 0.62%
(65, 2.1, -0.1, 2.7): Return: 0.79%, Hit Ratio: 53.33%, Max Drawdown: 1.18%
(65, 2.1, 0.0, 2.4): Return: 0.79%, Hit Ratio: 58.33%, Max Drawdown: 0.58%
(65, 2.1, 0.1, 2.4): Return: 0.79%, Hit Ratio: 58.33%, Max Drawdown: 0.58%
(60, 2.1, -0.2, 2.4): Return: 0.79%, Hit Ratio: 60.0%, Max Drawdown: 0.5%
(65, 2.1, -0.1, 2.7): Return: 0.79%, Hit Ratio: 53.33%, Max Drawdown: 1.18%
(65, 2.1, 0.0, 2.4): Return: 0.79%, Hit Ratio: 58.33%, Max Drawdown: 0.58%
(65, 2.1, 0.1, 2.4): Return: 0.79%, Hit Ratio: 58.33%, Max Drawdown: 0.58%
(60, 2.0, 0.1, 2.3): Return: 0.78%, Hit Ratio: 58.33%, Max Drawdown: 0.69%
(70, 2.0, -0.2, 2.4): Return: 0.78%, Hit Ratio: 50.0%, Max Drawdown: 0.74%
(70, 2.1, 0.0, 2.4): Return: 0.77%, Hit Ratio: 63.64%, Max Drawdown: 0.56%
(60, 2.0, -0.2, 2.6): Return: 0.76%, Hit Ratio: 53.33%, Max Drawdown: 1.18%
(65, 2.1, -0.2, 2.7): Return: 0.75%, Hit Ratio: 53.33%, Max Drawdown: 1.22%
(60, 2.0, -0.2, 2.5): Return: 0.75%, Hit Ratio: 50.0%, Max Drawdown: 1.18%
(65, 2.1, -0.2, 2.7): Return: 0.75%, Hit Ratio: 53.33%, Max Drawdown: 1.22%
(70, 2.0, 0.0, 2.4): Return: 0.74%, Hit Ratio: 61.54%, Max Drawdown: 0.58%
(60, 2.1, -0.1, 2.7): Return: 0.73%, Hit Ratio: 69.23%, Max Drawdown: 0.87%
(60, 2.1, 0.1, 2.4): Return: 0.73%, Hit Ratio: 70.0%, Max Drawdown: 0.38%
(60, 2.1, 0.2, 2.4): Return: 0.73%, Hit Ratio: 70.0%, Max Drawdown: 0.38%
(65, 2.2, -0.1, 2.3): Return: 0.72%, Hit Ratio: 60.0%, Max Drawdown: 0.5%
(60, 2.0, 0.0, 2.7): Return: 0.72%, Hit Ratio: 64.71%, Max Drawdown: 1.06%
(65, 2.2, -0.1, 2.3): Return: 0.72%, Hit Ratio: 60.0%, Max Drawdown: 0.5%
(70, 2.2, -0.1, 2.4): Return: 0.72%, Hit Ratio: 66.67%, Max Drawdown: 0.45%
(70, 2.2, 0.0, 2.4): Return: 0.72%, Hit Ratio: 66.67%, Max Drawdown: 0.45%
(65, 2.1, 0.0, 2.7): Return: 0.71%, Hit Ratio: 62.5%, Max Drawdown: 1.06%
(65, 2.1, 0.2, 2.4): Return: 0.71%, Hit Ratio: 58.33%, Max Drawdown: 0.58%
(65, 2.1, 0.0, 2.7): Return: 0.71%, Hit Ratio: 62.5%, Max Drawdown: 1.06%
(65, 2.1, 0.2, 2.4): Return: 0.71%, Hit Ratio: 58.33%, Max Drawdown: 0.58%
(60, 2.1, -0.1, 2.3): Return: 0.7%, Hit Ratio: 62.5%, Max Drawdown: 0.49%
(60, 2.1, 0.0, 2.3): Return: 0.7%, Hit Ratio: 62.5%, Max Drawdown: 0.49%
(65, 1.9, -0.1, 2.3): Return: 0.69%, Hit Ratio: 50.0%, Max Drawdown: 0.86%
(60, 2.0, 0.0, 2.6): Return: 0.69%, Hit Ratio: 62.5%, Max Drawdown: 1.06%
(65, 1.9, -0.1, 2.3): Return: 0.69%, Hit Ratio: 50.0%, Max Drawdown: 0.86%
(65, 2.2, -0.2, 2.3): Return: 0.68%, Hit Ratio: 60.0%, Max Drawdown: 0.5%
(60, 2.0, 0.0, 2.5): Return: 0.68%, Hit Ratio: 60.0%, Max Drawdown: 1.06%
(65, 2.2, -0.2, 2.3): Return: 0.68%, Hit Ratio: 60.0%, Max Drawdown: 0.5%
(70, 2.2, -0.2, 2.4): Return: 0.68%, Hit Ratio: 66.67%, Max Drawdown: 0.45%
(65, 2.2, 0.2, 2.3): Return: 0.66%, Hit Ratio: 80.0%, Max Drawdown: 0.36%
(65, 2.2, 0.2, 2.3): Return: 0.66%, Hit Ratio: 80.0%, Max Drawdown: 0.36%
(65, 1.9, -0.2, 2.3): Return: 0.65%, Hit Ratio: 50.0%, Max Drawdown: 0.86%
(65, 1.9, -0.2, 2.3): Return: 0.65%, Hit Ratio: 50.0%, Max Drawdown: 0.86%
(70, 2.1, -0.1, 2.6): Return: 0.65%, Hit Ratio: 50.0%, Max Drawdown: 0.86%
(70, 2.1, -0.1, 2.7): Return: 0.65%, Hit Ratio: 50.0%, Max Drawdown: 0.86%
(60, 2.0, 0.2, 2.7): Return: 0.64%, Hit Ratio: 64.71%, Max Drawdown: 1.06%
(70, 1.9, -0.1, 2.4): Return: 0.63%, Hit Ratio: 52.63%, Max Drawdown: 0.84%
(70, 2.0, -0.1, 2.6): Return: 0.63%, Hit Ratio: 50.0%, Max Drawdown: 1.18%
(70, 2.0, -0.1, 2.7): Return: 0.63%, Hit Ratio: 50.0%, Max Drawdown: 1.18%
(65, 1.9, 0.0, 2.3): Return: 0.62%, Hit Ratio: 58.82%, Max Drawdown: 0.86%
(65, 1.9, 0.1, 2.3): Return: 0.62%, Hit Ratio: 58.82%, Max Drawdown: 0.86%
(65, 1.9, 0.0, 2.3): Return: 0.62%, Hit Ratio: 58.82%, Max Drawdown: 0.86%
(65, 1.9, 0.1, 2.3): Return: 0.62%, Hit Ratio: 58.82%, Max Drawdown: 0.86%
(60, 2.1, -0.2, 2.7): Return: 0.61%, Hit Ratio: 61.54%, Max Drawdown: 0.98%
(70, 2.1, -0.2, 2.6): Return: 0.61%, Hit Ratio: 50.0%, Max Drawdown: 0.9%
(70, 2.1, -0.2, 2.7): Return: 0.61%, Hit Ratio: 50.0%, Max Drawdown: 0.9%
(65, 2.0, -0.1, 2.5): Return: 0.6%, Hit Ratio: 52.94%, Max Drawdown: 1.18%
(65, 2.0, -0.1, 2.6): Return: 0.6%, Hit Ratio: 52.94%, Max Drawdown: 1.18%
(60, 2.0, 0.2, 2.6): Return: 0.6%, Hit Ratio: 62.5%, Max Drawdown: 1.06%
(65, 2.0, -0.1, 2.5): Return: 0.6%, Hit Ratio: 52.94%, Max Drawdown: 1.18%
(65, 2.0, -0.1, 2.6): Return: 0.6%, Hit Ratio: 52.94%, Max Drawdown: 1.18%
(60, 2.0, 0.2, 2.5): Return: 0.59%, Hit Ratio: 60.0%, Max Drawdown: 1.06%
(70, 1.9, -0.2, 2.4): Return: 0.59%, Hit Ratio: 52.63%, Max Drawdown: 0.88%
(70, 2.0, -0.2, 2.6): Return: 0.59%, Hit Ratio: 50.0%, Max Drawdown: 1.22%
(70, 2.0, -0.2, 2.7): Return: 0.59%, Hit Ratio: 50.0%, Max Drawdown: 1.22%
(70, 2.1, 0.1, 2.4): Return: 0.59%, Hit Ratio: 63.64%, Max Drawdown: 0.56%
(70, 2.1, 0.2, 2.4): Return: 0.59%, Hit Ratio: 63.64%, Max Drawdown: 0.56%
(60, 2.1, -0.2, 2.3): Return: 0.58%, Hit Ratio: 50.0%, Max Drawdown: 0.61%
(70, 2.1, -0.1, 2.3): Return: 0.58%, Hit Ratio: 50.0%, Max Drawdown: 0.62%
(70, 2.1, 0.0, 2.6): Return: 0.58%, Hit Ratio: 61.54%, Max Drawdown: 0.74%
(70, 2.1, 0.0, 2.7): Return: 0.58%, Hit Ratio: 61.54%, Max Drawdown: 0.74%
(65, 2.0, 0.1, 2.7): Return: 0.57%, Hit Ratio: 65.0%, Max Drawdown: 1.06%
(65, 2.2, 0.0, 2.4): Return: 0.57%, Hit Ratio: 66.67%, Max Drawdown: 0.36%
(65, 2.2, 0.1, 2.4): Return: 0.57%, Hit Ratio: 66.67%, Max Drawdown: 0.36%
(65, 2.0, 0.1, 2.7): Return: 0.57%, Hit Ratio: 65.0%, Max Drawdown: 1.06%
(65, 2.2, 0.0, 2.4): Return: 0.57%, Hit Ratio: 66.67%, Max Drawdown: 0.36%
(65, 2.2, 0.1, 2.4): Return: 0.57%, Hit Ratio: 66.67%, Max Drawdown: 0.36%
(70, 2.0, 0.1, 2.4): Return: 0.57%, Hit Ratio: 61.54%, Max Drawdown: 0.58%
(70, 2.0, 0.2, 2.4): Return: 0.57%, Hit Ratio: 61.54%, Max Drawdown: 0.58%
(65, 2.0, -0.2, 2.5): Return: 0.56%, Hit Ratio: 52.94%, Max Drawdown: 1.22%
