(Lookback, Entry, Exit, Stop-loss)
Best HPs: (70, 2.0, -0.2, 2.9), Return: 2.0%, Hit Ratio: 64.29%, Max Drawdown: 1.32%
(70, 2.0, -0.2, 2.9): Return: 2.0%, Hit Ratio: 64.29%, Max Drawdown: 1.32%
(70, 2.1, -0.2, 2.9): Return: 1.9%, Hit Ratio: 68.18%, Max Drawdown: 0.84%
(70, 2.1, 0.0, 2.9): Return: 1.89%, Hit Ratio: 72.73%, Max Drawdown: 0.84%
(70, 2.1, -0.1, 2.9): Return: 1.77%, Hit Ratio: 68.18%, Max Drawdown: 0.84%
(70, 2.1, -0.2, 3.0): Return: 1.65%, Hit Ratio: 60.0%, Max Drawdown: 0.95%
(70, 2.1, 0.0, 3.0): Return: 1.63%, Hit Ratio: 64.0%, Max Drawdown: 0.95%
(70, 2.1, -0.1, 3.0): Return: 1.52%, Hit Ratio: 60.0%, Max Drawdown: 0.95%
(70, 2.0, 0.0, 2.9): Return: 1.48%, Hit Ratio: 64.29%, Max Drawdown: 1.27%
(65, 2.1, -0.2, 2.9): Return: 1.47%, Hit Ratio: 60.87%, Max Drawdown: 0.82%
(65, 2.1, -0.2, 2.9): Return: 1.47%, Hit Ratio: 60.87%, Max Drawdown: 0.82%
(70, 2.0, -0.2, 2.8): Return: 1.46%, Hit Ratio: 61.54%, Max Drawdown: 1.56%
(65, 2.1, 0.0, 2.9): Return: 1.45%, Hit Ratio: 65.22%, Max Drawdown: 0.82%
(65, 2.1, 0.0, 2.9): Return: 1.45%, Hit Ratio: 65.22%, Max Drawdown: 0.82%
(60, 2.0, -0.2, 3.0): Return: 1.43%, Hit Ratio: 54.55%, Max Drawdown: 1.57%
(50, 2.1, -0.1, 2.8): Return: 1.4%, Hit Ratio: 71.43%, Max Drawdown: 1.42%
(50, 2.1, -0.1, 2.9): Return: 1.4%, Hit Ratio: 71.43%, Max Drawdown: 1.42%
(70, 2.0, -0.2, 3.0): Return: 1.4%, Hit Ratio: 56.67%, Max Drawdown: 1.33%
(70, 2.1, -0.2, 2.8): Return: 1.36%, Hit Ratio: 65.0%, Max Drawdown: 0.84%
(50, 2.1, -0.2, 2.8): Return: 1.35%, Hit Ratio: 71.43%, Max Drawdown: 1.42%
(50, 2.1, -0.2, 2.9): Return: 1.35%, Hit Ratio: 71.43%, Max Drawdown: 1.42%
(70, 2.1, 0.0, 2.8): Return: 1.35%, Hit Ratio: 70.0%, Max Drawdown: 0.84%
(65, 2.1, -0.1, 2.9): Return: 1.33%, Hit Ratio: 60.87%, Max Drawdown: 0.82%
(65, 2.1, -0.1, 2.9): Return: 1.33%, Hit Ratio: 60.87%, Max Drawdown: 0.82%
(70, 2.1, 0.2, 2.9): Return: 1.32%, Hit Ratio: 72.73%, Max Drawdown: 1.04%
(50, 2.2, -0.1, 2.8): Return: 1.3%, Hit Ratio: 70.59%, Max Drawdown: 1.42%
(50, 2.2, -0.1, 2.9): Return: 1.3%, Hit Ratio: 70.59%, Max Drawdown: 1.42%
(70, 2.0, -0.1, 2.9): Return: 1.3%, Hit Ratio: 60.71%, Max Drawdown: 1.34%
