(Lookback, Entry, Exit, Stop-loss)
Best HPs: (110, 2.1, -0.2, 3.2), Return: 2.06%, Hit Ratio: 60.87%, Max Drawdown: 0.73%
(110, 2.1, -0.2, 3.2): Return: 2.06%, Hit Ratio: 60.87%, Max Drawdown: 0.73%
(110, 2.2, -0.2, 3.2): Return: 1.71%, Hit Ratio: 57.14%, Max Drawdown: 0.88%
(100, 2.1, -0.2, 3.0): Return: 1.64%, Hit Ratio: 60.0%, Max Drawdown: 0.69%
(100, 2.1, -0.1, 3.0): Return: 1.64%, Hit Ratio: 65.0%, Max Drawdown: 0.69%
(110, 2.1, 0.0, 3.2): Return: 1.6%, Hit Ratio: 60.87%, Max Drawdown: 0.89%
(110, 2.1, 0.1, 3.2): Return: 1.59%, Hit Ratio: 60.87%, Max Drawdown: 0.89%
(100, 2.2, -0.1, 3.0): Return: 1.58%, Hit Ratio: 66.67%, Max Drawdown: 0.69%
(100, 2.2, -0.2, 3.0): Return: 1.57%, Hit Ratio: 61.11%, Max Drawdown: 0.69%
(90, 1.9, -0.2, 2.9): Return: 1.48%, Hit Ratio: 66.67%, Max Drawdown: 1.09%
(110, 2.1, -0.1, 3.2): Return: 1.48%, Hit Ratio: 56.52%, Max Drawdown: 0.89%
(110, 2.1, 0.2, 3.2): Return: 1.46%, Hit Ratio: 60.87%, Max Drawdown: 0.98%
(100, 2.1, -0.1, 2.8): Return: 1.43%, Hit Ratio: 68.75%, Max Drawdown: 0.68%
(105, 2.1, -0.2, 2.8): Return: 1.42%, Hit Ratio: 62.5%, Max Drawdown: 0.68%
(100, 2.1, -0.2, 2.8): Return: 1.42%, Hit Ratio: 62.5%, Max Drawdown: 0.68%
(105, 2.1, -0.2, 2.8): Return: 1.42%, Hit Ratio: 62.5%, Max Drawdown: 0.68%
(105, 2.1, -0.2, 3.1): Return: 1.41%, Hit Ratio: 59.09%, Max Drawdown: 0.73%
(100, 2.1, -0.2, 3.1): Return: 1.41%, Hit Ratio: 59.09%, Max Drawdown: 0.73%
(100, 2.1, -0.1, 3.1): Return: 1.41%, Hit Ratio: 63.64%, Max Drawdown: 0.73%
(105, 2.1, -0.2, 3.1): Return: 1.41%, Hit Ratio: 59.09%, Max Drawdown: 0.73%
(110, 2.1, -0.2, 2.9): Return: 1.41%, Hit Ratio: 57.89%, Max Drawdown: 0.69%
(110, 2.1, -0.2, 3.1): Return: 1.41%, Hit Ratio: 59.09%, Max Drawdown: 0.73%
(105, 2.1, -0.2, 3.0): Return: 1.4%, Hit Ratio: 57.14%, Max Drawdown: 0.74%
(105, 2.1, -0.2, 3.0): Return: 1.4%, Hit Ratio: 57.14%, Max Drawdown: 0.74%
(110, 2.1, -0.2, 3.0): Return: 1.4%, Hit Ratio: 57.14%, Max Drawdown: 0.74%
(100, 2.1, -0.1, 2.9): Return: 1.37%, Hit Ratio: 63.16%, Max Drawdown: 0.69%
(105, 2.2, -0.2, 2.8): Return: 1.36%, Hit Ratio: 64.29%, Max Drawdown: 0.68%
(100, 2.1, -0.2, 2.9): Return: 1.36%, Hit Ratio: 57.89%, Max Drawdown: 0.69%
(100, 2.2, -0.2, 2.8): Return: 1.36%, Hit Ratio: 64.29%, Max Drawdown: 0.68%
(100, 2.2, -0.1, 2.8): Return: 1.36%, Hit Ratio: 71.43%, Max Drawdown: 0.68%
(105, 2.2, -0.2, 2.8): Return: 1.36%, Hit Ratio: 64.29%, Max Drawdown: 0.68%
(100, 2.2, -0.1, 3.1): Return: 1.35%, Hit Ratio: 65.0%, Max Drawdown: 0.88%
(105, 2.2, -0.2, 3.0): Return: 1.34%, Hit Ratio: 57.89%, Max Drawdown: 0.88%
(105, 2.2, -0.2, 3.1): Return: 1.34%, Hit Ratio: 60.0%, Max Drawdown: 0.88%
(100, 2.2, -0.2, 3.1): Return: 1.34%, Hit Ratio: 60.0%, Max Drawdown: 0.88%
(105, 2.2, -0.2, 3.0): Return: 1.34%, Hit Ratio: 57.89%, Max Drawdown: 0.88%
(105, 2.2, -0.2, 3.1): Return: 1.34%, Hit Ratio: 60.0%, Max Drawdown: 0.88%
(90, 1.9, -0.2, 3.0): Return: 1.33%, Hit Ratio: 64.29%, Max Drawdown: 1.09%
(90, 2.1, -0.1, 2.9): Return: 1.3%, Hit Ratio: 71.43%, Max Drawdown: 0.68%
(100, 2.2, -0.2, 2.9): Return: 1.3%, Hit Ratio: 58.82%, Max Drawdown: 0.69%
(100, 2.2, -0.1, 2.9): Return: 1.3%, Hit Ratio: 64.71%, Max Drawdown: 0.69%
(110, 2.1, -0.2, 2.8): Return: 1.28%, Hit Ratio: 58.82%, Max Drawdown: 0.69%
(110, 2.2, 0.0, 3.2): Return: 1.25%, Hit Ratio: 57.14%, Max Drawdown: 0.99%
(110, 2.2, 0.1, 3.2): Return: 1.25%, Hit Ratio: 57.14%, Max Drawdown: 0.99%
(90, 2.0, -0.1, 2.9): Return: 1.24%, Hit Ratio: 68.0%, Max Drawdown: 1.09%
(90, 2.1, -0.2, 2.9): Return: 1.23%, Hit Ratio: 66.67%, Max Drawdown: 0.68%
(110, 2.0, -0.2, 3.2): Return: 1.21%, Hit Ratio: 57.69%, Max Drawdown: 1.13%
(100, 2.1, 0.0, 3.0): Return: 1.18%, Hit Ratio: 60.0%, Max Drawdown: 0.89%
(90, 2.0, -0.2, 2.9): Return: 1.17%, Hit Ratio: 64.0%, Max Drawdown: 1.09%
(100, 2.1, -0.1, 3.2): Return: 1.17%, Hit Ratio: 62.5%, Max Drawdown: 1.67%
(100, 2.1, 0.1, 3.0): Return: 1.17%, Hit Ratio: 60.0%, Max Drawdown: 0.89%
(105, 2.1, -0.2, 3.2): Return: 1.16%, Hit Ratio: 58.33%, Max Drawdown: 1.67%
(100, 2.1, -0.2, 3.2): Return: 1.16%, Hit Ratio: 58.33%, Max Drawdown: 1.67%
(105, 2.1, -0.2, 3.2): Return: 1.16%, Hit Ratio: 58.33%, Max Drawdown: 1.67%
(90, 2.1, -0.1, 3.0): Return: 1.15%, Hit Ratio: 68.18%, Max Drawdown: 0.69%
(105, 2.1, -0.2, 2.9): Return: 1.13%, Hit Ratio: 55.56%, Max Drawdown: 0.69%
(105, 2.1, -0.2, 2.9): Return: 1.13%, Hit Ratio: 55.56%, Max Drawdown: 0.69%
(110, 2.2, -0.1, 3.2): Return: 1.13%, Hit Ratio: 52.38%, Max Drawdown: 0.99%
(90, 1.9, -0.1, 2.9): Return: 1.12%, Hit Ratio: 67.86%, Max Drawdown: 1.09%
(110, 2.2, 0.2, 3.2): Return: 1.12%, Hit Ratio: 57.14%, Max Drawdown: 1.13%
(100, 2.2, 0.0, 3.0): Return: 1.11%, Hit Ratio: 61.11%, Max Drawdown: 0.89%
(100, 2.2, 0.1, 3.0): Return: 1.11%, Hit Ratio: 61.11%, Max Drawdown: 0.89%
(110, 1.8, -0.2, 3.2): Return: 1.11%, Hit Ratio: 58.97%, Max Drawdown: 1.14%
(90, 2.0, -0.1, 3.0): Return: 1.1%, Hit Ratio: 65.38%, Max Drawdown: 1.09%
(105, 2.2, -0.2, 3.2): Return: 1.1%, Hit Ratio: 59.09%, Max Drawdown: 1.77%
(100, 2.2, -0.2, 3.2): Return: 1.1%, Hit Ratio: 59.09%, Max Drawdown: 1.77%
(100, 2.2, -0.1, 3.2): Return: 1.1%, Hit Ratio: 63.64%, Max Drawdown: 1.77%
(105, 2.2, -0.2, 3.2): Return: 1.1%, Hit Ratio: 59.09%, Max Drawdown: 1.77%
(90, 2.1, -0.2, 3.0): Return: 1.08%, Hit Ratio: 63.64%, Max Drawdown: 0.69%
(105, 2.2, -0.2, 2.9): Return: 1.07%, Hit Ratio: 56.25%, Max Drawdown: 0.69%
(105, 2.2, -0.2, 2.9): Return: 1.07%, Hit Ratio: 56.25%, Max Drawdown: 0.69%
(110, 2.2, -0.2, 2.9): Return: 1.06%, Hit Ratio: 52.94%, Max Drawdown: 0.69%
(110, 2.2, -0.2, 3.0): Return: 1.06%, Hit Ratio: 52.63%, Max Drawdown: 0.88%
(110, 2.2, -0.2, 3.1): Return: 1.06%, Hit Ratio: 55.0%, Max Drawdown: 0.88%
(100, 2.1, 0.2, 3.0): Return: 1.04%, Hit Ratio: 60.0%, Max Drawdown: 0.9%
(90, 2.0, -0.2, 3.0): Return: 1.02%, Hit Ratio: 61.54%, Max Drawdown: 1.09%
(110, 1.9, -0.2, 3.2): Return: 0.99%, Hit Ratio: 60.0%, Max Drawdown: 1.26%
(100, 2.2, 0.2, 3.0): Return: 0.98%, Hit Ratio: 61.11%, Max Drawdown: 0.9%
(90, 1.9, -0.1, 3.0): Return: 0.97%, Hit Ratio: 65.52%, Max Drawdown: 1.09%
(105, 2.1, -0.1, 2.8): Return: 0.96%, Hit Ratio: 62.5%, Max Drawdown: 0.75%
(105, 2.1, 0.0, 2.8): Return: 0.96%, Hit Ratio: 62.5%, Max Drawdown: 0.75%
(105, 2.1, 0.1, 2.8): Return: 0.96%, Hit Ratio: 62.5%, Max Drawdown: 0.75%
(100, 2.1, 0.0, 2.8): Return: 0.96%, Hit Ratio: 62.5%, Max Drawdown: 0.75%
(100, 2.1, 0.1, 2.8): Return: 0.96%, Hit Ratio: 62.5%, Max Drawdown: 0.75%
(105, 2.1, -0.1, 2.8): Return: 0.96%, Hit Ratio: 62.5%, Max Drawdown: 0.75%
(105, 2.1, 0.0, 2.8): Return: 0.96%, Hit Ratio: 62.5%, Max Drawdown: 0.75%
(105, 2.1, 0.1, 2.8): Return: 0.96%, Hit Ratio: 62.5%, Max Drawdown: 0.75%
(105, 2.1, -0.1, 3.1): Return: 0.95%, Hit Ratio: 59.09%, Max Drawdown: 0.89%
(105, 2.1, 0.0, 3.1): Return: 0.95%, Hit Ratio: 59.09%, Max Drawdown: 0.89%
(100, 2.1, 0.0, 3.1): Return: 0.95%, Hit Ratio: 59.09%, Max Drawdown: 0.89%
(105, 2.1, -0.1, 3.1): Return: 0.95%, Hit Ratio: 59.09%, Max Drawdown: 0.89%
(105, 2.1, 0.0, 3.1): Return: 0.95%, Hit Ratio: 59.09%, Max Drawdown: 0.89%
(110, 2.1, 0.0, 2.9): Return: 0.95%, Hit Ratio: 57.89%, Max Drawdown: 0.89%
(110, 2.1, 0.0, 3.1): Return: 0.95%, Hit Ratio: 59.09%, Max Drawdown: 0.89%
(105, 2.1, -0.1, 3.0): Return: 0.94%, Hit Ratio: 57.14%, Max Drawdown: 0.89%
(105, 2.1, 0.0, 3.0): Return: 0.94%, Hit Ratio: 57.14%, Max Drawdown: 0.89%
(105, 2.1, 0.1, 3.0): Return: 0.94%, Hit Ratio: 57.14%, Max Drawdown: 0.89%
(105, 2.1, 0.1, 3.1): Return: 0.94%, Hit Ratio: 59.09%, Max Drawdown: 0.89%
(100, 2.1, 0.1, 3.1): Return: 0.94%, Hit Ratio: 59.09%, Max Drawdown: 0.89%
(105, 2.1, -0.1, 3.0): Return: 0.94%, Hit Ratio: 57.14%, Max Drawdown: 0.89%
(105, 2.1, 0.0, 3.0): Return: 0.94%, Hit Ratio: 57.14%, Max Drawdown: 0.89%
(105, 2.1, 0.1, 3.0): Return: 0.94%, Hit Ratio: 57.14%, Max Drawdown: 0.89%
(105, 2.1, 0.1, 3.1): Return: 0.94%, Hit Ratio: 59.09%, Max Drawdown: 0.89%
(110, 2.1, 0.0, 3.0): Return: 0.94%, Hit Ratio: 57.14%, Max Drawdown: 0.89%
(110, 2.1, 0.1, 2.9): Return: 0.94%, Hit Ratio: 57.89%, Max Drawdown: 0.89%
