(Lookback, Entry, Exit, Stop-loss)
Best HPs: (40, 1.4, 0.3, 2.8), Return: 1.82%, Hit Ratio: 51.43%, Max Drawdown: 3.08%
(40, 1.4, 0.3, 2.8): Return: 1.82%, Hit Ratio: 51.43%, Max Drawdown: 3.08%
(40, 1.4, 0.3, 2.9): Return: 1.78%, Hit Ratio: 50.0%, Max Drawdown: 3.13%
(40, 1.4, 0.3, 3.0): Return: 1.78%, Hit Ratio: 50.0%, Max Drawdown: 3.13%
(40, 1.4, 0.3, 3.1): Return: 1.65%, Hit Ratio: 50.0%, Max Drawdown: 3.26%
(40, 1.4, 0.3, 3.2): Return: 1.65%, Hit Ratio: 50.0%, Max Drawdown: 3.26%
(30, 1.3, 0.3, 2.8): Return: 1.57%, Hit Ratio: 50.0%, Max Drawdown: 2.82%
(30, 1.3, 0.3, 2.9): Return: 1.57%, Hit Ratio: 50.0%, Max Drawdown: 2.82%
(30, 1.3, 0.3, 3.0): Return: 1.57%, Hit Ratio: 50.0%, Max Drawdown: 2.82%
(30, 1.3, 0.3, 3.1): Return: 1.57%, Hit Ratio: 50.0%, Max Drawdown: 2.82%
(30, 1.3, 0.4, 2.8): Return: 1.49%, Hit Ratio: 50.0%, Max Drawdown: 2.9%
(30, 1.3, 0.4, 2.9): Return: 1.49%, Hit Ratio: 50.0%, Max Drawdown: 2.9%
(30, 1.3, 0.4, 3.0): Return: 1.49%, Hit Ratio: 50.0%, Max Drawdown: 2.9%
(30, 1.3, 0.4, 3.1): Return: 1.49%, Hit Ratio: 50.0%, Max Drawdown: 2.9%
(40, 1.4, 0.4, 2.8): Return: 1.33%, Hit Ratio: 51.43%, Max Drawdown: 3.14%
(40, 1.4, 0.4, 2.9): Return: 1.28%, Hit Ratio: 50.0%, Max Drawdown: 3.19%
(40, 1.4, 0.4, 3.0): Return: 1.28%, Hit Ratio: 50.0%, Max Drawdown: 3.19%
(40, 1.4, 0.4, 3.1): Return: 1.15%, Hit Ratio: 50.0%, Max Drawdown: 3.32%
(40, 1.4, 0.4, 3.2): Return: 1.15%, Hit Ratio: 50.0%, Max Drawdown: 3.32%
(30, 1.3, 0.5, 2.8): Return: 1.07%, Hit Ratio: 48.98%, Max Drawdown: 2.9%
(30, 1.3, 0.5, 2.9): Return: 1.07%, Hit Ratio: 48.98%, Max Drawdown: 2.9%
(30, 1.3, 0.5, 3.0): Return: 1.07%, Hit Ratio: 48.98%, Max Drawdown: 2.9%
(30, 1.3, 0.5, 3.1): Return: 1.07%, Hit Ratio: 48.98%, Max Drawdown: 2.9%
(35, 1.4, 0.3, 2.8): Return: 0.93%, Hit Ratio: 52.5%, Max Drawdown: 2.58%
(35, 1.4, 0.3, 2.8): Return: 0.93%, Hit Ratio: 52.5%, Max Drawdown: 2.58%
(35, 1.4, 0.3, 2.9): Return: 0.88%, Hit Ratio: 51.22%, Max Drawdown: 2.63%
(35, 1.4, 0.3, 2.9): Return: 0.88%, Hit Ratio: 51.22%, Max Drawdown: 2.63%
(35, 1.4, 0.3, 3.0): Return: 0.75%, Hit Ratio: 51.22%, Max Drawdown: 2.75%
(35, 1.4, 0.3, 3.1): Return: 0.75%, Hit Ratio: 51.22%, Max Drawdown: 2.75%
(35, 1.4, 0.3, 3.0): Return: 0.75%, Hit Ratio: 51.22%, Max Drawdown: 2.75%
(35, 1.4, 0.3, 3.1): Return: 0.75%, Hit Ratio: 51.22%, Max Drawdown: 2.75%
(40, 1.4, 0.5, 2.8): Return: 0.73%, Hit Ratio: 52.78%, Max Drawdown: 3.09%
(35, 1.5, 0.3, 2.8): Return: 0.72%, Hit Ratio: 54.84%, Max Drawdown: 2.17%
(35, 1.5, 0.3, 2.8): Return: 0.72%, Hit Ratio: 54.84%, Max Drawdown: 2.17%
(35, 1.5, 0.3, 2.9): Return: 0.68%, Hit Ratio: 53.12%, Max Drawdown: 2.22%
(35, 1.5, 0.3, 2.9): Return: 0.68%, Hit Ratio: 53.12%, Max Drawdown: 2.22%
(40, 1.4, 0.5, 2.9): Return: 0.68%, Hit Ratio: 51.35%, Max Drawdown: 3.14%
(40, 1.4, 0.5, 3.0): Return: 0.68%, Hit Ratio: 51.35%, Max Drawdown: 3.14%
(30, 1.5, 0.3, 2.8): Return: 0.67%, Hit Ratio: 50.0%, Max Drawdown: 1.97%
(30, 1.5, 0.3, 2.9): Return: 0.67%, Hit Ratio: 50.0%, Max Drawdown: 1.97%
(30, 1.5, 0.3, 3.0): Return: 0.67%, Hit Ratio: 50.0%, Max Drawdown: 1.97%
(30, 1.5, 0.3, 3.1): Return: 0.67%, Hit Ratio: 50.0%, Max Drawdown: 1.97%
(30, 1.5, 0.4, 2.8): Return: 0.67%, Hit Ratio: 50.0%, Max Drawdown: 1.97%
(30, 1.5, 0.4, 2.9): Return: 0.67%, Hit Ratio: 50.0%, Max Drawdown: 1.97%
(30, 1.5, 0.4, 3.0): Return: 0.67%, Hit Ratio: 50.0%, Max Drawdown: 1.97%
(30, 1.5, 0.4, 3.1): Return: 0.67%, Hit Ratio: 50.0%, Max Drawdown: 1.97%
(30, 1.5, 0.5, 2.8): Return: 0.67%, Hit Ratio: 51.61%, Max Drawdown: 1.97%
(30, 1.5, 0.5, 2.9): Return: 0.67%, Hit Ratio: 51.61%, Max Drawdown: 1.97%
(30, 1.5, 0.5, 3.0): Return: 0.67%, Hit Ratio: 51.61%, Max Drawdown: 1.97%
(30, 1.5, 0.5, 3.1): Return: 0.67%, Hit Ratio: 51.61%, Max Drawdown: 1.97%
(30, 1.3, 0.3, 3.2): Return: 0.62%, Hit Ratio: 48.98%, Max Drawdown: 3.75%
(35, 1.5, 0.3, 3.0): Return: 0.55%, Hit Ratio: 53.12%, Max Drawdown: 2.35%
(35, 1.5, 0.3, 3.1): Return: 0.55%, Hit Ratio: 53.12%, Max Drawdown: 2.35%
(30, 1.3, 0.4, 3.2): Return: 0.55%, Hit Ratio: 48.98%, Max Drawdown: 3.83%
(30, 1.3, 0.5, 3.2): Return: 0.55%, Hit Ratio: 48.0%, Max Drawdown: 3.41%
(35, 1.5, 0.3, 3.0): Return: 0.55%, Hit Ratio: 53.12%, Max Drawdown: 2.35%
(35, 1.5, 0.3, 3.1): Return: 0.55%, Hit Ratio: 53.12%, Max Drawdown: 2.35%
(40, 1.4, 0.5, 3.1): Return: 0.55%, Hit Ratio: 51.35%, Max Drawdown: 3.27%
(40, 1.4, 0.5, 3.2): Return: 0.55%, Hit Ratio: 51.35%, Max Drawdown: 3.27%
(35, 1.4, 0.4, 2.8): Return: 0.49%, Hit Ratio: 52.5%, Max Drawdown: 2.58%
(35, 1.4, 0.4, 2.8): Return: 0.49%, Hit Ratio: 52.5%, Max Drawdown: 2.58%
(30, 1.5, 0.7, 2.8): Return: 0.47%, Hit Ratio: 54.84%, Max Drawdown: 1.73%
(30, 1.5, 0.7, 2.9): Return: 0.47%, Hit Ratio: 54.84%, Max Drawdown: 1.73%
(30, 1.5, 0.7, 3.0): Return: 0.47%, Hit Ratio: 54.84%, Max Drawdown: 1.73%
(30, 1.5, 0.7, 3.1): Return: 0.47%, Hit Ratio: 54.84%, Max Drawdown: 1.73%
(35, 1.4, 0.4, 2.9): Return: 0.45%, Hit Ratio: 51.22%, Max Drawdown: 2.63%
(35, 1.4, 0.4, 2.9): Return: 0.45%, Hit Ratio: 51.22%, Max Drawdown: 2.63%
(35, 1.7, 0.3, 2.8): Return: 0.43%, Hit Ratio: 44.44%, Max Drawdown: 1.29%
(35, 1.7, 0.3, 2.8): Return: 0.43%, Hit Ratio: 44.44%, Max Drawdown: 1.29%
(35, 1.7, 0.3, 2.9): Return: 0.38%, Hit Ratio: 42.11%, Max Drawdown: 1.34%
(35, 1.7, 0.3, 2.9): Return: 0.38%, Hit Ratio: 42.11%, Max Drawdown: 1.34%
(35, 1.4, 0.4, 3.0): Return: 0.32%, Hit Ratio: 51.22%, Max Drawdown: 2.75%
(35, 1.4, 0.4, 3.1): Return: 0.32%, Hit Ratio: 51.22%, Max Drawdown: 2.75%
(35, 1.4, 0.4, 3.0): Return: 0.32%, Hit Ratio: 51.22%, Max Drawdown: 2.75%
(35, 1.4, 0.4, 3.1): Return: 0.32%, Hit Ratio: 51.22%, Max Drawdown: 2.75%
(35, 1.7, 0.4, 2.8): Return: 0.31%, Hit Ratio: 44.44%, Max Drawdown: 1.39%
(35, 1.7, 0.4, 2.8): Return: 0.31%, Hit Ratio: 44.44%, Max Drawdown: 1.39%
(35, 1.3, 0.3, 2.8): Return: 0.28%, Hit Ratio: 50.0%, Max Drawdown: 3.56%
(30, 1.5, 0.6, 2.8): Return: 0.28%, Hit Ratio: 51.61%, Max Drawdown: 1.7%
(30, 1.5, 0.6, 2.9): Return: 0.28%, Hit Ratio: 51.61%, Max Drawdown: 1.7%
(30, 1.5, 0.6, 3.0): Return: 0.28%, Hit Ratio: 51.61%, Max Drawdown: 1.7%
(30, 1.5, 0.6, 3.1): Return: 0.28%, Hit Ratio: 51.61%, Max Drawdown: 1.7%
(30, 1.7, 0.5, 2.8): Return: 0.28%, Hit Ratio: 40.0%, Max Drawdown: 1.49%
(30, 1.7, 0.5, 2.9): Return: 0.28%, Hit Ratio: 40.0%, Max Drawdown: 1.49%
(30, 1.7, 0.5, 3.0): Return: 0.28%, Hit Ratio: 40.0%, Max Drawdown: 1.49%
(30, 1.7, 0.5, 3.1): Return: 0.28%, Hit Ratio: 40.0%, Max Drawdown: 1.49%
(35, 1.3, 0.3, 2.8): Return: 0.28%, Hit Ratio: 50.0%, Max Drawdown: 3.56%
(30, 1.7, 0.3, 2.8): Return: 0.27%, Hit Ratio: 40.0%, Max Drawdown: 1.5%
(30, 1.7, 0.3, 2.9): Return: 0.27%, Hit Ratio: 40.0%, Max Drawdown: 1.5%
(30, 1.7, 0.3, 3.0): Return: 0.27%, Hit Ratio: 40.0%, Max Drawdown: 1.5%
(30, 1.7, 0.3, 3.1): Return: 0.27%, Hit Ratio: 40.0%, Max Drawdown: 1.5%
(30, 1.7, 0.4, 2.8): Return: 0.27%, Hit Ratio: 40.0%, Max Drawdown: 1.5%
(30, 1.7, 0.4, 2.9): Return: 0.27%, Hit Ratio: 40.0%, Max Drawdown: 1.5%
(30, 1.7, 0.4, 3.0): Return: 0.27%, Hit Ratio: 40.0%, Max Drawdown: 1.5%
(30, 1.7, 0.4, 3.1): Return: 0.27%, Hit Ratio: 40.0%, Max Drawdown: 1.5%
(35, 1.7, 0.4, 2.9): Return: 0.26%, Hit Ratio: 42.11%, Max Drawdown: 1.44%
(35, 1.7, 0.4, 2.9): Return: 0.26%, Hit Ratio: 42.11%, Max Drawdown: 1.44%
(35, 1.3, 0.3, 2.9): Return: 0.24%, Hit Ratio: 48.98%, Max Drawdown: 3.61%
(35, 1.7, 0.5, 2.8): Return: 0.24%, Hit Ratio: 44.44%, Max Drawdown: 1.45%
(35, 1.3, 0.3, 2.9): Return: 0.24%, Hit Ratio: 48.98%, Max Drawdown: 3.61%
(35, 1.7, 0.5, 2.8): Return: 0.24%, Hit Ratio: 44.44%, Max Drawdown: 1.45%
(40, 1.3, 0.3, 2.8): Return: 0.23%, Hit Ratio: 51.06%, Max Drawdown: 3.56%
(35, 1.5, 0.4, 2.8): Return: 0.2%, Hit Ratio: 54.84%, Max Drawdown: 2.26%
(35, 1.5, 0.4, 2.8): Return: 0.2%, Hit Ratio: 54.84%, Max Drawdown: 2.26%
(35, 1.7, 0.5, 2.9): Return: 0.19%, Hit Ratio: 42.11%, Max Drawdown: 1.5%
(35, 1.7, 0.5, 2.9): Return: 0.19%, Hit Ratio: 42.11%, Max Drawdown: 1.5%
(40, 1.3, 0.3, 2.9): Return: 0.18%, Hit Ratio: 50.0%, Max Drawdown: 3.61%
(40, 1.3, 0.3, 3.0): Return: 0.18%, Hit Ratio: 50.0%, Max Drawdown: 3.61%
(35, 1.5, 0.4, 2.9): Return: 0.15%, Hit Ratio: 53.12%, Max Drawdown: 2.31%
(35, 1.7, 0.3, 3.0): Return: 0.15%, Hit Ratio: 40.0%, Max Drawdown: 1.57%
