(Lookback, Entry, Exit, Stop-loss)
Best HPs: (30, 1.6, -0.5, 3.3), Return: 0.13%, Hit Ratio: 58.54%, Max Drawdown: 0.03%
(30, 1.6, -0.5, 3.3): Return: 0.13%, Hit Ratio: 58.54%, Max Drawdown: 0.03%
(30, 1.6, -0.5, 3.4): Return: 0.13%, Hit Ratio: 58.54%, Max Drawdown: 0.03%
(30, 1.6, -0.5, 3.5): Return: 0.13%, Hit Ratio: 58.54%, Max Drawdown: 0.03%
(30, 1.6, -0.5, 3.6): Return: 0.12%, Hit Ratio: 58.54%, Max Drawdown: 0.03%
(30, 1.6, -0.5, 3.7): Return: 0.12%, Hit Ratio: 58.54%, Max Drawdown: 0.03%
(30, 1.6, -0.4, 3.3): Return: 0.12%, Hit Ratio: 53.66%, Max Drawdown: 0.03%
(30, 1.6, -0.4, 3.4): Return: 0.12%, Hit Ratio: 53.66%, Max Drawdown: 0.03%
(30, 1.6, -0.4, 3.5): Return: 0.12%, Hit Ratio: 53.66%, Max Drawdown: 0.03%
(30, 1.6, -0.3, 3.3): Return: 0.12%, Hit Ratio: 52.38%, Max Drawdown: 0.03%
(30, 1.6, -0.3, 3.4): Return: 0.12%, Hit Ratio: 52.38%, Max Drawdown: 0.03%
(30, 1.6, -0.3, 3.5): Return: 0.12%, Hit Ratio: 52.38%, Max Drawdown: 0.03%
(35, 1.6, -0.6, 3.5): Return: 0.11%, Hit Ratio: 56.52%, Max Drawdown: 0.05%
(35, 1.6, -0.6, 3.6): Return: 0.11%, Hit Ratio: 56.52%, Max Drawdown: 0.05%
(35, 1.6, -0.6, 3.7): Return: 0.11%, Hit Ratio: 56.52%, Max Drawdown: 0.05%
(35, 1.6, -0.5, 3.5): Return: 0.11%, Hit Ratio: 57.45%, Max Drawdown: 0.05%
(35, 1.6, -0.5, 3.6): Return: 0.11%, Hit Ratio: 57.45%, Max Drawdown: 0.05%
(35, 1.6, -0.5, 3.7): Return: 0.11%, Hit Ratio: 57.45%, Max Drawdown: 0.05%
(30, 1.4, -0.5, 3.3): Return: 0.11%, Hit Ratio: 54.55%, Max Drawdown: 0.05%
(30, 1.4, -0.5, 3.4): Return: 0.11%, Hit Ratio: 54.55%, Max Drawdown: 0.05%
(30, 1.4, -0.5, 3.5): Return: 0.11%, Hit Ratio: 54.55%, Max Drawdown: 0.05%
(30, 1.4, -0.5, 3.6): Return: 0.11%, Hit Ratio: 54.55%, Max Drawdown: 0.05%
(30, 1.4, -0.5, 3.7): Return: 0.11%, Hit Ratio: 54.55%, Max Drawdown: 0.05%
(30, 1.6, -0.6, 3.3): Return: 0.11%, Hit Ratio: 55.0%, Max Drawdown: 0.03%
(30, 1.6, -0.6, 3.4): Return: 0.11%, Hit Ratio: 55.0%, Max Drawdown: 0.03%
(30, 1.6, -0.6, 3.5): Return: 0.11%, Hit Ratio: 55.0%, Max Drawdown: 0.03%
(30, 1.6, -0.6, 3.6): Return: 0.11%, Hit Ratio: 55.0%, Max Drawdown: 0.03%
(30, 1.6, -0.6, 3.7): Return: 0.11%, Hit Ratio: 55.0%, Max Drawdown: 0.03%
(30, 1.6, -0.4, 3.6): Return: 0.11%, Hit Ratio: 53.66%, Max Drawdown: 0.03%
(30, 1.6, -0.4, 3.7): Return: 0.11%, Hit Ratio: 53.66%, Max Drawdown: 0.03%
(30, 1.6, -0.3, 3.6): Return: 0.11%, Hit Ratio: 52.38%, Max Drawdown: 0.03%
(30, 1.6, -0.3, 3.7): Return: 0.11%, Hit Ratio: 52.38%, Max Drawdown: 0.03%
(35, 1.6, -0.6, 3.5): Return: 0.11%, Hit Ratio: 56.52%, Max Drawdown: 0.05%
(35, 1.6, -0.6, 3.6): Return: 0.11%, Hit Ratio: 56.52%, Max Drawdown: 0.05%
(35, 1.6, -0.6, 3.7): Return: 0.11%, Hit Ratio: 56.52%, Max Drawdown: 0.05%
(35, 1.6, -0.5, 3.5): Return: 0.11%, Hit Ratio: 57.45%, Max Drawdown: 0.05%
(35, 1.6, -0.5, 3.6): Return: 0.11%, Hit Ratio: 57.45%, Max Drawdown: 0.05%
(35, 1.6, -0.5, 3.7): Return: 0.11%, Hit Ratio: 57.45%, Max Drawdown: 0.05%
(40, 1.5, -0.6, 3.7): Return: 0.11%, Hit Ratio: 56.25%, Max Drawdown: 0.05%
(40, 1.5, -0.5, 3.7): Return: 0.11%, Hit Ratio: 56.25%, Max Drawdown: 0.05%
(40, 1.6, -0.6, 3.7): Return: 0.11%, Hit Ratio: 58.14%, Max Drawdown: 0.05%
(40, 1.6, -0.5, 3.7): Return: 0.11%, Hit Ratio: 58.14%, Max Drawdown: 0.05%
(35, 1.4, -0.5, 3.5): Return: 0.1%, Hit Ratio: 52.73%, Max Drawdown: 0.05%
(35, 1.4, -0.5, 3.6): Return: 0.1%, Hit Ratio: 52.73%, Max Drawdown: 0.05%
(35, 1.4, -0.5, 3.7): Return: 0.1%, Hit Ratio: 52.73%, Max Drawdown: 0.05%
(35, 1.5, -0.5, 3.5): Return: 0.1%, Hit Ratio: 51.92%, Max Drawdown: 0.05%
(35, 1.5, -0.5, 3.6): Return: 0.1%, Hit Ratio: 51.92%, Max Drawdown: 0.05%
(35, 1.5, -0.5, 3.7): Return: 0.1%, Hit Ratio: 51.92%, Max Drawdown: 0.05%
(35, 1.6, -0.4, 3.5): Return: 0.1%, Hit Ratio: 57.45%, Max Drawdown: 0.07%
(35, 1.6, -0.4, 3.6): Return: 0.1%, Hit Ratio: 57.45%, Max Drawdown: 0.07%
(35, 1.6, -0.4, 3.7): Return: 0.1%, Hit Ratio: 57.45%, Max Drawdown: 0.07%
(35, 1.6, -0.3, 3.5): Return: 0.1%, Hit Ratio: 56.25%, Max Drawdown: 0.07%
(35, 1.6, -0.3, 3.6): Return: 0.1%, Hit Ratio: 56.25%, Max Drawdown: 0.07%
(35, 1.6, -0.3, 3.7): Return: 0.1%, Hit Ratio: 56.25%, Max Drawdown: 0.07%
(30, 1.3, -0.7, 3.3): Return: 0.1%, Hit Ratio: 57.89%, Max Drawdown: 0.05%
(30, 1.3, -0.7, 3.4): Return: 0.1%, Hit Ratio: 57.89%, Max Drawdown: 0.05%
(30, 1.3, -0.7, 3.5): Return: 0.1%, Hit Ratio: 57.89%, Max Drawdown: 0.05%
(30, 1.3, -0.7, 3.6): Return: 0.1%, Hit Ratio: 57.89%, Max Drawdown: 0.05%
(30, 1.3, -0.7, 3.7): Return: 0.1%, Hit Ratio: 57.89%, Max Drawdown: 0.05%
(30, 1.5, -0.5, 3.3): Return: 0.1%, Hit Ratio: 55.32%, Max Drawdown: 0.07%
