(Lookback, Entry, Exit, Stop-loss)
Best HPs: (20, 1.3, -0.5, 2.8), Return: 0.47%, Hit Ratio: 50.59%, Max Drawdown: 0.27%
(20, 1.3, -0.5, 2.8): Return: 0.47%, Hit Ratio: 50.59%, Max Drawdown: 0.27%
(20, 1.3, -0.5, 2.9): Return: 0.47%, Hit Ratio: 50.59%, Max Drawdown: 0.27%
(20, 1.3, -0.5, 3.0): Return: 0.45%, Hit Ratio: 50.0%, Max Drawdown: 0.28%
(20, 1.3, -0.5, 3.1): Return: 0.45%, Hit Ratio: 50.0%, Max Drawdown: 0.28%
(20, 1.3, -0.5, 3.2): Return: 0.45%, Hit Ratio: 50.0%, Max Drawdown: 0.28%
(20, 1.3, -0.6, 2.8): Return: 0.42%, Hit Ratio: 49.4%, Max Drawdown: 0.3%
(20, 1.3, -0.6, 2.9): Return: 0.42%, Hit Ratio: 49.4%, Max Drawdown: 0.3%
(20, 1.3, -0.7, 2.8): Return: 0.41%, Hit Ratio: 51.22%, Max Drawdown: 0.29%
(20, 1.3, -0.7, 2.9): Return: 0.41%, Hit Ratio: 51.22%, Max Drawdown: 0.29%
(20, 1.3, -0.6, 3.0): Return: 0.4%, Hit Ratio: 48.81%, Max Drawdown: 0.31%
(20, 1.3, -0.6, 3.1): Return: 0.4%, Hit Ratio: 48.81%, Max Drawdown: 0.31%
(20, 1.3, -0.6, 3.2): Return: 0.4%, Hit Ratio: 48.81%, Max Drawdown: 0.31%
(20, 1.3, -0.7, 3.0): Return: 0.39%, Hit Ratio: 50.6%, Max Drawdown: 0.3%
(20, 1.3, -0.7, 3.1): Return: 0.39%, Hit Ratio: 50.6%, Max Drawdown: 0.3%
(20, 1.3, -0.7, 3.2): Return: 0.39%, Hit Ratio: 50.6%, Max Drawdown: 0.3%
(20, 1.4, -0.5, 2.8): Return: 0.38%, Hit Ratio: 49.32%, Max Drawdown: 0.32%
(20, 1.4, -0.5, 2.9): Return: 0.38%, Hit Ratio: 49.32%, Max Drawdown: 0.32%
(20, 1.4, -0.6, 2.8): Return: 0.36%, Hit Ratio: 47.89%, Max Drawdown: 0.32%
(20, 1.4, -0.6, 2.9): Return: 0.36%, Hit Ratio: 47.89%, Max Drawdown: 0.32%
(20, 1.4, -0.5, 3.0): Return: 0.36%, Hit Ratio: 48.65%, Max Drawdown: 0.33%
(20, 1.4, -0.5, 3.1): Return: 0.36%, Hit Ratio: 48.65%, Max Drawdown: 0.33%
(20, 1.4, -0.5, 3.2): Return: 0.36%, Hit Ratio: 48.65%, Max Drawdown: 0.33%
(20, 1.4, -0.7, 2.8): Return: 0.35%, Hit Ratio: 50.0%, Max Drawdown: 0.31%
(20, 1.4, -0.7, 2.9): Return: 0.35%, Hit Ratio: 50.0%, Max Drawdown: 0.31%
(20, 1.4, -0.6, 3.0): Return: 0.34%, Hit Ratio: 47.22%, Max Drawdown: 0.33%
(20, 1.4, -0.6, 3.1): Return: 0.34%, Hit Ratio: 47.22%, Max Drawdown: 0.33%
(20, 1.4, -0.6, 3.2): Return: 0.34%, Hit Ratio: 47.22%, Max Drawdown: 0.33%
(20, 1.4, -0.7, 3.0): Return: 0.33%, Hit Ratio: 49.3%, Max Drawdown: 0.32%
(20, 1.4, -0.7, 3.1): Return: 0.33%, Hit Ratio: 49.3%, Max Drawdown: 0.32%
(20, 1.4, -0.7, 3.2): Return: 0.33%, Hit Ratio: 49.3%, Max Drawdown: 0.32%
(20, 1.3, -0.3, 2.8): Return: 0.26%, Hit Ratio: 50.56%, Max Drawdown: 0.27%
(20, 1.3, -0.3, 2.9): Return: 0.26%, Hit Ratio: 50.56%, Max Drawdown: 0.27%
(20, 1.3, -0.3, 3.0): Return: 0.24%, Hit Ratio: 50.0%, Max Drawdown: 0.28%
(20, 1.3, -0.3, 3.1): Return: 0.24%, Hit Ratio: 50.0%, Max Drawdown: 0.28%
(20, 1.3, -0.3, 3.2): Return: 0.24%, Hit Ratio: 50.0%, Max Drawdown: 0.28%
(20, 1.3, -0.4, 2.8): Return: 0.23%, Hit Ratio: 49.41%, Max Drawdown: 0.28%
(20, 1.3, -0.4, 2.9): Return: 0.23%, Hit Ratio: 49.41%, Max Drawdown: 0.28%
(40, 1.5, -0.7, 2.8): Return: 0.22%, Hit Ratio: 49.12%, Max Drawdown: 0.51%
