(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (100, 1.0, 0.0, 2.3), Return: 0.12%, Hit Ratio: 51.75%, Max Drawdown: 0.08%
(100, 1.0, 0.0, 2.3): Return: 0.12%, Hit Ratio: 51.75%, Max Drawdown: 0.08%
(105, 1.0, -0.2, 2.5): Return: 0.1%, Hit Ratio: 49.54%, Max Drawdown: 0.07%
(100, 1.0, 0.0, 2.5): Return: 0.1%, Hit Ratio: 52.59%, Max Drawdown: 0.08%
(105, 1.0, -0.2, 2.5): Return: 0.1%, Hit Ratio: 49.54%, Max Drawdown: 0.07%
(110, 1.0, -0.2, 2.3): Return: 0.1%, Hit Ratio: 44.95%, Max Drawdown: 0.08%
(110, 1.2, -0.2, 2.3): Return: 0.1%, Hit Ratio: 48.15%, Max Drawdown: 0.06%
(105, 1.0, -0.2, 2.4): Return: 0.09%, Hit Ratio: 48.15%, Max Drawdown: 0.07%
(105, 1.2, -0.2, 2.7): Return: 0.09%, Hit Ratio: 48.84%, Max Drawdown: 0.06%
(100, 1.0, -0.2, 2.3): Return: 0.09%, Hit Ratio: 47.27%, Max Drawdown: 0.09%
(100, 1.0, -0.1, 2.3): Return: 0.09%, Hit Ratio: 46.9%, Max Drawdown: 0.1%
(100, 1.0, 0.0, 2.4): Return: 0.09%, Hit Ratio: 51.3%, Max Drawdown: 0.08%
(105, 1.0, -0.2, 2.4): Return: 0.09%, Hit Ratio: 48.15%, Max Drawdown: 0.07%
(105, 1.2, -0.2, 2.7): Return: 0.09%, Hit Ratio: 48.84%, Max Drawdown: 0.06%
(110, 1.0, -0.1, 2.3): Return: 0.09%, Hit Ratio: 46.02%, Max Drawdown: 0.09%
(110, 1.2, -0.2, 2.5): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(110, 1.2, -0.2, 2.6): Return: 0.09%, Hit Ratio: 49.41%, Max Drawdown: 0.06%
(110, 1.2, -0.2, 2.7): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(110, 1.2, -0.1, 2.3): Return: 0.09%, Hit Ratio: 49.41%, Max Drawdown: 0.07%
(90, 1.2, -0.2, 2.4): Return: 0.08%, Hit Ratio: 46.15%, Max Drawdown: 0.09%
(105, 1.0, -0.2, 2.3): Return: 0.08%, Hit Ratio: 46.73%, Max Drawdown: 0.07%
(105, 1.0, -0.2, 2.6): Return: 0.08%, Hit Ratio: 48.65%, Max Drawdown: 0.09%
(105, 1.2, -0.2, 2.4): Return: 0.08%, Hit Ratio: 47.56%, Max Drawdown: 0.06%
(105, 1.2, -0.2, 2.5): Return: 0.08%, Hit Ratio: 48.81%, Max Drawdown: 0.06%
(105, 1.2, -0.2, 2.6): Return: 0.08%, Hit Ratio: 48.84%, Max Drawdown: 0.06%
(100, 1.0, 0.0, 2.6): Return: 0.08%, Hit Ratio: 51.69%, Max Drawdown: 0.1%
(100, 1.0, 0.0, 2.7): Return: 0.08%, Hit Ratio: 51.69%, Max Drawdown: 0.1%
(105, 1.0, -0.2, 2.3): Return: 0.08%, Hit Ratio: 46.73%, Max Drawdown: 0.07%
(105, 1.0, -0.2, 2.6): Return: 0.08%, Hit Ratio: 48.65%, Max Drawdown: 0.09%
(105, 1.2, -0.2, 2.4): Return: 0.08%, Hit Ratio: 47.56%, Max Drawdown: 0.06%
(105, 1.2, -0.2, 2.5): Return: 0.08%, Hit Ratio: 48.81%, Max Drawdown: 0.06%
(105, 1.2, -0.2, 2.6): Return: 0.08%, Hit Ratio: 48.84%, Max Drawdown: 0.06%
(110, 1.0, -0.2, 2.4): Return: 0.08%, Hit Ratio: 45.45%, Max Drawdown: 0.07%
(110, 1.0, -0.2, 2.5): Return: 0.08%, Hit Ratio: 45.95%, Max Drawdown: 0.07%
(110, 1.2, -0.2, 2.4): Return: 0.08%, Hit Ratio: 49.4%, Max Drawdown: 0.06%
(110, 1.2, -0.1, 2.5): Return: 0.08%, Hit Ratio: 51.14%, Max Drawdown: 0.07%
(110, 1.2, -0.1, 2.6): Return: 0.08%, Hit Ratio: 50.56%, Max Drawdown: 0.07%
(110, 1.2, -0.1, 2.7): Return: 0.08%, Hit Ratio: 51.11%, Max Drawdown: 0.07%
(90, 1.2, -0.1, 2.4): Return: 0.07%, Hit Ratio: 49.46%, Max Drawdown: 0.08%
(105, 1.0, -0.2, 2.7): Return: 0.07%, Hit Ratio: 47.75%, Max Drawdown: 0.09%
(100, 1.0, -0.2, 2.5): Return: 0.07%, Hit Ratio: 49.11%, Max Drawdown: 0.09%
(100, 1.0, -0.1, 2.5): Return: 0.07%, Hit Ratio: 47.83%, Max Drawdown: 0.1%
(105, 1.0, -0.2, 2.7): Return: 0.07%, Hit Ratio: 47.75%, Max Drawdown: 0.09%
(110, 1.1, -0.2, 2.3): Return: 0.07%, Hit Ratio: 47.31%, Max Drawdown: 0.07%
(110, 1.2, -0.1, 2.4): Return: 0.07%, Hit Ratio: 50.57%, Max Drawdown: 0.07%
(90, 1.2, -0.2, 2.3): Return: 0.06%, Hit Ratio: 43.82%, Max Drawdown: 0.1%
(90, 1.2, 0.0, 2.4): Return: 0.06%, Hit Ratio: 49.47%, Max Drawdown: 0.09%
(105, 1.0, -0.1, 2.5): Return: 0.06%, Hit Ratio: 50.0%, Max Drawdown: 0.08%
(105, 1.2, -0.2, 2.3): Return: 0.06%, Hit Ratio: 46.25%, Max Drawdown: 0.06%
(105, 1.2, 0.0, 2.5): Return: 0.06%, Hit Ratio: 53.41%, Max Drawdown: 0.06%
(105, 1.2, 0.0, 2.6): Return: 0.06%, Hit Ratio: 53.33%, Max Drawdown: 0.06%
(105, 1.2, 0.0, 2.7): Return: 0.06%, Hit Ratio: 53.33%, Max Drawdown: 0.06%
(100, 1.0, -0.1, 2.4): Return: 0.06%, Hit Ratio: 46.49%, Max Drawdown: 0.11%
(100, 1.0, 0.1, 2.3): Return: 0.06%, Hit Ratio: 47.58%, Max Drawdown: 0.1%
(100, 1.2, 0.0, 2.3): Return: 0.06%, Hit Ratio: 53.49%, Max Drawdown: 0.08%
(100, 1.2, 0.0, 2.7): Return: 0.06%, Hit Ratio: 56.04%, Max Drawdown: 0.07%
(105, 1.0, -0.1, 2.5): Return: 0.06%, Hit Ratio: 50.0%, Max Drawdown: 0.08%
(105, 1.2, -0.2, 2.3): Return: 0.06%, Hit Ratio: 46.25%, Max Drawdown: 0.06%
(105, 1.2, 0.0, 2.5): Return: 0.06%, Hit Ratio: 53.41%, Max Drawdown: 0.06%
(105, 1.2, 0.0, 2.6): Return: 0.06%, Hit Ratio: 53.33%, Max Drawdown: 0.06%
(105, 1.2, 0.0, 2.7): Return: 0.06%, Hit Ratio: 53.33%, Max Drawdown: 0.06%
(110, 1.0, -0.2, 2.6): Return: 0.06%, Hit Ratio: 44.64%, Max Drawdown: 0.09%
(110, 1.0, -0.2, 2.7): Return: 0.06%, Hit Ratio: 45.13%, Max Drawdown: 0.09%
(110, 1.0, -0.1, 2.4): Return: 0.06%, Hit Ratio: 46.49%, Max Drawdown: 0.09%
(110, 1.0, -0.1, 2.5): Return: 0.06%, Hit Ratio: 46.96%, Max Drawdown: 0.09%
(110, 1.2, 0.0, 2.3): Return: 0.06%, Hit Ratio: 51.16%, Max Drawdown: 0.07%
(110, 1.2, 0.0, 2.5): Return: 0.06%, Hit Ratio: 52.81%, Max Drawdown: 0.06%
(110, 1.2, 0.0, 2.7): Return: 0.06%, Hit Ratio: 52.75%, Max Drawdown: 0.06%
(110, 1.2, 0.1, 2.3): Return: 0.06%, Hit Ratio: 50.0%, Max Drawdown: 0.07%
(90, 1.2, -0.2, 2.5): Return: 0.05%, Hit Ratio: 47.83%, Max Drawdown: 0.09%
(90, 1.2, -0.2, 2.6): Return: 0.05%, Hit Ratio: 48.39%, Max Drawdown: 0.08%
(90, 1.2, -0.2, 2.7): Return: 0.05%, Hit Ratio: 48.39%, Max Drawdown: 0.08%
(90, 1.2, -0.1, 2.3): Return: 0.05%, Hit Ratio: 47.25%, Max Drawdown: 0.09%
(105, 1.0, -0.1, 2.3): Return: 0.05%, Hit Ratio: 48.18%, Max Drawdown: 0.08%
(105, 1.0, -0.1, 2.4): Return: 0.05%, Hit Ratio: 49.55%, Max Drawdown: 0.09%
(105, 1.2, -0.1, 2.4): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.08%
(105, 1.2, -0.1, 2.5): Return: 0.05%, Hit Ratio: 50.57%, Max Drawdown: 0.07%
(105, 1.2, -0.1, 2.6): Return: 0.05%, Hit Ratio: 50.56%, Max Drawdown: 0.07%
(105, 1.2, -0.1, 2.7): Return: 0.05%, Hit Ratio: 50.56%, Max Drawdown: 0.07%
(105, 1.2, 0.0, 2.4): Return: 0.05%, Hit Ratio: 52.87%, Max Drawdown: 0.07%
(105, 1.2, 0.1, 2.5): Return: 0.05%, Hit Ratio: 52.17%, Max Drawdown: 0.07%
(105, 1.2, 0.1, 2.6): Return: 0.05%, Hit Ratio: 52.13%, Max Drawdown: 0.07%
(105, 1.2, 0.1, 2.7): Return: 0.05%, Hit Ratio: 52.13%, Max Drawdown: 0.07%
(100, 1.0, -0.2, 2.4): Return: 0.05%, Hit Ratio: 46.85%, Max Drawdown: 0.09%
(100, 1.0, -0.2, 2.6): Return: 0.05%, Hit Ratio: 48.25%, Max Drawdown: 0.11%
(100, 1.0, -0.1, 2.6): Return: 0.05%, Hit Ratio: 47.01%, Max Drawdown: 0.12%
(100, 1.0, -0.1, 2.7): Return: 0.05%, Hit Ratio: 47.01%, Max Drawdown: 0.12%
(100, 1.0, 0.2, 2.3): Return: 0.05%, Hit Ratio: 47.62%, Max Drawdown: 0.12%
(100, 1.2, -0.2, 2.3): Return: 0.05%, Hit Ratio: 46.34%, Max Drawdown: 0.09%
(100, 1.2, 0.0, 2.5): Return: 0.05%, Hit Ratio: 55.06%, Max Drawdown: 0.07%
(100, 1.2, 0.0, 2.6): Return: 0.05%, Hit Ratio: 54.95%, Max Drawdown: 0.08%
(105, 1.0, -0.1, 2.3): Return: 0.05%, Hit Ratio: 48.18%, Max Drawdown: 0.08%
(105, 1.0, -0.1, 2.4): Return: 0.05%, Hit Ratio: 49.55%, Max Drawdown: 0.09%
