(Lookback, Entry, Exit, Stop-loss)
Best HPs: (30, 1, 0, 3), Return: 0.11%, Hit Ratio: 58.82%, Max Drawdown: 0.02%
(30, 1, -0.5, 2.5): Return: 0.1%, Hit Ratio: 58.33%, Max Drawdown: 0.03%
(30, 1, -0.5, 3): Return: 0.1%, Hit Ratio: 60.71%, Max Drawdown: 0.03%
(30, 1, -0.5, 3.5): Return: 0.1%, Hit Ratio: 61.18%, Max Drawdown: 0.03%
(30, 1, 0, 2.5): Return: 0.1%, Hit Ratio: 58.0%, Max Drawdown: 0.02%
(30, 1, 0, 3): Return: 0.11%, Hit Ratio: 58.82%, Max Drawdown: 0.02%
(30, 1, 0, 3.5): Return: 0.11%, Hit Ratio: 59.22%, Max Drawdown: 0.02%
(30, 1, 0.5, 2.5): Return: 0.1%, Hit Ratio: 55.14%, Max Drawdown: 0.02%
(30, 1, 0.5, 3): Return: 0.1%, Hit Ratio: 55.96%, Max Drawdown: 0.02%
(30, 1, 0.5, 3.5): Return: 0.1%, Hit Ratio: 56.36%, Max Drawdown: 0.02%
(30, 1.5, -0.5, 2.5): Return: 0.07%, Hit Ratio: 57.14%, Max Drawdown: 0.03%
(30, 1.5, -0.5, 3): Return: 0.07%, Hit Ratio: 61.9%, Max Drawdown: 0.03%
(30, 1.5, -0.5, 3.5): Return: 0.07%, Hit Ratio: 62.79%, Max Drawdown: 0.03%
(30, 1.5, 0, 2.5): Return: 0.06%, Hit Ratio: 57.45%, Max Drawdown: 0.02%
(30, 1.5, 0, 3): Return: 0.07%, Hit Ratio: 59.18%, Max Drawdown: 0.02%
(30, 1.5, 0, 3.5): Return: 0.07%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(30, 1.5, 0.5, 2.5): Return: 0.07%, Hit Ratio: 52.08%, Max Drawdown: 0.02%
(30, 1.5, 0.5, 3): Return: 0.07%, Hit Ratio: 54.0%, Max Drawdown: 0.02%
(30, 1.5, 0.5, 3.5): Return: 0.07%, Hit Ratio: 54.9%, Max Drawdown: 0.02%
(30, 2, -0.5, 2.5): Return: 0.06%, Hit Ratio: 60.0%, Max Drawdown: 0.01%
(30, 2, -0.5, 3): Return: 0.07%, Hit Ratio: 69.23%, Max Drawdown: 0.01%
(30, 2, -0.5, 3.5): Return: 0.07%, Hit Ratio: 73.33%, Max Drawdown: 0.01%
(30, 2, 0, 2.5): Return: 0.06%, Hit Ratio: 50.0%, Max Drawdown: 0.01%
(30, 2, 0, 3): Return: 0.06%, Hit Ratio: 53.85%, Max Drawdown: 0.01%
(30, 2, 0, 3.5): Return: 0.06%, Hit Ratio: 60.0%, Max Drawdown: 0.01%
(30, 2, 0.5, 2.5): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.01%
(30, 2, 0.5, 3): Return: 0.05%, Hit Ratio: 53.85%, Max Drawdown: 0.01%
(30, 2, 0.5, 3.5): Return: 0.05%, Hit Ratio: 53.33%, Max Drawdown: 0.01%
(60, 1, -0.5, 2.5): Return: 0.1%, Hit Ratio: 56.16%, Max Drawdown: 0.03%
(60, 1, -0.5, 3): Return: 0.1%, Hit Ratio: 58.11%, Max Drawdown: 0.03%
(60, 1, -0.5, 3.5): Return: 0.1%, Hit Ratio: 58.11%, Max Drawdown: 0.03%
(60, 1, 0, 2.5): Return: 0.08%, Hit Ratio: 56.18%, Max Drawdown: 0.03%
(60, 1, 0, 3): Return: 0.09%, Hit Ratio: 57.78%, Max Drawdown: 0.02%
(60, 1, 0, 3.5): Return: 0.09%, Hit Ratio: 57.78%, Max Drawdown: 0.02%
(60, 1, 0.5, 2.5): Return: 0.1%, Hit Ratio: 53.61%, Max Drawdown: 0.02%
(60, 1, 0.5, 3): Return: 0.1%, Hit Ratio: 55.1%, Max Drawdown: 0.02%
(60, 1, 0.5, 3.5): Return: 0.1%, Hit Ratio: 55.1%, Max Drawdown: 0.02%
(60, 1.5, -0.5, 2.5): Return: 0.03%, Hit Ratio: 52.94%, Max Drawdown: 0.02%
(60, 1.5, -0.5, 3): Return: 0.04%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(60, 1.5, -0.5, 3.5): Return: 0.04%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(60, 1.5, 0, 2.5): Return: 0.03%, Hit Ratio: 56.41%, Max Drawdown: 0.02%
(60, 1.5, 0, 3): Return: 0.03%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(60, 1.5, 0, 3.5): Return: 0.03%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(60, 1.5, 0.5, 2.5): Return: 0.03%, Hit Ratio: 53.66%, Max Drawdown: 0.01%
(60, 1.5, 0.5, 3): Return: 0.04%, Hit Ratio: 57.14%, Max Drawdown: 0.01%
(60, 1.5, 0.5, 3.5): Return: 0.04%, Hit Ratio: 57.14%, Max Drawdown: 0.01%
(60, 2, -0.5, 2.5): Return: -0.0%, Hit Ratio: 57.14%, Max Drawdown: 0.01%
(60, 2, -0.5, 3): Return: 0.01%, Hit Ratio: 69.23%, Max Drawdown: 0.01%
(60, 2, -0.5, 3.5): Return: 0.01%, Hit Ratio: 69.23%, Max Drawdown: 0.01%
(60, 2, 0, 2.5): Return: -0.0%, Hit Ratio: 42.86%, Max Drawdown: 0.01%
(60, 2, 0, 3): Return: 0.01%, Hit Ratio: 61.54%, Max Drawdown: 0.01%
(60, 2, 0, 3.5): Return: 0.01%, Hit Ratio: 61.54%, Max Drawdown: 0.01%
(60, 2, 0.5, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.01%
(60, 2, 0.5, 3): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.01%
(60, 2, 0.5, 3.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.01%
(100, 1, -0.5, 2.5): Return: 0.05%, Hit Ratio: 56.72%, Max Drawdown: 0.06%
(100, 1, -0.5, 3): Return: 0.05%, Hit Ratio: 57.58%, Max Drawdown: 0.06%
(100, 1, -0.5, 3.5): Return: 0.06%, Hit Ratio: 59.09%, Max Drawdown: 0.06%
(100, 1, 0, 2.5): Return: 0.08%, Hit Ratio: 57.14%, Max Drawdown: 0.03%
(100, 1, 0, 3): Return: 0.08%, Hit Ratio: 57.83%, Max Drawdown: 0.03%
(100, 1, 0, 3.5): Return: 0.09%, Hit Ratio: 59.04%, Max Drawdown: 0.02%
(100, 1, 0.5, 2.5): Return: 0.09%, Hit Ratio: 52.63%, Max Drawdown: 0.02%
(100, 1, 0.5, 3): Return: 0.09%, Hit Ratio: 53.19%, Max Drawdown: 0.02%
(100, 1, 0.5, 3.5): Return: 0.09%, Hit Ratio: 54.26%, Max Drawdown: 0.02%
(100, 1.5, -0.5, 2.5): Return: 0.01%, Hit Ratio: 52.94%, Max Drawdown: 0.02%
(100, 1.5, -0.5, 3): Return: 0.01%, Hit Ratio: 52.94%, Max Drawdown: 0.02%
(100, 1.5, -0.5, 3.5): Return: 0.02%, Hit Ratio: 55.88%, Max Drawdown: 0.02%
(100, 1.5, 0, 2.5): Return: 0.01%, Hit Ratio: 55.81%, Max Drawdown: 0.02%
(100, 1.5, 0, 3): Return: 0.01%, Hit Ratio: 55.81%, Max Drawdown: 0.02%
(100, 1.5, 0, 3.5): Return: 0.01%, Hit Ratio: 58.14%, Max Drawdown: 0.02%
