(Lookback, Entry, Exit, Stop-loss)
Best HPs: (105, 1.0, -0.6, 3.3), Return: 0.12%, Hit Ratio: 63.04%, Max Drawdown: 0.02%
(105, 1.0, -0.6, 3.3): Return: 0.12%, Hit Ratio: 63.04%, Max Drawdown: 0.02%
(105, 1.0, -0.6, 3.4): Return: 0.12%, Hit Ratio: 63.04%, Max Drawdown: 0.02%
(105, 1.0, -0.6, 3.5): Return: 0.12%, Hit Ratio: 63.04%, Max Drawdown: 0.02%
(105, 1.0, -0.6, 3.6): Return: 0.12%, Hit Ratio: 63.04%, Max Drawdown: 0.02%
(105, 1.0, -0.6, 3.7): Return: 0.12%, Hit Ratio: 63.04%, Max Drawdown: 0.02%
(105, 1.0, -0.5, 3.3): Return: 0.12%, Hit Ratio: 62.5%, Max Drawdown: 0.02%
(105, 1.0, -0.5, 3.4): Return: 0.12%, Hit Ratio: 62.5%, Max Drawdown: 0.02%
(105, 1.0, -0.5, 3.5): Return: 0.12%, Hit Ratio: 62.5%, Max Drawdown: 0.02%
(105, 1.0, -0.5, 3.6): Return: 0.12%, Hit Ratio: 62.5%, Max Drawdown: 0.02%
(105, 1.0, -0.5, 3.7): Return: 0.12%, Hit Ratio: 62.5%, Max Drawdown: 0.02%
(105, 1.2, -0.5, 3.3): Return: 0.12%, Hit Ratio: 62.86%, Max Drawdown: 0.01%
(105, 1.2, -0.5, 3.4): Return: 0.12%, Hit Ratio: 62.86%, Max Drawdown: 0.01%
(105, 1.2, -0.5, 3.5): Return: 0.12%, Hit Ratio: 62.86%, Max Drawdown: 0.01%
(105, 1.2, -0.5, 3.6): Return: 0.12%, Hit Ratio: 62.86%, Max Drawdown: 0.01%
(105, 1.2, -0.5, 3.7): Return: 0.12%, Hit Ratio: 62.86%, Max Drawdown: 0.01%
(100, 1.0, -0.6, 3.3): Return: 0.12%, Hit Ratio: 60.42%, Max Drawdown: 0.02%
(100, 1.0, -0.6, 3.4): Return: 0.12%, Hit Ratio: 63.83%, Max Drawdown: 0.02%
(100, 1.0, -0.6, 3.5): Return: 0.12%, Hit Ratio: 63.83%, Max Drawdown: 0.02%
(100, 1.0, -0.6, 3.6): Return: 0.12%, Hit Ratio: 63.83%, Max Drawdown: 0.02%
(100, 1.0, -0.6, 3.7): Return: 0.12%, Hit Ratio: 63.83%, Max Drawdown: 0.02%
(105, 1.0, -0.6, 3.3): Return: 0.12%, Hit Ratio: 63.04%, Max Drawdown: 0.02%
(105, 1.0, -0.6, 3.4): Return: 0.12%, Hit Ratio: 63.04%, Max Drawdown: 0.02%
(105, 1.0, -0.6, 3.5): Return: 0.12%, Hit Ratio: 63.04%, Max Drawdown: 0.02%
