(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (70, 0.9, 0.0, 3.3), Return: 0.19%, Hit Ratio: 59.71%, Max Drawdown: 0.02%
(70, 0.9, 0.0, 3.3): Return: 0.19%, Hit Ratio: 59.71%, Max Drawdown: 0.02%
(70, 0.9, 0.0, 3.4): Return: 0.19%, Hit Ratio: 59.71%, Max Drawdown: 0.02%
(70, 0.9, 0.0, 3.5): Return: 0.19%, Hit Ratio: 59.71%, Max Drawdown: 0.02%
(70, 0.9, 0.0, 3.6): Return: 0.19%, Hit Ratio: 59.42%, Max Drawdown: 0.02%
(70, 0.9, 0.0, 3.7): Return: 0.19%, Hit Ratio: 59.42%, Max Drawdown: 0.02%
(50, 0.9, 0.0, 3.3): Return: 0.18%, Hit Ratio: 56.55%, Max Drawdown: 0.03%
(50, 0.9, 0.0, 3.4): Return: 0.18%, Hit Ratio: 56.25%, Max Drawdown: 0.03%
(50, 0.9, 0.0, 3.5): Return: 0.18%, Hit Ratio: 56.55%, Max Drawdown: 0.03%
(50, 0.9, 0.0, 3.6): Return: 0.18%, Hit Ratio: 56.55%, Max Drawdown: 0.03%
(50, 0.9, 0.0, 3.7): Return: 0.18%, Hit Ratio: 56.55%, Max Drawdown: 0.03%
(50, 1.0, 0.0, 3.3): Return: 0.18%, Hit Ratio: 57.66%, Max Drawdown: 0.03%
(50, 1.0, 0.0, 3.4): Return: 0.18%, Hit Ratio: 57.35%, Max Drawdown: 0.03%
(50, 1.0, 0.0, 3.5): Return: 0.18%, Hit Ratio: 57.66%, Max Drawdown: 0.03%
(50, 1.0, 0.0, 3.6): Return: 0.18%, Hit Ratio: 57.66%, Max Drawdown: 0.03%
(50, 1.0, 0.0, 3.7): Return: 0.18%, Hit Ratio: 57.66%, Max Drawdown: 0.03%
(65, 0.9, 0.1, 3.3): Return: 0.18%, Hit Ratio: 58.9%, Max Drawdown: 0.03%
(65, 0.9, 0.1, 3.4): Return: 0.18%, Hit Ratio: 58.9%, Max Drawdown: 0.03%
(65, 0.9, 0.1, 3.5): Return: 0.18%, Hit Ratio: 58.9%, Max Drawdown: 0.03%
(65, 0.9, 0.1, 3.6): Return: 0.18%, Hit Ratio: 58.9%, Max Drawdown: 0.03%
(65, 0.9, 0.1, 3.7): Return: 0.18%, Hit Ratio: 58.62%, Max Drawdown: 0.03%
(60, 0.9, 0.1, 3.3): Return: 0.18%, Hit Ratio: 57.43%, Max Drawdown: 0.03%
(60, 0.9, 0.1, 3.4): Return: 0.18%, Hit Ratio: 57.43%, Max Drawdown: 0.03%
(60, 0.9, 0.1, 3.5): Return: 0.18%, Hit Ratio: 57.43%, Max Drawdown: 0.03%
(60, 0.9, 0.1, 3.6): Return: 0.18%, Hit Ratio: 57.14%, Max Drawdown: 0.03%
