(Lookback, Entry, Exit, Stop-loss)
Best HPs: (90, 1.4, 0.5, 3.7), Return: 2.13%, Hit Ratio: 52.05%, Max Drawdown: 0.47%
(90, 1.4, 0.5, 3.7): Return: 2.13%, Hit Ratio: 52.05%, Max Drawdown: 0.47%
(90, 1.4, 0.6, 3.7): Return: 2.11%, Hit Ratio: 52.05%, Max Drawdown: 0.47%
(100, 1.3, 0.5, 3.6): Return: 2.08%, Hit Ratio: 56.41%, Max Drawdown: 0.47%
(100, 1.3, 0.5, 3.7): Return: 2.08%, Hit Ratio: 56.41%, Max Drawdown: 0.47%
(90, 1.4, 0.5, 3.5): Return: 2.05%, Hit Ratio: 51.39%, Max Drawdown: 0.47%
(90, 1.4, 0.5, 3.6): Return: 2.05%, Hit Ratio: 51.39%, Max Drawdown: 0.47%
(90, 1.4, 0.6, 3.5): Return: 2.03%, Hit Ratio: 51.39%, Max Drawdown: 0.47%
(90, 1.4, 0.6, 3.6): Return: 2.03%, Hit Ratio: 51.39%, Max Drawdown: 0.47%
(100, 1.3, 0.5, 3.3): Return: 2.02%, Hit Ratio: 55.7%, Max Drawdown: 0.47%
(100, 1.3, 0.5, 3.4): Return: 2.02%, Hit Ratio: 55.7%, Max Drawdown: 0.47%
(100, 1.3, 0.5, 3.5): Return: 2.02%, Hit Ratio: 55.7%, Max Drawdown: 0.47%
(100, 1.3, 0.6, 3.6): Return: 2.01%, Hit Ratio: 54.43%, Max Drawdown: 0.48%
(100, 1.3, 0.6, 3.7): Return: 2.01%, Hit Ratio: 54.43%, Max Drawdown: 0.48%
(100, 1.5, 0.5, 3.6): Return: 2.0%, Hit Ratio: 50.0%, Max Drawdown: 0.47%
(100, 1.5, 0.5, 3.7): Return: 2.0%, Hit Ratio: 50.0%, Max Drawdown: 0.47%
(90, 1.3, 0.6, 3.7): Return: 1.99%, Hit Ratio: 51.72%, Max Drawdown: 0.47%
(90, 1.3, 0.5, 3.7): Return: 1.97%, Hit Ratio: 51.72%, Max Drawdown: 0.47%
(100, 1.5, 0.5, 3.3): Return: 1.96%, Hit Ratio: 50.0%, Max Drawdown: 0.5%
(100, 1.5, 0.5, 3.4): Return: 1.96%, Hit Ratio: 50.0%, Max Drawdown: 0.5%
(100, 1.5, 0.5, 3.5): Return: 1.96%, Hit Ratio: 50.0%, Max Drawdown: 0.5%
(110, 1.3, 0.5, 3.6): Return: 1.96%, Hit Ratio: 53.85%, Max Drawdown: 0.53%
(110, 1.3, 0.5, 3.7): Return: 1.96%, Hit Ratio: 53.85%, Max Drawdown: 0.53%
(100, 1.3, 0.6, 3.3): Return: 1.95%, Hit Ratio: 53.75%, Max Drawdown: 0.54%
(100, 1.3, 0.6, 3.4): Return: 1.95%, Hit Ratio: 53.75%, Max Drawdown: 0.54%
(100, 1.3, 0.6, 3.5): Return: 1.95%, Hit Ratio: 53.75%, Max Drawdown: 0.54%
(110, 1.6, 0.5, 3.6): Return: 1.94%, Hit Ratio: 55.1%, Max Drawdown: 0.46%
(110, 1.6, 0.5, 3.7): Return: 1.94%, Hit Ratio: 55.1%, Max Drawdown: 0.46%
(90, 1.4, 0.7, 3.7): Return: 1.93%, Hit Ratio: 50.67%, Max Drawdown: 0.56%
(90, 1.3, 0.6, 3.5): Return: 1.92%, Hit Ratio: 51.16%, Max Drawdown: 0.5%
(90, 1.3, 0.6, 3.6): Return: 1.92%, Hit Ratio: 51.16%, Max Drawdown: 0.5%
(90, 1.4, 0.5, 3.3): Return: 1.91%, Hit Ratio: 51.39%, Max Drawdown: 0.48%
(90, 1.4, 0.5, 3.4): Return: 1.91%, Hit Ratio: 51.39%, Max Drawdown: 0.48%
(110, 1.6, 0.5, 3.3): Return: 1.91%, Hit Ratio: 56.25%, Max Drawdown: 0.46%
(110, 1.6, 0.5, 3.4): Return: 1.91%, Hit Ratio: 56.25%, Max Drawdown: 0.46%
(110, 1.6, 0.5, 3.5): Return: 1.91%, Hit Ratio: 56.25%, Max Drawdown: 0.46%
(110, 1.3, 0.5, 3.3): Return: 1.9%, Hit Ratio: 53.16%, Max Drawdown: 0.59%
(110, 1.3, 0.5, 3.4): Return: 1.9%, Hit Ratio: 53.16%, Max Drawdown: 0.59%
(110, 1.3, 0.5, 3.5): Return: 1.9%, Hit Ratio: 53.16%, Max Drawdown: 0.59%
(90, 1.3, 0.5, 3.5): Return: 1.89%, Hit Ratio: 51.16%, Max Drawdown: 0.53%
(90, 1.3, 0.5, 3.6): Return: 1.89%, Hit Ratio: 51.16%, Max Drawdown: 0.53%
(90, 1.4, 0.6, 3.3): Return: 1.89%, Hit Ratio: 51.39%, Max Drawdown: 0.51%
(90, 1.4, 0.6, 3.4): Return: 1.89%, Hit Ratio: 51.39%, Max Drawdown: 0.51%
(100, 1.5, 0.6, 3.6): Return: 1.88%, Hit Ratio: 46.55%, Max Drawdown: 0.61%
(100, 1.5, 0.6, 3.7): Return: 1.88%, Hit Ratio: 46.55%, Max Drawdown: 0.61%
(105, 1.6, 0.5, 3.6): Return: 1.87%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.6, 0.5, 3.6): Return: 1.87%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(110, 1.4, 0.5, 3.6): Return: 1.87%, Hit Ratio: 52.24%, Max Drawdown: 0.47%
(110, 1.4, 0.5, 3.7): Return: 1.87%, Hit Ratio: 52.24%, Max Drawdown: 0.47%
(90, 1.4, 0.7, 3.5): Return: 1.86%, Hit Ratio: 50.0%, Max Drawdown: 0.56%
(90, 1.4, 0.7, 3.6): Return: 1.86%, Hit Ratio: 50.0%, Max Drawdown: 0.56%
(105, 1.3, 0.5, 3.6): Return: 1.86%, Hit Ratio: 51.32%, Max Drawdown: 0.59%
(105, 1.3, 0.5, 3.7): Return: 1.86%, Hit Ratio: 51.32%, Max Drawdown: 0.59%
(105, 1.3, 0.5, 3.6): Return: 1.86%, Hit Ratio: 51.32%, Max Drawdown: 0.59%
(105, 1.3, 0.5, 3.7): Return: 1.86%, Hit Ratio: 51.32%, Max Drawdown: 0.59%
(110, 1.3, 0.6, 3.6): Return: 1.86%, Hit Ratio: 49.37%, Max Drawdown: 0.62%
(110, 1.3, 0.6, 3.7): Return: 1.86%, Hit Ratio: 49.37%, Max Drawdown: 0.62%
(90, 1.3, 0.6, 3.3): Return: 1.85%, Hit Ratio: 50.57%, Max Drawdown: 0.56%
(90, 1.3, 0.6, 3.4): Return: 1.85%, Hit Ratio: 50.57%, Max Drawdown: 0.56%
(105, 1.6, 0.5, 3.7): Return: 1.85%, Hit Ratio: 51.02%, Max Drawdown: 0.46%
(105, 1.6, 0.6, 3.6): Return: 1.85%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.6, 0.5, 3.7): Return: 1.85%, Hit Ratio: 51.02%, Max Drawdown: 0.46%
(105, 1.6, 0.6, 3.6): Return: 1.85%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(100, 1.3, 0.7, 3.6): Return: 1.84%, Hit Ratio: 52.5%, Max Drawdown: 0.64%
(100, 1.3, 0.7, 3.7): Return: 1.84%, Hit Ratio: 52.5%, Max Drawdown: 0.64%
(110, 1.6, 0.6, 3.6): Return: 1.84%, Hit Ratio: 48.98%, Max Drawdown: 0.46%
(110, 1.6, 0.6, 3.7): Return: 1.84%, Hit Ratio: 48.98%, Max Drawdown: 0.46%
(110, 1.7, 0.5, 3.6): Return: 1.84%, Hit Ratio: 53.19%, Max Drawdown: 0.46%
(110, 1.7, 0.5, 3.7): Return: 1.84%, Hit Ratio: 53.19%, Max Drawdown: 0.46%
(90, 1.3, 0.5, 3.3): Return: 1.83%, Hit Ratio: 50.57%, Max Drawdown: 0.59%
(90, 1.3, 0.5, 3.4): Return: 1.83%, Hit Ratio: 50.57%, Max Drawdown: 0.59%
(90, 1.3, 0.7, 3.7): Return: 1.83%, Hit Ratio: 51.11%, Max Drawdown: 0.58%
(105, 1.6, 0.6, 3.7): Return: 1.83%, Hit Ratio: 48.98%, Max Drawdown: 0.46%
(100, 1.4, 0.5, 3.6): Return: 1.83%, Hit Ratio: 50.72%, Max Drawdown: 0.5%
(100, 1.4, 0.5, 3.7): Return: 1.83%, Hit Ratio: 50.72%, Max Drawdown: 0.5%
(100, 1.5, 0.6, 3.3): Return: 1.83%, Hit Ratio: 46.55%, Max Drawdown: 0.65%
(100, 1.5, 0.6, 3.4): Return: 1.83%, Hit Ratio: 46.55%, Max Drawdown: 0.65%
(100, 1.5, 0.6, 3.5): Return: 1.83%, Hit Ratio: 46.55%, Max Drawdown: 0.65%
(105, 1.6, 0.6, 3.7): Return: 1.83%, Hit Ratio: 48.98%, Max Drawdown: 0.46%
(105, 1.6, 0.5, 3.3): Return: 1.82%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.6, 0.5, 3.4): Return: 1.82%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.6, 0.5, 3.5): Return: 1.82%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.6, 0.5, 3.3): Return: 1.82%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.6, 0.5, 3.4): Return: 1.82%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.6, 0.5, 3.5): Return: 1.82%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(110, 1.7, 0.5, 3.3): Return: 1.82%, Hit Ratio: 54.35%, Max Drawdown: 0.46%
(110, 1.7, 0.5, 3.4): Return: 1.82%, Hit Ratio: 54.35%, Max Drawdown: 0.46%
(110, 1.7, 0.5, 3.5): Return: 1.82%, Hit Ratio: 54.35%, Max Drawdown: 0.46%
(110, 1.6, 0.6, 3.3): Return: 1.81%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(110, 1.6, 0.6, 3.4): Return: 1.81%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(110, 1.6, 0.6, 3.5): Return: 1.81%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.3, 0.5, 3.3): Return: 1.8%, Hit Ratio: 50.65%, Max Drawdown: 0.65%
(105, 1.3, 0.5, 3.4): Return: 1.8%, Hit Ratio: 50.65%, Max Drawdown: 0.65%
(105, 1.3, 0.5, 3.5): Return: 1.8%, Hit Ratio: 50.65%, Max Drawdown: 0.65%
(105, 1.6, 0.6, 3.3): Return: 1.8%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.6, 0.6, 3.4): Return: 1.8%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.6, 0.6, 3.5): Return: 1.8%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.3, 0.5, 3.3): Return: 1.8%, Hit Ratio: 50.65%, Max Drawdown: 0.65%
(105, 1.3, 0.5, 3.4): Return: 1.8%, Hit Ratio: 50.65%, Max Drawdown: 0.65%
(105, 1.3, 0.5, 3.5): Return: 1.8%, Hit Ratio: 50.65%, Max Drawdown: 0.65%
(105, 1.6, 0.6, 3.3): Return: 1.8%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.6, 0.6, 3.4): Return: 1.8%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.6, 0.6, 3.5): Return: 1.8%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(110, 1.3, 0.6, 3.3): Return: 1.8%, Hit Ratio: 48.75%, Max Drawdown: 0.68%
(110, 1.3, 0.6, 3.4): Return: 1.8%, Hit Ratio: 48.75%, Max Drawdown: 0.68%
(110, 1.3, 0.6, 3.5): Return: 1.8%, Hit Ratio: 48.75%, Max Drawdown: 0.68%
(105, 1.7, 0.5, 3.6): Return: 1.79%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.6, 3.6): Return: 1.79%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.5, 3.6): Return: 1.79%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.6, 3.6): Return: 1.79%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(110, 1.5, 0.5, 3.6): Return: 1.79%, Hit Ratio: 50.0%, Max Drawdown: 0.53%
(110, 1.5, 0.5, 3.7): Return: 1.79%, Hit Ratio: 50.0%, Max Drawdown: 0.53%
(105, 1.6, 0.7, 3.6): Return: 1.78%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(100, 1.3, 0.7, 3.3): Return: 1.78%, Hit Ratio: 51.85%, Max Drawdown: 0.7%
(100, 1.3, 0.7, 3.4): Return: 1.78%, Hit Ratio: 51.85%, Max Drawdown: 0.7%
(100, 1.3, 0.7, 3.5): Return: 1.78%, Hit Ratio: 51.85%, Max Drawdown: 0.7%
(105, 1.6, 0.7, 3.6): Return: 1.78%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.3, 0.6, 3.6): Return: 1.77%, Hit Ratio: 49.35%, Max Drawdown: 0.7%
(105, 1.3, 0.6, 3.7): Return: 1.77%, Hit Ratio: 49.35%, Max Drawdown: 0.7%
(105, 1.7, 0.5, 3.7): Return: 1.77%, Hit Ratio: 48.94%, Max Drawdown: 0.46%
(105, 1.7, 0.6, 3.7): Return: 1.77%, Hit Ratio: 48.94%, Max Drawdown: 0.46%
(100, 1.5, 0.7, 3.6): Return: 1.77%, Hit Ratio: 47.46%, Max Drawdown: 0.73%
(100, 1.5, 0.7, 3.7): Return: 1.77%, Hit Ratio: 47.46%, Max Drawdown: 0.73%
(105, 1.3, 0.6, 3.6): Return: 1.77%, Hit Ratio: 49.35%, Max Drawdown: 0.7%
(105, 1.3, 0.6, 3.7): Return: 1.77%, Hit Ratio: 49.35%, Max Drawdown: 0.7%
(105, 1.7, 0.5, 3.7): Return: 1.77%, Hit Ratio: 48.94%, Max Drawdown: 0.46%
(105, 1.7, 0.6, 3.7): Return: 1.77%, Hit Ratio: 48.94%, Max Drawdown: 0.46%
(110, 1.4, 0.6, 3.6): Return: 1.77%, Hit Ratio: 47.76%, Max Drawdown: 0.49%
(110, 1.4, 0.6, 3.7): Return: 1.77%, Hit Ratio: 47.76%, Max Drawdown: 0.49%
(110, 1.7, 0.6, 3.6): Return: 1.77%, Hit Ratio: 48.94%, Max Drawdown: 0.46%
(110, 1.7, 0.6, 3.7): Return: 1.77%, Hit Ratio: 48.94%, Max Drawdown: 0.46%
(105, 1.4, 0.5, 3.6): Return: 1.76%, Hit Ratio: 50.75%, Max Drawdown: 0.5%
(105, 1.4, 0.5, 3.7): Return: 1.76%, Hit Ratio: 50.75%, Max Drawdown: 0.5%
(105, 1.6, 0.7, 3.7): Return: 1.76%, Hit Ratio: 51.02%, Max Drawdown: 0.46%
(105, 1.4, 0.5, 3.6): Return: 1.76%, Hit Ratio: 50.75%, Max Drawdown: 0.5%
(105, 1.4, 0.5, 3.7): Return: 1.76%, Hit Ratio: 50.75%, Max Drawdown: 0.5%
(105, 1.6, 0.7, 3.7): Return: 1.76%, Hit Ratio: 51.02%, Max Drawdown: 0.46%
(90, 1.3, 0.7, 3.5): Return: 1.75%, Hit Ratio: 50.56%, Max Drawdown: 0.66%
(90, 1.3, 0.7, 3.6): Return: 1.75%, Hit Ratio: 50.56%, Max Drawdown: 0.66%
(100, 1.6, 0.5, 3.6): Return: 1.75%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(100, 1.6, 0.5, 3.7): Return: 1.75%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.3, 0.7, 3.6): Return: 1.74%, Hit Ratio: 51.28%, Max Drawdown: 0.72%
(105, 1.3, 0.7, 3.7): Return: 1.74%, Hit Ratio: 51.28%, Max Drawdown: 0.72%
(105, 1.7, 0.5, 3.3): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.5, 3.4): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.5, 3.5): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.6, 3.3): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.6, 3.4): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.6, 3.5): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.3, 0.7, 3.6): Return: 1.74%, Hit Ratio: 51.28%, Max Drawdown: 0.72%
(105, 1.3, 0.7, 3.7): Return: 1.74%, Hit Ratio: 51.28%, Max Drawdown: 0.72%
(105, 1.7, 0.5, 3.3): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.5, 3.4): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.5, 3.5): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.6, 3.3): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.6, 3.4): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.7, 0.6, 3.5): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(110, 1.5, 0.5, 3.3): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.55%
(110, 1.5, 0.5, 3.4): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.55%
(110, 1.5, 0.5, 3.5): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.55%
(110, 1.7, 0.6, 3.3): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(110, 1.7, 0.6, 3.4): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(110, 1.7, 0.6, 3.5): Return: 1.74%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.6, 0.7, 3.3): Return: 1.73%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.6, 0.7, 3.4): Return: 1.73%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.6, 0.7, 3.5): Return: 1.73%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.6, 0.7, 3.3): Return: 1.73%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.6, 0.7, 3.4): Return: 1.73%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(105, 1.6, 0.7, 3.5): Return: 1.73%, Hit Ratio: 52.08%, Max Drawdown: 0.46%
(110, 1.3, 0.7, 3.6): Return: 1.73%, Hit Ratio: 50.0%, Max Drawdown: 0.75%
(110, 1.3, 0.7, 3.7): Return: 1.73%, Hit Ratio: 50.0%, Max Drawdown: 0.75%
(110, 1.4, 0.5, 3.3): Return: 1.73%, Hit Ratio: 52.24%, Max Drawdown: 0.55%
(110, 1.4, 0.5, 3.4): Return: 1.73%, Hit Ratio: 52.24%, Max Drawdown: 0.55%
(110, 1.4, 0.5, 3.5): Return: 1.73%, Hit Ratio: 52.24%, Max Drawdown: 0.55%
(90, 1.4, 0.7, 3.3): Return: 1.72%, Hit Ratio: 50.0%, Max Drawdown: 0.66%
(90, 1.4, 0.7, 3.4): Return: 1.72%, Hit Ratio: 50.0%, Max Drawdown: 0.66%
(100, 1.5, 0.7, 3.3): Return: 1.72%, Hit Ratio: 47.46%, Max Drawdown: 0.78%
(100, 1.5, 0.7, 3.4): Return: 1.72%, Hit Ratio: 47.46%, Max Drawdown: 0.78%
(100, 1.5, 0.7, 3.5): Return: 1.72%, Hit Ratio: 47.46%, Max Drawdown: 0.78%
(100, 1.6, 0.5, 3.3): Return: 1.72%, Hit Ratio: 50.94%, Max Drawdown: 0.46%
(100, 1.6, 0.5, 3.4): Return: 1.72%, Hit Ratio: 50.94%, Max Drawdown: 0.46%
(100, 1.6, 0.5, 3.5): Return: 1.72%, Hit Ratio: 50.94%, Max Drawdown: 0.46%
(100, 1.4, 0.6, 3.6): Return: 1.71%, Hit Ratio: 47.83%, Max Drawdown: 0.56%
(100, 1.4, 0.6, 3.7): Return: 1.71%, Hit Ratio: 47.83%, Max Drawdown: 0.56%
(110, 1.6, 0.7, 3.6): Return: 1.71%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(110, 1.6, 0.7, 3.7): Return: 1.71%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.3, 0.6, 3.3): Return: 1.7%, Hit Ratio: 48.72%, Max Drawdown: 0.76%
(105, 1.3, 0.6, 3.4): Return: 1.7%, Hit Ratio: 48.72%, Max Drawdown: 0.76%
(105, 1.3, 0.6, 3.5): Return: 1.7%, Hit Ratio: 48.72%, Max Drawdown: 0.76%
(105, 1.7, 0.7, 3.6): Return: 1.7%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(105, 1.3, 0.6, 3.3): Return: 1.7%, Hit Ratio: 48.72%, Max Drawdown: 0.76%
(105, 1.3, 0.6, 3.4): Return: 1.7%, Hit Ratio: 48.72%, Max Drawdown: 0.76%
(105, 1.3, 0.6, 3.5): Return: 1.7%, Hit Ratio: 48.72%, Max Drawdown: 0.76%
(105, 1.7, 0.7, 3.6): Return: 1.7%, Hit Ratio: 50.0%, Max Drawdown: 0.46%
(90, 1.3, 0.7, 3.3): Return: 1.69%, Hit Ratio: 50.0%, Max Drawdown: 0.72%
(90, 1.3, 0.7, 3.4): Return: 1.69%, Hit Ratio: 50.0%, Max Drawdown: 0.72%
(100, 1.4, 0.5, 3.3): Return: 1.69%, Hit Ratio: 50.72%, Max Drawdown: 0.57%
(100, 1.4, 0.5, 3.4): Return: 1.69%, Hit Ratio: 50.72%, Max Drawdown: 0.57%
(100, 1.4, 0.5, 3.5): Return: 1.69%, Hit Ratio: 50.72%, Max Drawdown: 0.57%
