(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (50, 0.8, 0.0, 2.3), Return: 5.17%, Hit Ratio: 78.69%, Max Drawdown: 0.04%
(50, 0.8, 0.0, 2.3): Return: 5.17%, Hit Ratio: 78.69%, Max Drawdown: 0.04%
(50, 0.8, 0.0, 2.4): Return: 5.17%, Hit Ratio: 78.69%, Max Drawdown: 0.04%
(50, 0.8, 0.0, 2.5): Return: 5.17%, Hit Ratio: 80.33%, Max Drawdown: 0.04%
(50, 0.8, 0.0, 2.6): Return: 5.17%, Hit Ratio: 81.97%, Max Drawdown: 0.04%
(50, 0.8, 0.0, 2.7): Return: 5.17%, Hit Ratio: 81.97%, Max Drawdown: 0.04%
(50, 0.8, 0.1, 2.3): Return: 5.14%, Hit Ratio: 74.24%, Max Drawdown: 0.01%
(50, 0.8, 0.1, 2.4): Return: 5.14%, Hit Ratio: 74.24%, Max Drawdown: 0.01%
(50, 0.8, 0.1, 2.5): Return: 5.14%, Hit Ratio: 75.76%, Max Drawdown: 0.01%
(50, 0.8, 0.1, 2.6): Return: 5.14%, Hit Ratio: 77.27%, Max Drawdown: 0.01%
(50, 0.8, 0.1, 2.7): Return: 5.14%, Hit Ratio: 77.27%, Max Drawdown: 0.01%
(50, 0.8, -0.2, 2.3): Return: 5.11%, Hit Ratio: 79.63%, Max Drawdown: 0.07%
(50, 0.8, -0.2, 2.4): Return: 5.11%, Hit Ratio: 79.63%, Max Drawdown: 0.07%
(50, 0.8, -0.2, 2.5): Return: 5.11%, Hit Ratio: 81.48%, Max Drawdown: 0.07%
(50, 0.8, -0.2, 2.6): Return: 5.11%, Hit Ratio: 83.33%, Max Drawdown: 0.07%
(50, 0.8, -0.2, 2.7): Return: 5.11%, Hit Ratio: 83.33%, Max Drawdown: 0.07%
(50, 0.8, -0.1, 2.3): Return: 5.11%, Hit Ratio: 82.46%, Max Drawdown: 0.07%
(50, 0.8, -0.1, 2.4): Return: 5.11%, Hit Ratio: 82.46%, Max Drawdown: 0.07%
(50, 0.8, -0.1, 2.5): Return: 5.11%, Hit Ratio: 84.21%, Max Drawdown: 0.07%
(50, 0.8, -0.1, 2.6): Return: 5.11%, Hit Ratio: 85.96%, Max Drawdown: 0.07%
(50, 0.8, -0.1, 2.7): Return: 5.11%, Hit Ratio: 85.96%, Max Drawdown: 0.07%
(50, 0.9, 0.0, 2.6): Return: 5.06%, Hit Ratio: 87.27%, Max Drawdown: 0.04%
(50, 0.9, 0.0, 2.7): Return: 5.06%, Hit Ratio: 87.27%, Max Drawdown: 0.04%
(50, 0.9, 0.0, 2.3): Return: 5.05%, Hit Ratio: 83.64%, Max Drawdown: 0.04%
(50, 0.9, 0.0, 2.4): Return: 5.05%, Hit Ratio: 83.64%, Max Drawdown: 0.04%
(50, 0.9, 0.0, 2.5): Return: 5.05%, Hit Ratio: 85.45%, Max Drawdown: 0.04%
(50, 1.0, 0.0, 2.3): Return: 5.05%, Hit Ratio: 81.63%, Max Drawdown: 0.04%
(50, 1.0, 0.0, 2.4): Return: 5.05%, Hit Ratio: 81.63%, Max Drawdown: 0.04%
(50, 1.0, 0.0, 2.5): Return: 5.05%, Hit Ratio: 83.67%, Max Drawdown: 0.04%
(50, 1.0, 0.0, 2.6): Return: 5.05%, Hit Ratio: 83.67%, Max Drawdown: 0.04%
(50, 1.0, 0.0, 2.7): Return: 5.05%, Hit Ratio: 83.67%, Max Drawdown: 0.04%
(50, 1.1, 0.0, 2.3): Return: 5.05%, Hit Ratio: 78.72%, Max Drawdown: 0.04%
(50, 1.1, 0.0, 2.4): Return: 5.05%, Hit Ratio: 78.72%, Max Drawdown: 0.04%
(50, 1.1, 0.0, 2.5): Return: 5.05%, Hit Ratio: 80.85%, Max Drawdown: 0.04%
(50, 1.1, 0.0, 2.6): Return: 5.05%, Hit Ratio: 80.85%, Max Drawdown: 0.04%
(50, 1.1, 0.0, 2.7): Return: 5.05%, Hit Ratio: 80.85%, Max Drawdown: 0.04%
(60, 0.9, 0.0, 2.5): Return: 5.05%, Hit Ratio: 81.48%, Max Drawdown: 0.04%
(60, 0.9, 0.0, 2.6): Return: 5.05%, Hit Ratio: 81.48%, Max Drawdown: 0.04%
(60, 0.9, 0.0, 2.7): Return: 5.05%, Hit Ratio: 83.33%, Max Drawdown: 0.04%
(50, 1.2, 0.0, 2.3): Return: 5.04%, Hit Ratio: 78.05%, Max Drawdown: 0.04%
(50, 1.2, 0.0, 2.4): Return: 5.04%, Hit Ratio: 78.05%, Max Drawdown: 0.04%
(50, 1.2, 0.0, 2.5): Return: 5.04%, Hit Ratio: 80.49%, Max Drawdown: 0.04%
(50, 1.2, 0.0, 2.6): Return: 5.04%, Hit Ratio: 80.49%, Max Drawdown: 0.04%
(50, 1.2, 0.0, 2.7): Return: 5.04%, Hit Ratio: 80.49%, Max Drawdown: 0.04%
(65, 0.9, -0.1, 2.5): Return: 5.04%, Hit Ratio: 83.67%, Max Drawdown: 0.04%
(65, 0.9, -0.1, 2.6): Return: 5.04%, Hit Ratio: 83.67%, Max Drawdown: 0.04%
