(Lookback, Entry, Exit, Stop-loss)
Best HPs: (50, 0.8, 0.0, 2.6), Return: 1.24%, Hit Ratio: 82.14%, Max Drawdown: 0.02%
(50, 0.8, 0.0, 2.6): Return: 1.24%, Hit Ratio: 82.14%, Max Drawdown: 0.02%
(50, 0.8, 0.0, 2.7): Return: 1.24%, Hit Ratio: 82.14%, Max Drawdown: 0.02%
(50, 0.8, -0.2, 2.6): Return: 1.23%, Hit Ratio: 82.35%, Max Drawdown: 0.02%
(50, 0.8, -0.2, 2.7): Return: 1.23%, Hit Ratio: 82.35%, Max Drawdown: 0.02%
(50, 0.8, -0.1, 2.6): Return: 1.23%, Hit Ratio: 84.91%, Max Drawdown: 0.02%
(50, 0.8, -0.1, 2.7): Return: 1.23%, Hit Ratio: 84.91%, Max Drawdown: 0.02%
(50, 0.8, 0.0, 2.3): Return: 1.23%, Hit Ratio: 80.36%, Max Drawdown: 0.02%
(50, 0.8, 0.0, 2.4): Return: 1.23%, Hit Ratio: 80.36%, Max Drawdown: 0.02%
(50, 0.8, 0.0, 2.5): Return: 1.23%, Hit Ratio: 82.14%, Max Drawdown: 0.02%
(50, 0.8, 0.1, 2.6): Return: 1.23%, Hit Ratio: 77.05%, Max Drawdown: 0.02%
(50, 0.8, 0.1, 2.7): Return: 1.23%, Hit Ratio: 77.05%, Max Drawdown: 0.02%
(50, 0.8, -0.2, 2.3): Return: 1.22%, Hit Ratio: 80.39%, Max Drawdown: 0.02%
(50, 0.8, -0.2, 2.4): Return: 1.22%, Hit Ratio: 80.39%, Max Drawdown: 0.02%
(50, 0.8, -0.2, 2.5): Return: 1.22%, Hit Ratio: 82.35%, Max Drawdown: 0.02%
(50, 0.8, -0.1, 2.3): Return: 1.22%, Hit Ratio: 83.02%, Max Drawdown: 0.02%
(50, 0.8, -0.1, 2.4): Return: 1.22%, Hit Ratio: 83.02%, Max Drawdown: 0.02%
(50, 0.8, -0.1, 2.5): Return: 1.22%, Hit Ratio: 84.91%, Max Drawdown: 0.02%
(50, 0.8, 0.1, 2.3): Return: 1.22%, Hit Ratio: 75.41%, Max Drawdown: 0.02%
(50, 0.8, 0.1, 2.4): Return: 1.22%, Hit Ratio: 75.41%, Max Drawdown: 0.02%
(50, 0.8, 0.1, 2.5): Return: 1.22%, Hit Ratio: 77.05%, Max Drawdown: 0.02%
(50, 0.9, 0.0, 2.3): Return: 1.2%, Hit Ratio: 78.43%, Max Drawdown: 0.02%
(50, 0.9, 0.0, 2.4): Return: 1.2%, Hit Ratio: 78.43%, Max Drawdown: 0.02%
(50, 0.9, 0.0, 2.5): Return: 1.2%, Hit Ratio: 80.39%, Max Drawdown: 0.02%
(50, 0.9, 0.0, 2.6): Return: 1.2%, Hit Ratio: 80.39%, Max Drawdown: 0.02%
(50, 0.9, 0.0, 2.7): Return: 1.2%, Hit Ratio: 80.39%, Max Drawdown: 0.02%
(50, 0.9, 0.1, 2.3): Return: 1.19%, Hit Ratio: 72.73%, Max Drawdown: 0.02%
(50, 0.9, 0.1, 2.4): Return: 1.19%, Hit Ratio: 72.73%, Max Drawdown: 0.02%
(50, 0.9, 0.1, 2.5): Return: 1.19%, Hit Ratio: 74.55%, Max Drawdown: 0.02%
(50, 0.9, 0.1, 2.6): Return: 1.19%, Hit Ratio: 74.55%, Max Drawdown: 0.02%
(50, 0.9, 0.1, 2.7): Return: 1.19%, Hit Ratio: 74.55%, Max Drawdown: 0.02%
(50, 1.0, -0.2, 2.3): Return: 1.19%, Hit Ratio: 76.74%, Max Drawdown: 0.02%
(50, 1.0, -0.2, 2.4): Return: 1.19%, Hit Ratio: 76.74%, Max Drawdown: 0.02%
(50, 1.0, -0.2, 2.5): Return: 1.19%, Hit Ratio: 79.07%, Max Drawdown: 0.02%
(50, 1.0, -0.2, 2.6): Return: 1.19%, Hit Ratio: 79.07%, Max Drawdown: 0.02%
(50, 1.0, -0.2, 2.7): Return: 1.19%, Hit Ratio: 79.07%, Max Drawdown: 0.02%
(50, 1.0, -0.1, 2.3): Return: 1.19%, Hit Ratio: 77.78%, Max Drawdown: 0.02%
(50, 1.0, -0.1, 2.4): Return: 1.19%, Hit Ratio: 77.78%, Max Drawdown: 0.02%
(50, 1.0, -0.1, 2.5): Return: 1.19%, Hit Ratio: 80.0%, Max Drawdown: 0.02%
(50, 1.0, -0.1, 2.6): Return: 1.19%, Hit Ratio: 80.0%, Max Drawdown: 0.02%
(50, 1.0, -0.1, 2.7): Return: 1.19%, Hit Ratio: 80.0%, Max Drawdown: 0.02%
(50, 1.0, 0.0, 2.3): Return: 1.19%, Hit Ratio: 78.26%, Max Drawdown: 0.02%
