(Lookback, Entry, Exit, Stop-loss)
Best HPs: (30, 1.7, -0.1, 2.4), Return: 2.06%, Hit Ratio: 50.0%, Max Drawdown: 0.97%
(30, 1.7, -0.1, 2.4): Return: 2.06%, Hit Ratio: 50.0%, Max Drawdown: 0.97%
(30, 1.7, 0.0, 2.4): Return: 2.05%, Hit Ratio: 50.0%, Max Drawdown: 0.97%
(30, 1.7, -0.1, 2.5): Return: 1.98%, Hit Ratio: 50.0%, Max Drawdown: 0.97%
(30, 1.7, -0.1, 2.6): Return: 1.98%, Hit Ratio: 50.0%, Max Drawdown: 0.97%
(30, 1.7, 0.0, 2.5): Return: 1.98%, Hit Ratio: 50.0%, Max Drawdown: 0.97%
(30, 1.7, 0.0, 2.6): Return: 1.98%, Hit Ratio: 50.0%, Max Drawdown: 0.97%
(30, 1.7, -0.1, 2.3): Return: 1.96%, Hit Ratio: 45.45%, Max Drawdown: 1.01%
(30, 1.7, 0.0, 2.3): Return: 1.96%, Hit Ratio: 45.45%, Max Drawdown: 1.01%
(35, 1.6, 0.1, 2.5): Return: 1.95%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(35, 1.6, 0.1, 2.5): Return: 1.95%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(35, 1.6, 0.0, 2.5): Return: 1.92%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(35, 1.6, 0.0, 2.5): Return: 1.92%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(35, 1.6, 0.2, 2.5): Return: 1.9%, Hit Ratio: 51.85%, Max Drawdown: 0.86%
(35, 1.6, 0.2, 2.5): Return: 1.9%, Hit Ratio: 51.85%, Max Drawdown: 0.86%
(30, 1.7, 0.1, 2.4): Return: 1.89%, Hit Ratio: 50.0%, Max Drawdown: 0.89%
(35, 1.6, 0.1, 2.6): Return: 1.87%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(35, 1.6, 0.1, 2.7): Return: 1.87%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(35, 1.6, 0.1, 2.6): Return: 1.87%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(35, 1.6, 0.1, 2.7): Return: 1.87%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(35, 1.6, 0.0, 2.6): Return: 1.85%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(35, 1.6, 0.0, 2.7): Return: 1.85%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(30, 1.7, 0.2, 2.4): Return: 1.85%, Hit Ratio: 50.0%, Max Drawdown: 0.89%
(35, 1.6, 0.0, 2.6): Return: 1.85%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(35, 1.6, 0.0, 2.7): Return: 1.85%, Hit Ratio: 50.0%, Max Drawdown: 1.05%
(35, 1.6, 0.2, 2.6): Return: 1.82%, Hit Ratio: 51.85%, Max Drawdown: 0.86%
(35, 1.6, 0.2, 2.7): Return: 1.82%, Hit Ratio: 51.85%, Max Drawdown: 0.86%
(30, 1.7, 0.1, 2.5): Return: 1.82%, Hit Ratio: 50.0%, Max Drawdown: 0.89%
(30, 1.7, 0.1, 2.6): Return: 1.82%, Hit Ratio: 50.0%, Max Drawdown: 0.89%
(35, 1.6, 0.2, 2.6): Return: 1.82%, Hit Ratio: 51.85%, Max Drawdown: 0.86%
(35, 1.6, 0.2, 2.7): Return: 1.82%, Hit Ratio: 51.85%, Max Drawdown: 0.86%
(30, 1.7, 0.1, 2.3): Return: 1.8%, Hit Ratio: 45.45%, Max Drawdown: 0.92%
(30, 1.7, 0.2, 2.5): Return: 1.78%, Hit Ratio: 50.0%, Max Drawdown: 0.89%
