(Lookback, Entry, Exit, Stop-loss)
Best HPs: (40, 1.6, 0.4, 2.8), Return: 5.49%, Hit Ratio: 57.41%, Max Drawdown: 0.75%
(40, 1.6, 0.4, 2.8): Return: 5.49%, Hit Ratio: 57.41%, Max Drawdown: 0.75%
(40, 1.6, 0.4, 2.9): Return: 5.49%, Hit Ratio: 57.41%, Max Drawdown: 0.75%
(40, 1.7, 0.4, 2.8): Return: 5.44%, Hit Ratio: 61.22%, Max Drawdown: 0.74%
(40, 1.7, 0.4, 2.9): Return: 5.44%, Hit Ratio: 61.22%, Max Drawdown: 0.74%
(40, 1.6, 0.4, 3.2): Return: 5.12%, Hit Ratio: 54.55%, Max Drawdown: 1.1%
(40, 1.7, 0.4, 3.2): Return: 5.07%, Hit Ratio: 58.0%, Max Drawdown: 1.02%
(30, 1.5, 0.4, 2.8): Return: 5.06%, Hit Ratio: 55.88%, Max Drawdown: 1.03%
(40, 1.6, 0.3, 2.8): Return: 5.05%, Hit Ratio: 55.56%, Max Drawdown: 0.82%
(40, 1.6, 0.3, 2.9): Return: 5.05%, Hit Ratio: 55.56%, Max Drawdown: 0.82%
(40, 1.6, 0.5, 2.8): Return: 5.05%, Hit Ratio: 57.14%, Max Drawdown: 0.75%
(40, 1.6, 0.5, 2.9): Return: 5.05%, Hit Ratio: 57.14%, Max Drawdown: 0.75%
(40, 1.7, 0.5, 2.8): Return: 5.0%, Hit Ratio: 60.78%, Max Drawdown: 0.74%
(40, 1.7, 0.5, 2.9): Return: 5.0%, Hit Ratio: 60.78%, Max Drawdown: 0.74%
(30, 1.5, 0.4, 2.9): Return: 4.99%, Hit Ratio: 54.41%, Max Drawdown: 1.03%
(30, 1.5, 0.4, 3.0): Return: 4.99%, Hit Ratio: 54.41%, Max Drawdown: 1.03%
(40, 1.6, 0.4, 3.1): Return: 4.99%, Hit Ratio: 55.36%, Max Drawdown: 1.1%
(40, 1.7, 0.3, 2.8): Return: 4.99%, Hit Ratio: 59.18%, Max Drawdown: 0.83%
(40, 1.7, 0.3, 2.9): Return: 4.99%, Hit Ratio: 59.18%, Max Drawdown: 0.83%
(30, 1.6, 0.4, 2.8): Return: 4.97%, Hit Ratio: 57.89%, Max Drawdown: 1.02%
