(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (60, 1, 2, -0.5, 0, 3.5, 2.5), Return: 0.34%, Hit Ratio: 61.11%, Max Drawdown: 0.28%
(60, 1, 2, -0.5, 0, 3.5, 2.5): Return: 0.34%, Hit Ratio: 61.11%, Max Drawdown: 0.28%
(100, 1, 2, 0, 0.5, 2.5, 3): Return: -0.15%, Hit Ratio: 50.0%, Max Drawdown: 0.66%
(100, 1.5, 2, -0.5, 0.5, 3, 3): Return: -0.15%, Hit Ratio: 47.06%, Max Drawdown: 0.67%
(100, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 47.06%, Max Drawdown: 0.67%
(100, 1.5, 2, 0, 0.5, 3, 3): Return: -0.15%, Hit Ratio: 47.06%, Max Drawdown: 0.65%
(100, 1.5, 2, 0, 0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 47.06%, Max Drawdown: 0.65%
(100, 1.5, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 37.78%, Max Drawdown: 0.47%
(100, 1.5, 2, 0.5, 0, 3, 3.5): Return: -0.15%, Hit Ratio: 44.23%, Max Drawdown: 0.67%
(100, 1.5, 2, 0.5, 0, 3.5, 3.5): Return: -0.15%, Hit Ratio: 44.23%, Max Drawdown: 0.67%
(100, 2, 2, 0.5, -0.5, 3, 3): Return: -0.15%, Hit Ratio: 45.83%, Max Drawdown: 0.29%
(100, 2, 2, 0.5, -0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 45.83%, Max Drawdown: 0.29%
(30, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.16%, Hit Ratio: 46.36%, Max Drawdown: 0.61%
(30, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.16%, Hit Ratio: 46.36%, Max Drawdown: 0.61%
(30, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.16%, Hit Ratio: 46.36%, Max Drawdown: 0.61%
(30, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: -0.16%, Hit Ratio: 48.08%, Max Drawdown: 0.52%
(30, 1.5, 2, 0.5, -0.5, 3.5, 2.5): Return: -0.16%, Hit Ratio: 48.08%, Max Drawdown: 0.52%
(30, 1.5, 2, 0.5, 0, 2.5, 3): Return: -0.16%, Hit Ratio: 47.27%, Max Drawdown: 0.58%
(30, 2, 2, -0.5, -0.5, 2.5, 3): Return: -0.16%, Hit Ratio: 44.44%, Max Drawdown: 0.39%
(30, 2, 2, -0.5, -0.5, 3, 3): Return: -0.16%, Hit Ratio: 44.83%, Max Drawdown: 0.4%
(30, 2, 2, -0.5, -0.5, 3.5, 3): Return: -0.16%, Hit Ratio: 44.83%, Max Drawdown: 0.4%
(30, 2, 2, -0.5, 0, 3, 3): Return: -0.16%, Hit Ratio: 37.93%, Max Drawdown: 0.44%
(30, 2, 2, -0.5, 0, 3.5, 3): Return: -0.16%, Hit Ratio: 37.93%, Max Drawdown: 0.44%
(30, 2, 2, 0, -0.5, 3, 3): Return: -0.16%, Hit Ratio: 48.28%, Max Drawdown: 0.33%
(30, 2, 2, 0, -0.5, 3.5, 3): Return: -0.16%, Hit Ratio: 48.28%, Max Drawdown: 0.33%
(30, 2, 2, 0, 0, 3, 3): Return: -0.16%, Hit Ratio: 41.38%, Max Drawdown: 0.37%
(30, 2, 2, 0, 0, 3.5, 3): Return: -0.16%, Hit Ratio: 41.38%, Max Drawdown: 0.37%
(60, 1, 1.5, -0.5, 0, 2.5, 3): Return: -0.16%, Hit Ratio: 55.34%, Max Drawdown: 0.8%
(60, 1, 1.5, -0.5, 0, 3, 3.5): Return: -0.16%, Hit Ratio: 54.72%, Max Drawdown: 0.88%
(60, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.16%, Hit Ratio: 54.72%, Max Drawdown: 0.88%
(60, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.16%, Hit Ratio: 53.19%, Max Drawdown: 0.67%
(60, 1.5, 2, 0.5, 0, 3, 3.5): Return: -0.16%, Hit Ratio: 54.9%, Max Drawdown: 0.69%
(60, 1.5, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.16%, Hit Ratio: 50.0%, Max Drawdown: 0.54%
(60, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.16%, Hit Ratio: 50.0%, Max Drawdown: 0.38%
(60, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.16%, Hit Ratio: 50.0%, Max Drawdown: 0.48%
(60, 2, 2, 0, 0.5, 3.5, 3.5): Return: -0.16%, Hit Ratio: 47.83%, Max Drawdown: 0.47%
(60, 2, 2, 0.5, -0.5, 3, 3.5): Return: -0.16%, Hit Ratio: 50.0%, Max Drawdown: 0.4%
(60, 2, 2, 0.5, 0, 3, 3.5): Return: -0.16%, Hit Ratio: 50.0%, Max Drawdown: 0.4%
(100, 1, 1.5, 0, 0, 3, 3): Return: -0.16%, Hit Ratio: 53.15%, Max Drawdown: 0.79%
(100, 1, 1.5, 0, 0, 3.5, 3): Return: -0.16%, Hit Ratio: 53.15%, Max Drawdown: 0.79%
(100, 1, 2, -0.5, 0.5, 2.5, 3): Return: -0.16%, Hit Ratio: 50.54%, Max Drawdown: 0.67%
(100, 1, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.16%, Hit Ratio: 48.94%, Max Drawdown: 0.63%
(100, 1, 2, 0.5, -0.5, 3, 3): Return: -0.16%, Hit Ratio: 50.52%, Max Drawdown: 0.64%
(100, 1, 2, 0.5, -0.5, 3.5, 3): Return: -0.16%, Hit Ratio: 50.52%, Max Drawdown: 0.64%
(100, 1, 2, 0.5, 0, 2.5, 2.5): Return: -0.16%, Hit Ratio: 49.48%, Max Drawdown: 0.67%
(100, 1, 2, 0.5, 0, 3, 3): Return: -0.16%, Hit Ratio: 51.0%, Max Drawdown: 0.68%
(100, 1, 2, 0.5, 0, 3.5, 3): Return: -0.16%, Hit Ratio: 51.0%, Max Drawdown: 0.68%
(100, 1, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.16%, Hit Ratio: 52.04%, Max Drawdown: 0.69%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.16%, Hit Ratio: 46.67%, Max Drawdown: 0.6%
(100, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.16%, Hit Ratio: 39.58%, Max Drawdown: 0.64%
(100, 2, 2, -0.5, -0.5, 3, 3.5): Return: -0.16%, Hit Ratio: 50.0%, Max Drawdown: 0.38%
(100, 2, 2, -0.5, -0.5, 3.5, 3.5): Return: -0.16%, Hit Ratio: 50.0%, Max Drawdown: 0.38%
(100, 2, 2, 0, 0, 3, 3): Return: -0.16%, Hit Ratio: 41.67%, Max Drawdown: 0.33%
(100, 2, 2, 0, 0, 3.5, 3): Return: -0.16%, Hit Ratio: 41.67%, Max Drawdown: 0.33%
(30, 1, 2, 0, -0.5, 3, 3.5): Return: -0.17%, Hit Ratio: 51.52%, Max Drawdown: 0.63%
(30, 1, 2, 0, -0.5, 3.5, 3.5): Return: -0.17%, Hit Ratio: 51.52%, Max Drawdown: 0.63%
(30, 2, 2, -0.5, 0, 2.5, 3): Return: -0.17%, Hit Ratio: 37.04%, Max Drawdown: 0.42%
(60, 1, 1.5, 0, 0, 3, 3.5): Return: -0.17%, Hit Ratio: 52.73%, Max Drawdown: 0.91%
(60, 1, 1.5, 0, 0, 3.5, 3.5): Return: -0.17%, Hit Ratio: 52.73%, Max Drawdown: 0.91%
(60, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.17%, Hit Ratio: 52.73%, Max Drawdown: 0.72%
(60, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.17%, Hit Ratio: 52.73%, Max Drawdown: 0.72%
(60, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.17%, Hit Ratio: 52.31%, Max Drawdown: 0.73%
(60, 1.5, 2, 0, 0.5, 3.5, 3.5): Return: -0.17%, Hit Ratio: 50.0%, Max Drawdown: 0.71%
(60, 1.5, 2, 0.5, 0.5, 3, 3): Return: -0.17%, Hit Ratio: 54.0%, Max Drawdown: 0.58%
(60, 1.5, 2, 0.5, 0.5, 3.5, 3): Return: -0.17%, Hit Ratio: 54.0%, Max Drawdown: 0.58%
(60, 2, 1.5, -0.5, -0.5, 3, 3): Return: -0.17%, Hit Ratio: 48.94%, Max Drawdown: 0.43%
(60, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.17%, Hit Ratio: 48.94%, Max Drawdown: 0.43%
(60, 2, 2, 0, 0.5, 3, 3.5): Return: -0.17%, Hit Ratio: 47.83%, Max Drawdown: 0.47%
(100, 1, 1.5, 0, -0.5, 2.5, 3): Return: -0.17%, Hit Ratio: 50.49%, Max Drawdown: 0.63%
(100, 1, 2, 0.5, 0.5, 3, 3): Return: -0.17%, Hit Ratio: 53.47%, Max Drawdown: 0.7%
(100, 1, 2, 0.5, 0.5, 3.5, 3): Return: -0.17%, Hit Ratio: 53.47%, Max Drawdown: 0.7%
(100, 1.5, 1, -0.5, -0.5, 3, 3.5): Return: -0.17%, Hit Ratio: 47.83%, Max Drawdown: 0.72%
(100, 1.5, 1, -0.5, -0.5, 3.5, 3.5): Return: -0.17%, Hit Ratio: 47.83%, Max Drawdown: 0.72%
(100, 1.5, 2, 0.5, 0, 2.5, 2.5): Return: -0.17%, Hit Ratio: 39.13%, Max Drawdown: 0.51%
(100, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: -0.17%, Hit Ratio: 42.86%, Max Drawdown: 0.59%
(100, 1.5, 2, 0.5, 0.5, 3, 2.5): Return: -0.17%, Hit Ratio: 44.0%, Max Drawdown: 0.55%
(100, 1.5, 2, 0.5, 0.5, 3.5, 2.5): Return: -0.17%, Hit Ratio: 44.0%, Max Drawdown: 0.55%
(100, 2, 2, 0.5, -0.5, 3, 2.5): Return: -0.17%, Hit Ratio: 42.86%, Max Drawdown: 0.24%
(100, 2, 2, 0.5, -0.5, 3.5, 2.5): Return: -0.17%, Hit Ratio: 42.86%, Max Drawdown: 0.24%
(30, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.18%, Hit Ratio: 46.88%, Max Drawdown: 0.62%
(30, 1, 1, -0.5, -0.5, 3, 3.5): Return: -0.18%, Hit Ratio: 46.88%, Max Drawdown: 0.62%
(30, 1, 1, -0.5, -0.5, 3.5, 3.5): Return: -0.18%, Hit Ratio: 46.88%, Max Drawdown: 0.62%
(30, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: -0.18%, Hit Ratio: 44.64%, Max Drawdown: 0.63%
(30, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.18%, Hit Ratio: 44.64%, Max Drawdown: 0.63%
(30, 1.5, 2, 0.5, -0.5, 3, 3): Return: -0.18%, Hit Ratio: 48.15%, Max Drawdown: 0.56%
(30, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: -0.18%, Hit Ratio: 48.15%, Max Drawdown: 0.56%
(30, 2, 2, 0, -0.5, 2.5, 3): Return: -0.18%, Hit Ratio: 44.44%, Max Drawdown: 0.33%
(30, 2, 2, 0, -0.5, 3, 2.5): Return: -0.18%, Hit Ratio: 48.15%, Max Drawdown: 0.3%
(30, 2, 2, 0, -0.5, 3.5, 2.5): Return: -0.18%, Hit Ratio: 48.15%, Max Drawdown: 0.3%
(30, 2, 2, 0, 0, 3, 2.5): Return: -0.18%, Hit Ratio: 40.74%, Max Drawdown: 0.33%
(30, 2, 2, 0, 0, 3.5, 2.5): Return: -0.18%, Hit Ratio: 40.74%, Max Drawdown: 0.33%
(60, 1, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.18%, Hit Ratio: 54.37%, Max Drawdown: 0.85%
(60, 1, 1.5, 0, 0, 2.5, 3): Return: -0.18%, Hit Ratio: 53.7%, Max Drawdown: 0.83%
(60, 1.5, 2, 0, 0.5, 3, 3.5): Return: -0.18%, Hit Ratio: 50.0%, Max Drawdown: 0.71%
(60, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: -0.18%, Hit Ratio: 52.08%, Max Drawdown: 0.69%
(60, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.18%, Hit Ratio: 47.83%, Max Drawdown: 0.47%
(60, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.18%, Hit Ratio: 42.11%, Max Drawdown: 0.39%
(60, 2, 2, 0.5, 0, 2.5, 3.5): Return: -0.18%, Hit Ratio: 42.11%, Max Drawdown: 0.39%
(60, 2, 2, 0.5, 0.5, 3, 3): Return: -0.18%, Hit Ratio: 47.83%, Max Drawdown: 0.33%
(60, 2, 2, 0.5, 0.5, 3.5, 3): Return: -0.18%, Hit Ratio: 47.83%, Max Drawdown: 0.33%
(100, 1, 1.5, -0.5, 0, 3, 3.5): Return: -0.18%, Hit Ratio: 54.21%, Max Drawdown: 0.84%
(100, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.18%, Hit Ratio: 54.21%, Max Drawdown: 0.84%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3.5): Return: -0.18%, Hit Ratio: 45.0%, Max Drawdown: 0.65%
(100, 1.5, 2, -0.5, 0, 2.5, 3.5): Return: -0.18%, Hit Ratio: 43.48%, Max Drawdown: 0.68%
(100, 1.5, 2, 0, 0, 2.5, 3.5): Return: -0.18%, Hit Ratio: 40.43%, Max Drawdown: 0.66%
(100, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: -0.18%, Hit Ratio: 45.28%, Max Drawdown: 0.72%
(100, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.18%, Hit Ratio: 45.28%, Max Drawdown: 0.72%
(100, 2, 1, -0.5, -0.5, 3, 3): Return: -0.18%, Hit Ratio: 51.9%, Max Drawdown: 0.49%
(100, 2, 1, -0.5, -0.5, 3.5, 3): Return: -0.18%, Hit Ratio: 51.9%, Max Drawdown: 0.49%
(30, 1, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.19%, Hit Ratio: 45.31%, Max Drawdown: 0.58%
(30, 1, 1, -0.5, -0.5, 3, 2.5): Return: -0.19%, Hit Ratio: 45.31%, Max Drawdown: 0.58%
(30, 1, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.19%, Hit Ratio: 45.31%, Max Drawdown: 0.58%
(30, 1, 2, 0.5, 0, 3, 3.5): Return: -0.19%, Hit Ratio: 50.0%, Max Drawdown: 0.7%
(30, 1, 2, 0.5, 0, 3.5, 3.5): Return: -0.19%, Hit Ratio: 50.0%, Max Drawdown: 0.7%
(30, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.19%, Hit Ratio: 44.44%, Max Drawdown: 0.62%
(30, 1.5, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.19%, Hit Ratio: 46.0%, Max Drawdown: 0.53%
(30, 2, 2, 0, 0, 2.5, 3): Return: -0.19%, Hit Ratio: 37.04%, Max Drawdown: 0.37%
(60, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.19%, Hit Ratio: 51.06%, Max Drawdown: 0.66%
(60, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: -0.19%, Hit Ratio: 51.06%, Max Drawdown: 0.58%
(60, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.19%, Hit Ratio: 44.19%, Max Drawdown: 0.43%
(60, 2, 2, -0.5, 0.5, 3, 3.5): Return: -0.19%, Hit Ratio: 43.48%, Max Drawdown: 0.47%
(100, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.19%, Hit Ratio: 52.88%, Max Drawdown: 0.72%
(100, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.19%, Hit Ratio: 49.51%, Max Drawdown: 0.68%
(100, 1, 2, 0, 0.5, 2.5, 3.5): Return: -0.19%, Hit Ratio: 49.47%, Max Drawdown: 0.75%
(100, 1, 2, 0.5, 0, 2.5, 3): Return: -0.19%, Hit Ratio: 49.48%, Max Drawdown: 0.71%
(100, 1, 2, 0.5, 0.5, 2.5, 3): Return: -0.19%, Hit Ratio: 52.04%, Max Drawdown: 0.73%
(100, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: -0.19%, Hit Ratio: 46.15%, Max Drawdown: 0.8%
(100, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.19%, Hit Ratio: 46.15%, Max Drawdown: 0.8%
(100, 1.5, 2, 0, 0.5, 3, 3.5): Return: -0.19%, Hit Ratio: 46.15%, Max Drawdown: 0.78%
(100, 1.5, 2, 0, 0.5, 3.5, 3.5): Return: -0.19%, Hit Ratio: 46.15%, Max Drawdown: 0.78%
(100, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: -0.19%, Hit Ratio: 40.82%, Max Drawdown: 0.68%
(100, 2, 1, -0.5, -0.5, 3, 2.5): Return: -0.19%, Hit Ratio: 51.28%, Max Drawdown: 0.5%
(100, 2, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.19%, Hit Ratio: 51.28%, Max Drawdown: 0.5%
(100, 2, 2, -0.5, 0, 3, 2.5): Return: -0.19%, Hit Ratio: 47.62%, Max Drawdown: 0.29%
(100, 2, 2, -0.5, 0, 3.5, 2.5): Return: -0.19%, Hit Ratio: 47.62%, Max Drawdown: 0.29%
(30, 1, 2, 0, -0.5, 2.5, 3.5): Return: -0.2%, Hit Ratio: 50.52%, Max Drawdown: 0.63%
(30, 1, 2, 0.5, 0, 3, 2.5): Return: -0.2%, Hit Ratio: 49.06%, Max Drawdown: 0.71%
(30, 1, 2, 0.5, 0, 3.5, 2.5): Return: -0.2%, Hit Ratio: 49.06%, Max Drawdown: 0.71%
(30, 2, 2, 0, -0.5, 2.5, 2.5): Return: -0.2%, Hit Ratio: 44.0%, Max Drawdown: 0.3%
(30, 2, 2, 0, 0, 2.5, 2.5): Return: -0.2%, Hit Ratio: 36.0%, Max Drawdown: 0.34%
(60, 1, 1.5, 0, 0, 2.5, 3.5): Return: -0.2%, Hit Ratio: 52.78%, Max Drawdown: 0.88%
(60, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.2%, Hit Ratio: 52.25%, Max Drawdown: 0.74%
(60, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.2%, Hit Ratio: 52.25%, Max Drawdown: 0.74%
(100, 1, 1, 0, -0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 51.94%, Max Drawdown: 0.7%
(100, 1, 1, 0, -0.5, 3.5, 3.5): Return: -0.2%, Hit Ratio: 51.94%, Max Drawdown: 0.7%
(100, 1, 1.5, 0, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 52.68%, Max Drawdown: 0.88%
(100, 1, 1.5, 0, 0, 3.5, 3.5): Return: -0.2%, Hit Ratio: 52.68%, Max Drawdown: 0.88%
(100, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.2%, Hit Ratio: 50.0%, Max Drawdown: 0.75%
(100, 1, 2, 0.5, -0.5, 2.5, 3): Return: -0.2%, Hit Ratio: 48.94%, Max Drawdown: 0.68%
(100, 1, 2, 0.5, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 50.5%, Max Drawdown: 0.73%
(100, 1, 2, 0.5, 0, 3.5, 3.5): Return: -0.2%, Hit Ratio: 50.5%, Max Drawdown: 0.73%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.2%, Hit Ratio: 44.83%, Max Drawdown: 0.57%
(100, 1.5, 1.5, 0, -0.5, 3, 3): Return: -0.2%, Hit Ratio: 46.77%, Max Drawdown: 0.6%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: -0.2%, Hit Ratio: 46.77%, Max Drawdown: 0.6%
(100, 1.5, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.2%, Hit Ratio: 40.43%, Max Drawdown: 0.56%
(100, 2, 2, 0, -0.5, 2.5, 3): Return: -0.2%, Hit Ratio: 27.78%, Max Drawdown: 0.26%
(100, 2, 2, 0, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 40.0%, Max Drawdown: 0.46%
(100, 2, 2, 0, 0, 3.5, 3.5): Return: -0.2%, Hit Ratio: 40.0%, Max Drawdown: 0.46%
(100, 2, 2, 0.5, -0.5, 2.5, 3): Return: -0.2%, Hit Ratio: 33.33%, Max Drawdown: 0.3%
(100, 2, 2, 0.5, -0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 44.0%, Max Drawdown: 0.42%
(100, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.2%, Hit Ratio: 44.0%, Max Drawdown: 0.42%
(100, 2, 2, 0.5, 0, 3, 3): Return: -0.2%, Hit Ratio: 45.83%, Max Drawdown: 0.33%
(100, 2, 2, 0.5, 0, 3.5, 3): Return: -0.2%, Hit Ratio: 45.83%, Max Drawdown: 0.33%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 47.27%, Max Drawdown: 0.71%
(30, 1, 1.5, -0.5, -0.5, 3, 3): Return: -0.21%, Hit Ratio: 47.27%, Max Drawdown: 0.71%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.21%, Hit Ratio: 47.27%, Max Drawdown: 0.71%
(30, 1.5, 2, 0.5, -0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 46.15%, Max Drawdown: 0.57%
(30, 2, 2, 0.5, -0.5, 3, 3.5): Return: -0.21%, Hit Ratio: 51.61%, Max Drawdown: 0.4%
(30, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.21%, Hit Ratio: 51.61%, Max Drawdown: 0.4%
(30, 2, 2, 0.5, 0, 3, 3.5): Return: -0.21%, Hit Ratio: 48.39%, Max Drawdown: 0.43%
(30, 2, 2, 0.5, 0, 3.5, 3.5): Return: -0.21%, Hit Ratio: 48.39%, Max Drawdown: 0.43%
(60, 1, 1, -0.5, -0.5, 3, 2.5): Return: -0.21%, Hit Ratio: 47.58%, Max Drawdown: 0.76%
(60, 1, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.21%, Hit Ratio: 47.58%, Max Drawdown: 0.76%
(60, 1.5, 2, 0, 0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 47.83%, Max Drawdown: 0.59%
(60, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.21%, Hit Ratio: 52.94%, Max Drawdown: 0.69%
(60, 2, 1.5, -0.5, -0.5, 3, 3.5): Return: -0.21%, Hit Ratio: 47.92%, Max Drawdown: 0.52%
(60, 2, 1.5, -0.5, -0.5, 3.5, 3.5): Return: -0.21%, Hit Ratio: 47.92%, Max Drawdown: 0.52%
(60, 2, 2, 0.5, 0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 38.89%, Max Drawdown: 0.33%
(100, 1, 2, 0.5, -0.5, 3, 3.5): Return: -0.21%, Hit Ratio: 50.0%, Max Drawdown: 0.7%
(100, 1, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.21%, Hit Ratio: 50.0%, Max Drawdown: 0.7%
(100, 1, 2, 0.5, 0.5, 3, 3.5): Return: -0.21%, Hit Ratio: 52.94%, Max Drawdown: 0.75%
(100, 1, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.21%, Hit Ratio: 52.94%, Max Drawdown: 0.75%
(100, 1.5, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.21%, Hit Ratio: 46.15%, Max Drawdown: 0.62%
(100, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.21%, Hit Ratio: 42.22%, Max Drawdown: 0.59%
(100, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.21%, Hit Ratio: 42.0%, Max Drawdown: 0.73%
(100, 2, 2, -0.5, -0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 38.89%, Max Drawdown: 0.27%
(100, 2, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.21%, Hit Ratio: 26.67%, Max Drawdown: 0.25%
(100, 2, 2, 0.5, 0, 3, 2.5): Return: -0.21%, Hit Ratio: 42.86%, Max Drawdown: 0.29%
(100, 2, 2, 0.5, 0, 3.5, 2.5): Return: -0.21%, Hit Ratio: 42.86%, Max Drawdown: 0.29%
(30, 1, 2, 0, -0.5, 3, 3): Return: -0.22%, Hit Ratio: 50.51%, Max Drawdown: 0.67%
(30, 1, 2, 0, -0.5, 3.5, 3): Return: -0.22%, Hit Ratio: 50.51%, Max Drawdown: 0.67%
(30, 1, 2, 0.5, 0, 2.5, 3.5): Return: -0.22%, Hit Ratio: 49.06%, Max Drawdown: 0.72%
(30, 1, 2, 0.5, 0, 3, 3): Return: -0.22%, Hit Ratio: 49.07%, Max Drawdown: 0.73%
(30, 1, 2, 0.5, 0, 3.5, 3): Return: -0.22%, Hit Ratio: 49.07%, Max Drawdown: 0.73%
(30, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: -0.22%, Hit Ratio: 46.55%, Max Drawdown: 0.58%
(30, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.22%, Hit Ratio: 46.55%, Max Drawdown: 0.58%
(60, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: -0.22%, Hit Ratio: 52.94%, Max Drawdown: 0.69%
(60, 2, 2, 0, 0.5, 2.5, 3): Return: -0.22%, Hit Ratio: 35.29%, Max Drawdown: 0.33%
(60, 2, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.22%, Hit Ratio: 45.83%, Max Drawdown: 0.46%
(100, 1, 1, -0.5, 0, 3, 2.5): Return: -0.22%, Hit Ratio: 51.52%, Max Drawdown: 0.83%
(100, 1, 1, -0.5, 0, 3.5, 2.5): Return: -0.22%, Hit Ratio: 51.52%, Max Drawdown: 0.83%
(100, 1, 1, 0, -0.5, 2.5, 2.5): Return: -0.22%, Hit Ratio: 50.39%, Max Drawdown: 0.58%
(100, 1, 1.5, -0.5, 0, 2.5, 3): Return: -0.22%, Hit Ratio: 52.88%, Max Drawdown: 0.77%
(100, 1, 1.5, 0, 0, 2.5, 2.5): Return: -0.22%, Hit Ratio: 51.38%, Max Drawdown: 0.77%
(100, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: -0.22%, Hit Ratio: 42.22%, Max Drawdown: 0.58%
(100, 2, 1.5, -0.5, -0.5, 3, 3): Return: -0.22%, Hit Ratio: 52.38%, Max Drawdown: 0.43%
(100, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.22%, Hit Ratio: 52.38%, Max Drawdown: 0.43%
(100, 2, 2, -0.5, 0, 3, 3): Return: -0.22%, Hit Ratio: 45.83%, Max Drawdown: 0.38%
(100, 2, 2, -0.5, 0, 3.5, 3): Return: -0.22%, Hit Ratio: 45.83%, Max Drawdown: 0.38%
(100, 2, 2, 0, -0.5, 2.5, 2.5): Return: -0.22%, Hit Ratio: 20.0%, Max Drawdown: 0.22%
(30, 1, 2, 0.5, 0, 2.5, 2.5): Return: -0.23%, Hit Ratio: 48.08%, Max Drawdown: 0.73%
(30, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: -0.23%, Hit Ratio: 43.4%, Max Drawdown: 0.63%
(30, 1.5, 2, -0.5, 0.5, 3, 3): Return: -0.23%, Hit Ratio: 43.64%, Max Drawdown: 0.64%
(30, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: -0.23%, Hit Ratio: 43.64%, Max Drawdown: 0.64%
(60, 1, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.23%, Hit Ratio: 53.1%, Max Drawdown: 0.82%
(60, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.23%, Hit Ratio: 50.0%, Max Drawdown: 0.69%
