(Lookback, Entry, Exit, Stop-loss)
Best HPs: (105, 1.8, 0.1, 2.9), Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.1, 2.9): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.1, 3.0): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.1, 3.1): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.1, 3.2): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.2, 2.9): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.2, 3.0): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.2, 3.1): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.2, 3.2): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.9, 0.1, 2.9): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.1, 3.0): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.1, 3.1): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.1, 3.2): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.2, 2.9): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.2, 3.0): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.2, 3.1): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.2, 3.2): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.8, 0.1, 2.9): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.8, 0.1, 3.0): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.8, 0.1, 3.1): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.8, 0.1, 3.2): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.8, 0.2, 2.9): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.8, 0.2, 3.0): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.8, 0.2, 3.1): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.8, 0.2, 3.2): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.9, 0.1, 2.9): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.9, 0.1, 3.0): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.9, 0.1, 3.1): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.9, 0.1, 3.2): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.9, 0.2, 2.9): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.9, 0.2, 3.0): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.9, 0.2, 3.1): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(100, 1.9, 0.2, 3.2): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.8, 0.1, 2.9): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.1, 3.0): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.1, 3.1): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.1, 3.2): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.2, 2.9): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.2, 3.0): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.2, 3.1): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.8, 0.2, 3.2): Return: 1.02%, Hit Ratio: 64.29%, Max Drawdown: 1.01%
(105, 1.9, 0.1, 2.9): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.1, 3.0): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.1, 3.1): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.1, 3.2): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.2, 2.9): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.2, 3.0): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
(105, 1.9, 0.2, 3.1): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 1.01%
