(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.47%, Hit Ratio: 53.61%, Max Drawdown: 0.3%
(100, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.47%, Hit Ratio: 54.43%, Max Drawdown: 0.21%
(30, 1, 1.5, 0, 0.5, 3, 2.5): Return: 0.46%, Hit Ratio: 45.05%, Max Drawdown: 0.25%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.46%, Hit Ratio: 48.33%, Max Drawdown: 0.35%
(30, 1, 2, -0.5, 0.5, 3, 3.5): Return: 0.46%, Hit Ratio: 46.08%, Max Drawdown: 0.23%
(30, 1, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.46%, Hit Ratio: 49.56%, Max Drawdown: 0.23%
(30, 1, 2, 0.5, 0.5, 3.5, 3.5): Return: 0.46%, Hit Ratio: 50.89%, Max Drawdown: 0.23%
(100, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.46%, Hit Ratio: 54.17%, Max Drawdown: 0.35%
(100, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.46%, Hit Ratio: 54.17%, Max Drawdown: 0.35%
(100, 1, 2, -0.5, -0.5, 2.5, 3): Return: 0.46%, Hit Ratio: 53.75%, Max Drawdown: 0.3%
(100, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.46%, Hit Ratio: 53.75%, Max Drawdown: 0.3%
(100, 1, 2, 0, 0.5, 2.5, 2.5): Return: 0.46%, Hit Ratio: 50.0%, Max Drawdown: 0.19%
(100, 1, 2, 0, 0.5, 3, 2.5): Return: 0.46%, Hit Ratio: 48.86%, Max Drawdown: 0.19%
(30, 1, 2, -0.5, 0.5, 3.5, 3): Return: 0.45%, Hit Ratio: 45.63%, Max Drawdown: 0.23%
(30, 1, 2, 0.5, 0.5, 3, 3.5): Return: 0.45%, Hit Ratio: 50.45%, Max Drawdown: 0.23%
(30, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: 0.45%, Hit Ratio: 50.0%, Max Drawdown: 0.24%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: 0.45%, Hit Ratio: 47.37%, Max Drawdown: 0.2%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.45%, Hit Ratio: 47.37%, Max Drawdown: 0.2%
(30, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: 0.44%, Hit Ratio: 45.61%, Max Drawdown: 0.24%
(30, 1, 2, -0.5, 0.5, 2.5, 3): Return: 0.44%, Hit Ratio: 44.23%, Max Drawdown: 0.23%
(30, 1, 2, 0.5, 0.5, 3.5, 3): Return: 0.44%, Hit Ratio: 50.89%, Max Drawdown: 0.23%
(100, 1, 2, -0.5, -0.5, 3, 2.5): Return: 0.44%, Hit Ratio: 53.09%, Max Drawdown: 0.22%
(100, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.44%, Hit Ratio: 53.75%, Max Drawdown: 0.22%
(100, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.44%, Hit Ratio: 51.19%, Max Drawdown: 0.16%
(100, 1, 2, -0.5, 0.5, 3, 2.5): Return: 0.44%, Hit Ratio: 51.16%, Max Drawdown: 0.16%
(100, 1, 2, 0, 0.5, 3.5, 2.5): Return: 0.44%, Hit Ratio: 49.43%, Max Drawdown: 0.22%
(100, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: 0.44%, Hit Ratio: 48.08%, Max Drawdown: 0.18%
(100, 1.5, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 0.44%, Hit Ratio: 48.08%, Max Drawdown: 0.18%
(100, 2, 1.5, 0, 0.5, 3.5, 3): Return: 0.44%, Hit Ratio: 45.95%, Max Drawdown: 0.18%
(100, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: 0.44%, Hit Ratio: 45.95%, Max Drawdown: 0.18%
(100, 2, 1.5, 0.5, 0.5, 3.5, 3): Return: 0.44%, Hit Ratio: 45.95%, Max Drawdown: 0.18%
(100, 2, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 0.44%, Hit Ratio: 45.95%, Max Drawdown: 0.18%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.43%, Hit Ratio: 48.33%, Max Drawdown: 0.35%
(30, 1, 2, -0.5, 0.5, 3, 3): Return: 0.43%, Hit Ratio: 45.1%, Max Drawdown: 0.23%
(30, 1, 2, 0.5, 0.5, 2.5, 3): Return: 0.43%, Hit Ratio: 49.56%, Max Drawdown: 0.23%
(30, 2, 1.5, -0.5, 0, 3, 2.5): Return: 0.43%, Hit Ratio: 48.78%, Max Drawdown: 0.24%
(30, 2, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 0.43%, Hit Ratio: 50.0%, Max Drawdown: 0.15%
(100, 1, 2, -0.5, -0.5, 3, 3): Return: 0.43%, Hit Ratio: 52.44%, Max Drawdown: 0.3%
(100, 1, 2, -0.5, -0.5, 3, 3.5): Return: 0.43%, Hit Ratio: 52.44%, Max Drawdown: 0.3%
(100, 1, 2, -0.5, -0.5, 3.5, 3): Return: 0.43%, Hit Ratio: 53.09%, Max Drawdown: 0.35%
(100, 1, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.43%, Hit Ratio: 53.09%, Max Drawdown: 0.35%
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: 0.43%, Hit Ratio: 51.02%, Max Drawdown: 0.18%
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.43%, Hit Ratio: 51.02%, Max Drawdown: 0.18%
(100, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: 0.43%, Hit Ratio: 55.81%, Max Drawdown: 0.18%
(100, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.43%, Hit Ratio: 55.81%, Max Drawdown: 0.18%
(30, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: 0.42%, Hit Ratio: 44.25%, Max Drawdown: 0.29%
(30, 1, 1.5, 0, 0.5, 3, 3.5): Return: 0.42%, Hit Ratio: 45.13%, Max Drawdown: 0.24%
(30, 1, 1.5, 0, 0.5, 3.5, 3): Return: 0.42%, Hit Ratio: 44.74%, Max Drawdown: 0.24%
(30, 1, 2, 0, 0.5, 3.5, 2.5): Return: 0.42%, Hit Ratio: 46.6%, Max Drawdown: 0.23%
(30, 1, 2, 0.5, 0.5, 3, 3): Return: 0.42%, Hit Ratio: 50.45%, Max Drawdown: 0.23%
(30, 2, 1.5, 0, 0.5, 3.5, 2.5): Return: 0.42%, Hit Ratio: 46.51%, Max Drawdown: 0.14%
(30, 2, 1.5, 0.5, 0.5, 3, 2.5): Return: 0.42%, Hit Ratio: 48.84%, Max Drawdown: 0.15%
(100, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.42%, Hit Ratio: 51.76%, Max Drawdown: 0.22%
(100, 1, 2, 0, 0, 3, 2.5): Return: 0.42%, Hit Ratio: 48.28%, Max Drawdown: 0.19%
(100, 1.5, 1.5, 0.5, 0.5, 3, 3): Return: 0.42%, Hit Ratio: 49.02%, Max Drawdown: 0.18%
(100, 1.5, 1.5, 0.5, 0.5, 3, 3.5): Return: 0.42%, Hit Ratio: 49.02%, Max Drawdown: 0.18%
(100, 1.5, 2, 0.5, 0.5, 3, 3): Return: 0.42%, Hit Ratio: 53.33%, Max Drawdown: 0.18%
(100, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: 0.42%, Hit Ratio: 53.33%, Max Drawdown: 0.18%
(30, 1, 2, 0, 0.5, 2.5, 2.5): Return: 0.41%, Hit Ratio: 45.19%, Max Drawdown: 0.25%
(30, 1, 2, 0.5, 0, 3.5, 2.5): Return: 0.41%, Hit Ratio: 50.46%, Max Drawdown: 0.35%
(30, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.41%, Hit Ratio: 50.0%, Max Drawdown: 0.24%
(30, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: 0.41%, Hit Ratio: 50.0%, Max Drawdown: 0.24%
(100, 1, 2, -0.5, 0, 2.5, 2.5): Return: 0.41%, Hit Ratio: 50.0%, Max Drawdown: 0.18%
(100, 1, 2, 0, 0, 2.5, 2.5): Return: 0.41%, Hit Ratio: 49.41%, Max Drawdown: 0.19%
(100, 1, 2, 0, 0, 3, 3): Return: 0.41%, Hit Ratio: 47.73%, Max Drawdown: 0.3%
(100, 1, 2, 0, 0, 3, 3.5): Return: 0.41%, Hit Ratio: 47.73%, Max Drawdown: 0.3%
(100, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: 0.41%, Hit Ratio: 58.54%, Max Drawdown: 0.18%
(100, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.41%, Hit Ratio: 58.54%, Max Drawdown: 0.18%
(30, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: 0.4%, Hit Ratio: 45.03%, Max Drawdown: 0.37%
(30, 1, 1.5, 0, 0.5, 3, 3): Return: 0.4%, Hit Ratio: 44.25%, Max Drawdown: 0.24%
(30, 1, 2, 0, 0.5, 3, 2.5): Return: 0.4%, Hit Ratio: 46.08%, Max Drawdown: 0.23%
(30, 1, 2, 0.5, 0, 2.5, 2.5): Return: 0.4%, Hit Ratio: 49.09%, Max Drawdown: 0.35%
(30, 2, 1.5, 0, 0.5, 3, 2.5): Return: 0.4%, Hit Ratio: 45.24%, Max Drawdown: 0.14%
(60, 1.5, 2, 0, -0.5, 2.5, 3): Return: 0.4%, Hit Ratio: 52.5%, Max Drawdown: 0.2%
(60, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: 0.4%, Hit Ratio: 52.5%, Max Drawdown: 0.2%
(100, 1, 2, -0.5, 0, 2.5, 3): Return: 0.4%, Hit Ratio: 49.4%, Max Drawdown: 0.3%
(100, 1, 2, -0.5, 0, 2.5, 3.5): Return: 0.4%, Hit Ratio: 49.4%, Max Drawdown: 0.3%
(100, 1, 2, -0.5, 0, 3, 2.5): Return: 0.4%, Hit Ratio: 50.0%, Max Drawdown: 0.18%
(100, 1, 2, 0, -0.5, 2.5, 2.5): Return: 0.4%, Hit Ratio: 51.76%, Max Drawdown: 0.27%
(100, 1, 2, 0, 0, 2.5, 3): Return: 0.4%, Hit Ratio: 48.84%, Max Drawdown: 0.3%
(100, 1, 2, 0, 0, 2.5, 3.5): Return: 0.4%, Hit Ratio: 48.84%, Max Drawdown: 0.3%
(100, 1, 2, 0, 0, 3.5, 2.5): Return: 0.4%, Hit Ratio: 48.84%, Max Drawdown: 0.22%
(100, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: 0.4%, Hit Ratio: 48.0%, Max Drawdown: 0.18%
(100, 1.5, 1.5, 0, 0.5, 3.5, 3.5): Return: 0.4%, Hit Ratio: 48.0%, Max Drawdown: 0.18%
