(Lookback, Entry, Exit, Stop-loss)
Best HPs: (110, 0.9, -0.6, 3.6), Return: 40.72%, Hit Ratio: 75.93%, Max Drawdown: 3.63%
(110, 0.9, -0.6, 3.6): Return: 40.72%, Hit Ratio: 75.93%, Max Drawdown: 3.63%
(110, 0.9, -0.6, 3.7): Return: 40.72%, Hit Ratio: 75.93%, Max Drawdown: 3.63%
(110, 0.9, -0.6, 3.3): Return: 40.11%, Hit Ratio: 75.93%, Max Drawdown: 3.63%
(110, 0.9, -0.6, 3.4): Return: 40.11%, Hit Ratio: 75.93%, Max Drawdown: 3.63%
(110, 0.9, -0.6, 3.5): Return: 40.11%, Hit Ratio: 75.93%, Max Drawdown: 3.63%
(100, 0.9, -0.6, 3.7): Return: 38.32%, Hit Ratio: 70.91%, Max Drawdown: 3.74%
(100, 0.9, -0.6, 3.5): Return: 38.24%, Hit Ratio: 70.37%, Max Drawdown: 3.74%
(100, 0.9, -0.6, 3.6): Return: 38.24%, Hit Ratio: 70.37%, Max Drawdown: 3.74%
(105, 0.9, -0.6, 3.7): Return: 37.8%, Hit Ratio: 71.7%, Max Drawdown: 3.71%
(105, 0.9, -0.6, 3.7): Return: 37.8%, Hit Ratio: 71.7%, Max Drawdown: 3.71%
(105, 0.9, -0.6, 3.5): Return: 37.72%, Hit Ratio: 71.15%, Max Drawdown: 3.71%
(105, 0.9, -0.6, 3.6): Return: 37.72%, Hit Ratio: 71.15%, Max Drawdown: 3.71%
(105, 0.9, -0.6, 3.5): Return: 37.72%, Hit Ratio: 71.15%, Max Drawdown: 3.71%
(105, 0.9, -0.6, 3.6): Return: 37.72%, Hit Ratio: 71.15%, Max Drawdown: 3.71%
(100, 0.9, -0.6, 3.3): Return: 37.63%, Hit Ratio: 70.37%, Max Drawdown: 3.74%
(100, 0.9, -0.6, 3.4): Return: 37.63%, Hit Ratio: 70.37%, Max Drawdown: 3.74%
(105, 0.9, -0.6, 3.3): Return: 37.11%, Hit Ratio: 71.15%, Max Drawdown: 3.71%
(105, 0.9, -0.6, 3.4): Return: 37.11%, Hit Ratio: 71.15%, Max Drawdown: 3.71%
(105, 0.9, -0.6, 3.3): Return: 37.11%, Hit Ratio: 71.15%, Max Drawdown: 3.71%
(105, 0.9, -0.6, 3.4): Return: 37.11%, Hit Ratio: 71.15%, Max Drawdown: 3.71%
(105, 0.9, -0.5, 3.7): Return: 37.05%, Hit Ratio: 74.14%, Max Drawdown: 4.59%
(105, 0.9, -0.5, 3.7): Return: 37.05%, Hit Ratio: 74.14%, Max Drawdown: 4.59%
