(Lookback, Entry, Exit, Stop-loss)
Best HPs: (110, 0.8, -0.6, 3.6), Return: 40.13%, Hit Ratio: 75.93%, Max Drawdown: 3.66%
(110, 0.8, -0.6, 3.6): Return: 40.13%, Hit Ratio: 75.93%, Max Drawdown: 3.66%
(110, 0.8, -0.6, 3.7): Return: 40.13%, Hit Ratio: 75.93%, Max Drawdown: 3.66%
(110, 0.8, -0.6, 3.5): Return: 40.1%, Hit Ratio: 75.47%, Max Drawdown: 3.66%
(110, 0.8, -0.6, 3.3): Return: 39.41%, Hit Ratio: 75.47%, Max Drawdown: 3.66%
(110, 0.8, -0.6, 3.4): Return: 39.41%, Hit Ratio: 75.47%, Max Drawdown: 3.66%
(110, 0.8, -0.5, 3.6): Return: 39.1%, Hit Ratio: 75.44%, Max Drawdown: 4.58%
(110, 0.8, -0.5, 3.7): Return: 39.1%, Hit Ratio: 75.44%, Max Drawdown: 4.58%
(110, 0.8, -0.5, 3.5): Return: 39.07%, Hit Ratio: 75.0%, Max Drawdown: 4.58%
(110, 0.8, -0.5, 3.3): Return: 38.38%, Hit Ratio: 75.0%, Max Drawdown: 4.58%
(110, 0.8, -0.5, 3.4): Return: 38.38%, Hit Ratio: 75.0%, Max Drawdown: 4.58%
(100, 0.8, -0.5, 3.5): Return: 37.36%, Hit Ratio: 73.33%, Max Drawdown: 4.65%
(100, 0.8, -0.5, 3.6): Return: 37.36%, Hit Ratio: 73.33%, Max Drawdown: 4.65%
(100, 0.8, -0.5, 3.7): Return: 37.36%, Hit Ratio: 73.33%, Max Drawdown: 4.65%
(100, 0.8, -0.5, 3.4): Return: 37.32%, Hit Ratio: 72.88%, Max Drawdown: 4.65%
(105, 0.8, -0.6, 3.6): Return: 37.21%, Hit Ratio: 71.7%, Max Drawdown: 3.74%
(105, 0.8, -0.6, 3.7): Return: 37.21%, Hit Ratio: 71.7%, Max Drawdown: 3.74%
(105, 0.8, -0.6, 3.6): Return: 37.21%, Hit Ratio: 71.7%, Max Drawdown: 3.74%
(105, 0.8, -0.6, 3.7): Return: 37.21%, Hit Ratio: 71.7%, Max Drawdown: 3.74%
(110, 0.8, -0.4, 3.6): Return: 37.21%, Hit Ratio: 68.85%, Max Drawdown: 4.57%
(110, 0.8, -0.4, 3.7): Return: 37.21%, Hit Ratio: 68.85%, Max Drawdown: 4.57%
(105, 0.8, -0.6, 3.4): Return: 37.18%, Hit Ratio: 71.15%, Max Drawdown: 3.74%
(105, 0.8, -0.6, 3.5): Return: 37.18%, Hit Ratio: 71.15%, Max Drawdown: 3.74%
(105, 0.8, -0.6, 3.4): Return: 37.18%, Hit Ratio: 71.15%, Max Drawdown: 3.74%
(105, 0.8, -0.6, 3.5): Return: 37.18%, Hit Ratio: 71.15%, Max Drawdown: 3.74%
(110, 0.8, -0.4, 3.5): Return: 37.18%, Hit Ratio: 68.33%, Max Drawdown: 4.57%
(100, 0.8, -0.5, 3.3): Return: 36.63%, Hit Ratio: 72.88%, Max Drawdown: 4.65%
(105, 0.8, -0.6, 3.3): Return: 36.49%, Hit Ratio: 71.15%, Max Drawdown: 3.74%
(105, 0.8, -0.6, 3.3): Return: 36.49%, Hit Ratio: 71.15%, Max Drawdown: 3.74%
(110, 0.8, -0.4, 3.3): Return: 36.49%, Hit Ratio: 68.33%, Max Drawdown: 4.57%
(110, 0.8, -0.4, 3.4): Return: 36.49%, Hit Ratio: 68.33%, Max Drawdown: 4.57%
(105, 0.8, -0.5, 3.6): Return: 36.31%, Hit Ratio: 74.14%, Max Drawdown: 4.66%
(105, 0.8, -0.5, 3.7): Return: 36.31%, Hit Ratio: 74.14%, Max Drawdown: 4.66%
(105, 0.8, -0.5, 3.6): Return: 36.31%, Hit Ratio: 74.14%, Max Drawdown: 4.66%
(105, 0.8, -0.5, 3.7): Return: 36.31%, Hit Ratio: 74.14%, Max Drawdown: 4.66%
(105, 0.8, -0.5, 3.4): Return: 36.28%, Hit Ratio: 73.68%, Max Drawdown: 4.66%
(105, 0.8, -0.5, 3.5): Return: 36.28%, Hit Ratio: 73.68%, Max Drawdown: 4.66%
(105, 0.8, -0.5, 3.4): Return: 36.28%, Hit Ratio: 73.68%, Max Drawdown: 4.66%
(105, 0.8, -0.5, 3.5): Return: 36.28%, Hit Ratio: 73.68%, Max Drawdown: 4.66%
(100, 0.8, -0.6, 3.5): Return: 36.13%, Hit Ratio: 70.91%, Max Drawdown: 3.76%
(100, 0.8, -0.6, 3.6): Return: 36.13%, Hit Ratio: 70.91%, Max Drawdown: 3.76%
(100, 0.8, -0.6, 3.7): Return: 36.13%, Hit Ratio: 70.91%, Max Drawdown: 3.76%
(100, 0.8, -0.6, 3.4): Return: 36.1%, Hit Ratio: 70.37%, Max Drawdown: 3.76%
(90, 0.8, -0.6, 3.7): Return: 35.74%, Hit Ratio: 69.09%, Max Drawdown: 3.69%
(90, 0.8, -0.5, 3.7): Return: 35.67%, Hit Ratio: 67.8%, Max Drawdown: 4.57%
(105, 0.8, -0.5, 3.3): Return: 35.58%, Hit Ratio: 73.68%, Max Drawdown: 4.66%
(105, 0.8, -0.5, 3.3): Return: 35.58%, Hit Ratio: 73.68%, Max Drawdown: 4.66%
(100, 0.8, -0.6, 3.3): Return: 35.4%, Hit Ratio: 70.37%, Max Drawdown: 3.76%
(105, 0.8, -0.4, 3.6): Return: 34.87%, Hit Ratio: 67.74%, Max Drawdown: 4.63%
(105, 0.8, -0.4, 3.7): Return: 34.87%, Hit Ratio: 67.74%, Max Drawdown: 4.63%
(105, 0.8, -0.4, 3.6): Return: 34.87%, Hit Ratio: 67.74%, Max Drawdown: 4.63%
(105, 0.8, -0.4, 3.7): Return: 34.87%, Hit Ratio: 67.74%, Max Drawdown: 4.63%
(105, 0.8, -0.4, 3.4): Return: 34.84%, Hit Ratio: 67.21%, Max Drawdown: 4.63%
(105, 0.8, -0.4, 3.5): Return: 34.84%, Hit Ratio: 67.21%, Max Drawdown: 4.63%
(105, 0.8, -0.4, 3.4): Return: 34.84%, Hit Ratio: 67.21%, Max Drawdown: 4.63%
(105, 0.8, -0.4, 3.5): Return: 34.84%, Hit Ratio: 67.21%, Max Drawdown: 4.63%
(90, 0.8, -0.6, 3.4): Return: 34.81%, Hit Ratio: 69.09%, Max Drawdown: 3.69%
(90, 0.8, -0.6, 3.5): Return: 34.81%, Hit Ratio: 69.09%, Max Drawdown: 3.69%
(90, 0.8, -0.6, 3.6): Return: 34.81%, Hit Ratio: 69.09%, Max Drawdown: 3.69%
(90, 0.8, -0.5, 3.4): Return: 34.74%, Hit Ratio: 67.8%, Max Drawdown: 4.57%
(90, 0.8, -0.5, 3.5): Return: 34.74%, Hit Ratio: 67.8%, Max Drawdown: 4.57%
(90, 0.8, -0.5, 3.6): Return: 34.74%, Hit Ratio: 67.8%, Max Drawdown: 4.57%
(100, 0.8, -0.4, 3.5): Return: 34.55%, Hit Ratio: 66.67%, Max Drawdown: 4.68%
(100, 0.8, -0.4, 3.6): Return: 34.55%, Hit Ratio: 66.67%, Max Drawdown: 4.68%
(100, 0.8, -0.4, 3.7): Return: 34.55%, Hit Ratio: 66.67%, Max Drawdown: 4.68%
(100, 0.8, -0.4, 3.4): Return: 34.52%, Hit Ratio: 66.13%, Max Drawdown: 4.68%
(90, 0.8, -0.7, 3.7): Return: 34.21%, Hit Ratio: 65.31%, Max Drawdown: 3.68%
(105, 0.8, -0.4, 3.3): Return: 34.15%, Hit Ratio: 67.21%, Max Drawdown: 4.63%
(105, 0.8, -0.4, 3.3): Return: 34.15%, Hit Ratio: 67.21%, Max Drawdown: 4.63%
(90, 0.8, -0.6, 3.3): Return: 34.11%, Hit Ratio: 69.09%, Max Drawdown: 3.69%
(90, 0.8, -0.5, 3.3): Return: 34.05%, Hit Ratio: 67.8%, Max Drawdown: 4.57%
(100, 0.8, -0.4, 3.3): Return: 33.83%, Hit Ratio: 66.13%, Max Drawdown: 4.68%
(90, 0.8, -0.4, 3.7): Return: 33.55%, Hit Ratio: 65.57%, Max Drawdown: 4.56%
(90, 0.9, -0.7, 3.7): Return: 33.33%, Hit Ratio: 66.67%, Max Drawdown: 3.66%
(90, 0.8, -0.7, 3.4): Return: 33.28%, Hit Ratio: 65.31%, Max Drawdown: 3.68%
(90, 0.8, -0.7, 3.5): Return: 33.28%, Hit Ratio: 65.31%, Max Drawdown: 3.68%
(90, 0.8, -0.7, 3.6): Return: 33.28%, Hit Ratio: 65.31%, Max Drawdown: 3.68%
(110, 0.8, -0.3, 3.6): Return: 33.18%, Hit Ratio: 67.19%, Max Drawdown: 4.63%
(110, 0.8, -0.3, 3.7): Return: 33.18%, Hit Ratio: 67.19%, Max Drawdown: 4.63%
