(Lookback, Entry, Exit, Stop-loss)
Best HPs: (100, 1.0, -0.7, 3.7), Return: 36.06%, Hit Ratio: 72.09%, Max Drawdown: 3.75%
(100, 1.0, -0.7, 3.7): Return: 36.06%, Hit Ratio: 72.09%, Max Drawdown: 3.75%
(110, 1.0, -0.4, 3.6): Return: 35.72%, Hit Ratio: 70.59%, Max Drawdown: 5.54%
(110, 1.0, -0.4, 3.7): Return: 35.72%, Hit Ratio: 70.59%, Max Drawdown: 5.54%
(110, 1.0, -0.6, 3.6): Return: 35.45%, Hit Ratio: 77.27%, Max Drawdown: 4.68%
(110, 1.0, -0.6, 3.7): Return: 35.45%, Hit Ratio: 77.27%, Max Drawdown: 4.68%
(90, 0.9, -0.6, 3.4): Return: 34.91%, Hit Ratio: 70.0%, Max Drawdown: 4.72%
(90, 0.9, -0.6, 3.5): Return: 34.91%, Hit Ratio: 70.0%, Max Drawdown: 4.72%
(90, 0.9, -0.6, 3.6): Return: 34.91%, Hit Ratio: 70.0%, Max Drawdown: 4.72%
(90, 0.9, -0.6, 3.7): Return: 34.91%, Hit Ratio: 70.0%, Max Drawdown: 4.72%
(100, 1.0, -0.6, 3.7): Return: 34.56%, Hit Ratio: 75.0%, Max Drawdown: 4.71%
(110, 1.0, -0.5, 3.6): Return: 34.55%, Hit Ratio: 71.43%, Max Drawdown: 5.49%
(110, 1.0, -0.5, 3.7): Return: 34.55%, Hit Ratio: 71.43%, Max Drawdown: 5.49%
(100, 1.0, -0.7, 3.4): Return: 34.52%, Hit Ratio: 69.77%, Max Drawdown: 3.81%
(100, 1.0, -0.7, 3.5): Return: 34.52%, Hit Ratio: 69.77%, Max Drawdown: 3.81%
(100, 1.0, -0.7, 3.6): Return: 34.52%, Hit Ratio: 69.77%, Max Drawdown: 3.81%
(105, 1.0, -0.7, 3.6): Return: 34.5%, Hit Ratio: 69.77%, Max Drawdown: 3.81%
(105, 1.0, -0.7, 3.7): Return: 34.5%, Hit Ratio: 69.77%, Max Drawdown: 3.81%
(105, 1.0, -0.7, 3.6): Return: 34.5%, Hit Ratio: 69.77%, Max Drawdown: 3.81%
(105, 1.0, -0.7, 3.7): Return: 34.5%, Hit Ratio: 69.77%, Max Drawdown: 3.81%
(110, 1.0, -0.4, 3.4): Return: 34.18%, Hit Ratio: 68.63%, Max Drawdown: 5.61%
(110, 1.0, -0.4, 3.5): Return: 34.18%, Hit Ratio: 68.63%, Max Drawdown: 5.61%
(100, 1.0, -0.4, 3.7): Return: 33.92%, Hit Ratio: 66.67%, Max Drawdown: 5.63%
(110, 1.0, -0.6, 3.4): Return: 33.91%, Hit Ratio: 75.0%, Max Drawdown: 4.75%
(110, 1.0, -0.6, 3.5): Return: 33.91%, Hit Ratio: 75.0%, Max Drawdown: 4.75%
(105, 1.0, -0.5, 3.6): Return: 33.88%, Hit Ratio: 68.0%, Max Drawdown: 5.61%
(105, 1.0, -0.5, 3.7): Return: 33.88%, Hit Ratio: 68.0%, Max Drawdown: 5.61%
(105, 1.0, -0.5, 3.6): Return: 33.88%, Hit Ratio: 68.0%, Max Drawdown: 5.61%
(105, 1.0, -0.5, 3.7): Return: 33.88%, Hit Ratio: 68.0%, Max Drawdown: 5.61%
(90, 0.9, -0.7, 3.4): Return: 33.81%, Hit Ratio: 65.96%, Max Drawdown: 3.76%
(90, 0.9, -0.7, 3.5): Return: 33.81%, Hit Ratio: 65.96%, Max Drawdown: 3.76%
(90, 0.9, -0.7, 3.6): Return: 33.81%, Hit Ratio: 65.96%, Max Drawdown: 3.76%
(90, 0.9, -0.7, 3.7): Return: 33.81%, Hit Ratio: 65.96%, Max Drawdown: 3.76%
(100, 1.0, -0.5, 3.7): Return: 33.7%, Hit Ratio: 74.0%, Max Drawdown: 5.54%
(90, 0.9, -0.6, 3.3): Return: 33.64%, Hit Ratio: 70.0%, Max Drawdown: 4.75%
(105, 1.0, -0.4, 3.6): Return: 33.36%, Hit Ratio: 67.31%, Max Drawdown: 5.66%
(105, 1.0, -0.4, 3.7): Return: 33.36%, Hit Ratio: 67.31%, Max Drawdown: 5.66%
(105, 1.0, -0.4, 3.6): Return: 33.36%, Hit Ratio: 67.31%, Max Drawdown: 5.66%
(105, 1.0, -0.4, 3.7): Return: 33.36%, Hit Ratio: 67.31%, Max Drawdown: 5.66%
(110, 1.0, -0.4, 3.3): Return: 33.33%, Hit Ratio: 69.39%, Max Drawdown: 5.65%
(100, 1.0, -0.7, 3.3): Return: 33.25%, Hit Ratio: 69.77%, Max Drawdown: 3.82%
(90, 0.9, -0.5, 3.4): Return: 33.21%, Hit Ratio: 70.37%, Max Drawdown: 5.54%
(90, 0.9, -0.5, 3.5): Return: 33.21%, Hit Ratio: 70.37%, Max Drawdown: 5.54%
(90, 0.9, -0.5, 3.6): Return: 33.21%, Hit Ratio: 70.37%, Max Drawdown: 5.54%
(90, 0.9, -0.5, 3.7): Return: 33.21%, Hit Ratio: 70.37%, Max Drawdown: 5.54%
(110, 1.0, -0.6, 3.3): Return: 33.13%, Hit Ratio: 76.74%, Max Drawdown: 4.77%
(100, 1.0, -0.6, 3.4): Return: 33.02%, Hit Ratio: 72.73%, Max Drawdown: 4.78%
(100, 1.0, -0.6, 3.5): Return: 33.02%, Hit Ratio: 72.73%, Max Drawdown: 4.78%
(100, 1.0, -0.6, 3.6): Return: 33.02%, Hit Ratio: 72.73%, Max Drawdown: 4.78%
(110, 1.0, -0.5, 3.4): Return: 33.01%, Hit Ratio: 69.39%, Max Drawdown: 5.57%
(110, 1.0, -0.5, 3.5): Return: 33.01%, Hit Ratio: 69.39%, Max Drawdown: 5.57%
(105, 1.0, -0.7, 3.5): Return: 32.96%, Hit Ratio: 67.44%, Max Drawdown: 3.86%
(105, 1.0, -0.7, 3.5): Return: 32.96%, Hit Ratio: 67.44%, Max Drawdown: 3.86%
(100, 0.9, -0.7, 3.7): Return: 32.93%, Hit Ratio: 65.91%, Max Drawdown: 3.8%
(105, 0.9, -0.5, 3.6): Return: 32.85%, Hit Ratio: 67.31%, Max Drawdown: 4.73%
(105, 0.9, -0.5, 3.7): Return: 32.85%, Hit Ratio: 67.31%, Max Drawdown: 4.73%
(105, 0.9, -0.5, 3.6): Return: 32.85%, Hit Ratio: 67.31%, Max Drawdown: 4.73%
(105, 0.9, -0.5, 3.7): Return: 32.85%, Hit Ratio: 67.31%, Max Drawdown: 4.73%
(90, 0.8, -0.6, 3.4): Return: 32.53%, Hit Ratio: 72.22%, Max Drawdown: 4.57%
(90, 0.8, -0.6, 3.5): Return: 32.53%, Hit Ratio: 72.22%, Max Drawdown: 4.57%
(90, 0.8, -0.6, 3.6): Return: 32.53%, Hit Ratio: 72.22%, Max Drawdown: 4.57%
(90, 0.8, -0.6, 3.7): Return: 32.53%, Hit Ratio: 72.22%, Max Drawdown: 4.57%
(90, 0.9, -0.7, 3.3): Return: 32.53%, Hit Ratio: 65.96%, Max Drawdown: 3.78%
(105, 1.0, -0.6, 3.6): Return: 32.52%, Hit Ratio: 70.45%, Max Drawdown: 4.78%
(105, 1.0, -0.6, 3.7): Return: 32.52%, Hit Ratio: 70.45%, Max Drawdown: 4.78%
(105, 1.0, -0.6, 3.6): Return: 32.52%, Hit Ratio: 70.45%, Max Drawdown: 4.78%
(105, 1.0, -0.6, 3.7): Return: 32.52%, Hit Ratio: 70.45%, Max Drawdown: 4.78%
(90, 1.1, -0.6, 3.4): Return: 32.47%, Hit Ratio: 73.91%, Max Drawdown: 4.58%
(90, 1.1, -0.6, 3.5): Return: 32.47%, Hit Ratio: 73.91%, Max Drawdown: 4.58%
(90, 1.1, -0.6, 3.6): Return: 32.47%, Hit Ratio: 73.91%, Max Drawdown: 4.58%
(90, 1.1, -0.6, 3.7): Return: 32.47%, Hit Ratio: 73.91%, Max Drawdown: 4.58%
(105, 1.0, -0.7, 3.4): Return: 32.47%, Hit Ratio: 67.44%, Max Drawdown: 3.88%
(105, 1.0, -0.7, 3.4): Return: 32.47%, Hit Ratio: 67.44%, Max Drawdown: 3.88%
(105, 0.9, -0.7, 3.6): Return: 32.41%, Hit Ratio: 68.18%, Max Drawdown: 4.17%
(105, 0.9, -0.7, 3.7): Return: 32.41%, Hit Ratio: 68.18%, Max Drawdown: 4.17%
