(Lookback, Entry, Exit, Stop-loss)
Best HPs: (60, 0.8, 0.5, 3.5), Return: 26.22%, Hit Ratio: 75.53%, Max Drawdown: 3.71%
(60, 0.8, 0.5, 3.5): Return: 26.22%, Hit Ratio: 75.53%, Max Drawdown: 3.71%
(60, 0.8, 0.6, 3.5): Return: 26.22%, Hit Ratio: 73.96%, Max Drawdown: 3.71%
(60, 0.8, 0.7, 3.5): Return: 26.22%, Hit Ratio: 73.2%, Max Drawdown: 3.71%
(60, 0.8, 0.3, 3.5): Return: 25.79%, Hit Ratio: 76.4%, Max Drawdown: 3.72%
(60, 0.8, 0.4, 3.5): Return: 25.71%, Hit Ratio: 75.82%, Max Drawdown: 3.72%
(70, 0.9, 0.7, 3.7): Return: 25.15%, Hit Ratio: 75.58%, Max Drawdown: 3.74%
(70, 0.9, 0.4, 3.6): Return: 25.14%, Hit Ratio: 79.01%, Max Drawdown: 3.74%
(70, 1.0, 0.7, 3.7): Return: 25.14%, Hit Ratio: 79.71%, Max Drawdown: 3.74%
(70, 0.9, 0.3, 3.6): Return: 25.13%, Hit Ratio: 78.75%, Max Drawdown: 3.74%
(70, 0.9, 0.5, 3.6): Return: 25.13%, Hit Ratio: 75.9%, Max Drawdown: 3.74%
(70, 0.9, 0.6, 3.6): Return: 25.13%, Hit Ratio: 76.19%, Max Drawdown: 3.74%
(70, 0.9, 0.7, 3.6): Return: 25.13%, Hit Ratio: 75.29%, Max Drawdown: 3.74%
(70, 1.0, 0.3, 3.6): Return: 25.13%, Hit Ratio: 81.54%, Max Drawdown: 3.74%
(70, 1.0, 0.4, 3.6): Return: 25.13%, Hit Ratio: 81.54%, Max Drawdown: 3.74%
(70, 1.0, 0.5, 3.6): Return: 25.12%, Hit Ratio: 79.1%, Max Drawdown: 3.74%
(70, 1.0, 0.6, 3.6): Return: 25.12%, Hit Ratio: 79.41%, Max Drawdown: 3.74%
(70, 1.0, 0.7, 3.6): Return: 25.12%, Hit Ratio: 79.41%, Max Drawdown: 3.74%
(60, 0.8, 0.5, 3.3): Return: 24.93%, Hit Ratio: 75.27%, Max Drawdown: 3.75%
(60, 0.8, 0.5, 3.4): Return: 24.93%, Hit Ratio: 75.27%, Max Drawdown: 3.75%
(60, 0.8, 0.6, 3.3): Return: 24.92%, Hit Ratio: 73.68%, Max Drawdown: 3.75%
(60, 0.8, 0.6, 3.4): Return: 24.92%, Hit Ratio: 73.68%, Max Drawdown: 3.75%
(60, 0.8, 0.7, 3.3): Return: 24.92%, Hit Ratio: 72.92%, Max Drawdown: 3.75%
(60, 0.8, 0.7, 3.4): Return: 24.92%, Hit Ratio: 72.92%, Max Drawdown: 3.75%
(60, 1.0, 0.3, 3.5): Return: 24.9%, Hit Ratio: 81.82%, Max Drawdown: 3.75%
(60, 1.0, 0.4, 3.5): Return: 24.83%, Hit Ratio: 82.35%, Max Drawdown: 3.75%
(60, 1.0, 0.5, 3.5): Return: 24.83%, Hit Ratio: 83.82%, Max Drawdown: 3.75%
(60, 1.0, 0.6, 3.5): Return: 24.82%, Hit Ratio: 81.43%, Max Drawdown: 3.75%
(60, 1.0, 0.7, 3.5): Return: 24.82%, Hit Ratio: 81.43%, Max Drawdown: 3.75%
