(Lookback, Entry, Exit, Stop-loss)
Best HPs: (70, 0.9, 0.0, 3.3), Return: 0.67%, Hit Ratio: 58.99%, Max Drawdown: 0.09%
(70, 0.9, 0.0, 3.3): Return: 0.67%, Hit Ratio: 58.99%, Max Drawdown: 0.09%
(70, 0.9, 0.0, 3.4): Return: 0.67%, Hit Ratio: 58.99%, Max Drawdown: 0.09%
(70, 0.9, 0.0, 3.5): Return: 0.67%, Hit Ratio: 58.99%, Max Drawdown: 0.09%
(70, 0.9, 0.0, 3.6): Return: 0.67%, Hit Ratio: 58.7%, Max Drawdown: 0.09%
(70, 0.9, 0.0, 3.7): Return: 0.67%, Hit Ratio: 58.7%, Max Drawdown: 0.09%
(65, 0.9, 0.1, 3.5): Return: 0.65%, Hit Ratio: 58.9%, Max Drawdown: 0.14%
(65, 0.9, 0.1, 3.6): Return: 0.65%, Hit Ratio: 58.9%, Max Drawdown: 0.14%
(65, 0.9, 0.1, 3.7): Return: 0.65%, Hit Ratio: 58.62%, Max Drawdown: 0.14%
(65, 0.9, 0.1, 3.5): Return: 0.65%, Hit Ratio: 58.9%, Max Drawdown: 0.14%
(65, 0.9, 0.1, 3.6): Return: 0.65%, Hit Ratio: 58.9%, Max Drawdown: 0.14%
(65, 0.9, 0.1, 3.7): Return: 0.65%, Hit Ratio: 58.62%, Max Drawdown: 0.14%
(65, 0.9, 0.1, 3.3): Return: 0.64%, Hit Ratio: 58.9%, Max Drawdown: 0.14%
(65, 0.9, 0.1, 3.4): Return: 0.64%, Hit Ratio: 58.9%, Max Drawdown: 0.14%
(65, 0.9, 0.1, 3.3): Return: 0.64%, Hit Ratio: 58.9%, Max Drawdown: 0.14%
(65, 0.9, 0.1, 3.4): Return: 0.64%, Hit Ratio: 58.9%, Max Drawdown: 0.14%
(70, 0.9, 0.1, 3.5): Return: 0.64%, Hit Ratio: 61.54%, Max Drawdown: 0.09%
