(Lookback, Entry, Exit, Stop-loss)
Best HPs: (40, 2.2, 0.3, 3.2), Return: 0.84%, Hit Ratio: 83.33%, Max Drawdown: 0.42%
(40, 2.2, 0.3, 3.2): Return: 0.84%, Hit Ratio: 83.33%, Max Drawdown: 0.42%
(40, 2.2, 0.4, 3.2): Return: 0.84%, Hit Ratio: 83.33%, Max Drawdown: 0.42%
(40, 2.2, 0.5, 3.2): Return: 0.84%, Hit Ratio: 83.33%, Max Drawdown: 0.42%
(40, 2.2, 0.6, 3.2): Return: 0.84%, Hit Ratio: 83.33%, Max Drawdown: 0.42%
(40, 2.2, 0.7, 3.2): Return: 0.84%, Hit Ratio: 83.33%, Max Drawdown: 0.42%
(20, 1.9, 0.3, 2.8): Return: 0.8%, Hit Ratio: 62.5%, Max Drawdown: 0.93%
(20, 1.9, 0.3, 2.9): Return: 0.8%, Hit Ratio: 62.5%, Max Drawdown: 0.93%
(20, 1.9, 0.4, 2.8): Return: 0.8%, Hit Ratio: 62.5%, Max Drawdown: 0.93%
(20, 1.9, 0.4, 2.9): Return: 0.8%, Hit Ratio: 62.5%, Max Drawdown: 0.93%
(20, 1.9, 0.5, 2.8): Return: 0.8%, Hit Ratio: 62.5%, Max Drawdown: 0.93%
(20, 1.9, 0.5, 2.9): Return: 0.8%, Hit Ratio: 62.5%, Max Drawdown: 0.93%
(20, 1.9, 0.6, 2.8): Return: 0.8%, Hit Ratio: 62.5%, Max Drawdown: 0.93%
(20, 1.9, 0.6, 2.9): Return: 0.8%, Hit Ratio: 62.5%, Max Drawdown: 0.93%
(20, 1.9, 0.7, 2.8): Return: 0.8%, Hit Ratio: 62.5%, Max Drawdown: 0.93%
(20, 1.9, 0.7, 2.9): Return: 0.8%, Hit Ratio: 62.5%, Max Drawdown: 0.93%
(40, 2.2, 0.3, 3.0): Return: 0.77%, Hit Ratio: 80.0%, Max Drawdown: 0.42%
(40, 2.2, 0.3, 3.1): Return: 0.77%, Hit Ratio: 80.0%, Max Drawdown: 0.42%
(40, 2.2, 0.4, 3.0): Return: 0.77%, Hit Ratio: 80.0%, Max Drawdown: 0.42%
(40, 2.2, 0.4, 3.1): Return: 0.77%, Hit Ratio: 80.0%, Max Drawdown: 0.42%
(40, 2.2, 0.5, 3.0): Return: 0.77%, Hit Ratio: 80.0%, Max Drawdown: 0.42%
(40, 2.2, 0.5, 3.1): Return: 0.77%, Hit Ratio: 80.0%, Max Drawdown: 0.42%
(40, 2.2, 0.6, 3.0): Return: 0.77%, Hit Ratio: 80.0%, Max Drawdown: 0.42%
(40, 2.2, 0.6, 3.1): Return: 0.77%, Hit Ratio: 80.0%, Max Drawdown: 0.42%
(40, 2.2, 0.7, 3.0): Return: 0.77%, Hit Ratio: 80.0%, Max Drawdown: 0.42%
(40, 2.2, 0.7, 3.1): Return: 0.77%, Hit Ratio: 80.0%, Max Drawdown: 0.42%
(20, 1.9, 0.3, 3.2): Return: 0.76%, Hit Ratio: 57.89%, Max Drawdown: 0.93%
(20, 1.9, 0.4, 3.2): Return: 0.76%, Hit Ratio: 57.89%, Max Drawdown: 0.93%
(20, 1.9, 0.5, 3.2): Return: 0.76%, Hit Ratio: 57.89%, Max Drawdown: 0.93%
(20, 1.9, 0.6, 3.2): Return: 0.76%, Hit Ratio: 57.89%, Max Drawdown: 0.93%
(20, 1.9, 0.7, 3.2): Return: 0.76%, Hit Ratio: 57.89%, Max Drawdown: 0.93%
(20, 2.1, 0.3, 2.8): Return: 0.75%, Hit Ratio: 63.64%, Max Drawdown: 0.98%
