(Lookback, Entry, Exit, Stop-loss)
Best HPs: (60, 1, -0.5, 2.5), Return: 4.6%, Hit Ratio: 76.0%, Max Drawdown: 0.48%
(60, 1, -0.5, 2.5): Return: 4.6%, Hit Ratio: 76.0%, Max Drawdown: 0.48%
(100, 2, -0.5, 3.5): Return: 0.86%, Hit Ratio: 85.71%, Max Drawdown: 0.75%
(100, 2, 0, 3.5): Return: 0.86%, Hit Ratio: 85.71%, Max Drawdown: 0.75%
(30, 1.5, 0, 3): Return: 0.79%, Hit Ratio: 70.27%, Max Drawdown: 0.23%
(30, 1.5, -0.5, 2.5): Return: 0.77%, Hit Ratio: 75.0%, Max Drawdown: 0.25%
(30, 1.5, 0, 3.5): Return: 0.77%, Hit Ratio: 70.27%, Max Drawdown: 0.23%
(30, 2, 0.5, 3): Return: 0.72%, Hit Ratio: 80.0%, Max Drawdown: 0.03%
(30, 2, 0.5, 3.5): Return: 0.72%, Hit Ratio: 80.0%, Max Drawdown: 0.03%
(100, 2, -0.5, 2.5): Return: 0.72%, Hit Ratio: 66.67%, Max Drawdown: 0.75%
(100, 2, -0.5, 3): Return: 0.72%, Hit Ratio: 83.33%, Max Drawdown: 0.75%
(100, 2, 0, 3): Return: 0.72%, Hit Ratio: 83.33%, Max Drawdown: 0.75%
(60, 2, -0.5, 3): Return: 0.71%, Hit Ratio: 75.0%, Max Drawdown: 0.75%
(60, 2, -0.5, 3.5): Return: 0.71%, Hit Ratio: 75.0%, Max Drawdown: 0.75%
(100, 2, 0, 2.5): Return: 0.71%, Hit Ratio: 66.67%, Max Drawdown: 0.75%
(30, 2, -0.5, 3): Return: 0.66%, Hit Ratio: 85.71%, Max Drawdown: 0.09%
(30, 2, -0.5, 3.5): Return: 0.65%, Hit Ratio: 85.71%, Max Drawdown: 0.12%
(30, 2, 0, 3): Return: 0.61%, Hit Ratio: 85.71%, Max Drawdown: 0.09%
(30, 2, 0, 3.5): Return: 0.59%, Hit Ratio: 85.71%, Max Drawdown: 0.12%
(60, 2, 0, 3): Return: 0.56%, Hit Ratio: 69.23%, Max Drawdown: 0.75%
(60, 2, 0, 3.5): Return: 0.56%, Hit Ratio: 69.23%, Max Drawdown: 0.75%
(30, 1.5, 0, 2.5): Return: 0.47%, Hit Ratio: 67.65%, Max Drawdown: 0.26%
(30, 2, -0.5, 2.5): Return: 0.4%, Hit Ratio: 77.78%, Max Drawdown: 0.09%
(30, 2, 0.5, 2.5): Return: 0.38%, Hit Ratio: 77.78%, Max Drawdown: 0.03%
(30, 2, 0, 2.5): Return: 0.31%, Hit Ratio: 77.78%, Max Drawdown: 0.09%
