(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (60, 0.9, -0.1, 3.3), Return: 4.16%, Hit Ratio: 80.0%, Max Drawdown: 1.22%
(60, 0.9, -0.1, 3.3): Return: 4.16%, Hit Ratio: 80.0%, Max Drawdown: 1.22%
(60, 0.9, -0.1, 3.4): Return: 4.16%, Hit Ratio: 80.0%, Max Drawdown: 1.22%
(60, 0.9, -0.1, 3.5): Return: 4.16%, Hit Ratio: 80.0%, Max Drawdown: 1.22%
(60, 0.9, -0.1, 3.6): Return: 4.16%, Hit Ratio: 80.0%, Max Drawdown: 1.22%
(60, 0.9, -0.1, 3.7): Return: 4.16%, Hit Ratio: 81.33%, Max Drawdown: 1.22%
(60, 0.9, 0.0, 3.3): Return: 4.16%, Hit Ratio: 77.5%, Max Drawdown: 1.22%
(60, 0.9, 0.0, 3.4): Return: 4.16%, Hit Ratio: 77.5%, Max Drawdown: 1.22%
(60, 0.9, 0.0, 3.5): Return: 4.16%, Hit Ratio: 77.5%, Max Drawdown: 1.22%
(60, 0.9, 0.0, 3.6): Return: 4.16%, Hit Ratio: 77.5%, Max Drawdown: 1.22%
(60, 0.9, 0.0, 3.7): Return: 4.16%, Hit Ratio: 78.75%, Max Drawdown: 1.22%
(70, 0.8, 0.0, 3.3): Return: 4.14%, Hit Ratio: 75.0%, Max Drawdown: 1.22%
(70, 0.8, 0.0, 3.4): Return: 4.14%, Hit Ratio: 75.0%, Max Drawdown: 1.22%
(70, 0.8, 0.0, 3.5): Return: 4.14%, Hit Ratio: 75.0%, Max Drawdown: 1.22%
(70, 0.8, 0.0, 3.6): Return: 4.14%, Hit Ratio: 75.0%, Max Drawdown: 1.22%
(70, 0.8, 0.0, 3.7): Return: 4.14%, Hit Ratio: 76.04%, Max Drawdown: 1.22%
(50, 0.8, -0.1, 3.3): Return: 4.13%, Hit Ratio: 77.11%, Max Drawdown: 1.22%
(50, 0.8, -0.1, 3.4): Return: 4.13%, Hit Ratio: 77.11%, Max Drawdown: 1.22%
(50, 0.8, -0.1, 3.5): Return: 4.13%, Hit Ratio: 78.31%, Max Drawdown: 1.22%
(50, 0.8, -0.1, 3.6): Return: 4.13%, Hit Ratio: 78.31%, Max Drawdown: 1.22%
(50, 0.8, -0.1, 3.7): Return: 4.13%, Hit Ratio: 78.31%, Max Drawdown: 1.22%
(50, 0.9, -0.1, 3.3): Return: 3.98%, Hit Ratio: 76.71%, Max Drawdown: 1.22%
(50, 0.9, -0.1, 3.4): Return: 3.98%, Hit Ratio: 76.71%, Max Drawdown: 1.22%
(50, 0.9, -0.1, 3.5): Return: 3.98%, Hit Ratio: 78.08%, Max Drawdown: 1.22%
(50, 0.9, -0.1, 3.6): Return: 3.98%, Hit Ratio: 78.08%, Max Drawdown: 1.22%
(50, 0.9, -0.1, 3.7): Return: 3.98%, Hit Ratio: 78.08%, Max Drawdown: 1.22%
(65, 0.8, -0.1, 3.3): Return: 3.98%, Hit Ratio: 78.02%, Max Drawdown: 1.22%
(65, 0.8, -0.1, 3.4): Return: 3.98%, Hit Ratio: 78.02%, Max Drawdown: 1.22%
(65, 0.8, -0.1, 3.5): Return: 3.98%, Hit Ratio: 78.02%, Max Drawdown: 1.22%
(65, 0.8, -0.1, 3.6): Return: 3.98%, Hit Ratio: 78.02%, Max Drawdown: 1.22%
(65, 0.8, -0.1, 3.7): Return: 3.98%, Hit Ratio: 79.12%, Max Drawdown: 1.22%
(65, 0.8, -0.1, 3.3): Return: 3.98%, Hit Ratio: 78.02%, Max Drawdown: 1.22%
(65, 0.8, -0.1, 3.4): Return: 3.98%, Hit Ratio: 78.02%, Max Drawdown: 1.22%
(65, 0.8, -0.1, 3.5): Return: 3.98%, Hit Ratio: 78.02%, Max Drawdown: 1.22%
(65, 0.8, -0.1, 3.6): Return: 3.98%, Hit Ratio: 78.02%, Max Drawdown: 1.22%
(65, 0.8, -0.1, 3.7): Return: 3.98%, Hit Ratio: 79.12%, Max Drawdown: 1.22%
(65, 1.0, -0.1, 3.3): Return: 3.97%, Hit Ratio: 81.16%, Max Drawdown: 1.22%
(65, 1.0, -0.1, 3.4): Return: 3.97%, Hit Ratio: 81.16%, Max Drawdown: 1.22%
(65, 1.0, -0.1, 3.5): Return: 3.97%, Hit Ratio: 81.16%, Max Drawdown: 1.22%
(65, 1.0, -0.1, 3.6): Return: 3.97%, Hit Ratio: 81.16%, Max Drawdown: 1.22%
(65, 1.0, -0.1, 3.7): Return: 3.97%, Hit Ratio: 82.61%, Max Drawdown: 1.22%
(65, 1.0, -0.1, 3.3): Return: 3.97%, Hit Ratio: 81.16%, Max Drawdown: 1.22%
(65, 1.0, -0.1, 3.4): Return: 3.97%, Hit Ratio: 81.16%, Max Drawdown: 1.22%
(65, 1.0, -0.1, 3.5): Return: 3.97%, Hit Ratio: 81.16%, Max Drawdown: 1.22%
(65, 1.0, -0.1, 3.6): Return: 3.97%, Hit Ratio: 81.16%, Max Drawdown: 1.22%
(65, 1.0, -0.1, 3.7): Return: 3.97%, Hit Ratio: 82.61%, Max Drawdown: 1.22%
(60, 0.8, 0.0, 3.3): Return: 3.96%, Hit Ratio: 74.73%, Max Drawdown: 1.22%
(60, 0.8, 0.0, 3.4): Return: 3.96%, Hit Ratio: 74.73%, Max Drawdown: 1.22%
(60, 0.8, 0.0, 3.5): Return: 3.96%, Hit Ratio: 74.73%, Max Drawdown: 1.22%
(60, 0.8, 0.0, 3.6): Return: 3.96%, Hit Ratio: 74.73%, Max Drawdown: 1.22%
