(Lookback, Entry, Exit, Stop-loss)
Best HPs: (110, 0.8, -0.2, 2.8), Return: 0.12%, Hit Ratio: 61.46%, Max Drawdown: 0.04%
(110, 0.8, -0.2, 2.8): Return: 0.12%, Hit Ratio: 61.46%, Max Drawdown: 0.04%
(110, 0.8, -0.2, 2.9): Return: 0.12%, Hit Ratio: 63.16%, Max Drawdown: 0.04%
(110, 0.8, -0.2, 3.0): Return: 0.12%, Hit Ratio: 63.16%, Max Drawdown: 0.04%
(110, 0.8, -0.2, 3.1): Return: 0.12%, Hit Ratio: 63.16%, Max Drawdown: 0.04%
(110, 0.8, -0.2, 3.2): Return: 0.12%, Hit Ratio: 63.16%, Max Drawdown: 0.04%
(110, 0.8, -0.1, 2.9): Return: 0.12%, Hit Ratio: 62.63%, Max Drawdown: 0.04%
(110, 0.8, -0.1, 3.0): Return: 0.12%, Hit Ratio: 62.63%, Max Drawdown: 0.04%
(110, 0.8, -0.1, 3.1): Return: 0.12%, Hit Ratio: 62.63%, Max Drawdown: 0.04%
(110, 0.8, -0.1, 3.2): Return: 0.12%, Hit Ratio: 62.63%, Max Drawdown: 0.04%
(105, 0.8, -0.1, 2.8): Return: 0.11%, Hit Ratio: 60.4%, Max Drawdown: 0.04%
(105, 0.8, -0.1, 2.9): Return: 0.11%, Hit Ratio: 62.0%, Max Drawdown: 0.04%
(105, 0.8, -0.1, 3.0): Return: 0.11%, Hit Ratio: 62.0%, Max Drawdown: 0.04%
(105, 0.8, -0.1, 3.1): Return: 0.11%, Hit Ratio: 62.0%, Max Drawdown: 0.04%
(105, 0.8, -0.1, 3.2): Return: 0.11%, Hit Ratio: 62.38%, Max Drawdown: 0.04%
(105, 0.8, -0.1, 2.8): Return: 0.11%, Hit Ratio: 60.4%, Max Drawdown: 0.04%
(105, 0.8, -0.1, 2.9): Return: 0.11%, Hit Ratio: 62.0%, Max Drawdown: 0.04%
(105, 0.8, -0.1, 3.0): Return: 0.11%, Hit Ratio: 62.0%, Max Drawdown: 0.04%
(105, 0.8, -0.1, 3.1): Return: 0.11%, Hit Ratio: 62.0%, Max Drawdown: 0.04%
(105, 0.8, -0.1, 3.2): Return: 0.11%, Hit Ratio: 62.38%, Max Drawdown: 0.04%
(110, 0.8, -0.1, 2.8): Return: 0.11%, Hit Ratio: 61.0%, Max Drawdown: 0.04%
(110, 0.8, 0.0, 2.9): Return: 0.11%, Hit Ratio: 62.75%, Max Drawdown: 0.04%
(110, 0.8, 0.0, 3.0): Return: 0.11%, Hit Ratio: 62.75%, Max Drawdown: 0.04%
(110, 0.8, 0.0, 3.1): Return: 0.11%, Hit Ratio: 62.75%, Max Drawdown: 0.04%
(110, 0.8, 0.0, 3.2): Return: 0.11%, Hit Ratio: 62.75%, Max Drawdown: 0.04%
(90, 1.0, 0.0, 3.1): Return: 0.1%, Hit Ratio: 64.1%, Max Drawdown: 0.04%
(90, 1.0, 0.0, 3.2): Return: 0.1%, Hit Ratio: 64.56%, Max Drawdown: 0.04%
(100, 0.8, 0.0, 3.2): Return: 0.1%, Hit Ratio: 62.62%, Max Drawdown: 0.04%
(110, 0.8, 0.0, 2.8): Return: 0.1%, Hit Ratio: 61.17%, Max Drawdown: 0.04%
(110, 0.8, 0.1, 2.8): Return: 0.1%, Hit Ratio: 58.1%, Max Drawdown: 0.04%
(110, 0.8, 0.1, 2.9): Return: 0.1%, Hit Ratio: 59.62%, Max Drawdown: 0.04%
(110, 0.8, 0.1, 3.0): Return: 0.1%, Hit Ratio: 59.62%, Max Drawdown: 0.04%
(110, 0.8, 0.1, 3.1): Return: 0.1%, Hit Ratio: 59.62%, Max Drawdown: 0.04%
(110, 0.8, 0.1, 3.2): Return: 0.1%, Hit Ratio: 59.62%, Max Drawdown: 0.04%
(110, 0.9, -0.2, 2.8): Return: 0.1%, Hit Ratio: 62.2%, Max Drawdown: 0.04%
(110, 0.9, -0.2, 2.9): Return: 0.1%, Hit Ratio: 63.41%, Max Drawdown: 0.04%
(110, 0.9, -0.2, 3.0): Return: 0.1%, Hit Ratio: 63.41%, Max Drawdown: 0.04%
(110, 0.9, -0.2, 3.1): Return: 0.1%, Hit Ratio: 63.41%, Max Drawdown: 0.04%
(110, 0.9, -0.2, 3.2): Return: 0.1%, Hit Ratio: 63.41%, Max Drawdown: 0.04%
(110, 0.9, -0.1, 2.9): Return: 0.1%, Hit Ratio: 61.45%, Max Drawdown: 0.04%
(110, 0.9, -0.1, 3.0): Return: 0.1%, Hit Ratio: 61.45%, Max Drawdown: 0.04%
(110, 0.9, -0.1, 3.1): Return: 0.1%, Hit Ratio: 61.45%, Max Drawdown: 0.04%
(110, 0.9, -0.1, 3.2): Return: 0.1%, Hit Ratio: 61.45%, Max Drawdown: 0.04%
(110, 1.0, -0.2, 2.8): Return: 0.1%, Hit Ratio: 64.38%, Max Drawdown: 0.04%
