(Lookback, Entry, Exit, Stop-loss)
Best HPs: (60, 1.7, -0.6, 3.0), Return: 1.74%, Hit Ratio: 44.44%, Max Drawdown: 0.69%
(60, 1.7, -0.6, 3.0): Return: 1.74%, Hit Ratio: 44.44%, Max Drawdown: 0.69%
(60, 1.7, -0.6, 3.1): Return: 1.73%, Hit Ratio: 43.24%, Max Drawdown: 0.72%
(60, 1.7, -0.6, 3.2): Return: 1.73%, Hit Ratio: 43.24%, Max Drawdown: 0.72%
(60, 1.7, -0.6, 2.9): Return: 1.72%, Hit Ratio: 44.44%, Max Drawdown: 0.71%
(60, 1.6, -0.6, 3.0): Return: 1.71%, Hit Ratio: 43.59%, Max Drawdown: 0.81%
(60, 1.6, -0.6, 3.1): Return: 1.7%, Hit Ratio: 42.5%, Max Drawdown: 0.84%
(60, 1.6, -0.6, 3.2): Return: 1.7%, Hit Ratio: 42.5%, Max Drawdown: 0.84%
(60, 1.6, -0.6, 2.9): Return: 1.69%, Hit Ratio: 43.59%, Max Drawdown: 0.83%
(60, 1.7, -0.6, 2.8): Return: 1.66%, Hit Ratio: 45.71%, Max Drawdown: 0.76%
(60, 1.6, -0.6, 2.8): Return: 1.63%, Hit Ratio: 44.74%, Max Drawdown: 0.88%
(60, 1.7, -0.5, 3.0): Return: 1.52%, Hit Ratio: 50.0%, Max Drawdown: 0.71%
(60, 1.7, -0.5, 3.1): Return: 1.51%, Hit Ratio: 48.65%, Max Drawdown: 0.73%
(60, 1.7, -0.5, 3.2): Return: 1.51%, Hit Ratio: 48.65%, Max Drawdown: 0.73%
(50, 1.6, -0.6, 2.8): Return: 1.5%, Hit Ratio: 45.24%, Max Drawdown: 0.91%
(50, 1.6, -0.6, 2.9): Return: 1.5%, Hit Ratio: 45.24%, Max Drawdown: 0.91%
(50, 1.6, -0.6, 3.0): Return: 1.5%, Hit Ratio: 45.24%, Max Drawdown: 0.91%
(50, 1.6, -0.6, 3.1): Return: 1.5%, Hit Ratio: 45.24%, Max Drawdown: 0.91%
(60, 1.7, -0.5, 2.9): Return: 1.5%, Hit Ratio: 50.0%, Max Drawdown: 0.72%
(65, 1.7, -0.5, 3.1): Return: 1.48%, Hit Ratio: 50.0%, Max Drawdown: 0.76%
(65, 1.7, -0.5, 3.2): Return: 1.48%, Hit Ratio: 50.0%, Max Drawdown: 0.76%
(65, 1.7, -0.5, 3.1): Return: 1.48%, Hit Ratio: 50.0%, Max Drawdown: 0.76%
(65, 1.7, -0.5, 3.2): Return: 1.48%, Hit Ratio: 50.0%, Max Drawdown: 0.76%
(65, 1.7, -0.5, 3.0): Return: 1.44%, Hit Ratio: 50.0%, Max Drawdown: 0.78%
(60, 1.6, -0.5, 3.0): Return: 1.44%, Hit Ratio: 47.5%, Max Drawdown: 0.87%
(60, 1.7, -0.5, 2.8): Return: 1.44%, Hit Ratio: 51.43%, Max Drawdown: 0.78%
(65, 1.7, -0.5, 3.0): Return: 1.44%, Hit Ratio: 50.0%, Max Drawdown: 0.78%
(65, 1.7, -0.5, 2.9): Return: 1.43%, Hit Ratio: 50.0%, Max Drawdown: 0.8%
(60, 1.6, -0.5, 2.9): Return: 1.43%, Hit Ratio: 47.5%, Max Drawdown: 0.89%
(60, 1.6, -0.5, 3.1): Return: 1.43%, Hit Ratio: 46.34%, Max Drawdown: 0.9%
(60, 1.6, -0.5, 3.2): Return: 1.43%, Hit Ratio: 46.34%, Max Drawdown: 0.9%
(65, 1.7, -0.5, 2.9): Return: 1.43%, Hit Ratio: 50.0%, Max Drawdown: 0.8%
(60, 1.7, -0.7, 3.0): Return: 1.4%, Hit Ratio: 44.44%, Max Drawdown: 0.69%
(60, 1.7, -0.7, 3.1): Return: 1.39%, Hit Ratio: 43.24%, Max Drawdown: 0.72%
(60, 1.7, -0.7, 3.2): Return: 1.39%, Hit Ratio: 43.24%, Max Drawdown: 0.72%
(65, 1.7, -0.5, 2.8): Return: 1.38%, Hit Ratio: 52.94%, Max Drawdown: 0.84%
(60, 1.7, -0.7, 2.9): Return: 1.38%, Hit Ratio: 44.44%, Max Drawdown: 0.71%
(65, 1.7, -0.5, 2.8): Return: 1.38%, Hit Ratio: 52.94%, Max Drawdown: 0.84%
(60, 1.6, -0.7, 3.0): Return: 1.37%, Hit Ratio: 43.59%, Max Drawdown: 0.81%
(60, 1.6, -0.5, 2.8): Return: 1.37%, Hit Ratio: 48.72%, Max Drawdown: 0.94%
(60, 1.6, -0.7, 3.1): Return: 1.36%, Hit Ratio: 42.5%, Max Drawdown: 0.84%
(60, 1.6, -0.7, 3.2): Return: 1.36%, Hit Ratio: 42.5%, Max Drawdown: 0.84%
(65, 1.7, -0.7, 3.1): Return: 1.35%, Hit Ratio: 44.74%, Max Drawdown: 0.75%
(65, 1.7, -0.7, 3.2): Return: 1.35%, Hit Ratio: 44.74%, Max Drawdown: 0.75%
(60, 1.6, -0.7, 2.9): Return: 1.35%, Hit Ratio: 43.59%, Max Drawdown: 0.83%
(60, 1.7, -0.4, 3.0): Return: 1.35%, Hit Ratio: 44.44%, Max Drawdown: 0.88%
(65, 1.7, -0.7, 3.1): Return: 1.35%, Hit Ratio: 44.74%, Max Drawdown: 0.75%
(65, 1.7, -0.7, 3.2): Return: 1.35%, Hit Ratio: 44.74%, Max Drawdown: 0.75%
(60, 1.7, -0.4, 3.1): Return: 1.34%, Hit Ratio: 43.24%, Max Drawdown: 0.9%
(60, 1.7, -0.4, 3.2): Return: 1.34%, Hit Ratio: 43.24%, Max Drawdown: 0.9%
(60, 1.7, -0.4, 2.9): Return: 1.33%, Hit Ratio: 44.44%, Max Drawdown: 0.89%
(65, 1.7, -0.7, 3.0): Return: 1.32%, Hit Ratio: 44.44%, Max Drawdown: 0.77%
(60, 1.5, -0.6, 3.0): Return: 1.32%, Hit Ratio: 42.22%, Max Drawdown: 1.09%
(60, 1.7, -0.7, 2.8): Return: 1.32%, Hit Ratio: 45.71%, Max Drawdown: 0.76%
(65, 1.7, -0.7, 3.0): Return: 1.32%, Hit Ratio: 44.44%, Max Drawdown: 0.77%
(65, 1.6, -0.5, 3.1): Return: 1.31%, Hit Ratio: 48.84%, Max Drawdown: 1.05%
(65, 1.6, -0.5, 3.2): Return: 1.31%, Hit Ratio: 48.84%, Max Drawdown: 1.05%
(65, 1.7, -0.7, 2.9): Return: 1.31%, Hit Ratio: 44.44%, Max Drawdown: 0.78%
(60, 1.5, -0.6, 2.9): Return: 1.31%, Hit Ratio: 42.22%, Max Drawdown: 1.11%
(60, 1.5, -0.6, 3.1): Return: 1.31%, Hit Ratio: 41.3%, Max Drawdown: 1.12%
(60, 1.5, -0.6, 3.2): Return: 1.31%, Hit Ratio: 41.3%, Max Drawdown: 1.12%
(60, 1.6, -0.4, 3.0): Return: 1.31%, Hit Ratio: 42.5%, Max Drawdown: 0.97%
(65, 1.6, -0.5, 3.1): Return: 1.31%, Hit Ratio: 48.84%, Max Drawdown: 1.05%
(65, 1.6, -0.5, 3.2): Return: 1.31%, Hit Ratio: 48.84%, Max Drawdown: 1.05%
(65, 1.7, -0.7, 2.9): Return: 1.31%, Hit Ratio: 44.44%, Max Drawdown: 0.78%
(60, 1.6, -0.4, 2.9): Return: 1.3%, Hit Ratio: 42.5%, Max Drawdown: 0.98%
(60, 1.6, -0.4, 3.1): Return: 1.3%, Hit Ratio: 41.46%, Max Drawdown: 0.99%
(60, 1.6, -0.4, 3.2): Return: 1.3%, Hit Ratio: 41.46%, Max Drawdown: 0.99%
(50, 1.6, -0.5, 2.8): Return: 1.29%, Hit Ratio: 45.24%, Max Drawdown: 0.92%
(50, 1.6, -0.5, 2.9): Return: 1.29%, Hit Ratio: 45.24%, Max Drawdown: 0.92%
(50, 1.6, -0.5, 3.0): Return: 1.29%, Hit Ratio: 45.24%, Max Drawdown: 0.92%
(50, 1.6, -0.5, 3.1): Return: 1.29%, Hit Ratio: 45.24%, Max Drawdown: 0.92%
(60, 1.6, -0.7, 2.8): Return: 1.29%, Hit Ratio: 44.74%, Max Drawdown: 0.88%
(65, 1.6, -0.5, 3.0): Return: 1.28%, Hit Ratio: 48.78%, Max Drawdown: 1.06%
(65, 1.7, -0.4, 3.1): Return: 1.28%, Hit Ratio: 44.74%, Max Drawdown: 0.96%
(65, 1.7, -0.4, 3.2): Return: 1.28%, Hit Ratio: 44.74%, Max Drawdown: 0.96%
(65, 1.6, -0.5, 3.0): Return: 1.28%, Hit Ratio: 48.78%, Max Drawdown: 1.06%
(65, 1.7, -0.4, 3.1): Return: 1.28%, Hit Ratio: 44.74%, Max Drawdown: 0.96%
(65, 1.7, -0.4, 3.2): Return: 1.28%, Hit Ratio: 44.74%, Max Drawdown: 0.96%
(60, 1.7, -0.4, 2.8): Return: 1.27%, Hit Ratio: 45.71%, Max Drawdown: 0.95%
(65, 1.5, -0.5, 3.1): Return: 1.26%, Hit Ratio: 50.0%, Max Drawdown: 1.04%
(65, 1.5, -0.5, 3.2): Return: 1.26%, Hit Ratio: 50.0%, Max Drawdown: 1.04%
