(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (100, 1.5, 2, -0.5, 0.5, 3, 2.5), Return: 0.38%, Hit Ratio: 42.55%, Max Drawdown: 0.28%
(30, 1, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.71%, Hit Ratio: 39.52%, Max Drawdown: 0.73%
(30, 1, 1, -0.5, -0.5, 2.5, 3): Return: -0.71%, Hit Ratio: 39.52%, Max Drawdown: 0.73%
(30, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.59%, Hit Ratio: 39.2%, Max Drawdown: 0.81%
(30, 1, 1, -0.5, -0.5, 3, 2.5): Return: -0.72%, Hit Ratio: 38.1%, Max Drawdown: 0.76%
(30, 1, 1, -0.5, -0.5, 3, 3): Return: -0.72%, Hit Ratio: 38.1%, Max Drawdown: 0.76%
(30, 1, 1, -0.5, -0.5, 3, 3.5): Return: -0.59%, Hit Ratio: 37.8%, Max Drawdown: 0.83%
(30, 1, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.71%, Hit Ratio: 38.58%, Max Drawdown: 0.72%
(30, 1, 1, -0.5, -0.5, 3.5, 3): Return: -0.71%, Hit Ratio: 38.58%, Max Drawdown: 0.72%
(30, 1, 1, -0.5, -0.5, 3.5, 3.5): Return: -0.6%, Hit Ratio: 38.28%, Max Drawdown: 0.81%
(30, 1, 1, -0.5, 0, 2.5, 2.5): Return: -0.89%, Hit Ratio: 36.57%, Max Drawdown: 0.91%
(30, 1, 1, -0.5, 0, 2.5, 3): Return: -0.89%, Hit Ratio: 36.57%, Max Drawdown: 0.91%
(30, 1, 1, -0.5, 0, 2.5, 3.5): Return: -0.76%, Hit Ratio: 37.04%, Max Drawdown: 0.91%
(30, 1, 1, -0.5, 0, 3, 2.5): Return: -0.9%, Hit Ratio: 35.29%, Max Drawdown: 0.91%
(30, 1, 1, -0.5, 0, 3, 3): Return: -0.9%, Hit Ratio: 35.29%, Max Drawdown: 0.91%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: -0.77%, Hit Ratio: 35.77%, Max Drawdown: 0.93%
(30, 1, 1, -0.5, 0, 3.5, 2.5): Return: -0.8%, Hit Ratio: 36.23%, Max Drawdown: 0.84%
(30, 1, 1, -0.5, 0, 3.5, 3): Return: -0.8%, Hit Ratio: 36.23%, Max Drawdown: 0.84%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.69%, Hit Ratio: 36.69%, Max Drawdown: 0.9%
(30, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: -1.26%, Hit Ratio: 32.21%, Max Drawdown: 1.28%
(30, 1, 1, -0.5, 0.5, 2.5, 3): Return: -1.26%, Hit Ratio: 32.21%, Max Drawdown: 1.28%
