(Lookback, Entry, Exit, Stop-loss)
Best HPs: (60, 1.4, 0.2, 2.4), Return: 0.55%, Hit Ratio: 70.0%, Max Drawdown: 0.06%
(60, 1.4, 0.2, 2.4): Return: 0.55%, Hit Ratio: 70.0%, Max Drawdown: 0.06%
(60, 1.3, 0.2, 2.4): Return: 0.54%, Hit Ratio: 63.27%, Max Drawdown: 0.08%
(60, 1.4, 0.2, 2.3): Return: 0.54%, Hit Ratio: 66.67%, Max Drawdown: 0.07%
(60, 1.4, 0.2, 2.5): Return: 0.54%, Hit Ratio: 72.5%, Max Drawdown: 0.06%
(70, 1.5, 0.2, 2.5): Return: 0.54%, Hit Ratio: 76.47%, Max Drawdown: 0.06%
(65, 1.3, -0.1, 2.5): Return: 0.53%, Hit Ratio: 71.11%, Max Drawdown: 0.05%
(65, 1.3, 0.0, 2.5): Return: 0.53%, Hit Ratio: 71.11%, Max Drawdown: 0.06%
(60, 1.3, 0.2, 2.3): Return: 0.53%, Hit Ratio: 60.42%, Max Drawdown: 0.08%
(60, 1.3, 0.2, 2.5): Return: 0.53%, Hit Ratio: 65.31%, Max Drawdown: 0.08%
(60, 1.5, -0.2, 2.5): Return: 0.53%, Hit Ratio: 75.76%, Max Drawdown: 0.06%
(60, 1.5, 0.2, 2.5): Return: 0.53%, Hit Ratio: 73.53%, Max Drawdown: 0.06%
(65, 1.3, -0.1, 2.5): Return: 0.53%, Hit Ratio: 71.11%, Max Drawdown: 0.05%
(65, 1.3, 0.0, 2.5): Return: 0.53%, Hit Ratio: 71.11%, Max Drawdown: 0.06%
(70, 1.3, -0.1, 2.5): Return: 0.53%, Hit Ratio: 68.89%, Max Drawdown: 0.05%
(70, 1.3, 0.1, 2.5): Return: 0.53%, Hit Ratio: 68.89%, Max Drawdown: 0.06%
(70, 1.5, -0.1, 2.5): Return: 0.53%, Hit Ratio: 76.47%, Max Drawdown: 0.06%
(50, 1.4, -0.2, 2.5): Return: 0.52%, Hit Ratio: 63.41%, Max Drawdown: 0.06%
(50, 1.4, 0.1, 2.5): Return: 0.52%, Hit Ratio: 65.91%, Max Drawdown: 0.06%
(65, 1.3, -0.1, 2.3): Return: 0.52%, Hit Ratio: 68.89%, Max Drawdown: 0.05%
(65, 1.3, 0.0, 2.3): Return: 0.52%, Hit Ratio: 68.89%, Max Drawdown: 0.06%
(60, 1.3, -0.2, 2.3): Return: 0.52%, Hit Ratio: 62.22%, Max Drawdown: 0.05%
(60, 1.3, -0.2, 2.4): Return: 0.52%, Hit Ratio: 67.39%, Max Drawdown: 0.05%
(60, 1.3, -0.2, 2.5): Return: 0.52%, Hit Ratio: 68.89%, Max Drawdown: 0.05%
(60, 1.3, -0.1, 2.4): Return: 0.52%, Hit Ratio: 67.39%, Max Drawdown: 0.05%
(60, 1.3, -0.1, 2.5): Return: 0.52%, Hit Ratio: 68.89%, Max Drawdown: 0.05%
(60, 1.3, 0.1, 2.3): Return: 0.52%, Hit Ratio: 60.87%, Max Drawdown: 0.07%
(60, 1.3, 0.1, 2.4): Return: 0.52%, Hit Ratio: 63.83%, Max Drawdown: 0.06%
(60, 1.3, 0.1, 2.5): Return: 0.52%, Hit Ratio: 65.22%, Max Drawdown: 0.06%
(60, 1.5, -0.1, 2.5): Return: 0.52%, Hit Ratio: 75.76%, Max Drawdown: 0.06%
(60, 1.5, 0.2, 2.4): Return: 0.52%, Hit Ratio: 69.7%, Max Drawdown: 0.06%
(65, 1.3, -0.1, 2.3): Return: 0.52%, Hit Ratio: 68.89%, Max Drawdown: 0.05%
(65, 1.3, 0.0, 2.3): Return: 0.52%, Hit Ratio: 68.89%, Max Drawdown: 0.06%
(70, 1.3, -0.1, 2.3): Return: 0.52%, Hit Ratio: 65.91%, Max Drawdown: 0.05%
(70, 1.3, 0.1, 2.3): Return: 0.52%, Hit Ratio: 65.91%, Max Drawdown: 0.07%
(70, 1.3, 0.2, 2.5): Return: 0.52%, Hit Ratio: 63.83%, Max Drawdown: 0.09%
(70, 1.4, -0.1, 2.5): Return: 0.52%, Hit Ratio: 76.32%, Max Drawdown: 0.05%
(70, 1.5, -0.1, 2.3): Return: 0.52%, Hit Ratio: 72.73%, Max Drawdown: 0.06%
(70, 1.5, 0.2, 2.3): Return: 0.52%, Hit Ratio: 72.73%, Max Drawdown: 0.06%
(70, 1.5, 0.2, 2.4): Return: 0.52%, Hit Ratio: 73.33%, Max Drawdown: 0.06%
(50, 1.4, 0.0, 2.5): Return: 0.51%, Hit Ratio: 61.9%, Max Drawdown: 0.06%
(65, 1.3, -0.1, 2.4): Return: 0.51%, Hit Ratio: 65.91%, Max Drawdown: 0.05%
(65, 1.3, -0.1, 2.6): Return: 0.51%, Hit Ratio: 72.73%, Max Drawdown: 0.05%
(65, 1.3, 0.0, 2.4): Return: 0.51%, Hit Ratio: 65.91%, Max Drawdown: 0.06%
(65, 1.3, 0.0, 2.6): Return: 0.51%, Hit Ratio: 72.73%, Max Drawdown: 0.06%
(65, 1.3, 0.1, 2.3): Return: 0.51%, Hit Ratio: 63.04%, Max Drawdown: 0.07%
(65, 1.3, 0.1, 2.5): Return: 0.51%, Hit Ratio: 65.22%, Max Drawdown: 0.06%
(65, 1.4, -0.1, 2.5): Return: 0.51%, Hit Ratio: 75.0%, Max Drawdown: 0.06%
(65, 1.4, 0.2, 2.5): Return: 0.51%, Hit Ratio: 69.44%, Max Drawdown: 0.06%
(60, 1.3, -0.1, 2.3): Return: 0.51%, Hit Ratio: 62.22%, Max Drawdown: 0.05%
(60, 1.3, 0.0, 2.3): Return: 0.51%, Hit Ratio: 60.87%, Max Drawdown: 0.07%
(60, 1.3, 0.0, 2.4): Return: 0.51%, Hit Ratio: 63.83%, Max Drawdown: 0.07%
(60, 1.4, -0.2, 2.3): Return: 0.51%, Hit Ratio: 60.53%, Max Drawdown: 0.06%
(60, 1.4, -0.2, 2.4): Return: 0.51%, Hit Ratio: 66.67%, Max Drawdown: 0.06%
(60, 1.4, -0.2, 2.5): Return: 0.51%, Hit Ratio: 68.42%, Max Drawdown: 0.06%
(60, 1.4, 0.1, 2.3): Return: 0.51%, Hit Ratio: 66.67%, Max Drawdown: 0.08%
(60, 1.4, 0.1, 2.4): Return: 0.51%, Hit Ratio: 70.0%, Max Drawdown: 0.07%
(60, 1.4, 0.1, 2.5): Return: 0.51%, Hit Ratio: 71.79%, Max Drawdown: 0.07%
(60, 1.5, -0.2, 2.3): Return: 0.51%, Hit Ratio: 65.62%, Max Drawdown: 0.06%
(60, 1.5, -0.2, 2.4): Return: 0.51%, Hit Ratio: 72.73%, Max Drawdown: 0.06%
(60, 1.5, -0.1, 2.4): Return: 0.51%, Hit Ratio: 72.73%, Max Drawdown: 0.06%
(60, 1.5, 0.2, 2.3): Return: 0.51%, Hit Ratio: 65.62%, Max Drawdown: 0.06%
(65, 1.3, -0.1, 2.4): Return: 0.51%, Hit Ratio: 65.91%, Max Drawdown: 0.05%
(65, 1.3, -0.1, 2.6): Return: 0.51%, Hit Ratio: 72.73%, Max Drawdown: 0.05%
(65, 1.3, 0.0, 2.4): Return: 0.51%, Hit Ratio: 65.91%, Max Drawdown: 0.06%
(65, 1.3, 0.0, 2.6): Return: 0.51%, Hit Ratio: 72.73%, Max Drawdown: 0.06%
(65, 1.3, 0.1, 2.3): Return: 0.51%, Hit Ratio: 63.04%, Max Drawdown: 0.07%
(65, 1.3, 0.1, 2.5): Return: 0.51%, Hit Ratio: 65.22%, Max Drawdown: 0.06%
(65, 1.4, -0.1, 2.5): Return: 0.51%, Hit Ratio: 75.0%, Max Drawdown: 0.06%
(65, 1.4, 0.2, 2.5): Return: 0.51%, Hit Ratio: 69.44%, Max Drawdown: 0.06%
(70, 1.3, -0.2, 2.5): Return: 0.51%, Hit Ratio: 65.91%, Max Drawdown: 0.06%
(70, 1.3, -0.1, 2.4): Return: 0.51%, Hit Ratio: 65.85%, Max Drawdown: 0.05%
(70, 1.3, -0.1, 2.6): Return: 0.51%, Hit Ratio: 71.11%, Max Drawdown: 0.05%
(70, 1.3, 0.0, 2.5): Return: 0.51%, Hit Ratio: 64.44%, Max Drawdown: 0.06%
(70, 1.3, 0.1, 2.4): Return: 0.51%, Hit Ratio: 65.85%, Max Drawdown: 0.07%
(70, 1.3, 0.1, 2.6): Return: 0.51%, Hit Ratio: 71.11%, Max Drawdown: 0.06%
(70, 1.4, -0.1, 2.3): Return: 0.51%, Hit Ratio: 72.97%, Max Drawdown: 0.05%
(70, 1.4, 0.1, 2.5): Return: 0.51%, Hit Ratio: 73.68%, Max Drawdown: 0.05%
(70, 1.5, -0.1, 2.4): Return: 0.51%, Hit Ratio: 73.33%, Max Drawdown: 0.06%
(70, 1.5, 0.1, 2.5): Return: 0.51%, Hit Ratio: 76.47%, Max Drawdown: 0.07%
(70, 1.5, 0.2, 2.6): Return: 0.51%, Hit Ratio: 77.14%, Max Drawdown: 0.06%
(50, 1.3, 0.1, 2.5): Return: 0.5%, Hit Ratio: 61.54%, Max Drawdown: 0.07%
(50, 1.4, 0.1, 2.4): Return: 0.5%, Hit Ratio: 65.12%, Max Drawdown: 0.07%
(65, 1.3, 0.2, 2.5): Return: 0.5%, Hit Ratio: 62.5%, Max Drawdown: 0.08%
(65, 1.4, -0.1, 2.3): Return: 0.5%, Hit Ratio: 72.22%, Max Drawdown: 0.06%
(65, 1.4, 0.0, 2.5): Return: 0.5%, Hit Ratio: 72.22%, Max Drawdown: 0.06%
(60, 1.3, 0.0, 2.5): Return: 0.5%, Hit Ratio: 65.22%, Max Drawdown: 0.07%
(60, 1.3, 0.2, 2.7): Return: 0.5%, Hit Ratio: 67.35%, Max Drawdown: 0.08%
(60, 1.4, -0.1, 2.3): Return: 0.5%, Hit Ratio: 60.53%, Max Drawdown: 0.06%
(60, 1.4, -0.1, 2.4): Return: 0.5%, Hit Ratio: 66.67%, Max Drawdown: 0.06%
(60, 1.4, -0.1, 2.5): Return: 0.5%, Hit Ratio: 68.42%, Max Drawdown: 0.06%
(60, 1.4, 0.2, 2.7): Return: 0.5%, Hit Ratio: 73.17%, Max Drawdown: 0.06%
(60, 1.5, -0.1, 2.3): Return: 0.5%, Hit Ratio: 65.62%, Max Drawdown: 0.06%
(60, 1.5, 0.0, 2.5): Return: 0.5%, Hit Ratio: 72.73%, Max Drawdown: 0.07%
(60, 1.5, 0.1, 2.5): Return: 0.5%, Hit Ratio: 72.73%, Max Drawdown: 0.07%
(65, 1.3, 0.2, 2.5): Return: 0.5%, Hit Ratio: 62.5%, Max Drawdown: 0.08%
(65, 1.4, -0.1, 2.3): Return: 0.5%, Hit Ratio: 72.22%, Max Drawdown: 0.06%
(65, 1.4, 0.0, 2.5): Return: 0.5%, Hit Ratio: 72.22%, Max Drawdown: 0.06%
(70, 1.3, -0.2, 2.3): Return: 0.5%, Hit Ratio: 62.79%, Max Drawdown: 0.06%
(70, 1.3, 0.0, 2.3): Return: 0.5%, Hit Ratio: 61.36%, Max Drawdown: 0.07%
(70, 1.3, 0.2, 2.3): Return: 0.5%, Hit Ratio: 60.87%, Max Drawdown: 0.09%
(70, 1.3, 0.2, 2.4): Return: 0.5%, Hit Ratio: 60.47%, Max Drawdown: 0.09%
(70, 1.3, 0.2, 2.6): Return: 0.5%, Hit Ratio: 65.96%, Max Drawdown: 0.09%
(70, 1.4, -0.1, 2.4): Return: 0.5%, Hit Ratio: 73.53%, Max Drawdown: 0.05%
(70, 1.4, -0.1, 2.6): Return: 0.5%, Hit Ratio: 78.95%, Max Drawdown: 0.05%
(70, 1.4, 0.0, 2.5): Return: 0.5%, Hit Ratio: 71.05%, Max Drawdown: 0.05%
(70, 1.4, 0.1, 2.3): Return: 0.5%, Hit Ratio: 70.27%, Max Drawdown: 0.06%
(70, 1.4, 0.2, 2.5): Return: 0.5%, Hit Ratio: 69.23%, Max Drawdown: 0.07%
(70, 1.5, -0.2, 2.5): Return: 0.5%, Hit Ratio: 73.53%, Max Drawdown: 0.07%
(70, 1.5, -0.1, 2.6): Return: 0.5%, Hit Ratio: 77.14%, Max Drawdown: 0.06%
(70, 1.5, 0.0, 2.3): Return: 0.5%, Hit Ratio: 69.7%, Max Drawdown: 0.07%
(70, 1.5, 0.0, 2.5): Return: 0.5%, Hit Ratio: 73.53%, Max Drawdown: 0.07%
(70, 1.5, 0.1, 2.3): Return: 0.5%, Hit Ratio: 72.73%, Max Drawdown: 0.07%
(50, 1.4, -0.2, 2.4): Return: 0.49%, Hit Ratio: 62.5%, Max Drawdown: 0.06%
(50, 1.4, -0.2, 2.6): Return: 0.49%, Hit Ratio: 69.05%, Max Drawdown: 0.07%
(50, 1.4, -0.2, 2.7): Return: 0.49%, Hit Ratio: 69.05%, Max Drawdown: 0.07%
(50, 1.4, -0.1, 2.5): Return: 0.49%, Hit Ratio: 57.14%, Max Drawdown: 0.06%
(50, 1.4, 0.1, 2.6): Return: 0.49%, Hit Ratio: 71.11%, Max Drawdown: 0.06%
(50, 1.4, 0.1, 2.7): Return: 0.49%, Hit Ratio: 71.11%, Max Drawdown: 0.06%
(65, 1.3, -0.2, 2.3): Return: 0.49%, Hit Ratio: 65.91%, Max Drawdown: 0.07%
(65, 1.3, -0.2, 2.5): Return: 0.49%, Hit Ratio: 68.18%, Max Drawdown: 0.07%
(65, 1.3, 0.1, 2.4): Return: 0.49%, Hit Ratio: 60.0%, Max Drawdown: 0.06%
(65, 1.3, 0.1, 2.6): Return: 0.49%, Hit Ratio: 66.67%, Max Drawdown: 0.06%
(65, 1.3, 0.2, 2.3): Return: 0.49%, Hit Ratio: 60.42%, Max Drawdown: 0.08%
(65, 1.3, 0.2, 2.6): Return: 0.49%, Hit Ratio: 63.83%, Max Drawdown: 0.08%
(65, 1.4, -0.1, 2.4): Return: 0.49%, Hit Ratio: 68.57%, Max Drawdown: 0.06%
(65, 1.4, 0.0, 2.3): Return: 0.49%, Hit Ratio: 69.44%, Max Drawdown: 0.06%
(65, 1.4, 0.2, 2.3): Return: 0.49%, Hit Ratio: 66.67%, Max Drawdown: 0.06%
(65, 1.4, 0.2, 2.4): Return: 0.49%, Hit Ratio: 62.86%, Max Drawdown: 0.06%
(65, 1.5, 0.2, 2.5): Return: 0.49%, Hit Ratio: 69.7%, Max Drawdown: 0.06%
(60, 1.3, -0.2, 2.7): Return: 0.49%, Hit Ratio: 70.45%, Max Drawdown: 0.06%
(60, 1.3, -0.1, 2.7): Return: 0.49%, Hit Ratio: 70.45%, Max Drawdown: 0.06%
(60, 1.3, 0.1, 2.7): Return: 0.49%, Hit Ratio: 66.67%, Max Drawdown: 0.06%
(60, 1.3, 0.2, 2.6): Return: 0.49%, Hit Ratio: 65.31%, Max Drawdown: 0.08%
