(Lookback, Entry, Exit, Stop-loss)
Best HPs: (100, 1.5, 0.0, 2.3), Return: 0.42%, Hit Ratio: 79.17%, Max Drawdown: 0.03%
(100, 1.5, 0.0, 2.3): Return: 0.42%, Hit Ratio: 79.17%, Max Drawdown: 0.03%
(105, 1.5, -0.2, 2.4): Return: 0.41%, Hit Ratio: 83.33%, Max Drawdown: 0.03%
(105, 1.5, -0.1, 2.4): Return: 0.41%, Hit Ratio: 83.33%, Max Drawdown: 0.03%
(100, 1.5, -0.2, 2.3): Return: 0.41%, Hit Ratio: 83.33%, Max Drawdown: 0.03%
(100, 1.5, -0.2, 2.4): Return: 0.41%, Hit Ratio: 80.0%, Max Drawdown: 0.03%
(100, 1.5, -0.2, 2.6): Return: 0.41%, Hit Ratio: 78.26%, Max Drawdown: 0.03%
(100, 1.5, -0.1, 2.3): Return: 0.41%, Hit Ratio: 83.33%, Max Drawdown: 0.03%
(100, 1.5, -0.1, 2.4): Return: 0.41%, Hit Ratio: 80.0%, Max Drawdown: 0.03%
(100, 1.5, -0.1, 2.6): Return: 0.41%, Hit Ratio: 78.26%, Max Drawdown: 0.03%
(100, 1.5, 0.0, 2.4): Return: 0.41%, Hit Ratio: 76.0%, Max Drawdown: 0.03%
(100, 1.5, 0.0, 2.6): Return: 0.41%, Hit Ratio: 73.91%, Max Drawdown: 0.03%
(105, 1.5, -0.2, 2.4): Return: 0.41%, Hit Ratio: 83.33%, Max Drawdown: 0.03%
(105, 1.5, -0.1, 2.4): Return: 0.41%, Hit Ratio: 83.33%, Max Drawdown: 0.03%
(105, 1.5, -0.2, 2.5): Return: 0.4%, Hit Ratio: 75.0%, Max Drawdown: 0.03%
(105, 1.5, -0.2, 2.6): Return: 0.4%, Hit Ratio: 78.26%, Max Drawdown: 0.03%
(105, 1.5, -0.1, 2.6): Return: 0.4%, Hit Ratio: 78.26%, Max Drawdown: 0.03%
(105, 1.5, 0.0, 2.4): Return: 0.4%, Hit Ratio: 75.0%, Max Drawdown: 0.03%
(100, 1.5, -0.2, 2.5): Return: 0.4%, Hit Ratio: 75.0%, Max Drawdown: 0.03%
(100, 1.5, 0.0, 2.5): Return: 0.4%, Hit Ratio: 70.83%, Max Drawdown: 0.03%
(105, 1.5, -0.2, 2.5): Return: 0.4%, Hit Ratio: 75.0%, Max Drawdown: 0.03%
(105, 1.5, -0.2, 2.6): Return: 0.4%, Hit Ratio: 78.26%, Max Drawdown: 0.03%
(105, 1.5, -0.1, 2.6): Return: 0.4%, Hit Ratio: 78.26%, Max Drawdown: 0.03%
(105, 1.5, 0.0, 2.4): Return: 0.4%, Hit Ratio: 75.0%, Max Drawdown: 0.03%
(110, 1.5, -0.2, 2.4): Return: 0.4%, Hit Ratio: 78.26%, Max Drawdown: 0.03%
(110, 1.5, -0.1, 2.4): Return: 0.4%, Hit Ratio: 78.26%, Max Drawdown: 0.03%
