,date,avg_bid_non_us_before,avg_ask_non_us_before,avg_non_us_before,avg_bid_non_us_at,avg_ask_non_us_at,avg_non_us_at,avg_bid_us_before,avg_ask_us_before,avg_us_before,avg_bid_us_at,avg_ask_us_at,avg_us_at,ir
16,2015-04-24,0.77755,0.77757,0.77756,0.77737,0.7774,0.777385,0.78093,0.78095,0.78094,0.78088,0.78091,0.780895,
17,2015-04-27,0.78295,0.7829999999999999,0.782975,0.78328,0.78332,0.7833,0.78155,0.78159,0.78157,0.78171,0.78175,0.78173,
18,2015-04-28,0.7866,0.78665,0.7866249999999999,0.78645,0.7864899999999999,0.78647,0.7966,0.7966300000000001,0.7966150000000001,0.7965800000000001,0.7966,0.79659,
19,2015-04-29,0.79956,0.7996,0.79958,0.7998,0.79985,0.799825,0.80274,0.80277,0.802755,0.80307,0.80309,0.80308,
20,2015-04-30,0.79951,0.79955,0.7995300000000001,0.79942,0.7994600000000001,0.79944,0.78863,0.78867,0.7886500000000001,0.7884399999999999,0.78847,0.7884549999999999,
21,2015-05-01,0.78987,0.7899,0.789885,0.78971,0.78975,0.78973,0.7864800000000001,0.7865300000000001,0.786505,0.78651,0.78655,0.78653,
22,2015-05-04,0.78281,0.78285,0.78283,0.78263,0.78268,0.7826550000000001,0.7834800000000001,0.7835,0.78349,0.78355,0.78358,0.7835650000000001,
23,2015-05-05,0.78399,0.7840199999999999,0.784005,0.78386,0.7839,0.78388,0.79055,0.7905800000000001,0.790565,0.79056,0.7906,0.7905800000000001,
24,2015-05-06,0.79301,0.79305,0.79303,0.79315,0.7932,0.793175,0.80143,0.80145,0.8014399999999999,0.80129,0.80132,0.8013049999999999,
25,2015-05-07,0.7954100000000001,0.79545,0.7954300000000001,0.7953600000000001,0.7954,0.79538,0.7954899999999999,0.7955,0.795495,0.7954,0.79542,0.79541,
26,2015-05-08,0.7900699999999999,0.7901,0.7900849999999999,0.78979,0.78982,0.789805,0.79601,0.79604,0.796025,0.7956300000000001,0.79566,0.795645,
27,2015-05-11,0.7925,0.79255,0.7925249999999999,0.79222,0.79227,0.7922450000000001,0.79032,0.7903399999999999,0.79033,0.7904100000000001,0.7904399999999999,0.7904249999999999,
28,2015-05-12,0.78982,0.78985,0.7898350000000001,0.78945,0.7894899999999999,0.7894699999999999,0.79532,0.7953600000000001,0.79534,0.79523,0.7952600000000001,0.795245,
29,2015-05-13,0.79897,0.799,0.7989850000000001,0.79882,0.79886,0.79884,0.8093199999999999,0.8093600000000001,0.80934,0.80915,0.80918,0.809165,
30,2015-05-14,0.81114,0.81117,0.811155,0.81107,0.81111,0.81109,0.81266,0.8127,0.8126800000000001,0.81274,0.81277,0.812755,
31,2015-05-15,0.8083600000000001,0.8084100000000001,0.8083850000000001,0.8084,0.80843,0.808415,0.8015100000000001,0.80155,0.8015300000000001,0.80148,0.80152,0.8015,
32,2015-05-18,0.8044,0.8044600000000001,0.80443,0.80432,0.80438,0.80435,0.7994899999999999,0.79952,0.7995049999999999,0.79956,0.7996,0.79958,
33,2015-05-19,0.79937,0.7994,0.799385,0.79925,0.79929,0.7992699999999999,0.7929,0.79294,0.7929200000000001,0.79303,0.7930699999999999,0.79305,
34,2015-05-20,0.79214,0.7921699999999999,0.7921549999999999,0.79201,0.79204,0.792025,0.78876,0.78879,0.788775,0.78876,0.7888,0.78878,
35,2015-05-21,0.78769,0.78773,0.78771,0.78787,0.7879,0.787885,0.78741,0.7874399999999999,0.787425,0.78746,0.7874899999999999,0.7874749999999999,
36,2015-05-22,0.78982,0.78988,0.7898499999999999,0.78994,0.78999,0.789965,0.78294,0.78296,0.78295,0.78289,0.78291,0.7828999999999999,
37,2015-05-25,0.7811100000000001,0.78117,0.7811400000000001,0.78112,0.78118,0.78115,0.7832399999999999,0.7833100000000001,0.7832749999999999,0.78335,0.7834,0.7833749999999999,
38,2015-05-26,0.78245,0.78247,0.7824599999999999,0.7823,0.7823399999999999,0.7823199999999999,0.7760100000000001,0.77604,0.776025,0.77604,0.7760699999999999,0.7760549999999999,
39,2015-05-27,0.77433,0.77437,0.77435,0.77449,0.77454,0.7745150000000001,0.77072,0.77075,0.770735,0.77068,0.77071,0.770695,
40,2015-05-28,0.77336,0.77341,0.773385,0.77351,0.77356,0.7735350000000001,0.76339,0.76343,0.76341,0.7631399999999999,0.76318,0.76316,
41,2015-05-29,0.76555,0.76558,0.765565,0.76563,0.76567,0.7656499999999999,0.76358,0.7636,0.76359,0.76379,0.7638,0.763795,
42,2015-06-01,0.76423,0.76425,0.76424,0.76402,0.76405,0.764035,0.76526,0.7652800000000001,0.7652700000000001,0.76547,0.7655,0.765485,
43,2015-06-02,0.76127,0.7613,0.761285,0.76137,0.76142,0.761395,0.77285,0.77289,0.77287,0.77288,0.77291,0.772895,
44,2015-06-03,0.7759999999999999,0.77603,0.7760149999999999,0.77605,0.7761,0.7760750000000001,0.77766,0.77769,0.777675,0.77787,0.7779,0.7778849999999999,
45,2015-06-04,0.77713,0.7771600000000001,0.777145,0.77689,0.7769199999999999,0.776905,0.76957,0.7696,0.769585,0.7701,0.77013,0.770115,
46,2015-06-05,0.76866,0.7687,0.76868,0.76879,0.76883,0.76881,0.7603,0.76034,0.76032,0.76048,0.7605,0.76049,
47,2015-06-08,0.76173,0.76178,0.761755,0.7616,0.76165,0.761625,0.76503,0.7650600000000001,0.765045,0.7650899999999999,0.7651100000000001,0.7651,
48,2015-06-09,0.76871,0.76875,0.76873,0.76857,0.76861,0.76859,0.77012,0.77015,0.770135,0.7704300000000001,0.77045,0.77044,
49,2015-06-10,0.76873,0.76877,0.76875,0.76885,0.76888,0.768865,0.7763800000000001,0.77642,0.7764,0.77593,0.77598,0.775955,
50,2015-06-11,0.77285,0.77291,0.77288,0.77248,0.77253,0.772505,0.77237,0.7724,0.772385,0.77223,0.7722600000000001,0.7722450000000001,
51,2015-06-12,0.77474,0.77476,0.77475,0.7748,0.77483,0.774815,0.7691600000000001,0.7692,0.76918,0.76946,0.7695,0.7694799999999999,
52,2015-06-15,0.77295,0.7730199999999999,0.772985,0.77266,0.77272,0.77269,0.77687,0.7769,0.776885,0.77705,0.77708,0.777065,
53,2015-06-16,0.77566,0.77569,0.775675,0.77563,0.77567,0.77565,0.77586,0.77587,0.775865,0.7759699999999999,0.77599,0.7759799999999999,
54,2015-06-17,0.77446,0.7745,0.7744800000000001,0.77447,0.77451,0.77449,0.76875,0.7688,0.768775,0.7691100000000001,0.7691600000000001,0.7691350000000001,
55,2015-06-18,0.77225,0.7723,0.772275,0.7719600000000001,0.772,0.7719800000000001,0.78384,0.78389,0.783865,0.78386,0.7839,0.78388,
56,2015-06-19,0.7789699999999999,0.7790100000000001,0.7789900000000001,0.77887,0.77892,0.7788949999999999,0.7760600000000001,0.77609,0.7760750000000001,0.7760199999999999,0.7760600000000001,0.7760400000000001,
57,2015-06-22,0.77646,0.77652,0.77649,0.77654,0.77659,0.776565,0.77712,0.7771600000000001,0.77714,0.7771,0.7771399999999999,0.77712,
58,2015-06-23,0.77278,0.77283,0.772805,0.77273,0.77278,0.7727550000000001,0.76908,0.76912,0.7691,0.7692100000000001,0.76925,0.7692300000000001,
59,2015-06-24,0.7742,0.77425,0.7742249999999999,0.77445,0.7745,0.774475,0.77122,0.77125,0.771235,0.7712100000000001,0.77125,0.7712300000000001,
60,2015-06-25,0.77074,0.77076,0.77075,0.77072,0.77075,0.770735,0.77365,0.77368,0.773665,0.77376,0.77379,0.773775,
61,2015-06-26,0.7731399999999999,0.77317,0.773155,0.77328,0.7733300000000001,0.773305,0.7647,0.76472,0.76471,0.76459,0.76461,0.7646,
62,2015-06-29,0.76226,0.76231,0.7622850000000001,0.7620899999999999,0.7621399999999999,0.7621149999999999,0.7651899999999999,0.76523,0.76521,0.7651899999999999,0.76522,0.7652049999999999,
63,2015-06-30,0.76726,0.76731,0.767285,0.7670899999999999,0.7671399999999999,0.767115,0.77089,0.77093,0.77091,0.77103,0.77107,0.77105,
64,2015-07-01,0.7691,0.7692399999999999,0.7691699999999999,0.76922,0.76946,0.76934,0.76676,0.76679,0.766775,0.76674,0.76677,0.766755,
65,2015-07-02,0.76383,0.76388,0.763855,0.76377,0.76381,0.76379,0.7618699999999999,0.7619100000000001,0.76189,0.7621,0.76212,0.7621100000000001,
66,2015-07-03,0.76364,0.76369,0.763665,0.76358,0.76362,0.7636000000000001,0.75113,0.75116,0.751145,0.75098,0.7510100000000001,0.7509950000000001,
67,2015-07-06,0.74844,0.74849,0.7484649999999999,0.7488,0.74885,0.7488250000000001,0.75052,0.75056,0.75054,0.75062,0.75066,0.75064,
68,2015-07-07,0.74756,0.74759,0.747575,0.74748,0.74752,0.7475,0.74154,0.74157,0.741555,0.74133,0.74135,0.74134,
69,2015-07-08,0.74548,0.74551,0.745495,0.74549,0.74553,0.74551,0.7431399999999999,0.74317,0.743155,0.74322,0.74326,0.74324,
70,2015-07-09,0.74202,0.7420800000000001,0.7420500000000001,0.7420100000000001,0.74205,0.74203,0.74547,0.74552,0.745495,0.74553,0.74557,0.7455499999999999,
71,2015-07-10,0.7458100000000001,0.74585,0.74583,0.74595,0.746,0.745975,0.7428100000000001,0.7428600000000001,0.7428350000000001,0.74284,0.74288,0.74286,
72,2015-07-13,0.74217,0.74221,0.74219,0.74206,0.74211,0.7420850000000001,0.73997,0.7400100000000001,0.73999,0.74011,0.74015,0.74013,
73,2015-07-14,0.73907,0.7391300000000001,0.7391000000000001,0.7390399999999999,0.7390899999999999,0.7390649999999999,0.7459,0.74595,0.745925,0.74583,0.7458600000000001,0.7458450000000001,
74,2015-07-15,0.74455,0.74459,0.74457,0.74438,0.74442,0.7444,0.74328,0.74332,0.7433000000000001,0.74333,0.74336,0.743345,
75,2015-07-16,0.73688,0.7369399999999999,0.73691,0.7369600000000001,0.73701,0.736985,0.74156,0.74159,0.741575,0.74154,0.74157,0.741555,
76,2015-07-17,0.7413,0.74135,0.741325,0.74137,0.74143,0.7414000000000001,0.73839,0.73843,0.73841,0.7384,0.73844,0.73842,
77,2015-07-20,0.7367600000000001,0.73679,0.736775,0.7368,0.73683,0.736815,0.73701,0.73705,0.7370300000000001,0.73715,0.7371800000000001,0.7371650000000001,
78,2015-07-21,0.73737,0.73741,0.73739,0.7372,0.73722,0.7372099999999999,0.73768,0.7377199999999999,0.7377,0.73757,0.73761,0.73759,
79,2015-07-22,0.74231,0.74236,0.742335,0.74233,0.74238,0.7423550000000001,0.7378100000000001,0.73785,0.73783,0.73787,0.7379100000000001,0.73789,
80,2015-07-23,0.73734,0.73738,0.73736,0.73727,0.73731,0.73729,0.73651,0.73654,0.736525,0.73665,0.73669,0.7366699999999999,
81,2015-07-24,0.7355,0.73554,0.73552,0.73574,0.7357899999999999,0.735765,0.72731,0.72736,0.7273350000000001,0.72735,0.72739,0.7273700000000001,
82,2015-07-27,0.72738,0.72743,0.7274050000000001,0.72741,0.72746,0.727435,0.73198,0.73201,0.731995,0.73205,0.73207,0.7320599999999999,
83,2015-07-28,0.72745,0.7275,0.7274750000000001,0.72758,0.72763,0.7276050000000001,0.73168,0.7317100000000001,0.731695,0.73145,0.73148,0.731465,
84,2015-07-29,0.73457,0.7346,0.734585,0.7347199999999999,0.73475,0.7347349999999999,0.73151,0.73155,0.73153,0.73154,0.7315699999999999,0.731555,
85,2015-07-30,0.7296100000000001,0.72965,0.72963,0.7295699999999999,0.7296100000000001,0.72959,0.72734,0.72738,0.72736,0.72726,0.7273,0.7272799999999999,
86,2015-07-31,0.72954,0.72959,0.729565,0.72955,0.7296,0.7295750000000001,0.73548,0.73554,0.73551,0.7359100000000001,0.73595,0.73593,
87,2015-08-03,0.7296199999999999,0.7296600000000001,0.7296400000000001,0.7297600000000001,0.7298100000000001,0.7297850000000001,0.72812,0.72816,0.72814,0.7281,0.72813,0.7281150000000001,
88,2015-08-04,0.7275,0.72755,0.727525,0.72753,0.72758,0.727555,0.7397100000000001,0.73975,0.73973,0.73979,0.73982,0.739805,
89,2015-08-05,0.73744,0.73748,0.73746,0.73746,0.7375,0.73748,0.73721,0.73724,0.737225,0.7373,0.73733,0.7373149999999999,
90,2015-08-06,0.73502,0.73506,0.73504,0.73485,0.7348899999999999,0.7348699999999999,0.7337600000000001,0.7338,0.7337800000000001,0.7338399999999999,0.73387,0.7338549999999999,
91,2015-08-07,0.73428,0.73433,0.734305,0.73427,0.73431,0.73429,0.73474,0.73478,0.73476,0.7348399999999999,0.73488,0.73486,
92,2015-08-10,0.7398899999999999,0.73993,0.73991,0.7398100000000001,0.73985,0.73983,0.73612,0.73616,0.73614,0.73636,0.73639,0.736375,
93,2015-08-11,0.74121,0.74126,0.7412350000000001,0.7414,0.74145,0.741425,0.73107,0.73111,0.73109,0.73109,0.7311300000000001,0.73111,
94,2015-08-12,0.73122,0.73126,0.73124,0.73138,0.73142,0.7314,0.73485,0.73488,0.734865,0.73529,0.73533,0.73531,
95,2015-08-13,0.73815,0.73816,0.738155,0.73819,0.73823,0.73821,0.73345,0.73349,0.7334700000000001,0.73325,0.73329,0.73327,
96,2015-08-14,0.73736,0.73739,0.737375,0.73727,0.73731,0.73729,0.73765,0.73769,0.73767,0.7378600000000001,0.7379,0.7378800000000001,
97,2015-08-17,0.73674,0.7368,0.7367699999999999,0.73679,0.73683,0.73681,0.73738,0.7374,0.73739,0.73752,0.73754,0.73753,
98,2015-08-18,0.73706,0.73711,0.737085,0.73719,0.73725,0.73722,0.7328399999999999,0.73288,0.73286,0.7327600000000001,0.7328,0.73278,
99,2015-08-19,0.7338399999999999,0.73387,0.7338549999999999,0.73385,0.7338899999999999,0.73387,0.73331,0.73335,0.73333,0.73329,0.73334,0.7333149999999999,
100,2015-08-20,0.73536,0.7354,0.73538,0.73537,0.73542,0.735395,0.7321,0.73214,0.73212,0.7322,0.73224,0.73222,
101,2015-08-21,0.73342,0.73347,0.7334449999999999,0.73356,0.7336,0.73358,0.7349100000000001,0.7349600000000001,0.7349350000000001,0.73516,0.7352,0.73518,
102,2015-08-24,0.72539,0.72544,0.7254149999999999,0.72519,0.72522,0.725205,0.7170000000000001,0.71711,0.717055,0.71655,0.71667,0.71661,
103,2015-08-25,0.71732,0.71739,0.717355,0.71759,0.71765,0.7176199999999999,0.72038,0.72042,0.7203999999999999,0.7204,0.72044,0.7204200000000001,
104,2015-08-26,0.71018,0.71024,0.71021,0.71025,0.7103,0.710275,0.71307,0.71311,0.71309,0.71283,0.7128899999999999,0.7128599999999999,
105,2015-08-27,0.71207,0.71211,0.71209,0.7119800000000001,0.71201,0.711995,0.71304,0.71307,0.713055,0.71306,0.71309,0.713075,
106,2015-08-28,0.71733,0.71738,0.717355,0.7176,0.71764,0.7176199999999999,0.71314,0.71317,0.713155,0.7132,0.71323,0.7132149999999999,
107,2015-08-31,0.71382,0.71386,0.71384,0.71383,0.71386,0.7138450000000001,0.7115600000000001,0.71162,0.7115900000000001,0.7114199999999999,0.71148,0.7114499999999999,
108,2015-09-01,0.71068,0.71073,0.7107049999999999,0.71095,0.71099,0.71097,0.7056399999999999,0.70567,0.7056549999999999,0.7054699999999999,0.7055,0.7054849999999999,
109,2015-09-02,0.70104,0.70109,0.701065,0.70106,0.70111,0.701085,0.70268,0.70272,0.7027,0.7024199999999999,0.7024699999999999,0.702445,
110,2015-09-03,0.7045100000000001,0.7045600000000001,0.7045350000000001,0.70438,0.7044199999999999,0.7043999999999999,0.7007,0.70075,0.700725,0.7006100000000001,0.70065,0.7006300000000001,
111,2015-09-04,0.70163,0.7016899999999999,0.70166,0.70193,0.70199,0.70196,0.69492,0.69495,0.694935,0.69513,0.69517,0.6951499999999999,
112,2015-09-07,0.6935,0.6935399999999999,0.6935199999999999,0.69347,0.6935,0.693485,0.69366,0.69371,0.6936850000000001,0.6936899999999999,0.6937399999999999,0.6937149999999999,
113,2015-09-08,0.69468,0.6947300000000001,0.694705,0.6944100000000001,0.6944600000000001,0.6944350000000001,0.7014600000000001,0.7015,0.7014800000000001,0.70163,0.70168,0.7016549999999999,
114,2015-09-09,0.7035600000000001,0.7036,0.7035800000000001,0.7034600000000001,0.7035100000000001,0.7034850000000001,0.70532,0.70536,0.70534,0.70519,0.70524,0.7052149999999999,
115,2015-09-10,0.69614,0.69618,0.69616,0.69598,0.69602,0.696,0.70508,0.70512,0.7051000000000001,0.70515,0.70519,0.7051700000000001,
116,2015-09-11,0.70714,0.7072,0.7071700000000001,0.70726,0.70731,0.7072849999999999,0.70734,0.70738,0.70736,0.70726,0.7073,0.70728,
117,2015-09-14,0.70985,0.7098800000000001,0.709865,0.70985,0.7099,0.709875,0.71215,0.71218,0.7121649999999999,0.7118399999999999,0.7118800000000001,0.7118599999999999,
118,2015-09-15,0.71614,0.71618,0.71616,0.71619,0.71622,0.716205,0.7112,0.71123,0.711215,0.7113,0.71134,0.71132,
119,2015-09-16,0.7125100000000001,0.71255,0.7125300000000001,0.71245,0.71248,0.712465,0.71608,0.71612,0.7161,0.71592,0.71597,0.715945,
120,2015-09-17,0.71977,0.7198,0.719785,0.72001,0.72004,0.720025,0.7157,0.7157399999999999,0.7157199999999999,0.7156899999999999,0.71573,0.71571,
121,2015-09-18,0.71885,0.71888,0.718865,0.7189399999999999,0.7189800000000001,0.71896,0.72739,0.72743,0.72741,0.72744,0.72748,0.72746,
122,2015-09-21,0.71895,0.7189800000000001,0.7189650000000001,0.71892,0.71895,0.718935,0.71462,0.71465,0.714635,0.7144199999999999,0.71445,0.7144349999999999,
123,2015-09-22,0.71277,0.71282,0.7127950000000001,0.7128800000000001,0.71291,0.7128950000000001,0.7078399999999999,0.70787,0.7078549999999999,0.70754,0.70757,0.7075549999999999,
124,2015-09-23,0.70754,0.70758,0.70756,0.7074600000000001,0.7075,0.7074800000000001,0.7049300000000001,0.70495,0.70494,0.70503,0.70506,0.705045,
125,2015-09-24,0.69975,0.6997800000000001,0.699765,0.70002,0.70006,0.70004,0.6974600000000001,0.6975100000000001,0.6974850000000001,0.6976100000000001,0.6976600000000001,0.697635,
126,2015-09-25,0.70099,0.70105,0.70102,0.70094,0.70101,0.700975,0.70112,0.70117,0.7011449999999999,0.70136,0.7014100000000001,0.701385,
127,2015-09-28,0.70195,0.7020000000000001,0.701975,0.70193,0.70198,0.7019550000000001,0.69889,0.69893,0.69891,0.69891,0.69894,0.698925,
128,2015-09-29,0.69701,0.69706,0.6970350000000001,0.69693,0.69698,0.696955,0.6999,0.69994,0.69992,0.69992,0.69997,0.699945,
129,2015-09-30,0.70039,0.7004600000000001,0.7004250000000001,0.70077,0.70082,0.7007950000000001,0.70231,0.70233,0.70232,0.7022,0.70224,0.7022200000000001,
130,2015-10-01,0.70086,0.7009,0.70088,0.7008800000000001,0.70093,0.7009050000000001,0.70718,0.7072,0.70719,0.70698,0.70702,0.7070000000000001,
131,2015-10-02,0.7036399999999999,0.7036899999999999,0.703665,0.7038800000000001,0.7039300000000001,0.703905,0.7013,0.70135,0.701325,0.70115,0.7012,0.7011750000000001,
132,2015-10-05,0.70465,0.7047,0.7046749999999999,0.7045,0.7045399999999999,0.70452,0.70657,0.7066100000000001,0.70659,0.70675,0.7067899999999999,0.7067699999999999,
133,2015-10-06,0.7085199999999999,0.7085600000000001,0.70854,0.7085199999999999,0.70855,0.7085349999999999,0.71258,0.7126100000000001,0.7125950000000001,0.71272,0.7127399999999999,0.71273,
134,2015-10-07,0.71575,0.7158,0.715775,0.7158100000000001,0.71586,0.715835,0.72177,0.7218100000000001,0.72179,0.7216600000000001,0.7216899999999999,0.7216750000000001,
135,2015-10-08,0.71942,0.71946,0.71944,0.7197399999999999,0.7197899999999999,0.719765,0.71877,0.7188100000000001,0.71879,0.7189300000000001,0.71897,0.71895,
136,2015-10-09,0.72658,0.7266199999999999,0.7265999999999999,0.7268399999999999,0.72687,0.726855,0.73156,0.7316,0.73158,0.7316,0.73163,0.731615,
137,2015-10-12,0.73135,0.73139,0.73137,0.73096,0.7309899999999999,0.7309749999999999,0.7369399999999999,0.73697,0.736955,0.73679,0.73683,0.73681,
138,2015-10-13,0.73434,0.73438,0.73436,0.73449,0.73453,0.73451,0.7255199999999999,0.72556,0.72554,0.7257100000000001,0.7257399999999999,0.725725,
139,2015-10-14,0.72225,0.72231,0.72228,0.72236,0.72241,0.722385,0.7266199999999999,0.72665,0.7266349999999999,0.72673,0.72677,0.72675,
140,2015-10-15,0.7318399999999999,0.7318899999999999,0.731865,0.73218,0.73223,0.732205,0.7285699999999999,0.7286100000000001,0.7285900000000001,0.7289399999999999,0.7289899999999999,0.7289649999999999,
141,2015-10-16,0.7326199999999999,0.7326600000000001,0.73264,0.73255,0.73259,0.7325699999999999,0.7276100000000001,0.72764,0.727625,0.7275699999999999,0.7276,0.7275849999999999,
142,2015-10-19,0.72582,0.72588,0.72585,0.7257600000000001,0.7258,0.7257800000000001,0.7265699999999999,0.7266,0.726585,0.72651,0.72655,0.72653,
143,2015-10-20,0.72563,0.72567,0.72565,0.7257,0.7257399999999999,0.7257199999999999,0.72752,0.72754,0.72753,0.72737,0.7274,0.727385,
144,2015-10-21,0.7266,0.72665,0.7266250000000001,0.72663,0.72668,0.726655,0.7219800000000001,0.722,0.72199,0.72208,0.72211,0.722095,
145,2015-10-22,0.7213,0.72134,0.72132,0.72131,0.72136,0.7213350000000001,0.7221,0.72212,0.72211,0.72222,0.72224,0.7222299999999999,
146,2015-10-23,0.72111,0.72115,0.72113,0.72121,0.72126,0.7212350000000001,0.7208100000000001,0.72085,0.7208300000000001,0.7209399999999999,0.7209800000000001,0.72096,
147,2015-10-26,0.72222,0.72225,0.722235,0.72202,0.72205,0.722035,0.72537,0.72539,0.7253799999999999,0.7256100000000001,0.72565,0.72563,
148,2015-10-27,0.7248100000000001,0.7248399999999999,0.724825,0.7248100000000001,0.72483,0.72482,0.72356,0.7236,0.72358,0.72353,0.72356,0.723545,
149,2015-10-28,0.71921,0.71926,0.7192350000000001,0.7192,0.71925,0.719225,0.71327,0.71332,0.713295,0.7132,0.71324,0.71322,
150,2015-10-29,0.70957,0.70963,0.7096,0.7096600000000001,0.7097100000000001,0.7096850000000001,0.7076399999999999,0.70767,0.7076549999999999,0.70782,0.70786,0.70784,
151,2015-10-30,0.70895,0.70899,0.70897,0.70902,0.70906,0.70904,0.7098,0.70985,0.7098249999999999,0.7095100000000001,0.70954,0.709525,
152,2015-11-02,0.71338,0.7134199999999999,0.7134,0.71325,0.7133,0.7132750000000001,0.71365,0.71368,0.713665,0.7135,0.71354,0.7135199999999999,
153,2015-11-03,0.71572,0.71577,0.7157450000000001,0.71562,0.7156600000000001,0.71564,0.71653,0.7165699999999999,0.71655,0.71655,0.71658,0.716565,
154,2015-11-04,0.71883,0.7188899999999999,0.7188599999999999,0.71872,0.71878,0.71875,0.71641,0.71645,0.71643,0.71641,0.71645,0.71643,
155,2015-11-05,0.7136,0.71363,0.713615,0.71332,0.71335,0.713335,0.71605,0.71609,0.71607,0.71592,0.71596,0.71594,
156,2015-11-06,0.71455,0.71459,0.7145699999999999,0.71473,0.71477,0.71475,0.70641,0.70645,0.70643,0.7064,0.70643,0.706415,
157,2015-11-09,0.7037399999999999,0.70377,0.7037549999999999,0.7037100000000001,0.7037399999999999,0.7037249999999999,0.70425,0.70427,0.70426,0.70422,0.70425,0.7042349999999999,
158,2015-11-10,0.70505,0.70508,0.705065,0.70494,0.70498,0.70496,0.7027,0.70273,0.702715,0.7025600000000001,0.7025899999999999,0.702575,
159,2015-11-11,0.70433,0.70436,0.704345,0.70426,0.70431,0.704285,0.70644,0.70648,0.70646,0.70645,0.7065,0.706475,
160,2015-11-12,0.70681,0.70687,0.70684,0.7069300000000001,0.70697,0.70695,0.70977,0.7098,0.709785,0.7094699999999999,0.7095,0.7094849999999999,
161,2015-11-13,0.71335,0.71337,0.71336,0.71336,0.7134,0.71338,0.71275,0.71277,0.7127600000000001,0.71267,0.7127,0.712685,
162,2015-11-16,0.71065,0.71072,0.710685,0.71037,0.71044,0.710405,0.70905,0.70909,0.70907,0.70917,0.70921,0.70919,
163,2015-11-17,0.70922,0.70926,0.70924,0.70932,0.70936,0.70934,0.71212,0.71215,0.712135,0.71215,0.71218,0.7121649999999999,
164,2015-11-18,0.71118,0.71123,0.7112050000000001,0.71118,0.71123,0.7112050000000001,0.7101,0.71014,0.71012,0.71023,0.71028,0.7102550000000001,
165,2015-11-19,0.71168,0.7117,0.7116899999999999,0.7117,0.71173,0.711715,0.7175,0.71754,0.7175199999999999,0.7175,0.71753,0.717515,
166,2015-11-20,0.71901,0.71905,0.7190300000000001,0.71907,0.71912,0.719095,0.72443,0.72446,0.724445,0.72456,0.72459,0.724575,
167,2015-11-23,0.72251,0.72255,0.72253,0.72242,0.72245,0.7224349999999999,0.71875,0.7187899999999999,0.7187699999999999,0.71877,0.71882,0.7187950000000001,
168,2015-11-24,0.71865,0.71868,0.718665,0.7187100000000001,0.7187600000000001,0.7187350000000001,0.72234,0.72238,0.72236,0.72231,0.72235,0.72233,
