,date,avg_bid_non_us_before,avg_ask_non_us_before,avg_bid_non_us_at,avg_ask_non_us_at,avg_bid_us_before,avg_ask_us_before,avg_bid_us_at,avg_ask_us_at
234,2016-02-29,7.7754,7.775589999999999,7.77575,7.775939999999999,7.77482,7.77491,7.77482,7.77491
235,2016-03-01,7.7733300000000005,7.77348,7.773389999999999,7.773510000000001,7.773060000000001,7.7732399999999995,7.773060000000001,7.7732399999999995
236,2016-03-02,7.77413,7.77434,7.774139999999999,7.77434,7.776,7.77605,7.776,7.77605
237,2016-03-03,7.77428,7.77455,7.7744,7.774719999999999,7.77405,7.77416,7.7740800000000005,7.774139999999999
238,2016-03-04,7.77033,7.77042,7.77033,7.77048,7.76525,7.765289999999999,7.76525,7.7653
239,2016-03-07,7.765639999999999,7.76582,7.765619999999999,7.76582,7.768,7.7686,7.768,7.7685699999999995
240,2016-03-08,7.765289999999999,7.765339999999999,7.76537,7.765560000000001,7.76548,7.765639999999999,7.76549,7.7656600000000005
241,2016-03-09,7.766210000000001,7.7664100000000005,7.766210000000001,7.7664100000000005,7.76575,7.766310000000001,7.76575,7.76633
242,2016-03-10,7.7642,7.7644,7.764189999999999,7.7644,7.764060000000001,7.76427,7.764060000000001,7.76427
243,2016-03-11,7.763439999999999,7.763730000000001,7.76346,7.763669999999999,7.76085,7.7609699999999995,7.76085,7.76098
244,2016-03-14,7.7602,7.76037,7.7602,7.7603800000000005,7.7576,7.75776,7.757630000000001,7.75776
245,2016-03-15,7.76054,7.7608,7.7607800000000005,7.760910000000001,7.759110000000001,7.75935,7.759110000000001,7.75933
246,2016-03-16,7.76045,7.76063,7.760460000000001,7.7606399999999995,7.76197,7.76214,7.76197,7.76214
247,2016-03-17,7.75829,7.75855,7.75822,7.758660000000001,7.75667,7.7568,7.75667,7.7568
248,2016-03-18,7.75519,7.7558,7.75524,7.755730000000001,7.75453,7.75466,7.75453,7.75466
249,2016-03-21,7.75535,7.755510000000001,7.75545,7.75563,7.755039999999999,7.755160000000001,7.755039999999999,7.755160000000001
250,2016-03-22,7.7542,7.75437,7.7541899999999995,7.75437,7.75369,7.75385,7.75378,7.7538800000000005
251,2016-03-23,7.75414,7.754239999999999,7.75427,7.7544,7.75473,7.75485,7.75473,7.75485
252,2016-03-24,7.759860000000001,7.76006,7.76,7.7602,7.75974,7.76017,7.76023,7.760389999999999
253,2016-03-25,7.7598199999999995,7.76116,7.7598199999999995,7.76116,7.7582,7.758960000000001,7.7582,7.758960000000001
254,2016-03-28,7.75845,7.75875,7.75852,7.75875,7.757569999999999,7.75806,7.757569999999999,7.75806
255,2016-03-29,7.75811,7.758210000000001,7.758139999999999,7.758210000000001,7.75662,7.7568600000000005,7.7566,7.7568399999999995
256,2016-03-30,7.755539999999999,7.755660000000001,7.755539999999999,7.7556899999999995,7.75402,7.75415,7.75402,7.754110000000001
257,2016-03-31,7.75422,7.754289999999999,7.75422,7.7543,7.75405,7.75413,7.75407,7.7541899999999995
258,2016-04-01,7.75442,7.7545399999999995,7.75442,7.7545399999999995,7.75638,7.7565,7.756130000000001,7.75625
259,2016-04-04,7.755089999999999,7.75525,7.755089999999999,7.75525,7.7546100000000004,7.75475,7.7546100000000004,7.75475
260,2016-04-05,7.7553399999999995,7.75548,7.75529,7.7554300000000005,7.7560899999999995,7.75643,7.75603,7.756189999999999
261,2016-04-06,7.75627,7.7564,7.75633,7.756460000000001,7.755780000000001,7.7559,7.755780000000001,7.7559
262,2016-04-07,7.755330000000001,7.75545,7.755330000000001,7.75545,7.7580800000000005,7.7583899999999995,7.75816,7.7583899999999995
263,2016-04-08,7.7585,7.758589999999999,7.7585,7.75864,7.757569999999999,7.75794,7.757569999999999,7.757910000000001
264,2016-04-11,7.7584800000000005,7.75868,7.758439999999999,7.75863,7.75351,7.7536,7.7535,7.75357
265,2016-04-12,7.75565,7.7556899999999995,7.75557,7.755610000000001,7.75462,7.75477,7.754560000000001,7.75477
266,2016-04-13,7.7551,7.755139999999999,7.755089999999999,7.75513,7.755439999999999,7.75558,7.755439999999999,7.75558
267,2016-04-14,7.75765,7.7577,7.75755,7.757610000000001,7.75725,7.75736,7.75725,7.757339999999999
268,2016-04-15,7.756889999999999,7.7569300000000005,7.756889999999999,7.7569300000000005,7.75674,7.75696,7.75674,7.75698
269,2016-04-18,7.75502,7.75506,7.7550300000000005,7.75507,7.75586,7.7560199999999995,7.75588,7.75603
270,2016-04-19,7.755089999999999,7.75513,7.7551,7.755139999999999,7.755789999999999,7.75586,7.755789999999999,7.75586
271,2016-04-20,7.7561,7.756139999999999,7.7561,7.756139999999999,7.75718,7.7572,7.75719,7.757210000000001
272,2016-04-21,7.756639999999999,7.75667,7.756639999999999,7.75667,7.75696,7.75703,7.75708,7.75718
273,2016-04-22,7.758039999999999,7.75807,7.758039999999999,7.75807,7.7578,7.75788,7.7578,7.75788
274,2016-04-25,7.757110000000001,7.75715,7.757110000000001,7.75715,7.756989999999999,7.7571,7.757039999999999,7.75715
275,2016-04-26,7.75605,7.7560899999999995,7.75605,7.7560899999999995,7.756460000000001,7.75656,7.756460000000001,7.75656
276,2016-04-27,7.75633,7.7563699999999995,7.75634,7.75638,7.75707,7.75718,7.75707,7.7571699999999995
277,2016-04-28,7.75665,7.75667,7.75665,7.756660000000001,7.75813,7.75816,7.758139999999999,7.75816
278,2016-04-29,7.7573300000000005,7.75736,7.757339999999999,7.75737,7.759289999999999,7.759360000000001,7.759289999999999,7.75933
279,2016-05-02,7.757160000000001,7.7572,7.7571699999999995,7.7572,7.75903,7.759119999999999,7.75903,7.759119999999999
280,2016-05-03,7.75917,7.75921,7.75917,7.75921,7.759639999999999,7.75974,7.759639999999999,7.75974
281,2016-05-04,7.762160000000001,7.7622,7.76215,7.7622100000000005,7.76192,7.76218,7.76193,7.76215
282,2016-05-05,7.761010000000001,7.76105,7.76094,7.76098,7.76139,7.7614600000000005,7.76139,7.7614600000000005
283,2016-05-06,7.76129,7.76133,7.76129,7.7613199999999996,7.7611,7.7613199999999996,7.7611,7.7613199999999996
284,2016-05-09,7.7598899999999995,7.7599100000000005,7.7598899999999995,7.7599100000000005,7.762860000000001,7.76295,7.7628699999999995,7.7629600000000005
285,2016-05-10,7.7627,7.762760000000001,7.76271,7.76275,7.76289,7.76293,7.76289,7.76293
286,2016-05-11,7.76112,7.76115,7.7611300000000005,7.761139999999999,7.760330000000001,7.76036,7.76035,7.76043
287,2016-05-12,7.7596300000000005,7.75966,7.7596300000000005,7.75966,7.75988,7.759989999999999,7.75988,7.759989999999999
288,2016-05-13,7.760789999999999,7.76083,7.760789999999999,7.76081,7.76305,7.763160000000001,7.76305,7.763160000000001
289,2016-05-16,7.76317,7.763260000000001,7.76317,7.763260000000001,7.76243,7.762510000000001,7.76248,7.76255
290,2016-05-17,7.76285,7.76289,7.76284,7.7628699999999995,7.762169999999999,7.762239999999999,7.762169999999999,7.762239999999999
291,2016-05-18,7.762580000000001,7.7626,7.76262,7.762630000000001,7.7651699999999995,7.76525,7.7651699999999995,7.7652399999999995
292,2016-05-19,7.76653,7.76658,7.76673,7.766769999999999,7.76772,7.7678199999999995,7.76772,7.7678199999999995
293,2016-05-20,7.7666,7.766610000000001,7.7666,7.766610000000001,7.76705,7.76749,7.767060000000001,7.767519999999999
294,2016-05-23,7.76668,7.766710000000001,7.76668,7.7667,7.76668,7.76703,7.76668,7.76703
295,2016-05-24,7.766830000000001,7.766839999999999,7.766830000000001,7.766839999999999,7.76732,7.7674199999999995,7.76739,7.76749
296,2016-05-25,7.767189999999999,7.76721,7.767180000000001,7.76721,7.764060000000001,7.764130000000001,7.76403,7.764139999999999
297,2016-05-26,7.76388,7.76392,7.76388,7.76392,7.76492,7.76503,7.76495,7.765060000000001
298,2016-05-27,7.76583,7.765860000000001,7.76583,7.765860000000001,7.76598,7.766039999999999,7.76598,7.766039999999999
299,2016-05-30,7.766839999999999,7.76686,7.766839999999999,7.76686,7.7686399999999995,7.76876,7.768619999999999,7.76876
300,2016-05-31,7.768610000000001,7.7686399999999995,7.768610000000001,7.7686399999999995,7.76772,7.7678,7.76775,7.7678
301,2016-06-01,7.770569999999999,7.7706100000000005,7.7706,7.7707,7.770739999999999,7.77083,7.770739999999999,7.77083
302,2016-06-02,7.76852,7.768560000000001,7.76848,7.768510000000001,7.770589999999999,7.77066,7.770580000000001,7.77066
303,2016-06-03,7.7701899999999995,7.77022,7.77018,7.77022,7.76808,7.768210000000001,7.76813,7.768269999999999
304,2016-06-06,7.76837,7.76841,7.7683800000000005,7.76843,7.7677,7.767739999999999,7.7677,7.767739999999999
305,2016-06-07,7.767810000000001,7.76783,7.767810000000001,7.76783,7.766780000000001,7.76685,7.7667600000000006,7.766830000000001
306,2016-06-08,7.7657,7.76576,7.76565,7.7657,7.762569999999999,7.762639999999999,7.762569999999999,7.762639999999999
307,2016-06-09,7.76094,7.76103,7.76103,7.76111,7.76231,7.76238,7.76232,7.762389999999999
308,2016-06-10,7.76191,7.76195,7.761889999999999,7.76195,7.76117,7.7617,7.76117,7.76167
309,2016-06-13,7.76295,7.76305,7.76305,7.763139999999999,7.7631,7.7632,7.7631,7.7632
310,2016-06-14,7.763139999999999,7.76324,7.76319,7.763260000000001,7.76015,7.76019,7.760089999999999,7.760160000000001
311,2016-06-15,7.76121,7.761310000000001,7.76118,7.76121,7.76133,7.7614600000000005,7.76123,7.761310000000001
312,2016-06-16,7.7593,7.75939,7.7593,7.75939,7.760439999999999,7.76054,7.76045,7.76054
313,2016-06-17,7.758939999999999,7.75903,7.759189999999999,7.75928,7.7603,7.760389999999999,7.7603,7.760389999999999
314,2016-06-20,7.759639999999999,7.7598199999999995,7.75962,7.7598,7.76043,7.76054,7.76043,7.76054
315,2016-06-21,7.76013,7.76018,7.760110000000001,7.760160000000001,7.75939,7.7595,7.7594199999999995,7.759539999999999
316,2016-06-22,7.759010000000001,7.75908,7.75903,7.7591,7.7575,7.757569999999999,7.75749,7.75755
317,2016-06-23,7.757610000000001,7.757639999999999,7.7576,7.75767,7.757039999999999,7.757160000000001,7.757039999999999,7.757160000000001
318,2016-06-24,7.757860000000001,7.758039999999999,7.75776,7.757910000000001,7.75885,7.759239999999999,7.758830000000001,7.759239999999999
319,2016-06-27,7.76037,7.76054,7.76035,7.7605,7.7586,7.758710000000001,7.758710000000001,7.75881
320,2016-06-28,7.75977,7.75984,7.75977,7.7598199999999995,7.7591,7.75921,7.759060000000001,7.759180000000001
321,2016-06-29,7.758710000000001,7.758889999999999,7.75869,7.75888,7.7587600000000005,7.758839999999999,7.758789999999999,7.75887
322,2016-06-30,7.758539999999999,7.758610000000001,7.758539999999999,7.758610000000001,7.7587399999999995,7.75882,7.75875,7.75886
323,2016-07-01,7.7593,7.759360000000001,7.7593,7.759360000000001,7.75802,7.75818,7.75802,7.75817
324,2016-07-04,7.7579,7.75798,7.757969999999999,7.7580100000000005,7.758710000000001,7.758839999999999,7.758710000000001,7.75882
325,2016-07-05,7.75895,7.75904,7.75895,7.75905,7.75851,7.758610000000001,7.75851,7.7586
326,2016-07-06,7.75897,7.75905,7.75897,7.75905,7.759010000000001,7.7590699999999995,7.758839999999999,7.75891
327,2016-07-07,7.75881,7.75886,7.7588,7.758839999999999,7.758380000000001,7.758439999999999,7.7584,7.75846
328,2016-07-08,7.75845,7.75846,7.75845,7.75846,7.758089999999999,7.75823,7.7581,7.75823
329,2016-07-11,7.75772,7.75782,7.7577300000000005,7.75783,7.758660000000001,7.7587600000000005,7.758660000000001,7.75875
330,2016-07-12,7.75855,7.758589999999999,7.75858,7.75865,7.758719999999999,7.75881,7.75869,7.758789999999999
331,2016-07-13,7.75811,7.7582,7.75811,7.758189999999999,7.75705,7.75712,7.75705,7.757110000000001
332,2016-07-14,7.75615,7.75623,7.75615,7.75625,7.755539999999999,7.75565,7.75563,7.7556899999999995
333,2016-07-15,7.754569999999999,7.7546800000000005,7.754580000000001,7.75467,7.75403,7.7541199999999995,7.75403,7.7541199999999995
334,2016-07-18,7.754389999999999,7.75448,7.754389999999999,7.75448,7.75525,7.7553,7.75525,7.75529
335,2016-07-19,7.754760000000001,7.75479,7.75475,7.75482,7.755510000000001,7.7556,7.755510000000001,7.7556
336,2016-07-20,7.75524,7.755310000000001,7.755210000000001,7.755310000000001,7.75553,7.75558,7.75553,7.75558
337,2016-07-21,7.75586,7.75598,7.75586,7.75597,7.755389999999999,7.75545,7.7554,7.75545
338,2016-07-22,7.75577,7.7558,7.75577,7.7558,7.756689999999999,7.7567,7.75662,7.75668
339,2016-07-25,7.756810000000001,7.75685,7.75678,7.756819999999999,7.756939999999999,7.75696,7.756889999999999,7.75692
340,2016-07-26,7.756539999999999,7.7565800000000005,7.75662,7.756639999999999,7.7565800000000005,7.75665,7.75661,7.75668
341,2016-07-27,7.75668,7.75673,7.75665,7.756689999999999,7.75708,7.75715,7.75705,7.75713
342,2016-07-28,7.75623,7.75634,7.75625,7.756360000000001,7.75635,7.7564,7.756360000000001,7.756419999999999
343,2016-07-29,7.755889999999999,7.75605,7.755889999999999,7.75605,7.757680000000001,7.7577300000000005,7.75783,7.75789
344,2016-08-01,7.75783,7.7579,7.75784,7.7579,7.759110000000001,7.759189999999999,7.759110000000001,7.759189999999999
345,2016-08-02,7.760560000000001,7.76065,7.76054,7.76065,7.7604,7.760489999999999,7.7604,7.760489999999999
346,2016-08-03,7.7599100000000005,7.759989999999999,7.7598899999999995,7.759989999999999,7.75835,7.7584,7.75834,7.7584100000000005
347,2016-08-04,7.75905,7.75915,7.75904,7.75913,7.75617,7.75625,7.7560899999999995,7.756139999999999
348,2016-08-05,7.75605,7.756139999999999,7.75605,7.756139999999999,7.75513,7.755210000000001,7.75517,7.75529
349,2016-08-08,7.75545,7.7555,7.75545,7.7555,7.757039999999999,7.75712,7.756939999999999,7.75702
350,2016-08-09,7.756710000000001,7.75678,7.756710000000001,7.7567699999999995,7.75737,7.757460000000001,7.75737,7.75745
351,2016-08-10,7.75643,7.756469999999999,7.756460000000001,7.75652,7.7564,7.75645,7.7564,7.75645
352,2016-08-11,7.7562,7.75622,7.7561800000000005,7.75622,7.75612,7.7562,7.756139999999999,7.756189999999999
353,2016-08-12,7.7562,7.756289999999999,7.75622,7.7563,7.755960000000001,7.756,7.75595,7.756
354,2016-08-15,7.7559,7.75599,7.7559,7.75599,7.75679,7.75685,7.75678,7.7568399999999995
355,2016-08-16,7.756419999999999,7.7565,7.756460000000001,7.75652,7.755,7.75507,7.75505,7.75511
356,2016-08-17,7.7544,7.75449,7.75444,7.7545,7.754910000000001,7.755,7.7550300000000005,7.755089999999999
357,2016-08-18,7.75442,7.754510000000001,7.754389999999999,7.7544699999999995,7.75352,7.7535300000000005,7.75352,7.7535300000000005
358,2016-08-19,7.7535300000000005,7.7536,7.75352,7.753610000000001,7.75333,7.753369999999999,7.75333,7.75338
359,2016-08-22,7.75391,7.75403,7.75395,7.75408,7.753139999999999,7.75322,7.75323,7.753310000000001
360,2016-08-23,7.753419999999999,7.7534600000000005,7.753410000000001,7.7534600000000005,7.753310000000001,7.753369999999999,7.7533,7.753369999999999
361,2016-08-24,7.7536,7.75369,7.753589999999999,7.75368,7.754230000000001,7.754239999999999,7.754230000000001,7.754239999999999
362,2016-08-25,7.753760000000001,7.75386,7.7538,7.75387,7.75488,7.7549,7.75488,7.7549
363,2016-08-26,7.755089999999999,7.75515,7.75519,7.75522,7.755539999999999,7.7556,7.755539999999999,7.7556
364,2016-08-29,7.75668,7.75675,7.75652,7.75661,7.756589999999999,7.75668,7.756589999999999,7.75668
365,2016-08-30,7.755610000000001,7.7557,7.7556199999999995,7.7557,7.75776,7.757810000000001,7.75776,7.757810000000001
366,2016-08-31,7.75709,7.75715,7.757039999999999,7.75713,7.75737,7.757439999999999,7.75736,7.75741
367,2016-09-01,7.756589999999999,7.7567,7.756589999999999,7.7567,7.75723,7.7573,7.75723,7.7573
368,2016-09-02,7.757160000000001,7.757210000000001,7.757160000000001,7.757219999999999,7.755730000000001,7.75577,7.755660000000001,7.755719999999999
369,2016-09-05,7.75493,7.75501,7.75493,7.75501,7.75537,7.75545,7.75542,7.755489999999999
370,2016-09-06,7.755089999999999,7.75519,7.7551,7.7552,7.75547,7.755510000000001,7.755489999999999,7.755510000000001
371,2016-09-07,7.75506,7.755139999999999,7.75507,7.755139999999999,7.75513,7.7552,7.755139999999999,7.755210000000001
372,2016-09-08,7.755539999999999,7.75559,7.75545,7.75552,7.756480000000001,7.7565,7.75635,7.75643
373,2016-09-09,7.75737,7.75743,7.75738,7.757439999999999,7.75558,7.7556,7.75559,7.755610000000001
374,2016-09-12,7.75696,7.75705,7.75701,7.75708,7.757389999999999,7.757439999999999,7.757389999999999,7.757439999999999
375,2016-09-13,7.75714,7.75723,7.757160000000001,7.7572399999999995,7.75851,7.7586,7.7585,7.758589999999999
376,2016-09-14,7.758189999999999,7.75825,7.75815,7.75822,7.75865,7.758710000000001,7.75865,7.758719999999999
377,2016-09-15,7.757999999999999,7.7581,7.757999999999999,7.7581,7.758539999999999,7.75863,7.75852,7.75862
378,2016-09-16,7.75834,7.758380000000001,7.758319999999999,7.758380000000001,7.7584100000000005,7.75845,7.7584100000000005,7.75845
379,2016-09-19,7.75817,7.75825,7.75817,7.75825,7.75771,7.757789999999999,7.75771,7.757789999999999
380,2016-09-20,7.75758,7.7576600000000004,7.75753,7.757619999999999,7.75638,7.75645,7.75639,7.75645
381,2016-09-21,7.7571,7.757160000000001,7.7571,7.75719,7.75537,7.75545,7.755389999999999,7.75546
382,2016-09-22,7.75479,7.7548699999999995,7.75479,7.7548699999999995,7.755380000000001,7.75546,7.7553600000000005,7.75545
383,2016-09-23,7.755780000000001,7.75588,7.75575,7.7558300000000004,7.75645,7.7565,7.75645,7.7565100000000005
384,2016-09-26,7.75605,7.7561,7.75608,7.75612,7.75493,7.7549600000000005,7.7548699999999995,7.7549
385,2016-09-27,7.75545,7.755560000000001,7.755439999999999,7.75553,7.75448,7.754519999999999,7.75442,7.7544699999999995
386,2016-09-28,7.75475,7.754810000000001,7.75475,7.754810000000001,7.7543,7.75432,7.7543,7.75432
387,2016-09-29,7.753769999999999,7.7538,7.753769999999999,7.7538,7.75524,7.755269999999999,7.755269999999999,7.755330000000001
388,2016-09-30,7.755610000000001,7.755669999999999,7.755610000000001,7.755669999999999,7.754110000000001,7.75415,7.754010000000001,7.75405
389,2016-10-03,7.75471,7.75477,7.75473,7.7548,7.756139999999999,7.75616,7.75612,7.756130000000001
390,2016-10-04,7.7553399999999995,7.7554,7.75535,7.755389999999999,7.75586,7.75592,7.7558300000000004,7.7559
391,2016-10-05,7.75599,7.756,7.75599,7.756,7.75703,7.75707,7.757039999999999,7.75708
392,2016-10-06,7.75665,7.75673,7.756689999999999,7.756760000000001,7.757569999999999,7.7576600000000004,7.757560000000001,7.75765
393,2016-10-07,7.75755,7.75765,7.757560000000001,7.757630000000001,7.75776,7.7578,7.757810000000001,7.75783
394,2016-10-10,7.7578,7.75787,7.7578,7.75789,7.75858,7.75862,7.758610000000001,7.75864
395,2016-10-11,7.75845,7.75847,7.75842,7.758430000000001,7.76024,7.760280000000001,7.76024,7.7603
396,2016-10-12,7.75845,7.75852,7.75846,7.75853,7.75825,7.7582699999999996,7.75825,7.7582699999999996
397,2016-10-13,7.757639999999999,7.757680000000001,7.757639999999999,7.757689999999999,7.75829,7.758310000000001,7.7582699999999996,7.75833
398,2016-10-14,7.757389999999999,7.757460000000001,7.757389999999999,7.75743,7.75885,7.7589,7.75885,7.7589
399,2016-10-17,7.75893,7.75898,7.75885,7.75888,7.75921,7.759289999999999,7.75927,7.75931
400,2016-10-18,7.75834,7.7584,7.75834,7.7584100000000005,7.758560000000001,7.758610000000001,7.758560000000001,7.758610000000001
401,2016-10-19,7.7587399999999995,7.758789999999999,7.75882,7.75885,7.7575899999999995,7.75765,7.7575899999999995,7.75765
402,2016-10-20,7.7579899999999995,7.75806,7.75795,7.75802,7.75777,7.757810000000001,7.7578,7.75785
403,2016-10-21,7.75845,7.75853,7.75842,7.75853,7.757999999999999,7.758039999999999,7.757999999999999,7.758039999999999
404,2016-10-24,7.758089999999999,7.758139999999999,7.75812,7.75816,7.75713,7.75714,7.75695,7.75701
405,2016-10-25,7.757160000000001,7.7572,7.757160000000001,7.7572,7.757039999999999,7.75707,7.75703,7.75707
406,2016-10-26,7.75608,7.756139999999999,7.75608,7.756139999999999,7.755719999999999,7.75576,7.7556899999999995,7.755739999999999
407,2016-10-27,7.75662,7.756660000000001,7.75662,7.756660000000001,7.7551,7.75513,7.755089999999999,7.75513
408,2016-10-28,7.75478,7.75483,7.75478,7.75484,7.7538,7.753839999999999,7.753769999999999,7.753819999999999
409,2016-10-31,7.75515,7.755210000000001,7.75515,7.75522,7.754989999999999,7.7550300000000005,7.755039999999999,7.75506
410,2016-11-01,7.75501,7.75507,7.75501,7.75505,7.7553600000000005,7.75537,7.7553600000000005,7.75537
411,2016-11-02,7.75511,7.75515,7.75511,7.75515,7.75479,7.75484,7.75482,7.754860000000001
412,2016-11-03,7.75485,7.754910000000001,7.754810000000001,7.75489,7.755719999999999,7.75575,7.755719999999999,7.75575
413,2016-11-04,7.755269999999999,7.755319999999999,7.75528,7.7553399999999995,7.7556899999999995,7.755739999999999,7.7556899999999995,7.755739999999999
414,2016-11-07,7.7561,7.7561100000000005,7.7561,7.7561100000000005,7.75597,7.75599,7.755960000000001,7.75599
415,2016-11-08,7.755669999999999,7.755719999999999,7.7556899999999995,7.755730000000001,7.7549600000000005,7.754989999999999,7.7549600000000005,7.754989999999999
416,2016-11-09,7.75449,7.75453,7.75449,7.75453,7.754589999999999,7.7546100000000004,7.754589999999999,7.75462
417,2016-11-10,7.7557100000000005,7.75582,7.755719999999999,7.755839999999999,7.756130000000001,7.75615,7.756130000000001,7.75615
418,2016-11-11,7.7561800000000005,7.7562,7.75621,7.75623,7.75815,7.7582,7.758139999999999,7.758189999999999
419,2016-11-14,7.75873,7.7587600000000005,7.75868,7.758719999999999,7.757619999999999,7.757689999999999,7.757619999999999,7.75772
420,2016-11-15,7.75679,7.75683,7.7567699999999995,7.756810000000001,7.757560000000001,7.75758,7.75753,7.757569999999999
421,2016-11-16,7.75675,7.7568399999999995,7.75675,7.75685,7.757280000000001,7.7573,7.757289999999999,7.75731
422,2016-11-17,7.75708,7.75713,7.75707,7.75712,7.757110000000001,7.75719,7.7571,7.75719
423,2016-11-18,7.75723,7.7572600000000005,7.7572399999999995,7.7573,7.757210000000001,7.7573,7.757210000000001,7.7573
424,2016-11-21,7.756810000000001,7.756889999999999,7.756810000000001,7.756889999999999,7.75655,7.756639999999999,7.756539999999999,7.75662
425,2016-11-22,7.755539999999999,7.7556199999999995,7.755539999999999,7.7556199999999995,7.75565,7.7556899999999995,7.75563,7.7557
426,2016-11-23,7.75563,7.7556899999999995,7.7556,7.75565,7.756460000000001,7.756489999999999,7.756460000000001,7.756489999999999
427,2016-11-24,7.756130000000001,7.75621,7.75612,7.75621,7.7567,7.756760000000001,7.7567,7.756760000000001
428,2016-11-25,7.756130000000001,7.75617,7.75623,7.75625,7.756010000000001,7.7560199999999995,7.756010000000001,7.75603
429,2016-11-28,7.7561100000000005,7.75615,7.75608,7.756130000000001,7.75622,7.75627,7.75622,7.75626
430,2016-11-29,7.7558300000000004,7.75587,7.755839999999999,7.75586,7.755889999999999,7.75593,7.75588,7.75592
431,2016-11-30,7.755660000000001,7.755719999999999,7.7557,7.75575,7.75645,7.756469999999999,7.75645,7.756469999999999
432,2016-12-01,7.755839999999999,7.7559,7.7558,7.75585,7.7559,7.75598,7.7559,7.75598
433,2016-12-02,7.755269999999999,7.755310000000001,7.7553,7.755319999999999,7.755719999999999,7.755789999999999,7.755730000000001,7.755789999999999
434,2016-12-05,7.755839999999999,7.75586,7.7558300000000004,7.75587,7.75537,7.75541,7.75537,7.75541
435,2016-12-06,7.75535,7.755380000000001,7.755330000000001,7.75537,7.75599,7.756,7.75599,7.7560199999999995
436,2016-12-07,7.75575,7.75576,7.755719999999999,7.755730000000001,7.756530000000001,7.7565800000000005,7.7565100000000005,7.75657
437,2016-12-08,7.75639,7.75643,7.7565,7.756530000000001,7.756589999999999,7.75662,7.756589999999999,7.75661
438,2016-12-09,7.75635,7.7564,7.75635,7.75643,7.7594,7.759460000000001,7.7595,7.75957
439,2016-12-12,7.7593,7.75933,7.75927,7.759289999999999,7.75829,7.758310000000001,7.758260000000001,7.7583
440,2016-12-13,7.7587600000000005,7.7588,7.758719999999999,7.7588,7.75692,7.757000000000001,7.75692,7.757000000000001
441,2016-12-14,7.75735,7.75741,7.75735,7.757389999999999,7.7561100000000005,7.756139999999999,7.75612,7.75617
442,2016-12-15,7.758039999999999,7.7581,7.758039999999999,7.7581,7.76007,7.76013,7.760039999999999,7.76008
443,2016-12-16,7.76076,7.76082,7.76081,7.76085,7.765160000000001,7.765210000000001,7.765389999999999,7.76547
444,2016-12-19,7.764130000000001,7.7642,7.764139999999999,7.76421,7.76693,7.76697,7.76698,7.76705
445,2016-12-20,7.76715,7.7672300000000005,7.7671399999999995,7.76722,7.7663199999999994,7.7664100000000005,7.76634,7.76642
446,2016-12-21,7.76541,7.76547,7.7654,7.76547,7.760910000000001,7.761019999999999,7.76093,7.7610399999999995
447,2016-12-22,7.7621899999999995,7.76226,7.76225,7.76233,7.76255,7.7626100000000005,7.7629,7.7629600000000005
448,2016-12-23,7.761710000000001,7.761760000000001,7.7617,7.761760000000001,7.76076,7.760860000000001,7.76075,7.76085
449,2016-12-27,7.76008,7.7602,7.760089999999999,7.7602,7.75895,7.758960000000001,7.7589,7.758960000000001
450,2016-12-28,7.7596,7.75966,7.7596,7.75966,7.75845,7.7584800000000005,7.7584100000000005,7.75846
451,2016-12-29,7.75758,7.757630000000001,7.75754,7.757610000000001,7.75604,7.7561100000000005,7.75604,7.7561100000000005
452,2016-12-30,7.7553,7.75535,7.7553,7.75535,7.7548,7.754860000000001,7.754810000000001,7.754860000000001
453,2017-01-03,7.75718,7.757210000000001,7.75713,7.7571699999999995,7.756489999999999,7.756530000000001,7.756480000000001,7.7565
454,2017-01-04,7.756060000000001,7.7560899999999995,7.756069999999999,7.7560899999999995,7.75524,7.755330000000001,7.75523,7.7553
455,2017-01-05,7.75484,7.7548699999999995,7.75484,7.7548699999999995,7.7542100000000005,7.7542800000000005,7.7542100000000005,7.75427
456,2017-01-06,7.7546800000000005,7.754739999999999,7.75467,7.754739999999999,7.754739999999999,7.75477,7.754739999999999,7.75477
457,2017-01-09,7.755310000000001,7.755389999999999,7.755319999999999,7.755389999999999,7.75577,7.75582,7.75577,7.75581
458,2017-01-10,7.75575,7.755789999999999,7.755739999999999,7.75577,7.7553,7.75535,7.7553,7.75535
459,2017-01-11,7.754739999999999,7.7548,7.754739999999999,7.75479,7.755089999999999,7.755139999999999,7.755089999999999,7.755139999999999
460,2017-01-12,7.75471,7.75478,7.754580000000001,7.75462,7.7544,7.75444,7.754410000000001,7.75444
461,2017-01-13,7.75508,7.75512,7.75502,7.75506,7.75505,7.75511,7.754989999999999,7.7550300000000005
462,2017-01-16,7.75524,7.75528,7.75524,7.75528,7.75505,7.75513,7.75508,7.75515
463,2017-01-17,7.75545,7.75548,7.75553,7.75557,7.755380000000001,7.755439999999999,7.755380000000001,7.755439999999999
464,2017-01-18,7.75552,7.75559,7.755539999999999,7.7556,7.75661,7.756660000000001,7.75661,7.756660000000001
465,2017-01-19,7.7564,7.7565,7.75645,7.7565100000000005,7.75798,7.758039999999999,7.75788,7.757910000000001
466,2017-01-20,7.75771,7.75775,7.757619999999999,7.75771,7.75863,7.75869,7.75863,7.75869
467,2017-01-23,7.757910000000001,7.757969999999999,7.757960000000001,7.757999999999999,7.75697,7.75698,7.75696,7.75698
