(Lookback, Entry, Exit, Stop-loss)
Best HPs: (30, 1.8, 0.2, 2.6), Return: 3.03%, Hit Ratio: 62.96%, Max Drawdown: 0.63%
(30, 1.8, 0.2, 2.6): Return: 3.03%, Hit Ratio: 62.96%, Max Drawdown: 0.63%
(30, 1.8, 0.1, 2.6): Return: 2.98%, Hit Ratio: 62.96%, Max Drawdown: 0.72%
(30, 1.8, 0.2, 2.5): Return: 2.93%, Hit Ratio: 60.87%, Max Drawdown: 0.63%
(30, 1.8, -0.1, 2.6): Return: 2.9%, Hit Ratio: 61.54%, Max Drawdown: 0.82%
(30, 1.8, 0.1, 2.5): Return: 2.87%, Hit Ratio: 60.87%, Max Drawdown: 0.72%
(30, 1.8, 0.0, 2.6): Return: 2.84%, Hit Ratio: 61.54%, Max Drawdown: 0.88%
(30, 1.8, 0.2, 2.7): Return: 2.82%, Hit Ratio: 59.26%, Max Drawdown: 0.63%
(30, 1.8, 0.1, 2.7): Return: 2.77%, Hit Ratio: 59.26%, Max Drawdown: 0.72%
(30, 1.8, -0.1, 2.5): Return: 2.74%, Hit Ratio: 59.09%, Max Drawdown: 0.88%
(30, 1.8, 0.0, 2.5): Return: 2.74%, Hit Ratio: 59.09%, Max Drawdown: 0.88%
(30, 1.8, -0.1, 2.7): Return: 2.69%, Hit Ratio: 57.69%, Max Drawdown: 0.82%
(30, 1.8, 0.0, 2.7): Return: 2.63%, Hit Ratio: 57.69%, Max Drawdown: 0.88%
(30, 1.9, -0.1, 2.6): Return: 2.58%, Hit Ratio: 65.22%, Max Drawdown: 0.83%
(30, 2.0, -0.1, 2.6): Return: 2.58%, Hit Ratio: 65.22%, Max Drawdown: 0.83%
(35, 1.9, 0.2, 2.7): Return: 2.53%, Hit Ratio: 64.0%, Max Drawdown: 0.98%
(30, 1.9, 0.0, 2.6): Return: 2.53%, Hit Ratio: 65.22%, Max Drawdown: 0.88%
(30, 2.0, 0.0, 2.6): Return: 2.53%, Hit Ratio: 65.22%, Max Drawdown: 0.88%
(35, 1.9, 0.2, 2.7): Return: 2.53%, Hit Ratio: 64.0%, Max Drawdown: 0.98%
(35, 1.9, 0.1, 2.7): Return: 2.49%, Hit Ratio: 62.5%, Max Drawdown: 1.14%
(35, 1.9, 0.1, 2.7): Return: 2.49%, Hit Ratio: 62.5%, Max Drawdown: 1.14%
(30, 1.9, 0.1, 2.6): Return: 2.45%, Hit Ratio: 65.22%, Max Drawdown: 0.92%
(30, 2.0, 0.1, 2.6): Return: 2.45%, Hit Ratio: 65.22%, Max Drawdown: 0.92%
(30, 1.9, -0.1, 2.5): Return: 2.42%, Hit Ratio: 63.16%, Max Drawdown: 0.89%
(30, 1.9, 0.0, 2.5): Return: 2.42%, Hit Ratio: 63.16%, Max Drawdown: 0.89%
(30, 2.0, -0.1, 2.5): Return: 2.42%, Hit Ratio: 63.16%, Max Drawdown: 0.89%
(30, 2.0, 0.0, 2.5): Return: 2.42%, Hit Ratio: 63.16%, Max Drawdown: 0.89%
(35, 1.9, 0.0, 2.7): Return: 2.37%, Hit Ratio: 58.33%, Max Drawdown: 1.14%
(30, 1.9, -0.1, 2.7): Return: 2.37%, Hit Ratio: 60.87%, Max Drawdown: 0.83%
(30, 1.9, 0.2, 2.6): Return: 2.37%, Hit Ratio: 65.22%, Max Drawdown: 0.92%
(30, 2.0, -0.1, 2.7): Return: 2.37%, Hit Ratio: 60.87%, Max Drawdown: 0.83%
(30, 2.0, 0.2, 2.6): Return: 2.37%, Hit Ratio: 65.22%, Max Drawdown: 0.92%
(35, 1.9, 0.0, 2.7): Return: 2.37%, Hit Ratio: 58.33%, Max Drawdown: 1.14%
(30, 1.9, 0.1, 2.5): Return: 2.34%, Hit Ratio: 63.16%, Max Drawdown: 0.93%
(30, 2.0, 0.1, 2.5): Return: 2.34%, Hit Ratio: 63.16%, Max Drawdown: 0.93%
(35, 2.0, 0.1, 2.7): Return: 2.32%, Hit Ratio: 70.0%, Max Drawdown: 1.02%
(30, 1.9, 0.0, 2.7): Return: 2.32%, Hit Ratio: 60.87%, Max Drawdown: 0.88%
(30, 2.0, 0.0, 2.7): Return: 2.32%, Hit Ratio: 60.87%, Max Drawdown: 0.88%
(35, 2.0, 0.1, 2.7): Return: 2.32%, Hit Ratio: 70.0%, Max Drawdown: 1.02%
(35, 1.9, 0.2, 2.6): Return: 2.3%, Hit Ratio: 58.33%, Max Drawdown: 0.98%
(35, 1.9, 0.2, 2.6): Return: 2.3%, Hit Ratio: 58.33%, Max Drawdown: 0.98%
(35, 1.9, 0.2, 2.5): Return: 2.27%, Hit Ratio: 59.09%, Max Drawdown: 0.98%
(35, 1.9, 0.2, 2.5): Return: 2.27%, Hit Ratio: 59.09%, Max Drawdown: 0.98%
(35, 1.9, 0.1, 2.6): Return: 2.26%, Hit Ratio: 56.52%, Max Drawdown: 1.14%
(30, 1.9, 0.2, 2.5): Return: 2.26%, Hit Ratio: 63.16%, Max Drawdown: 0.93%
(30, 2.0, 0.2, 2.5): Return: 2.26%, Hit Ratio: 63.16%, Max Drawdown: 0.93%
(35, 1.9, 0.1, 2.6): Return: 2.26%, Hit Ratio: 56.52%, Max Drawdown: 1.14%
(35, 1.8, 0.2, 2.7): Return: 2.25%, Hit Ratio: 59.26%, Max Drawdown: 0.98%
(35, 1.8, 0.2, 2.7): Return: 2.25%, Hit Ratio: 59.26%, Max Drawdown: 0.98%
(35, 1.9, 0.0, 2.6): Return: 2.24%, Hit Ratio: 56.52%, Max Drawdown: 1.14%
(30, 1.9, 0.1, 2.7): Return: 2.24%, Hit Ratio: 60.87%, Max Drawdown: 0.92%
(30, 2.0, 0.1, 2.7): Return: 2.24%, Hit Ratio: 60.87%, Max Drawdown: 0.92%
(35, 1.9, 0.0, 2.6): Return: 2.24%, Hit Ratio: 56.52%, Max Drawdown: 1.14%
(35, 1.9, 0.1, 2.5): Return: 2.22%, Hit Ratio: 57.14%, Max Drawdown: 1.14%
(35, 2.0, 0.0, 2.7): Return: 2.22%, Hit Ratio: 65.0%, Max Drawdown: 1.02%
(35, 1.9, 0.1, 2.5): Return: 2.22%, Hit Ratio: 57.14%, Max Drawdown: 1.14%
(35, 2.0, 0.0, 2.7): Return: 2.22%, Hit Ratio: 65.0%, Max Drawdown: 1.02%
(35, 1.9, 0.0, 2.5): Return: 2.21%, Hit Ratio: 57.14%, Max Drawdown: 1.14%
(35, 1.9, 0.0, 2.5): Return: 2.21%, Hit Ratio: 57.14%, Max Drawdown: 1.14%
(35, 1.8, 0.1, 2.7): Return: 2.2%, Hit Ratio: 57.69%, Max Drawdown: 1.14%
(35, 1.8, 0.1, 2.7): Return: 2.2%, Hit Ratio: 57.69%, Max Drawdown: 1.14%
(35, 2.0, 0.2, 2.7): Return: 2.16%, Hit Ratio: 70.0%, Max Drawdown: 1.06%
(30, 1.9, 0.2, 2.7): Return: 2.16%, Hit Ratio: 60.87%, Max Drawdown: 0.92%
(30, 2.0, 0.2, 2.7): Return: 2.16%, Hit Ratio: 60.87%, Max Drawdown: 0.92%
(35, 2.0, 0.2, 2.7): Return: 2.16%, Hit Ratio: 70.0%, Max Drawdown: 1.06%
(35, 2.1, 0.1, 2.7): Return: 2.13%, Hit Ratio: 66.67%, Max Drawdown: 0.88%
(35, 2.1, 0.1, 2.7): Return: 2.13%, Hit Ratio: 66.67%, Max Drawdown: 0.88%
(40, 1.8, 0.1, 2.7): Return: 2.12%, Hit Ratio: 54.17%, Max Drawdown: 0.98%
(40, 1.8, 0.2, 2.7): Return: 2.12%, Hit Ratio: 54.17%, Max Drawdown: 0.98%
(30, 1.8, 0.2, 2.4): Return: 2.11%, Hit Ratio: 56.52%, Max Drawdown: 0.79%
(35, 1.8, 0.0, 2.7): Return: 2.09%, Hit Ratio: 53.85%, Max Drawdown: 1.14%
(35, 2.0, 0.0, 2.6): Return: 2.09%, Hit Ratio: 63.16%, Max Drawdown: 1.02%
(35, 2.0, 0.1, 2.6): Return: 2.09%, Hit Ratio: 63.16%, Max Drawdown: 1.02%
(35, 2.1, -0.1, 2.7): Return: 2.09%, Hit Ratio: 66.67%, Max Drawdown: 0.83%
(35, 1.8, 0.0, 2.7): Return: 2.09%, Hit Ratio: 53.85%, Max Drawdown: 1.14%
(35, 2.0, 0.0, 2.6): Return: 2.09%, Hit Ratio: 63.16%, Max Drawdown: 1.02%
(35, 2.0, 0.1, 2.6): Return: 2.09%, Hit Ratio: 63.16%, Max Drawdown: 1.02%
(35, 2.1, -0.1, 2.7): Return: 2.09%, Hit Ratio: 66.67%, Max Drawdown: 0.83%
(35, 2.0, 0.0, 2.5): Return: 2.06%, Hit Ratio: 64.71%, Max Drawdown: 1.02%
(35, 2.0, 0.1, 2.5): Return: 2.06%, Hit Ratio: 64.71%, Max Drawdown: 1.02%
(35, 2.0, 0.0, 2.5): Return: 2.06%, Hit Ratio: 64.71%, Max Drawdown: 1.02%
(35, 2.0, 0.1, 2.5): Return: 2.06%, Hit Ratio: 64.71%, Max Drawdown: 1.02%
(35, 2.1, 0.2, 2.7): Return: 2.05%, Hit Ratio: 66.67%, Max Drawdown: 0.92%
(30, 1.8, -0.2, 2.6): Return: 2.05%, Hit Ratio: 57.69%, Max Drawdown: 1.62%
(30, 1.8, 0.1, 2.4): Return: 2.05%, Hit Ratio: 56.52%, Max Drawdown: 0.92%
