(Lookback, Entry, Exit, Stop-loss)
Best HPs: (65, 2.2, -0.2, 2.4), Return: 0.11%, Hit Ratio: 100.0%, Max Drawdown: 0.29%
(65, 2.2, -0.2, 2.4): Return: 0.11%, Hit Ratio: 100.0%, Max Drawdown: 0.29%
(65, 2.2, -0.2, 2.5): Return: 0.11%, Hit Ratio: 100.0%, Max Drawdown: 0.29%
(65, 2.2, -0.2, 2.4): Return: 0.11%, Hit Ratio: 100.0%, Max Drawdown: 0.29%
(65, 2.2, -0.2, 2.5): Return: 0.11%, Hit Ratio: 100.0%, Max Drawdown: 0.29%
(65, 2.2, -0.2, 2.6): Return: 0.06%, Hit Ratio: 66.67%, Max Drawdown: 0.29%
(65, 2.2, -0.2, 2.7): Return: 0.06%, Hit Ratio: 66.67%, Max Drawdown: 0.29%
(60, 2.0, 0.1, 2.3): Return: 0.06%, Hit Ratio: 66.67%, Max Drawdown: 0.13%
(60, 2.0, 0.2, 2.3): Return: 0.06%, Hit Ratio: 66.67%, Max Drawdown: 0.13%
(60, 2.1, 0.1, 2.3): Return: 0.06%, Hit Ratio: 66.67%, Max Drawdown: 0.13%
(60, 2.1, 0.2, 2.3): Return: 0.06%, Hit Ratio: 66.67%, Max Drawdown: 0.13%
(65, 2.2, -0.2, 2.6): Return: 0.06%, Hit Ratio: 66.67%, Max Drawdown: 0.29%
(65, 2.2, -0.2, 2.7): Return: 0.06%, Hit Ratio: 66.67%, Max Drawdown: 0.29%
(60, 2.2, -0.2, 2.4): Return: 0.05%, Hit Ratio: 66.67%, Max Drawdown: 0.29%
(60, 2.2, 0.1, 2.3): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.15%
(60, 2.2, 0.2, 2.3): Return: 0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.15%
(60, 2.0, 0.0, 2.3): Return: 0.03%, Hit Ratio: 66.67%, Max Drawdown: 0.13%
(60, 2.1, 0.0, 2.3): Return: 0.03%, Hit Ratio: 66.67%, Max Drawdown: 0.13%
(60, 2.2, -0.2, 2.3): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.15%
(60, 2.2, -0.2, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.29%
