(Lookback, Entry, Exit, Stop-loss)
Best HPs: (100, 1.6, -0.4, 2.8), Return: 1.38%, Hit Ratio: 59.09%, Max Drawdown: 0.32%
(100, 1.6, -0.4, 2.8): Return: 1.38%, Hit Ratio: 59.09%, Max Drawdown: 0.32%
(90, 1.6, -0.4, 2.8): Return: 1.35%, Hit Ratio: 56.52%, Max Drawdown: 0.34%
(100, 1.6, -0.5, 2.8): Return: 1.34%, Hit Ratio: 66.67%, Max Drawdown: 0.27%
(90, 1.7, -0.4, 2.8): Return: 1.32%, Hit Ratio: 59.09%, Max Drawdown: 0.32%
(100, 1.6, -0.4, 3.0): Return: 1.28%, Hit Ratio: 58.33%, Max Drawdown: 0.32%
(100, 1.6, -0.4, 2.9): Return: 1.27%, Hit Ratio: 58.33%, Max Drawdown: 0.32%
(90, 1.6, -0.4, 2.9): Return: 1.25%, Hit Ratio: 54.17%, Max Drawdown: 0.34%
(100, 1.6, -0.6, 2.8): Return: 1.25%, Hit Ratio: 57.14%, Max Drawdown: 0.37%
(100, 1.6, -0.5, 3.0): Return: 1.25%, Hit Ratio: 65.22%, Max Drawdown: 0.31%
(100, 1.6, -0.6, 3.0): Return: 1.24%, Hit Ratio: 63.64%, Max Drawdown: 0.32%
(100, 1.6, -0.5, 2.9): Return: 1.23%, Hit Ratio: 65.22%, Max Drawdown: 0.31%
(90, 1.6, -0.5, 2.8): Return: 1.22%, Hit Ratio: 56.52%, Max Drawdown: 0.4%
(90, 1.7, -0.4, 2.9): Return: 1.22%, Hit Ratio: 56.52%, Max Drawdown: 0.34%
(100, 1.6, -0.6, 2.9): Return: 1.22%, Hit Ratio: 63.64%, Max Drawdown: 0.32%
(100, 1.6, -0.3, 2.8): Return: 1.22%, Hit Ratio: 50.0%, Max Drawdown: 0.4%
(100, 1.6, -0.4, 3.1): Return: 1.21%, Hit Ratio: 53.85%, Max Drawdown: 0.35%
(100, 1.6, -0.4, 3.2): Return: 1.21%, Hit Ratio: 53.85%, Max Drawdown: 0.35%
(100, 1.6, -0.7, 3.0): Return: 1.2%, Hit Ratio: 59.09%, Max Drawdown: 0.31%
(90, 1.6, -0.4, 3.0): Return: 1.19%, Hit Ratio: 51.85%, Max Drawdown: 0.37%
(90, 1.6, -0.3, 2.8): Return: 1.19%, Hit Ratio: 47.83%, Max Drawdown: 0.43%
(90, 1.7, -0.5, 2.8): Return: 1.19%, Hit Ratio: 59.09%, Max Drawdown: 0.43%
(100, 1.6, -0.7, 2.9): Return: 1.19%, Hit Ratio: 59.09%, Max Drawdown: 0.31%
(100, 1.6, -0.5, 3.1): Return: 1.18%, Hit Ratio: 60.0%, Max Drawdown: 0.38%
(100, 1.6, -0.5, 3.2): Return: 1.18%, Hit Ratio: 60.0%, Max Drawdown: 0.38%
(90, 1.6, -0.4, 3.1): Return: 1.17%, Hit Ratio: 50.0%, Max Drawdown: 0.37%
(100, 1.6, -0.7, 2.8): Return: 1.17%, Hit Ratio: 52.38%, Max Drawdown: 0.35%
(100, 1.6, -0.6, 3.1): Return: 1.17%, Hit Ratio: 58.33%, Max Drawdown: 0.39%
(100, 1.6, -0.6, 3.2): Return: 1.17%, Hit Ratio: 58.33%, Max Drawdown: 0.39%
(90, 1.7, -0.4, 3.0): Return: 1.16%, Hit Ratio: 53.85%, Max Drawdown: 0.4%
(90, 1.7, -0.3, 2.8): Return: 1.16%, Hit Ratio: 50.0%, Max Drawdown: 0.45%
(90, 1.7, -0.4, 3.1): Return: 1.14%, Hit Ratio: 51.85%, Max Drawdown: 0.4%
(100, 1.6, -0.7, 3.1): Return: 1.14%, Hit Ratio: 54.17%, Max Drawdown: 0.34%
(100, 1.6, -0.7, 3.2): Return: 1.14%, Hit Ratio: 54.17%, Max Drawdown: 0.34%
(90, 1.6, -0.5, 2.9): Return: 1.12%, Hit Ratio: 54.17%, Max Drawdown: 0.44%
(100, 1.6, -0.3, 3.0): Return: 1.12%, Hit Ratio: 50.0%, Max Drawdown: 0.44%
(100, 1.6, -0.3, 2.9): Return: 1.11%, Hit Ratio: 50.0%, Max Drawdown: 0.44%
(90, 1.6, -0.3, 2.9): Return: 1.09%, Hit Ratio: 45.83%, Max Drawdown: 0.47%
(90, 1.7, -0.5, 2.9): Return: 1.09%, Hit Ratio: 56.52%, Max Drawdown: 0.47%
(90, 1.6, -0.7, 2.8): Return: 1.07%, Hit Ratio: 50.0%, Max Drawdown: 0.4%
(90, 1.6, -0.5, 3.0): Return: 1.06%, Hit Ratio: 51.85%, Max Drawdown: 0.5%
(90, 1.7, -0.3, 2.9): Return: 1.06%, Hit Ratio: 47.83%, Max Drawdown: 0.5%
(100, 1.6, -0.3, 3.1): Return: 1.06%, Hit Ratio: 46.15%, Max Drawdown: 0.5%
(100, 1.6, -0.3, 3.2): Return: 1.06%, Hit Ratio: 46.15%, Max Drawdown: 0.5%
(90, 1.5, -0.4, 2.8): Return: 1.05%, Hit Ratio: 53.57%, Max Drawdown: 0.6%
(90, 1.6, -0.5, 3.1): Return: 1.04%, Hit Ratio: 50.0%, Max Drawdown: 0.5%
(90, 1.7, -0.7, 2.8): Return: 1.04%, Hit Ratio: 52.38%, Max Drawdown: 0.42%
(90, 1.6, -0.3, 3.0): Return: 1.03%, Hit Ratio: 44.44%, Max Drawdown: 0.53%
(90, 1.7, -0.5, 3.0): Return: 1.03%, Hit Ratio: 53.85%, Max Drawdown: 0.53%
(90, 1.6, -0.7, 2.9): Return: 1.02%, Hit Ratio: 47.83%, Max Drawdown: 0.44%
(90, 1.6, -0.3, 3.1): Return: 1.01%, Hit Ratio: 42.86%, Max Drawdown: 0.53%
(90, 1.7, -0.5, 3.1): Return: 1.01%, Hit Ratio: 51.85%, Max Drawdown: 0.53%
(90, 1.7, -0.3, 3.0): Return: 1.01%, Hit Ratio: 46.15%, Max Drawdown: 0.55%
(90, 1.7, -0.7, 2.9): Return: 0.99%, Hit Ratio: 50.0%, Max Drawdown: 0.47%
(90, 1.7, -0.3, 3.1): Return: 0.98%, Hit Ratio: 44.44%, Max Drawdown: 0.55%
(90, 1.5, -0.5, 2.8): Return: 0.96%, Hit Ratio: 53.57%, Max Drawdown: 0.73%
(90, 1.5, -0.3, 2.8): Return: 0.96%, Hit Ratio: 46.43%, Max Drawdown: 0.76%
(90, 1.6, -0.7, 3.0): Return: 0.96%, Hit Ratio: 46.15%, Max Drawdown: 0.5%
(90, 1.6, -0.6, 2.8): Return: 0.96%, Hit Ratio: 43.48%, Max Drawdown: 0.5%
(90, 1.5, -0.4, 2.9): Return: 0.95%, Hit Ratio: 51.72%, Max Drawdown: 0.65%
(90, 1.6, -0.7, 3.1): Return: 0.94%, Hit Ratio: 44.44%, Max Drawdown: 0.5%
(90, 1.7, -0.7, 3.0): Return: 0.94%, Hit Ratio: 48.0%, Max Drawdown: 0.52%
(90, 1.7, -0.6, 2.8): Return: 0.94%, Hit Ratio: 45.45%, Max Drawdown: 0.53%
(100, 1.4, -0.7, 3.0): Return: 0.94%, Hit Ratio: 51.52%, Max Drawdown: 0.91%
(100, 1.4, -0.7, 2.9): Return: 0.93%, Hit Ratio: 51.52%, Max Drawdown: 0.91%
(90, 1.4, -0.4, 2.8): Return: 0.92%, Hit Ratio: 51.61%, Max Drawdown: 0.87%
(100, 1.5, -0.5, 2.8): Return: 0.92%, Hit Ratio: 59.26%, Max Drawdown: 0.86%
(90, 1.6, -0.6, 2.9): Return: 0.91%, Hit Ratio: 41.67%, Max Drawdown: 0.55%
(90, 1.7, -0.7, 3.1): Return: 0.91%, Hit Ratio: 46.15%, Max Drawdown: 0.52%
(100, 1.4, -0.7, 2.8): Return: 0.91%, Hit Ratio: 46.88%, Max Drawdown: 0.95%
(100, 1.5, -0.4, 2.8): Return: 0.91%, Hit Ratio: 53.57%, Max Drawdown: 0.83%
(90, 1.4, -0.7, 2.8): Return: 0.9%, Hit Ratio: 50.0%, Max Drawdown: 1.0%
(90, 1.5, -0.7, 2.8): Return: 0.9%, Hit Ratio: 51.85%, Max Drawdown: 0.73%
(105, 1.5, -0.4, 2.8): Return: 0.9%, Hit Ratio: 53.57%, Max Drawdown: 0.83%
(105, 1.5, -0.4, 2.8): Return: 0.9%, Hit Ratio: 53.57%, Max Drawdown: 0.83%
(90, 1.3, -0.7, 2.8): Return: 0.89%, Hit Ratio: 48.48%, Max Drawdown: 0.97%
(90, 1.5, -0.4, 3.0): Return: 0.89%, Hit Ratio: 50.0%, Max Drawdown: 0.7%
(90, 1.7, -0.6, 2.9): Return: 0.88%, Hit Ratio: 43.48%, Max Drawdown: 0.58%
(100, 1.4, -0.7, 3.1): Return: 0.88%, Hit Ratio: 48.57%, Max Drawdown: 0.97%
(100, 1.4, -0.7, 3.2): Return: 0.88%, Hit Ratio: 48.57%, Max Drawdown: 0.97%
(110, 1.3, -0.7, 2.9): Return: 0.88%, Hit Ratio: 53.12%, Max Drawdown: 0.96%
(90, 1.5, -0.4, 3.1): Return: 0.87%, Hit Ratio: 48.48%, Max Drawdown: 0.7%
(105, 1.3, -0.7, 3.0): Return: 0.87%, Hit Ratio: 50.0%, Max Drawdown: 0.96%
(100, 1.3, -0.7, 3.0): Return: 0.87%, Hit Ratio: 48.57%, Max Drawdown: 0.98%
(105, 1.3, -0.7, 3.0): Return: 0.87%, Hit Ratio: 50.0%, Max Drawdown: 0.96%
(90, 1.5, -0.5, 2.9): Return: 0.86%, Hit Ratio: 51.72%, Max Drawdown: 0.78%
(90, 1.5, -0.3, 2.9): Return: 0.86%, Hit Ratio: 44.83%, Max Drawdown: 0.8%
(90, 1.6, -0.6, 3.0): Return: 0.86%, Hit Ratio: 40.74%, Max Drawdown: 0.6%
