Returns: 8.46%, Trading limits: (3, 2, 3), Allocation: (0.2, 0.6, 0.2)
Returns: 8.27%, Trading limits: (5, 2, 3), Allocation: (0.2, 0.5, 0.3)
Returns: 8.27%, Trading limits: (5, 2, 3), Allocation: (0.3, 0.5, 0.2)
Returns: 8.26%, Trading limits: (4, 2, 3), Allocation: (0.1, 0.8, 0.1)
Returns: 8.26%, Trading limits: (3, 2, 2), Allocation: (0.2, 0.5, 0.3)
Returns: 8.25%, Trading limits: (5, 2, 3), Allocation: (0.1, 0.5, 0.4)
Returns: 8.25%, Trading limits: (5, 2, 3), Allocation: (0.1, 0.6, 0.3)
Returns: 8.24%, Trading limits: (5, 2, 3), Allocation: (0.1, 0.7, 0.2)
Returns: 8.24%, Trading limits: (3, 2, 3), Allocation: (0.2, 0.4, 0.4)
Returns: 8.24%, Trading limits: (4, 2, 2), Allocation: (0.2, 0.6, 0.2)
Returns: 8.24%, Trading limits: (6, 2, 3), Allocation: (0.2, 0.6, 0.2)
Returns: 8.23%, Trading limits: (6, 2, 3), Allocation: (0.2, 0.7, 0.1)
Returns: 8.23%, Trading limits: (3, 2, 2), Allocation: (0.3, 0.6, 0.1)
Returns: 8.23%, Trading limits: (6, 2, 3), Allocation: (0.3, 0.6, 0.1)
Returns: 8.22%, Trading limits: (4, 2, 2), Allocation: (0.3, 0.5, 0.2)
Returns: 8.22%, Trading limits: (5, 2, 2), Allocation: (0.3, 0.6, 0.1)
Returns: 8.21%, Trading limits: (6, 2, 3), Allocation: (0.1, 0.6, 0.3)
Returns: 8.21%, Trading limits: (5, 2, 2), Allocation: (0.2, 0.7, 0.1)
Returns: 8.21%, Trading limits: (5, 2, 3), Allocation: (0.4, 0.5, 0.1)
Returns: 8.20%, Trading limits: (6, 2, 3), Allocation: (0.1, 0.5, 0.4)
Returns: 8.20%, Trading limits: (6, 2, 3), Allocation: (0.1, 0.7, 0.2)
Returns: 8.20%, Trading limits: (5, 2, 3), Allocation: (0.1, 0.8, 0.1)
Returns: 8.20%, Trading limits: (4, 2, 2), Allocation: (0.2, 0.5, 0.3)
Returns: 8.19%, Trading limits: (4, 2, 3), Allocation: (0.2, 0.4, 0.4)
Returns: 8.19%, Trading limits: (6, 2, 3), Allocation: (0.2, 0.5, 0.3)
Returns: 8.19%, Trading limits: (4, 2, 3), Allocation: (0.4, 0.5, 0.1)
Returns: 8.18%, Trading limits: (3, 2, 2), Allocation: (0.1, 0.6, 0.3)
Returns: 8.18%, Trading limits: (3, 2, 2), Allocation: (0.1, 0.8, 0.1)
Returns: 8.18%, Trading limits: (6, 2, 3), Allocation: (0.3, 0.5, 0.2)
Returns: 8.16%, Trading limits: (4, 2, 2), Allocation: (0.1, 0.6, 0.3)
Returns: 8.16%, Trading limits: (3, 2, 2), Allocation: (0.1, 0.7, 0.2)
Returns: 8.16%, Trading limits: (6, 2, 3), Allocation: (0.1, 0.8, 0.1)
Returns: 8.16%, Trading limits: (4, 2, 2), Allocation: (0.1, 0.8, 0.1)
Returns: 8.16%, Trading limits: (3, 1, 3), Allocation: (0.2, 0.4, 0.4)
Returns: 8.16%, Trading limits: (5, 2, 2), Allocation: (0.2, 0.6, 0.2)
Returns: 8.16%, Trading limits: (4, 2, 3), Allocation: (0.3, 0.4, 0.3)
Returns: 8.15%, Trading limits: (6, 2, 3), Allocation: (0.4, 0.5, 0.1)
Returns: 8.14%, Trading limits: (4, 2, 2), Allocation: (0.1, 0.7, 0.2)
Returns: 8.13%, Trading limits: (6, 2, 2), Allocation: (0.2, 0.7, 0.1)
Returns: 8.13%, Trading limits: (6, 2, 2), Allocation: (0.3, 0.6, 0.1)
Returns: 8.12%, Trading limits: (5, 2, 2), Allocation: (0.2, 0.5, 0.3)
Returns: 8.11%, Trading limits: (5, 2, 2), Allocation: (0.1, 0.6, 0.3)
Returns: 8.11%, Trading limits: (5, 2, 2), Allocation: (0.1, 0.8, 0.1)
Returns: 8.11%, Trading limits: (4, 1, 3), Allocation: (0.2, 0.4, 0.4)
Returns: 8.11%, Trading limits: (3, 2, 2), Allocation: (0.3, 0.5, 0.2)
Returns: 8.11%, Trading limits: (5, 2, 2), Allocation: (0.3, 0.5, 0.2)
Returns: 8.10%, Trading limits: (5, 2, 3), Allocation: (0.2, 0.4, 0.4)
Returns: 8.10%, Trading limits: (4, 1, 3), Allocation: (0.3, 0.4, 0.3)
Returns: 8.10%, Trading limits: (5, 2, 2), Allocation: (0.4, 0.5, 0.1)
Returns: 8.09%, Trading limits: (4, 2, 2), Allocation: (0.4, 0.5, 0.1)
Returns: 8.09%, Trading limits: (3, 2, 3), Allocation: (0.4, 0.5, 0.1)
Returns: 8.08%, Trading limits: (5, 2, 2), Allocation: (0.1, 0.7, 0.2)
Returns: 8.08%, Trading limits: (6, 2, 2), Allocation: (0.2, 0.6, 0.2)
Returns: 8.07%, Trading limits: (6, 2, 2), Allocation: (0.1, 0.6, 0.3)
Returns: 8.07%, Trading limits: (3, 1, 3), Allocation: (0.2, 0.5, 0.3)
Returns: 8.07%, Trading limits: (4, 1, 3), Allocation: (0.3, 0.5, 0.2)
Returns: 8.06%, Trading limits: (3, 2, 3), Allocation: (0.1, 0.4, 0.5)
Returns: 8.06%, Trading limits: (6, 2, 2), Allocation: (0.1, 0.8, 0.1)
Returns: 8.06%, Trading limits: (3, 2, 3), Allocation: (0.3, 0.4, 0.3)
Returns: 8.05%, Trading limits: (4, 2, 3), Allocation: (0.1, 0.4, 0.5)
Returns: 8.05%, Trading limits: (5, 2, 3), Allocation: (0.3, 0.4, 0.3)
Returns: 8.05%, Trading limits: (6, 2, 2), Allocation: (0.4, 0.5, 0.1)
Returns: 8.04%, Trading limits: (6, 2, 2), Allocation: (0.1, 0.7, 0.2)
Returns: 8.04%, Trading limits: (6, 2, 2), Allocation: (0.2, 0.5, 0.3)
Returns: 8.03%, Trading limits: (3, 2, 2), Allocation: (0.1, 0.5, 0.4)
Returns: 8.03%, Trading limits: (6, 2, 3), Allocation: (0.2, 0.4, 0.4)
Returns: 8.02%, Trading limits: (5, 1, 3), Allocation: (0.2, 0.4, 0.4)
Returns: 8.02%, Trading limits: (4, 2, 2), Allocation: (0.3, 0.4, 0.3)
Returns: 8.02%, Trading limits: (6, 2, 2), Allocation: (0.3, 0.5, 0.2)
Returns: 8.01%, Trading limits: (4, 2, 2), Allocation: (0.1, 0.5, 0.4)
Returns: 8.01%, Trading limits: (4, 1, 3), Allocation: (0.2, 0.5, 0.3)
Returns: 8.00%, Trading limits: (3, 1, 3), Allocation: (0.3, 0.4, 0.3)
Returns: 7.99%, Trading limits: (5, 2, 3), Allocation: (0.1, 0.4, 0.5)
Returns: 7.99%, Trading limits: (5, 1, 3), Allocation: (0.3, 0.4, 0.3)
Returns: 7.98%, Trading limits: (4, 1, 3), Allocation: (0.3, 0.3, 0.4)
Returns: 7.98%, Trading limits: (3, 2, 2), Allocation: (0.4, 0.5, 0.1)
Returns: 7.97%, Trading limits: (3, 1, 3), Allocation: (0.1, 0.5, 0.4)
Returns: 7.97%, Trading limits: (3, 1, 3), Allocation: (0.3, 0.5, 0.2)
Returns: 7.96%, Trading limits: (5, 2, 2), Allocation: (0.1, 0.5, 0.4)
Returns: 7.96%, Trading limits: (3, 2, 2), Allocation: (0.2, 0.4, 0.4)
Returns: 7.96%, Trading limits: (6, 2, 3), Allocation: (0.3, 0.4, 0.3)
Returns: 7.96%, Trading limits: (5, 1, 3), Allocation: (0.3, 0.5, 0.2)
Returns: 7.95%, Trading limits: (3, 1, 3), Allocation: (0.1, 0.4, 0.5)
Returns: 7.95%, Trading limits: (6, 2, 3), Allocation: (0.1, 0.4, 0.5)
Returns: 7.95%, Trading limits: (3, 1, 3), Allocation: (0.2, 0.3, 0.5)
Returns: 7.95%, Trading limits: (5, 2, 3), Allocation: (0.4, 0.4, 0.2)
Returns: 7.95%, Trading limits: (5, 1, 3), Allocation: (0.4, 0.4, 0.2)
Returns: 7.94%, Trading limits: (4, 1, 3), Allocation: (0.1, 0.5, 0.4)
Returns: 7.94%, Trading limits: (6, 1, 3), Allocation: (0.2, 0.4, 0.4)
Returns: 7.94%, Trading limits: (4, 1, 2), Allocation: (0.3, 0.4, 0.3)
Returns: 7.93%, Trading limits: (4, 1, 3), Allocation: (0.1, 0.4, 0.5)
Returns: 7.93%, Trading limits: (5, 1, 3), Allocation: (0.2, 0.5, 0.3)
Returns: 7.93%, Trading limits: (4, 1, 3), Allocation: (0.4, 0.4, 0.2)
Returns: 7.93%, Trading limits: (4, 2, 3), Allocation: (0.4, 0.4, 0.2)
Returns: 7.92%, Trading limits: (3, 2, 2), Allocation: (0.3, 0.4, 0.3)
Returns: 7.91%, Trading limits: (6, 2, 2), Allocation: (0.1, 0.5, 0.4)
Returns: 7.91%, Trading limits: (4, 2, 2), Allocation: (0.2, 0.4, 0.4)
Returns: 7.91%, Trading limits: (3, 1, 2), Allocation: (0.2, 0.5, 0.3)
Returns: 7.91%, Trading limits: (5, 2, 2), Allocation: (0.3, 0.4, 0.3)
Returns: 7.91%, Trading limits: (5, 1, 3), Allocation: (0.4, 0.5, 0.1)
Returns: 7.90%, Trading limits: (3, 1, 3), Allocation: (0.2, 0.6, 0.2)
Returns: 7.90%, Trading limits: (6, 1, 3), Allocation: (0.3, 0.4, 0.3)
Returns: 7.89%, Trading limits: (5, 1, 3), Allocation: (0.1, 0.5, 0.4)
Returns: 7.89%, Trading limits: (4, 1, 3), Allocation: (0.2, 0.3, 0.5)
Returns: 7.89%, Trading limits: (4, 1, 2), Allocation: (0.3, 0.5, 0.2)
Returns: 7.89%, Trading limits: (4, 1, 3), Allocation: (0.3, 0.6, 0.1)
Returns: 7.89%, Trading limits: (6, 1, 3), Allocation: (0.4, 0.4, 0.2)
Returns: 7.89%, Trading limits: (6, 2, 3), Allocation: (0.4, 0.4, 0.2)
Returns: 7.89%, Trading limits: (4, 1, 3), Allocation: (0.4, 0.5, 0.1)
Returns: 7.87%, Trading limits: (5, 1, 3), Allocation: (0.1, 0.4, 0.5)
Returns: 7.87%, Trading limits: (3, 1, 3), Allocation: (0.3, 0.3, 0.4)
Returns: 7.87%, Trading limits: (5, 1, 3), Allocation: (0.3, 0.3, 0.4)
Returns: 7.87%, Trading limits: (6, 1, 3), Allocation: (0.3, 0.5, 0.2)
Returns: 7.85%, Trading limits: (4, 1, 2), Allocation: (0.2, 0.5, 0.3)
Returns: 7.85%, Trading limits: (6, 1, 3), Allocation: (0.2, 0.5, 0.3)
Returns: 7.85%, Trading limits: (6, 1, 3), Allocation: (0.4, 0.5, 0.1)
Returns: 7.84%, Trading limits: (6, 1, 3), Allocation: (0.1, 0.5, 0.4)
Returns: 7.84%, Trading limits: (4, 1, 3), Allocation: (0.2, 0.6, 0.2)
Returns: 7.83%, Trading limits: (6, 1, 3), Allocation: (0.1, 0.4, 0.5)
Returns: 7.83%, Trading limits: (3, 1, 2), Allocation: (0.2, 0.4, 0.4)
Returns: 7.83%, Trading limits: (3, 1, 2), Allocation: (0.3, 0.4, 0.3)
Returns: 7.83%, Trading limits: (5, 1, 2), Allocation: (0.3, 0.4, 0.3)
Returns: 7.83%, Trading limits: (3, 1, 3), Allocation: (0.4, 0.4, 0.2)
Returns: 7.83%, Trading limits: (3, 2, 3), Allocation: (0.4, 0.4, 0.2)
Returns: 7.82%, Trading limits: (5, 2, 2), Allocation: (0.2, 0.4, 0.4)
Returns: 7.82%, Trading limits: (6, 2, 2), Allocation: (0.3, 0.4, 0.3)
Returns: 7.82%, Trading limits: (5, 2, 2), Allocation: (0.4, 0.4, 0.2)
Returns: 7.80%, Trading limits: (5, 1, 3), Allocation: (0.2, 0.3, 0.5)
Returns: 7.80%, Trading limits: (4, 2, 2), Allocation: (0.4, 0.4, 0.2)
Returns: 7.80%, Trading limits: (5, 1, 2), Allocation: (0.4, 0.5, 0.1)
Returns: 7.79%, Trading limits: (3, 1, 3), Allocation: (0.3, 0.6, 0.1)
Returns: 7.79%, Trading limits: (4, 1, 2), Allocation: (0.3, 0.6, 0.1)
Returns: 7.79%, Trading limits: (3, 1, 3), Allocation: (0.4, 0.5, 0.1)
Returns: 7.79%, Trading limits: (4, 1, 2), Allocation: (0.4, 0.5, 0.1)
Returns: 7.78%, Trading limits: (3, 1, 2), Allocation: (0.3, 0.5, 0.2)
Returns: 7.78%, Trading limits: (5, 1, 3), Allocation: (0.3, 0.6, 0.1)
Returns: 7.77%, Trading limits: (4, 1, 2), Allocation: (0.2, 0.4, 0.4)
Returns: 7.77%, Trading limits: (6, 1, 3), Allocation: (0.3, 0.3, 0.4)
Returns: 7.77%, Trading limits: (5, 1, 2), Allocation: (0.3, 0.5, 0.2)
Returns: 7.77%, Trading limits: (5, 1, 3), Allocation: (0.4, 0.3, 0.3)
Returns: 7.77%, Trading limits: (6, 1, 3), Allocation: (0.5, 0.4, 0.1)
Returns: 7.76%, Trading limits: (5, 1, 2), Allocation: (0.2, 0.5, 0.3)
Returns: 7.76%, Trading limits: (6, 2, 2), Allocation: (0.4, 0.4, 0.2)
Returns: 7.76%, Trading limits: (5, 1, 2), Allocation: (0.4, 0.4, 0.2)
Returns: 7.76%, Trading limits: (5, 1, 3), Allocation: (0.5, 0.4, 0.1)
Returns: 7.75%, Trading limits: (6, 2, 2), Allocation: (0.2, 0.4, 0.4)
Returns: 7.75%, Trading limits: (5, 1, 3), Allocation: (0.2, 0.6, 0.2)
Returns: 7.75%, Trading limits: (4, 1, 3), Allocation: (0.4, 0.3, 0.3)
Returns: 7.75%, Trading limits: (4, 1, 2), Allocation: (0.4, 0.4, 0.2)
Returns: 7.75%, Trading limits: (6, 1, 2), Allocation: (0.4, 0.5, 0.1)
Returns: 7.75%, Trading limits: (4, 1, 3), Allocation: (0.5, 0.4, 0.1)
Returns: 7.74%, Trading limits: (3, 1, 3), Allocation: (0.1, 0.6, 0.3)
Returns: 7.74%, Trading limits: (6, 1, 2), Allocation: (0.3, 0.4, 0.3)
Returns: 7.73%, Trading limits: (5, 2, 3), Allocation: (0.5, 0.4, 0.1)
Returns: 7.73%, Trading limits: (6, 2, 3), Allocation: (0.5, 0.4, 0.1)
Returns: 7.72%, Trading limits: (4, 1, 3), Allocation: (0.1, 0.6, 0.3)
Returns: 7.72%, Trading limits: (6, 1, 3), Allocation: (0.2, 0.3, 0.5)
Returns: 7.72%, Trading limits: (3, 1, 2), Allocation: (0.2, 0.6, 0.2)
Returns: 7.72%, Trading limits: (3, 1, 3), Allocation: (0.2, 0.7, 0.1)
Returns: 7.71%, Trading limits: (3, 1, 3), Allocation: (0.1, 0.3, 0.6)
Returns: 7.71%, Trading limits: (6, 1, 3), Allocation: (0.4, 0.3, 0.3)
Returns: 7.71%, Trading limits: (6, 1, 2), Allocation: (0.4, 0.4, 0.2)
Returns: 7.71%, Trading limits: (4, 2, 3), Allocation: (0.5, 0.4, 0.1)
Returns: 7.70%, Trading limits: (4, 1, 3), Allocation: (0.1, 0.3, 0.6)
Returns: 7.70%, Trading limits: (3, 2, 2), Allocation: (0.4, 0.4, 0.2)
Returns: 7.69%, Trading limits: (5, 1, 2), Allocation: (0.2, 0.4, 0.4)
Returns: 7.69%, Trading limits: (6, 1, 3), Allocation: (0.3, 0.6, 0.1)
Returns: 7.68%, Trading limits: (6, 1, 2), Allocation: (0.2, 0.5, 0.3)
Returns: 7.68%, Trading limits: (6, 1, 3), Allocation: (0.2, 0.6, 0.2)
Returns: 7.68%, Trading limits: (3, 1, 2), Allocation: (0.3, 0.6, 0.1)
Returns: 7.68%, Trading limits: (6, 1, 2), Allocation: (0.3, 0.5, 0.2)
Returns: 7.68%, Trading limits: (3, 1, 2), Allocation: (0.4, 0.5, 0.1)
Returns: 7.67%, Trading limits: (5, 1, 2), Allocation: (0.3, 0.6, 0.1)
Returns: 7.67%, Trading limits: (6, 1, 2), Allocation: (0.5, 0.4, 0.1)
Returns: 7.66%, Trading limits: (5, 1, 3), Allocation: (0.1, 0.6, 0.3)
Returns: 7.66%, Trading limits: (4, 1, 2), Allocation: (0.2, 0.6, 0.2)
Returns: 7.66%, Trading limits: (4, 1, 3), Allocation: (0.2, 0.7, 0.1)
Returns: 7.66%, Trading limits: (4, 1, 2), Allocation: (0.3, 0.3, 0.4)
Returns: 7.66%, Trading limits: (5, 1, 2), Allocation: (0.5, 0.4, 0.1)
Returns: 7.65%, Trading limits: (3, 1, 3), Allocation: (0.4, 0.3, 0.3)
Returns: 7.65%, Trading limits: (4, 1, 2), Allocation: (0.5, 0.4, 0.1)
Returns: 7.65%, Trading limits: (6, 2, 2), Allocation: (0.5, 0.4, 0.1)
Returns: 7.64%, Trading limits: (5, 1, 3), Allocation: (0.1, 0.3, 0.6)
Returns: 7.64%, Trading limits: (3, 1, 2), Allocation: (0.4, 0.4, 0.2)
Returns: 7.64%, Trading limits: (3, 1, 3), Allocation: (0.5, 0.4, 0.1)
Returns: 7.64%, Trading limits: (5, 2, 2), Allocation: (0.5, 0.4, 0.1)
Returns: 7.63%, Trading limits: (3, 1, 2), Allocation: (0.1, 0.5, 0.4)
Returns: 7.62%, Trading limits: (6, 1, 3), Allocation: (0.1, 0.6, 0.3)
Returns: 7.62%, Trading limits: (3, 1, 2), Allocation: (0.2, 0.7, 0.1)
Returns: 7.62%, Trading limits: (4, 2, 2), Allocation: (0.5, 0.4, 0.1)
Returns: 7.61%, Trading limits: (6, 1, 2), Allocation: (0.2, 0.4, 0.4)
Returns: 7.61%, Trading limits: (6, 1, 3), Allocation: (0.5, 0.3, 0.2)
Returns: 7.60%, Trading limits: (6, 1, 3), Allocation: (0.1, 0.3, 0.6)
Returns: 7.60%, Trading limits: (4, 1, 2), Allocation: (0.1, 0.5, 0.4)
Returns: 7.60%, Trading limits: (5, 1, 2), Allocation: (0.4, 0.3, 0.3)
Returns: 7.60%, Trading limits: (5, 1, 3), Allocation: (0.5, 0.3, 0.2)
Returns: 7.60%, Trading limits: (3, 2, 3), Allocation: (0.5, 0.4, 0.1)
Returns: 7.58%, Trading limits: (5, 1, 3), Allocation: (0.2, 0.7, 0.1)
Returns: 7.58%, Trading limits: (6, 1, 2), Allocation: (0.3, 0.6, 0.1)
Returns: 7.58%, Trading limits: (4, 1, 2), Allocation: (0.4, 0.3, 0.3)
Returns: 7.58%, Trading limits: (4, 1, 3), Allocation: (0.5, 0.3, 0.2)
Returns: 7.57%, Trading limits: (3, 2, 2), Allocation: (0.1, 0.4, 0.5)
Returns: 7.57%, Trading limits: (3, 1, 2), Allocation: (0.1, 0.6, 0.3)
Returns: 7.57%, Trading limits: (3, 1, 3), Allocation: (0.1, 0.7, 0.2)
Returns: 7.57%, Trading limits: (5, 1, 2), Allocation: (0.2, 0.6, 0.2)
Returns: 7.56%, Trading limits: (4, 1, 2), Allocation: (0.2, 0.7, 0.1)
Returns: 7.55%, Trading limits: (4, 2, 2), Allocation: (0.1, 0.4, 0.5)
Returns: 7.55%, Trading limits: (5, 1, 2), Allocation: (0.1, 0.5, 0.4)
Returns: 7.55%, Trading limits: (4, 1, 2), Allocation: (0.1, 0.6, 0.3)
Returns: 7.55%, Trading limits: (3, 1, 2), Allocation: (0.3, 0.3, 0.4)
Returns: 7.55%, Trading limits: (5, 1, 2), Allocation: (0.3, 0.3, 0.4)
Returns: 7.54%, Trading limits: (4, 1, 3), Allocation: (0.1, 0.7, 0.2)
Returns: 7.54%, Trading limits: (6, 1, 2), Allocation: (0.4, 0.3, 0.3)
Returns: 7.54%, Trading limits: (3, 1, 2), Allocation: (0.5, 0.4, 0.1)
Returns: 7.51%, Trading limits: (3, 2, 2), Allocation: (0.5, 0.4, 0.1)
Returns: 7.50%, Trading limits: (5, 2, 2), Allocation: (0.1, 0.4, 0.5)
Returns: 7.50%, Trading limits: (6, 1, 2), Allocation: (0.1, 0.5, 0.4)
Returns: 7.50%, Trading limits: (5, 1, 2), Allocation: (0.1, 0.6, 0.3)
Returns: 7.50%, Trading limits: (6, 1, 2), Allocation: (0.2, 0.6, 0.2)
Returns: 7.50%, Trading limits: (6, 1, 3), Allocation: (0.2, 0.7, 0.1)
Returns: 7.49%, Trading limits: (4, 2, 3), Allocation: (0.0, 0.6, 0.4)
Returns: 7.49%, Trading limits: (5, 2, 3), Allocation: (0.0, 0.6, 0.4)
Returns: 7.49%, Trading limits: (6, 2, 3), Allocation: (0.0, 0.6, 0.4)
Returns: 7.49%, Trading limits: (3, 2, 3), Allocation: (0.0, 0.6, 0.4)
Returns: 7.49%, Trading limits: (5, 1, 3), Allocation: (0.1, 0.7, 0.2)
Returns: 7.48%, Trading limits: (3, 1, 2), Allocation: (0.4, 0.3, 0.3)
Returns: 7.48%, Trading limits: (3, 1, 3), Allocation: (0.5, 0.3, 0.2)
Returns: 7.47%, Trading limits: (5, 1, 2), Allocation: (0.2, 0.7, 0.1)
Returns: 7.47%, Trading limits: (4, 1, 3), Allocation: (0.3, 0.2, 0.5)
Returns: 7.46%, Trading limits: (3, 1, 2), Allocation: (0.1, 0.4, 0.5)
Returns: 7.46%, Trading limits: (3, 1, 2), Allocation: (0.2, 0.3, 0.5)
Returns: 7.46%, Trading limits: (6, 1, 2), Allocation: (0.3, 0.3, 0.4)
Returns: 7.45%, Trading limits: (6, 2, 2), Allocation: (0.1, 0.4, 0.5)
Returns: 7.45%, Trading limits: (6, 1, 2), Allocation: (0.1, 0.6, 0.3)
Returns: 7.45%, Trading limits: (6, 1, 3), Allocation: (0.1, 0.7, 0.2)
Returns: 7.45%, Trading limits: (4, 2, 3), Allocation: (0.3, 0.3, 0.4)
Returns: 7.44%, Trading limits: (4, 2, 3), Allocation: (0.0, 0.7, 0.3)
Returns: 7.44%, Trading limits: (5, 2, 3), Allocation: (0.0, 0.7, 0.3)
Returns: 7.44%, Trading limits: (6, 2, 3), Allocation: (0.0, 0.7, 0.3)
Returns: 7.44%, Trading limits: (3, 2, 3), Allocation: (0.0, 0.7, 0.3)
Returns: 7.44%, Trading limits: (4, 1, 2), Allocation: (0.1, 0.4, 0.5)
Returns: 7.43%, Trading limits: (6, 1, 3), Allocation: (0.6, 0.3, 0.1)
Returns: 7.42%, Trading limits: (3, 1, 3), Allocation: (0.2, 0.2, 0.6)
Returns: 7.42%, Trading limits: (6, 1, 2), Allocation: (0.5, 0.3, 0.2)
Returns: 7.42%, Trading limits: (5, 1, 3), Allocation: (0.6, 0.3, 0.1)
Returns: 7.41%, Trading limits: (3, 2, 3), Allocation: (0.2, 0.3, 0.5)
Returns: 7.41%, Trading limits: (5, 1, 2), Allocation: (0.5, 0.3, 0.2)
Returns: 7.41%, Trading limits: (4, 1, 3), Allocation: (0.6, 0.3, 0.1)
Returns: 7.40%, Trading limits: (6, 2, 3), Allocation: (0.0, 0.5, 0.5)
Returns: 7.40%, Trading limits: (4, 2, 3), Allocation: (0.0, 0.5, 0.5)
Returns: 7.40%, Trading limits: (5, 2, 3), Allocation: (0.0, 0.5, 0.5)
Returns: 7.40%, Trading limits: (3, 2, 3), Allocation: (0.0, 0.5, 0.5)
Returns: 7.40%, Trading limits: (4, 2, 3), Allocation: (0.0, 0.8, 0.2)
Returns: 7.40%, Trading limits: (6, 2, 3), Allocation: (0.0, 0.8, 0.2)
Returns: 7.40%, Trading limits: (5, 2, 3), Allocation: (0.0, 0.8, 0.2)
Returns: 7.40%, Trading limits: (3, 2, 3), Allocation: (0.0, 0.8, 0.2)
Returns: 7.40%, Trading limits: (4, 1, 2), Allocation: (0.2, 0.3, 0.5)
Returns: 7.40%, Trading limits: (4, 1, 2), Allocation: (0.5, 0.3, 0.2)
Returns: 7.39%, Trading limits: (3, 1, 2), Allocation: (0.1, 0.7, 0.2)
Returns: 7.39%, Trading limits: (3, 1, 3), Allocation: (0.1, 0.8, 0.1)
Returns: 7.39%, Trading limits: (6, 1, 2), Allocation: (0.2, 0.7, 0.1)
Returns: 7.38%, Trading limits: (5, 1, 2), Allocation: (0.1, 0.4, 0.5)
Returns: 7.37%, Trading limits: (4, 1, 3), Allocation: (0.1, 0.8, 0.1)
Returns: 7.37%, Trading limits: (4, 1, 3), Allocation: (0.2, 0.2, 0.6)
Returns: 7.37%, Trading limits: (3, 1, 3), Allocation: (0.3, 0.2, 0.5)
Returns: 7.36%, Trading limits: (4, 1, 2), Allocation: (0.1, 0.7, 0.2)
Returns: 7.36%, Trading limits: (5, 1, 3), Allocation: (0.3, 0.2, 0.5)
Returns: 7.35%, Trading limits: (4, 2, 3), Allocation: (0.0, 0.9, 0.1)
Returns: 7.35%, Trading limits: (6, 2, 3), Allocation: (0.0, 0.9, 0.1)
Returns: 7.35%, Trading limits: (5, 2, 3), Allocation: (0.0, 0.9, 0.1)
Returns: 7.35%, Trading limits: (3, 2, 3), Allocation: (0.0, 0.9, 0.1)
Returns: 7.35%, Trading limits: (4, 2, 3), Allocation: (0.2, 0.3, 0.5)
Returns: 7.35%, Trading limits: (5, 1, 3), Allocation: (0.4, 0.2, 0.4)
Returns: 7.34%, Trading limits: (6, 1, 2), Allocation: (0.1, 0.4, 0.5)
Returns: 7.34%, Trading limits: (3, 2, 3), Allocation: (0.3, 0.3, 0.4)
Returns: 7.33%, Trading limits: (5, 2, 3), Allocation: (0.3, 0.3, 0.4)
Returns: 7.33%, Trading limits: (4, 1, 3), Allocation: (0.4, 0.2, 0.4)
Returns: 7.33%, Trading limits: (6, 1, 2), Allocation: (0.6, 0.3, 0.1)
Returns: 7.32%, Trading limits: (5, 1, 2), Allocation: (0.6, 0.3, 0.1)
Returns: 7.31%, Trading limits: (5, 1, 2), Allocation: (0.1, 0.7, 0.2)
