(Lookback, Entry, Exit, Stop-loss)
Best HPs: (110, 1.1, 0.6, 2.4), Return: 1.06%, Hit Ratio: 59.72%, Max Drawdown: 0.21%
(110, 1.1, 0.6, 2.4): Return: 1.06%, Hit Ratio: 59.72%, Max Drawdown: 0.21%
(110, 1.1, 0.7, 2.4): Return: 1.04%, Hit Ratio: 58.33%, Max Drawdown: 0.21%
(110, 1.1, 0.6, 2.3): Return: 1.03%, Hit Ratio: 58.57%, Max Drawdown: 0.14%
(110, 1.1, 0.7, 2.3): Return: 1.01%, Hit Ratio: 57.14%, Max Drawdown: 0.14%
(90, 0.9, 0.6, 2.4): Return: 1.0%, Hit Ratio: 53.92%, Max Drawdown: 0.23%
(105, 1.1, 0.6, 2.4): Return: 1.0%, Hit Ratio: 59.15%, Max Drawdown: 0.21%
(105, 1.1, 0.6, 2.4): Return: 1.0%, Hit Ratio: 59.15%, Max Drawdown: 0.21%
(110, 1.1, 0.6, 2.5): Return: 1.0%, Hit Ratio: 58.11%, Max Drawdown: 0.22%
(105, 0.9, 0.6, 2.4): Return: 0.99%, Hit Ratio: 56.86%, Max Drawdown: 0.23%
(105, 1.1, 0.7, 2.4): Return: 0.99%, Hit Ratio: 57.75%, Max Drawdown: 0.21%
(105, 0.9, 0.6, 2.4): Return: 0.99%, Hit Ratio: 56.86%, Max Drawdown: 0.23%
(105, 1.1, 0.7, 2.4): Return: 0.99%, Hit Ratio: 57.75%, Max Drawdown: 0.21%
(90, 0.9, 0.6, 2.3): Return: 0.98%, Hit Ratio: 52.94%, Max Drawdown: 0.23%
(90, 0.9, 0.7, 2.4): Return: 0.98%, Hit Ratio: 53.4%, Max Drawdown: 0.23%
(105, 1.1, 0.6, 2.3): Return: 0.98%, Hit Ratio: 57.97%, Max Drawdown: 0.14%
(100, 0.9, 0.7, 2.3): Return: 0.98%, Hit Ratio: 54.37%, Max Drawdown: 0.23%
(100, 0.9, 0.7, 2.4): Return: 0.98%, Hit Ratio: 54.37%, Max Drawdown: 0.23%
(105, 1.1, 0.6, 2.3): Return: 0.98%, Hit Ratio: 57.97%, Max Drawdown: 0.14%
(110, 1.1, 0.7, 2.5): Return: 0.98%, Hit Ratio: 56.76%, Max Drawdown: 0.22%
(110, 0.9, 0.6, 2.4): Return: 0.97%, Hit Ratio: 56.44%, Max Drawdown: 0.24%
(110, 1.1, 0.6, 2.6): Return: 0.97%, Hit Ratio: 58.11%, Max Drawdown: 0.22%
(90, 0.9, 0.7, 2.3): Return: 0.96%, Hit Ratio: 52.43%, Max Drawdown: 0.23%
(105, 0.9, 0.6, 2.3): Return: 0.96%, Hit Ratio: 56.0%, Max Drawdown: 0.26%
(105, 1.1, 0.6, 2.5): Return: 0.96%, Hit Ratio: 58.33%, Max Drawdown: 0.22%
(105, 1.1, 0.7, 2.3): Return: 0.96%, Hit Ratio: 56.52%, Max Drawdown: 0.14%
