(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (60, 1, 1.5, 0, 0.5, 2.5, 2.5), Return: 0.66%, Hit Ratio: 57.27%, Max Drawdown: 0.27%
(30, 1, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.2%, Hit Ratio: 50.0%, Max Drawdown: 0.93%
(30, 1, 1, -0.5, -0.5, 2.5, 3): Return: -0.14%, Hit Ratio: 50.0%, Max Drawdown: 0.87%
(30, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.15%, Hit Ratio: 49.32%, Max Drawdown: 0.88%
(30, 1, 1, -0.5, -0.5, 3, 2.5): Return: -0.4%, Hit Ratio: 48.67%, Max Drawdown: 1.0%
(30, 1, 1, -0.5, -0.5, 3, 3): Return: -0.28%, Hit Ratio: 49.66%, Max Drawdown: 0.89%
(30, 1, 1, -0.5, -0.5, 3, 3.5): Return: -0.26%, Hit Ratio: 49.32%, Max Drawdown: 0.87%
(30, 1, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.31%, Hit Ratio: 49.67%, Max Drawdown: 0.94%
(30, 1, 1, -0.5, -0.5, 3.5, 3): Return: -0.19%, Hit Ratio: 50.67%, Max Drawdown: 0.83%
(30, 1, 1, -0.5, -0.5, 3.5, 3.5): Return: -0.17%, Hit Ratio: 50.34%, Max Drawdown: 0.81%
(30, 1, 1, -0.5, 0, 2.5, 2.5): Return: -0.24%, Hit Ratio: 50.96%, Max Drawdown: 0.82%
(30, 1, 1, -0.5, 0, 2.5, 3): Return: -0.18%, Hit Ratio: 50.96%, Max Drawdown: 0.76%
(30, 1, 1, -0.5, 0, 2.5, 3.5): Return: -0.2%, Hit Ratio: 50.32%, Max Drawdown: 0.77%
(30, 1, 1, -0.5, 0, 3, 2.5): Return: -0.44%, Hit Ratio: 49.69%, Max Drawdown: 0.9%
(30, 1, 1, -0.5, 0, 3, 3): Return: -0.32%, Hit Ratio: 50.63%, Max Drawdown: 0.78%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: -0.3%, Hit Ratio: 50.32%, Max Drawdown: 0.77%
(30, 1, 1, -0.5, 0, 3.5, 2.5): Return: -0.35%, Hit Ratio: 50.62%, Max Drawdown: 0.85%
(30, 1, 1, -0.5, 0, 3.5, 3): Return: -0.23%, Hit Ratio: 51.57%, Max Drawdown: 0.73%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.21%, Hit Ratio: 51.27%, Max Drawdown: 0.71%
(30, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.74%
(30, 1, 1, -0.5, 0.5, 2.5, 3): Return: 0.13%, Hit Ratio: 50.0%, Max Drawdown: 0.68%
(30, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: 0.12%, Hit Ratio: 49.7%, Max Drawdown: 0.69%
(30, 1, 1, -0.5, 0.5, 3, 2.5): Return: -0.13%, Hit Ratio: 49.11%, Max Drawdown: 0.8%
(30, 1, 1, -0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 49.4%, Max Drawdown: 0.69%
(30, 1, 1, -0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 49.4%, Max Drawdown: 0.69%
(30, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.77%
(30, 1, 1, -0.5, 0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 50.3%, Max Drawdown: 0.66%
(30, 1, 1, -0.5, 0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 50.3%, Max Drawdown: 0.67%
(30, 1, 1, 0, -0.5, 2.5, 2.5): Return: -0.32%, Hit Ratio: 50.31%, Max Drawdown: 0.87%
(30, 1, 1, 0, -0.5, 2.5, 3): Return: -0.33%, Hit Ratio: 50.0%, Max Drawdown: 0.88%
(30, 1, 1, 0, -0.5, 2.5, 3.5): Return: -0.34%, Hit Ratio: 49.38%, Max Drawdown: 0.89%
(30, 1, 1, 0, -0.5, 3, 2.5): Return: -0.54%, Hit Ratio: 48.45%, Max Drawdown: 0.94%
(30, 1, 1, 0, -0.5, 3, 3): Return: -0.5%, Hit Ratio: 49.07%, Max Drawdown: 0.9%
(30, 1, 1, 0, -0.5, 3, 3.5): Return: -0.48%, Hit Ratio: 48.75%, Max Drawdown: 0.88%
(30, 1, 1, 0, -0.5, 3.5, 2.5): Return: -0.48%, Hit Ratio: 48.77%, Max Drawdown: 0.93%
(30, 1, 1, 0, -0.5, 3.5, 3): Return: -0.44%, Hit Ratio: 49.38%, Max Drawdown: 0.89%
(30, 1, 1, 0, -0.5, 3.5, 3.5): Return: -0.42%, Hit Ratio: 49.07%, Max Drawdown: 0.87%
(30, 1, 1, 0, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 52.76%, Max Drawdown: 0.65%
