(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (65, 0.8, 0.4, 2.5), Return: 1.59%, Hit Ratio: 56.0%, Max Drawdown: 0.35%
(65, 0.8, 0.4, 2.5): Return: 1.59%, Hit Ratio: 56.0%, Max Drawdown: 0.35%
(65, 0.8, 0.7, 2.5): Return: 1.59%, Hit Ratio: 56.19%, Max Drawdown: 0.35%
(65, 0.8, 0.4, 2.5): Return: 1.59%, Hit Ratio: 56.0%, Max Drawdown: 0.35%
(65, 0.8, 0.7, 2.5): Return: 1.59%, Hit Ratio: 56.19%, Max Drawdown: 0.35%
(65, 0.8, 0.4, 2.3): Return: 1.58%, Hit Ratio: 55.61%, Max Drawdown: 0.35%
(65, 0.8, 0.4, 2.6): Return: 1.58%, Hit Ratio: 56.28%, Max Drawdown: 0.35%
(65, 0.8, 0.4, 2.3): Return: 1.58%, Hit Ratio: 55.61%, Max Drawdown: 0.35%
(65, 0.8, 0.4, 2.6): Return: 1.58%, Hit Ratio: 56.28%, Max Drawdown: 0.35%
(65, 0.8, 0.6, 2.5): Return: 1.57%, Hit Ratio: 56.73%, Max Drawdown: 0.35%
(65, 0.8, 0.7, 2.6): Return: 1.57%, Hit Ratio: 56.19%, Max Drawdown: 0.35%
(65, 0.8, 0.6, 2.5): Return: 1.57%, Hit Ratio: 56.73%, Max Drawdown: 0.35%
(65, 0.8, 0.7, 2.6): Return: 1.57%, Hit Ratio: 56.19%, Max Drawdown: 0.35%
(65, 0.8, 0.7, 2.3): Return: 1.56%, Hit Ratio: 55.83%, Max Drawdown: 0.35%
(65, 0.8, 0.7, 2.3): Return: 1.56%, Hit Ratio: 55.83%, Max Drawdown: 0.35%
(65, 0.8, 0.6, 2.6): Return: 1.55%, Hit Ratio: 56.73%, Max Drawdown: 0.35%
(65, 0.8, 0.6, 2.6): Return: 1.55%, Hit Ratio: 56.73%, Max Drawdown: 0.35%
(70, 0.8, 0.5, 2.6): Return: 1.55%, Hit Ratio: 56.65%, Max Drawdown: 0.35%
(65, 0.8, 0.3, 2.5): Return: 1.54%, Hit Ratio: 57.07%, Max Drawdown: 0.35%
(65, 0.8, 0.3, 2.5): Return: 1.54%, Hit Ratio: 57.07%, Max Drawdown: 0.35%
(65, 0.8, 0.3, 2.6): Return: 1.53%, Hit Ratio: 57.36%, Max Drawdown: 0.35%
(65, 0.8, 0.4, 2.4): Return: 1.53%, Hit Ratio: 55.05%, Max Drawdown: 0.35%
(65, 0.8, 0.6, 2.3): Return: 1.53%, Hit Ratio: 56.37%, Max Drawdown: 0.35%
(65, 0.8, 0.3, 2.6): Return: 1.53%, Hit Ratio: 57.36%, Max Drawdown: 0.35%
(65, 0.8, 0.4, 2.4): Return: 1.53%, Hit Ratio: 55.05%, Max Drawdown: 0.35%
(65, 0.8, 0.6, 2.3): Return: 1.53%, Hit Ratio: 56.37%, Max Drawdown: 0.35%
(70, 0.9, 0.3, 2.4): Return: 1.52%, Hit Ratio: 58.72%, Max Drawdown: 0.18%
(70, 0.9, 0.5, 2.6): Return: 1.52%, Hit Ratio: 57.22%, Max Drawdown: 0.21%
