(Lookback, Entry, Exit, Stop-loss)
Best HPs: (60, 1, -0.5, 2.5), Return: 1.11%, Hit Ratio: 88.89%, Max Drawdown: 0.03%
(60, 1, -0.5, 2.5): Return: 1.11%, Hit Ratio: 88.89%, Max Drawdown: 0.03%
(60, 1, -0.5, 3): Return: 1.11%, Hit Ratio: 92.86%, Max Drawdown: 0.03%
(60, 1, -0.5, 3.5): Return: 1.11%, Hit Ratio: 92.86%, Max Drawdown: 0.03%
(60, 1, 0, 2.5): Return: 1.11%, Hit Ratio: 82.35%, Max Drawdown: 0.03%
(60, 1, 0, 3): Return: 1.11%, Hit Ratio: 85.71%, Max Drawdown: 0.03%
(60, 1, 0, 3.5): Return: 1.11%, Hit Ratio: 85.71%, Max Drawdown: 0.03%
(60, 1, 0.5, 3): Return: 1.11%, Hit Ratio: 80.0%, Max Drawdown: 0.03%
(60, 1, 0.5, 3.5): Return: 1.11%, Hit Ratio: 80.0%, Max Drawdown: 0.03%
(60, 1, 0.5, 2.5): Return: 1.1%, Hit Ratio: 78.95%, Max Drawdown: 0.03%
(100, 1, 0, 3): Return: 1.08%, Hit Ratio: 79.31%, Max Drawdown: 0.02%
(100, 1, 0, 3.5): Return: 1.08%, Hit Ratio: 79.31%, Max Drawdown: 0.02%
(100, 1, -0.5, 2.5): Return: 1.06%, Hit Ratio: 86.36%, Max Drawdown: 0.04%
(100, 1, -0.5, 3): Return: 1.06%, Hit Ratio: 90.91%, Max Drawdown: 0.04%
(100, 1, -0.5, 3.5): Return: 1.06%, Hit Ratio: 90.91%, Max Drawdown: 0.04%
(100, 1, 0, 2.5): Return: 1.06%, Hit Ratio: 78.57%, Max Drawdown: 0.02%
(100, 1.5, 0, 3): Return: 1.06%, Hit Ratio: 82.35%, Max Drawdown: 0.01%
(100, 1.5, 0, 3.5): Return: 1.06%, Hit Ratio: 82.35%, Max Drawdown: 0.01%
(100, 1.5, -0.5, 2.5): Return: 1.05%, Hit Ratio: 85.71%, Max Drawdown: 0.01%
(100, 1.5, -0.5, 3): Return: 1.05%, Hit Ratio: 86.67%, Max Drawdown: 0.01%
(100, 1.5, -0.5, 3.5): Return: 1.05%, Hit Ratio: 86.67%, Max Drawdown: 0.01%
(100, 1.5, 0.5, 3): Return: 1.05%, Hit Ratio: 89.47%, Max Drawdown: 0.01%
(100, 1.5, 0.5, 3.5): Return: 1.05%, Hit Ratio: 85.0%, Max Drawdown: 0.01%
(100, 1, 0.5, 3): Return: 1.04%, Hit Ratio: 77.14%, Max Drawdown: 0.04%
(100, 1, 0.5, 3.5): Return: 1.04%, Hit Ratio: 75.0%, Max Drawdown: 0.04%
