(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (105, 1.2, -0.7, 2.4), Return: 3.61%, Hit Ratio: 83.87%, Max Drawdown: 1.02%
(105, 1.2, -0.7, 2.4): Return: 3.61%, Hit Ratio: 83.87%, Max Drawdown: 1.02%
(105, 1.2, -0.7, 2.4): Return: 3.61%, Hit Ratio: 83.87%, Max Drawdown: 1.02%
(110, 1.2, -0.7, 2.4): Return: 3.61%, Hit Ratio: 86.21%, Max Drawdown: 1.02%
(110, 1.2, -0.6, 2.4): Return: 3.61%, Hit Ratio: 86.21%, Max Drawdown: 1.02%
(105, 1.1, -0.7, 2.3): Return: 3.6%, Hit Ratio: 80.65%, Max Drawdown: 1.02%
(105, 1.1, -0.7, 2.4): Return: 3.6%, Hit Ratio: 81.25%, Max Drawdown: 1.02%
(105, 1.1, -0.6, 2.4): Return: 3.6%, Hit Ratio: 79.41%, Max Drawdown: 1.02%
(105, 1.2, -0.7, 2.3): Return: 3.6%, Hit Ratio: 83.33%, Max Drawdown: 1.02%
(105, 1.2, -0.6, 2.3): Return: 3.6%, Hit Ratio: 83.33%, Max Drawdown: 1.02%
(105, 1.2, -0.6, 2.4): Return: 3.6%, Hit Ratio: 83.87%, Max Drawdown: 1.02%
(100, 1.1, -0.7, 2.3): Return: 3.6%, Hit Ratio: 81.25%, Max Drawdown: 1.02%
(100, 1.1, -0.6, 2.3): Return: 3.6%, Hit Ratio: 81.82%, Max Drawdown: 1.02%
(100, 1.2, -0.7, 2.3): Return: 3.6%, Hit Ratio: 83.87%, Max Drawdown: 1.02%
(100, 1.2, -0.6, 2.3): Return: 3.6%, Hit Ratio: 83.87%, Max Drawdown: 1.02%
(105, 1.1, -0.7, 2.3): Return: 3.6%, Hit Ratio: 80.65%, Max Drawdown: 1.02%
(105, 1.1, -0.7, 2.4): Return: 3.6%, Hit Ratio: 81.25%, Max Drawdown: 1.02%
(105, 1.1, -0.6, 2.4): Return: 3.6%, Hit Ratio: 79.41%, Max Drawdown: 1.02%
(105, 1.2, -0.7, 2.3): Return: 3.6%, Hit Ratio: 83.33%, Max Drawdown: 1.02%
(105, 1.2, -0.6, 2.3): Return: 3.6%, Hit Ratio: 83.33%, Max Drawdown: 1.02%
(105, 1.2, -0.6, 2.4): Return: 3.6%, Hit Ratio: 83.87%, Max Drawdown: 1.02%
(110, 1.2, -0.7, 2.3): Return: 3.6%, Hit Ratio: 85.71%, Max Drawdown: 1.02%
(110, 1.2, -0.6, 2.3): Return: 3.6%, Hit Ratio: 85.71%, Max Drawdown: 1.02%
(105, 1.1, -0.7, 2.5): Return: 3.59%, Hit Ratio: 81.25%, Max Drawdown: 1.03%
(105, 1.1, -0.6, 2.3): Return: 3.59%, Hit Ratio: 78.79%, Max Drawdown: 1.03%
(105, 1.2, -0.7, 2.5): Return: 3.59%, Hit Ratio: 83.87%, Max Drawdown: 1.03%
(105, 1.2, -0.6, 2.5): Return: 3.59%, Hit Ratio: 87.1%, Max Drawdown: 1.03%
(100, 1.1, -0.7, 2.4): Return: 3.59%, Hit Ratio: 84.38%, Max Drawdown: 1.03%
(100, 1.1, -0.7, 2.5): Return: 3.59%, Hit Ratio: 84.38%, Max Drawdown: 1.03%
(100, 1.1, -0.6, 2.4): Return: 3.59%, Hit Ratio: 87.88%, Max Drawdown: 1.03%
(100, 1.1, -0.6, 2.5): Return: 3.59%, Hit Ratio: 87.88%, Max Drawdown: 1.03%
(100, 1.2, -0.7, 2.4): Return: 3.59%, Hit Ratio: 87.1%, Max Drawdown: 1.03%
(100, 1.2, -0.7, 2.5): Return: 3.59%, Hit Ratio: 87.1%, Max Drawdown: 1.03%
(100, 1.2, -0.6, 2.4): Return: 3.59%, Hit Ratio: 90.32%, Max Drawdown: 1.03%
(100, 1.2, -0.6, 2.5): Return: 3.59%, Hit Ratio: 90.32%, Max Drawdown: 1.03%
(105, 1.1, -0.7, 2.5): Return: 3.59%, Hit Ratio: 81.25%, Max Drawdown: 1.03%
(105, 1.1, -0.6, 2.3): Return: 3.59%, Hit Ratio: 78.79%, Max Drawdown: 1.03%
(105, 1.2, -0.7, 2.5): Return: 3.59%, Hit Ratio: 83.87%, Max Drawdown: 1.03%
(105, 1.2, -0.6, 2.5): Return: 3.59%, Hit Ratio: 87.1%, Max Drawdown: 1.03%
(110, 1.2, -0.7, 2.5): Return: 3.59%, Hit Ratio: 86.21%, Max Drawdown: 1.03%
(110, 1.2, -0.7, 2.6): Return: 3.59%, Hit Ratio: 86.21%, Max Drawdown: 1.03%
(110, 1.2, -0.6, 2.5): Return: 3.59%, Hit Ratio: 86.21%, Max Drawdown: 1.03%
(110, 1.2, -0.6, 2.6): Return: 3.59%, Hit Ratio: 86.21%, Max Drawdown: 1.03%
(105, 1.1, -0.6, 2.5): Return: 3.58%, Hit Ratio: 82.35%, Max Drawdown: 1.03%
(105, 1.1, -0.6, 2.5): Return: 3.58%, Hit Ratio: 82.35%, Max Drawdown: 1.03%
(105, 1.2, -0.4, 2.3): Return: 3.49%, Hit Ratio: 78.12%, Max Drawdown: 1.03%
(105, 1.2, -0.4, 2.4): Return: 3.49%, Hit Ratio: 81.82%, Max Drawdown: 1.03%
(105, 1.2, -0.4, 2.3): Return: 3.49%, Hit Ratio: 78.12%, Max Drawdown: 1.03%
(105, 1.2, -0.4, 2.4): Return: 3.49%, Hit Ratio: 81.82%, Max Drawdown: 1.03%
(105, 1.1, -0.4, 2.3): Return: 3.48%, Hit Ratio: 74.29%, Max Drawdown: 1.03%
(105, 1.1, -0.4, 2.4): Return: 3.48%, Hit Ratio: 77.78%, Max Drawdown: 1.03%
