(Lookback, Entry, Exit, Stop-loss)
Best HPs: (100, 1, -0.5, 2.5), Return: 4.49%, Hit Ratio: 87.18%, Max Drawdown: 1.2%
(100, 1, -0.5, 2.5): Return: 4.49%, Hit Ratio: 87.18%, Max Drawdown: 1.2%
(100, 1, -0.5, 3): Return: 4.49%, Hit Ratio: 87.18%, Max Drawdown: 1.2%
(100, 1, -0.5, 3.5): Return: 4.49%, Hit Ratio: 87.18%, Max Drawdown: 1.2%
(100, 1, 0, 2.5): Return: 3.65%, Hit Ratio: 80.0%, Max Drawdown: 0.34%
(100, 1, 0, 3): Return: 3.65%, Hit Ratio: 80.0%, Max Drawdown: 0.34%
(100, 1, 0, 3.5): Return: 3.65%, Hit Ratio: 80.0%, Max Drawdown: 0.34%
(100, 1, 0.5, 2.5): Return: 3.55%, Hit Ratio: 74.14%, Max Drawdown: 0.34%
(100, 1, 0.5, 3): Return: 3.55%, Hit Ratio: 74.14%, Max Drawdown: 0.34%
(100, 1, 0.5, 3.5): Return: 3.55%, Hit Ratio: 74.14%, Max Drawdown: 0.34%
(60, 1, -0.5, 2.5): Return: 3.33%, Hit Ratio: 81.82%, Max Drawdown: 1.2%
(60, 1, -0.5, 3): Return: 3.33%, Hit Ratio: 81.4%, Max Drawdown: 1.2%
(60, 1, -0.5, 3.5): Return: 3.33%, Hit Ratio: 81.4%, Max Drawdown: 1.2%
(60, 1, 0, 2.5): Return: 2.86%, Hit Ratio: 74.0%, Max Drawdown: 0.36%
(60, 1, 0, 3): Return: 2.86%, Hit Ratio: 73.47%, Max Drawdown: 0.36%
(60, 1, 0, 3.5): Return: 2.86%, Hit Ratio: 73.47%, Max Drawdown: 0.36%
(60, 1, 0.5, 2.5): Return: 2.75%, Hit Ratio: 71.01%, Max Drawdown: 0.36%
(60, 1, 0.5, 3): Return: 2.75%, Hit Ratio: 70.59%, Max Drawdown: 0.36%
(60, 1, 0.5, 3.5): Return: 2.75%, Hit Ratio: 70.59%, Max Drawdown: 0.36%
(100, 1.5, -0.5, 2.5): Return: 2.08%, Hit Ratio: 94.74%, Max Drawdown: 0.93%
(100, 1.5, -0.5, 3): Return: 2.08%, Hit Ratio: 94.74%, Max Drawdown: 0.93%
(100, 1.5, -0.5, 3.5): Return: 2.08%, Hit Ratio: 94.74%, Max Drawdown: 0.93%
(100, 1.5, 0.5, 2.5): Return: 1.33%, Hit Ratio: 71.43%, Max Drawdown: 0.35%
(100, 1.5, 0.5, 3): Return: 1.33%, Hit Ratio: 71.43%, Max Drawdown: 0.35%
(100, 1.5, 0.5, 3.5): Return: 1.33%, Hit Ratio: 71.43%, Max Drawdown: 0.35%
(100, 1.5, 0, 2.5): Return: 1.32%, Hit Ratio: 78.95%, Max Drawdown: 0.35%
(100, 1.5, 0, 3): Return: 1.32%, Hit Ratio: 78.95%, Max Drawdown: 0.35%
(100, 1.5, 0, 3.5): Return: 1.32%, Hit Ratio: 78.95%, Max Drawdown: 0.35%
(60, 1.5, -0.5, 2.5): Return: 0.94%, Hit Ratio: 80.0%, Max Drawdown: 0.54%
(60, 1.5, -0.5, 3): Return: 0.94%, Hit Ratio: 79.17%, Max Drawdown: 0.54%
(60, 1.5, -0.5, 3.5): Return: 0.94%, Hit Ratio: 79.17%, Max Drawdown: 0.54%
(60, 2, -0.5, 2.5): Return: 0.78%, Hit Ratio: 55.56%, Max Drawdown: 0.54%
(60, 2, -0.5, 3): Return: 0.78%, Hit Ratio: 50.0%, Max Drawdown: 0.54%
(60, 2, -0.5, 3.5): Return: 0.78%, Hit Ratio: 50.0%, Max Drawdown: 0.54%
(30, 1, 0.5, 3): Return: 0.68%, Hit Ratio: 72.0%, Max Drawdown: 0.37%
(30, 1, 0.5, 3.5): Return: 0.68%, Hit Ratio: 71.62%, Max Drawdown: 0.37%
(30, 1, 0.5, 2.5): Return: 0.66%, Hit Ratio: 71.62%, Max Drawdown: 0.37%
(30, 1, -0.5, 3): Return: 0.65%, Hit Ratio: 81.13%, Max Drawdown: 0.37%
(30, 1, -0.5, 3.5): Return: 0.65%, Hit Ratio: 80.77%, Max Drawdown: 0.37%
(30, 1, 0, 3): Return: 0.65%, Hit Ratio: 72.13%, Max Drawdown: 0.37%
(30, 1, 0, 3.5): Return: 0.65%, Hit Ratio: 71.67%, Max Drawdown: 0.37%
(30, 1, -0.5, 2.5): Return: 0.62%, Hit Ratio: 80.77%, Max Drawdown: 0.37%
(30, 1, 0, 2.5): Return: 0.62%, Hit Ratio: 71.67%, Max Drawdown: 0.37%
(60, 1.5, 0, 2.5): Return: 0.55%, Hit Ratio: 71.43%, Max Drawdown: 0.37%
(60, 1.5, 0, 3): Return: 0.55%, Hit Ratio: 70.37%, Max Drawdown: 0.37%
(60, 1.5, 0, 3.5): Return: 0.55%, Hit Ratio: 70.37%, Max Drawdown: 0.37%
(60, 1.5, 0.5, 2.5): Return: 0.54%, Hit Ratio: 61.29%, Max Drawdown: 0.37%
(60, 1.5, 0.5, 3): Return: 0.54%, Hit Ratio: 60.0%, Max Drawdown: 0.37%
(60, 1.5, 0.5, 3.5): Return: 0.54%, Hit Ratio: 60.0%, Max Drawdown: 0.37%
(60, 2, 0, 2.5): Return: 0.36%, Hit Ratio: 77.78%, Max Drawdown: 0.37%
(60, 2, 0, 3): Return: 0.36%, Hit Ratio: 70.0%, Max Drawdown: 0.37%
(60, 2, 0, 3.5): Return: 0.36%, Hit Ratio: 70.0%, Max Drawdown: 0.37%
(60, 2, 0.5, 2.5): Return: 0.36%, Hit Ratio: 70.0%, Max Drawdown: 0.37%
(60, 2, 0.5, 3): Return: 0.36%, Hit Ratio: 54.55%, Max Drawdown: 0.37%
(60, 2, 0.5, 3.5): Return: 0.36%, Hit Ratio: 54.55%, Max Drawdown: 0.37%
(30, 1.5, 0.5, 3): Return: 0.05%, Hit Ratio: 57.14%, Max Drawdown: 0.01%
(30, 1.5, -0.5, 3): Return: 0.04%, Hit Ratio: 63.33%, Max Drawdown: 0.02%
(30, 1.5, -0.5, 3.5): Return: 0.04%, Hit Ratio: 65.52%, Max Drawdown: 0.02%
(30, 1.5, 0.5, 3.5): Return: 0.04%, Hit Ratio: 55.88%, Max Drawdown: 0.01%
(30, 1.5, 0, 3): Return: 0.03%, Hit Ratio: 53.12%, Max Drawdown: 0.03%
(30, 1.5, 0, 3.5): Return: 0.03%, Hit Ratio: 51.61%, Max Drawdown: 0.03%
(30, 1.5, 0.5, 2.5): Return: 0.03%, Hit Ratio: 55.88%, Max Drawdown: 0.01%
(30, 1.5, -0.5, 2.5): Return: 0.02%, Hit Ratio: 62.07%, Max Drawdown: 0.02%
(30, 1.5, 0, 2.5): Return: 0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.03%
(30, 2, 0.5, 3): Return: -0.02%, Hit Ratio: 80.0%, Max Drawdown: 0.17%
(30, 2, 0.5, 3.5): Return: -0.02%, Hit Ratio: 78.95%, Max Drawdown: 0.17%
(30, 2, -0.5, 3): Return: -0.03%, Hit Ratio: 77.78%, Max Drawdown: 0.17%
(30, 2, -0.5, 3.5): Return: -0.03%, Hit Ratio: 76.47%, Max Drawdown: 0.17%
(30, 2, 0, 3): Return: -0.03%, Hit Ratio: 72.22%, Max Drawdown: 0.17%
(30, 2, 0, 3.5): Return: -0.03%, Hit Ratio: 70.59%, Max Drawdown: 0.17%
(30, 2, 0.5, 2.5): Return: -0.04%, Hit Ratio: 77.78%, Max Drawdown: 0.17%
(30, 2, -0.5, 2.5): Return: -0.05%, Hit Ratio: 75.0%, Max Drawdown: 0.17%
(30, 2, 0, 2.5): Return: -0.05%, Hit Ratio: 68.75%, Max Drawdown: 0.17%
(100, 2, -0.5, 2.5): Return: -0.06%, Hit Ratio: 57.14%, Max Drawdown: 0.17%
(100, 2, -0.5, 3): Return: -0.06%, Hit Ratio: 57.14%, Max Drawdown: 0.17%
(100, 2, -0.5, 3.5): Return: -0.06%, Hit Ratio: 57.14%, Max Drawdown: 0.17%
(100, 2, 0, 2.5): Return: -0.08%, Hit Ratio: 42.86%, Max Drawdown: 0.17%
(100, 2, 0, 3): Return: -0.08%, Hit Ratio: 42.86%, Max Drawdown: 0.17%
(100, 2, 0, 3.5): Return: -0.08%, Hit Ratio: 42.86%, Max Drawdown: 0.17%
(100, 2, 0.5, 2.5): Return: -0.08%, Hit Ratio: 42.86%, Max Drawdown: 0.17%
(100, 2, 0.5, 3): Return: -0.08%, Hit Ratio: 42.86%, Max Drawdown: 0.17%
(100, 2, 0.5, 3.5): Return: -0.08%, Hit Ratio: 42.86%, Max Drawdown: 0.17%
