(Lookback, Entry, Exit, Stop-loss)
Best HPs: (30, 0.9, 0.3, 2.8), Return: 0.35%, Hit Ratio: 81.03%, Max Drawdown: 0.02%
(30, 0.9, 0.3, 2.8): Return: 0.35%, Hit Ratio: 81.03%, Max Drawdown: 0.02%
(30, 0.9, 0.3, 2.9): Return: 0.35%, Hit Ratio: 81.03%, Max Drawdown: 0.02%
(30, 0.9, 0.3, 3.0): Return: 0.35%, Hit Ratio: 81.03%, Max Drawdown: 0.02%
(30, 0.8, 0.3, 2.8): Return: 0.34%, Hit Ratio: 80.88%, Max Drawdown: 0.03%
(30, 0.8, 0.3, 2.9): Return: 0.34%, Hit Ratio: 80.88%, Max Drawdown: 0.03%
(30, 0.8, 0.3, 3.0): Return: 0.34%, Hit Ratio: 80.88%, Max Drawdown: 0.03%
(30, 0.8, 0.3, 3.1): Return: 0.34%, Hit Ratio: 80.6%, Max Drawdown: 0.03%
(30, 0.8, 0.3, 3.2): Return: 0.34%, Hit Ratio: 80.6%, Max Drawdown: 0.03%
(30, 0.9, 0.3, 3.1): Return: 0.34%, Hit Ratio: 80.7%, Max Drawdown: 0.02%
(30, 0.9, 0.3, 3.2): Return: 0.34%, Hit Ratio: 80.7%, Max Drawdown: 0.02%
(35, 0.8, 0.3, 2.8): Return: 0.32%, Hit Ratio: 80.0%, Max Drawdown: 0.02%
(35, 0.8, 0.5, 2.8): Return: 0.32%, Hit Ratio: 78.08%, Max Drawdown: 0.02%
(35, 0.8, 0.6, 2.8): Return: 0.32%, Hit Ratio: 76.62%, Max Drawdown: 0.02%
(35, 0.8, 0.6, 2.9): Return: 0.32%, Hit Ratio: 76.32%, Max Drawdown: 0.02%
(35, 0.8, 0.6, 3.0): Return: 0.32%, Hit Ratio: 76.32%, Max Drawdown: 0.02%
(35, 0.8, 0.6, 3.1): Return: 0.32%, Hit Ratio: 76.32%, Max Drawdown: 0.02%
(35, 0.8, 0.6, 3.2): Return: 0.32%, Hit Ratio: 76.32%, Max Drawdown: 0.02%
(35, 0.8, 0.3, 2.8): Return: 0.32%, Hit Ratio: 80.0%, Max Drawdown: 0.02%
(35, 0.8, 0.5, 2.8): Return: 0.32%, Hit Ratio: 78.08%, Max Drawdown: 0.02%
(35, 0.8, 0.6, 2.8): Return: 0.32%, Hit Ratio: 76.62%, Max Drawdown: 0.02%
(35, 0.8, 0.6, 2.9): Return: 0.32%, Hit Ratio: 76.32%, Max Drawdown: 0.02%
(35, 0.8, 0.6, 3.0): Return: 0.32%, Hit Ratio: 76.32%, Max Drawdown: 0.02%
(35, 0.8, 0.6, 3.1): Return: 0.32%, Hit Ratio: 76.32%, Max Drawdown: 0.02%
(35, 0.8, 0.6, 3.2): Return: 0.32%, Hit Ratio: 76.32%, Max Drawdown: 0.02%
(35, 0.8, 0.3, 2.9): Return: 0.31%, Hit Ratio: 79.69%, Max Drawdown: 0.02%
(35, 0.8, 0.3, 3.0): Return: 0.31%, Hit Ratio: 79.69%, Max Drawdown: 0.02%
(35, 0.8, 0.3, 3.1): Return: 0.31%, Hit Ratio: 79.69%, Max Drawdown: 0.02%
(35, 0.8, 0.3, 3.2): Return: 0.31%, Hit Ratio: 79.69%, Max Drawdown: 0.02%
(35, 0.8, 0.4, 2.8): Return: 0.31%, Hit Ratio: 77.94%, Max Drawdown: 0.02%
(35, 0.8, 0.4, 2.9): Return: 0.31%, Hit Ratio: 77.61%, Max Drawdown: 0.02%
(35, 0.8, 0.4, 3.0): Return: 0.31%, Hit Ratio: 77.61%, Max Drawdown: 0.02%
(35, 0.8, 0.4, 3.1): Return: 0.31%, Hit Ratio: 77.61%, Max Drawdown: 0.02%
(35, 0.8, 0.4, 3.2): Return: 0.31%, Hit Ratio: 77.61%, Max Drawdown: 0.02%
(35, 0.8, 0.5, 2.9): Return: 0.31%, Hit Ratio: 77.78%, Max Drawdown: 0.02%
(35, 0.8, 0.5, 3.0): Return: 0.31%, Hit Ratio: 77.78%, Max Drawdown: 0.02%
(35, 0.8, 0.5, 3.1): Return: 0.31%, Hit Ratio: 77.78%, Max Drawdown: 0.02%
