(Lookback, Entry, Exit, Stop-loss)
Best HPs: (105, 1.3, 0.5, 3.5), Return: 1.91%, Hit Ratio: 86.27%, Max Drawdown: 0.12%
(105, 1.3, 0.5, 3.5): Return: 1.91%, Hit Ratio: 86.27%, Max Drawdown: 0.12%
(105, 1.3, 0.5, 3.6): Return: 1.91%, Hit Ratio: 86.27%, Max Drawdown: 0.12%
(105, 1.3, 0.5, 3.7): Return: 1.91%, Hit Ratio: 86.27%, Max Drawdown: 0.12%
(105, 1.3, 0.5, 3.5): Return: 1.91%, Hit Ratio: 86.27%, Max Drawdown: 0.12%
(105, 1.3, 0.5, 3.6): Return: 1.91%, Hit Ratio: 86.27%, Max Drawdown: 0.12%
(105, 1.3, 0.5, 3.7): Return: 1.91%, Hit Ratio: 86.27%, Max Drawdown: 0.12%
(110, 1.3, 0.5, 3.4): Return: 1.91%, Hit Ratio: 86.0%, Max Drawdown: 0.12%
(110, 1.3, 0.5, 3.5): Return: 1.91%, Hit Ratio: 86.0%, Max Drawdown: 0.12%
(110, 1.3, 0.5, 3.6): Return: 1.91%, Hit Ratio: 86.0%, Max Drawdown: 0.12%
(110, 1.3, 0.5, 3.7): Return: 1.91%, Hit Ratio: 86.0%, Max Drawdown: 0.12%
(105, 1.3, 0.5, 3.4): Return: 1.89%, Hit Ratio: 84.31%, Max Drawdown: 0.12%
(105, 1.3, 0.5, 3.4): Return: 1.89%, Hit Ratio: 84.31%, Max Drawdown: 0.12%
(105, 1.4, 0.5, 3.5): Return: 1.88%, Hit Ratio: 85.42%, Max Drawdown: 0.12%
(105, 1.4, 0.5, 3.6): Return: 1.88%, Hit Ratio: 85.42%, Max Drawdown: 0.12%
(105, 1.4, 0.5, 3.7): Return: 1.88%, Hit Ratio: 85.42%, Max Drawdown: 0.12%
(105, 1.4, 0.5, 3.5): Return: 1.88%, Hit Ratio: 85.42%, Max Drawdown: 0.12%
(105, 1.4, 0.5, 3.6): Return: 1.88%, Hit Ratio: 85.42%, Max Drawdown: 0.12%
(105, 1.4, 0.5, 3.7): Return: 1.88%, Hit Ratio: 85.42%, Max Drawdown: 0.12%
(100, 1.5, 0.5, 3.4): Return: 1.86%, Hit Ratio: 81.25%, Max Drawdown: 0.12%
(100, 1.5, 0.5, 3.5): Return: 1.86%, Hit Ratio: 81.25%, Max Drawdown: 0.12%
(100, 1.5, 0.5, 3.6): Return: 1.86%, Hit Ratio: 81.25%, Max Drawdown: 0.12%
(100, 1.5, 0.5, 3.7): Return: 1.86%, Hit Ratio: 81.25%, Max Drawdown: 0.12%
(105, 1.4, 0.5, 3.4): Return: 1.85%, Hit Ratio: 83.33%, Max Drawdown: 0.12%
