,date,avg_bid_non_us_before,avg_ask_non_us_before,avg_non_us_before,avg_bid_non_us_at,avg_ask_non_us_at,avg_non_us_at,avg_bid_us_before,avg_ask_us_before,avg_us_before,avg_bid_us_at,avg_ask_us_at,avg_us_at,ir
369,2016-09-05,7.75493,7.75501,7.75497,7.75493,7.75501,7.75497,7.75537,7.75545,7.7554099999999995,7.75542,7.755489999999999,7.7554549999999995,0.75
370,2016-09-06,7.755089999999999,7.75519,7.755139999999999,7.7551,7.7552,7.75515,7.75547,7.755510000000001,7.75549,7.755489999999999,7.755510000000001,7.7555,0.75
371,2016-09-07,7.75506,7.755139999999999,7.7551,7.75507,7.755139999999999,7.7551049999999995,7.75513,7.7552,7.755165,7.755139999999999,7.755210000000001,7.7551749999999995,0.75
372,2016-09-08,7.755539999999999,7.75559,7.755564999999999,7.75545,7.75552,7.755485,7.756480000000001,7.7565,7.75649,7.75635,7.75643,7.75639,0.75
373,2016-09-09,7.75737,7.75743,7.7574000000000005,7.75738,7.757439999999999,7.75741,7.75558,7.7556,7.75559,7.75559,7.755610000000001,7.7556,0.75
374,2016-09-12,7.75696,7.75705,7.7570049999999995,7.75701,7.75708,7.757045,7.757389999999999,7.757439999999999,7.757414999999999,7.757389999999999,7.757439999999999,7.757414999999999,0.75
375,2016-09-13,7.75714,7.75723,7.757185,7.757160000000001,7.7572399999999995,7.7572,7.75851,7.7586,7.758555,7.7585,7.758589999999999,7.758545,0.75
376,2016-09-14,7.758189999999999,7.75825,7.75822,7.75815,7.75822,7.758184999999999,7.75865,7.758710000000001,7.75868,7.75865,7.758719999999999,7.758685,0.75
377,2016-09-15,7.757999999999999,7.7581,7.758049999999999,7.757999999999999,7.7581,7.758049999999999,7.758539999999999,7.75863,7.758585,7.75852,7.75862,7.75857,0.75
378,2016-09-16,7.75834,7.758380000000001,7.75836,7.758319999999999,7.758380000000001,7.75835,7.7584100000000005,7.75845,7.758430000000001,7.7584100000000005,7.75845,7.758430000000001,0.75
379,2016-09-19,7.75817,7.75825,7.75821,7.75817,7.75825,7.75821,7.75771,7.757789999999999,7.75775,7.75771,7.757789999999999,7.75775,0.75
380,2016-09-20,7.75758,7.7576600000000004,7.75762,7.75753,7.757619999999999,7.757574999999999,7.75638,7.75645,7.7564150000000005,7.75639,7.75645,7.75642,0.75
381,2016-09-21,7.7571,7.757160000000001,7.75713,7.7571,7.75719,7.7571449999999995,7.75537,7.75545,7.7554099999999995,7.755389999999999,7.75546,7.755425,0.75
382,2016-09-22,7.75479,7.7548699999999995,7.75483,7.75479,7.7548699999999995,7.75483,7.755380000000001,7.75546,7.755420000000001,7.7553600000000005,7.75545,7.755405,0.75
383,2016-09-23,7.755780000000001,7.75588,7.7558300000000004,7.75575,7.7558300000000004,7.75579,7.75645,7.7565,7.756475,7.75645,7.7565100000000005,7.75648,0.75
384,2016-09-26,7.75605,7.7561,7.756075,7.75608,7.75612,7.7561,7.75493,7.7549600000000005,7.754945,7.7548699999999995,7.7549,7.754885,0.75
385,2016-09-27,7.75545,7.755560000000001,7.755505,7.755439999999999,7.75553,7.755485,7.75448,7.754519999999999,7.7545,7.75442,7.7544699999999995,7.754445,0.75
386,2016-09-28,7.75475,7.754810000000001,7.75478,7.75475,7.754810000000001,7.75478,7.7543,7.75432,7.75431,7.7543,7.75432,7.75431,0.75
387,2016-09-29,7.753769999999999,7.7538,7.753785,7.753769999999999,7.7538,7.753785,7.75524,7.755269999999999,7.755255,7.755269999999999,7.755330000000001,7.7553,0.75
388,2016-09-30,7.755610000000001,7.755669999999999,7.75564,7.755610000000001,7.755669999999999,7.75564,7.754110000000001,7.75415,7.75413,7.754010000000001,7.75405,7.75403,0.75
389,2016-10-03,7.75471,7.75477,7.75474,7.75473,7.7548,7.754765000000001,7.756139999999999,7.75616,7.75615,7.75612,7.756130000000001,7.756125000000001,0.75
390,2016-10-04,7.7553399999999995,7.7554,7.755369999999999,7.75535,7.755389999999999,7.755369999999999,7.75586,7.75592,7.75589,7.7558300000000004,7.7559,7.755865,0.75
391,2016-10-05,7.75599,7.756,7.755995,7.75599,7.756,7.755995,7.75703,7.75707,7.75705,7.757039999999999,7.75708,7.757059999999999,0.75
392,2016-10-06,7.75665,7.75673,7.75669,7.756689999999999,7.756760000000001,7.756724999999999,7.757569999999999,7.7576600000000004,7.7576149999999995,7.757560000000001,7.75765,7.757605,0.75
393,2016-10-07,7.75755,7.75765,7.7576,7.757560000000001,7.757630000000001,7.757595,7.75776,7.7578,7.75778,7.757810000000001,7.75783,7.757820000000001,0.75
394,2016-10-10,7.7578,7.75787,7.757835,7.7578,7.75789,7.757845,7.75858,7.75862,7.7585999999999995,7.758610000000001,7.75864,7.758625,0.75
395,2016-10-11,7.75845,7.75847,7.7584599999999995,7.75842,7.758430000000001,7.758425000000001,7.76024,7.760280000000001,7.760260000000001,7.76024,7.7603,7.76027,0.75
396,2016-10-12,7.75845,7.75852,7.758485,7.75846,7.75853,7.758495,7.75825,7.7582699999999996,7.75826,7.75825,7.7582699999999996,7.75826,0.75
397,2016-10-13,7.757639999999999,7.757680000000001,7.75766,7.757639999999999,7.757689999999999,7.757664999999999,7.75829,7.758310000000001,7.7583,7.7582699999999996,7.75833,7.7583,0.75
398,2016-10-14,7.757389999999999,7.757460000000001,7.757425,7.757389999999999,7.75743,7.75741,7.75885,7.7589,7.758875,7.75885,7.7589,7.758875,0.75
399,2016-10-17,7.75893,7.75898,7.758955,7.75885,7.75888,7.758865,7.75921,7.759289999999999,7.75925,7.75927,7.75931,7.75929,0.75
400,2016-10-18,7.75834,7.7584,7.758369999999999,7.75834,7.7584100000000005,7.758375,7.758560000000001,7.758610000000001,7.758585000000001,7.758560000000001,7.758610000000001,7.758585000000001,0.75
401,2016-10-19,7.7587399999999995,7.758789999999999,7.7587649999999995,7.75882,7.75885,7.7588349999999995,7.7575899999999995,7.75765,7.757619999999999,7.7575899999999995,7.75765,7.757619999999999,0.75
402,2016-10-20,7.7579899999999995,7.75806,7.758025,7.75795,7.75802,7.757985,7.75777,7.757810000000001,7.75779,7.7578,7.75785,7.757825,0.75
403,2016-10-21,7.75845,7.75853,7.75849,7.75842,7.75853,7.758475000000001,7.757999999999999,7.758039999999999,7.758019999999999,7.757999999999999,7.758039999999999,7.758019999999999,0.75
404,2016-10-24,7.758089999999999,7.758139999999999,7.758114999999999,7.75812,7.75816,7.75814,7.75713,7.75714,7.757135,7.75695,7.75701,7.75698,0.75
405,2016-10-25,7.757160000000001,7.7572,7.75718,7.757160000000001,7.7572,7.75718,7.757039999999999,7.75707,7.757054999999999,7.75703,7.75707,7.75705,0.75
406,2016-10-26,7.75608,7.756139999999999,7.75611,7.75608,7.756139999999999,7.75611,7.755719999999999,7.75576,7.755739999999999,7.7556899999999995,7.755739999999999,7.7557149999999995,0.75
407,2016-10-27,7.75662,7.756660000000001,7.756640000000001,7.75662,7.756660000000001,7.756640000000001,7.7551,7.75513,7.755115,7.755089999999999,7.75513,7.75511,0.75
408,2016-10-28,7.75478,7.75483,7.754805,7.75478,7.75484,7.75481,7.7538,7.753839999999999,7.753819999999999,7.753769999999999,7.753819999999999,7.753794999999999,0.75
409,2016-10-31,7.75515,7.755210000000001,7.755180000000001,7.75515,7.75522,7.755185,7.754989999999999,7.7550300000000005,7.75501,7.755039999999999,7.75506,7.75505,0.75
410,2016-11-01,7.75501,7.75507,7.75504,7.75501,7.75505,7.75503,7.7553600000000005,7.75537,7.755365,7.7553600000000005,7.75537,7.755365,0.75
411,2016-11-02,7.75511,7.75515,7.75513,7.75511,7.75515,7.75513,7.75479,7.75484,7.754815,7.75482,7.754860000000001,7.75484,0.75
412,2016-11-03,7.75485,7.754910000000001,7.75488,7.754810000000001,7.75489,7.75485,7.755719999999999,7.75575,7.755735,7.755719999999999,7.75575,7.755735,0.75
413,2016-11-04,7.755269999999999,7.755319999999999,7.755294999999999,7.75528,7.7553399999999995,7.75531,7.7556899999999995,7.755739999999999,7.7557149999999995,7.7556899999999995,7.755739999999999,7.7557149999999995,0.75
414,2016-11-07,7.7561,7.7561100000000005,7.756105,7.7561,7.7561100000000005,7.756105,7.75597,7.75599,7.755979999999999,7.755960000000001,7.75599,7.755975,0.75
415,2016-11-08,7.755669999999999,7.755719999999999,7.755694999999999,7.7556899999999995,7.755730000000001,7.7557100000000005,7.7549600000000005,7.754989999999999,7.754975,7.7549600000000005,7.754989999999999,7.754975,0.75
416,2016-11-09,7.75449,7.75453,7.75451,7.75449,7.75453,7.75451,7.754589999999999,7.7546100000000004,7.7546,7.754589999999999,7.75462,7.754605,0.75
417,2016-11-10,7.7557100000000005,7.75582,7.755765,7.755719999999999,7.755839999999999,7.75578,7.756130000000001,7.75615,7.75614,7.756130000000001,7.75615,7.75614,0.75
418,2016-11-11,7.7561800000000005,7.7562,7.75619,7.75621,7.75623,7.756220000000001,7.75815,7.7582,7.758175,7.758139999999999,7.758189999999999,7.758164999999999,0.75
419,2016-11-14,7.75873,7.7587600000000005,7.758745,7.75868,7.758719999999999,7.758699999999999,7.757619999999999,7.757689999999999,7.757655,7.757619999999999,7.75772,7.757669999999999,0.75
420,2016-11-15,7.75679,7.75683,7.75681,7.7567699999999995,7.756810000000001,7.7567900000000005,7.757560000000001,7.75758,7.75757,7.75753,7.757569999999999,7.75755,0.75
421,2016-11-16,7.75675,7.7568399999999995,7.756795,7.75675,7.75685,7.7568,7.757280000000001,7.7573,7.75729,7.757289999999999,7.75731,7.7573,0.75
422,2016-11-17,7.75708,7.75713,7.757105,7.75707,7.75712,7.757095,7.757110000000001,7.75719,7.75715,7.7571,7.75719,7.7571449999999995,0.75
423,2016-11-18,7.75723,7.7572600000000005,7.757245,7.7572399999999995,7.7573,7.75727,7.757210000000001,7.7573,7.757255000000001,7.757210000000001,7.7573,7.757255000000001,0.75
424,2016-11-21,7.756810000000001,7.756889999999999,7.75685,7.756810000000001,7.756889999999999,7.75685,7.75655,7.756639999999999,7.756594999999999,7.756539999999999,7.75662,7.75658,0.75
425,2016-11-22,7.755539999999999,7.7556199999999995,7.755579999999999,7.755539999999999,7.7556199999999995,7.755579999999999,7.75565,7.7556899999999995,7.75567,7.75563,7.7557,7.7556650000000005,0.75
426,2016-11-23,7.75563,7.7556899999999995,7.75566,7.7556,7.75565,7.755625,7.756460000000001,7.756489999999999,7.756475,7.756460000000001,7.756489999999999,7.756475,0.75
427,2016-11-24,7.756130000000001,7.75621,7.756170000000001,7.75612,7.75621,7.756165,7.7567,7.756760000000001,7.756730000000001,7.7567,7.756760000000001,7.756730000000001,0.75
428,2016-11-25,7.756130000000001,7.75617,7.75615,7.75623,7.75625,7.75624,7.756010000000001,7.7560199999999995,7.756015,7.756010000000001,7.75603,7.75602,0.75
429,2016-11-28,7.7561100000000005,7.75615,7.756130000000001,7.75608,7.756130000000001,7.756105,7.75622,7.75627,7.756245,7.75622,7.75626,7.75624,0.75
430,2016-11-29,7.7558300000000004,7.75587,7.755850000000001,7.755839999999999,7.75586,7.75585,7.755889999999999,7.75593,7.75591,7.75588,7.75592,7.7559000000000005,0.75
431,2016-11-30,7.755660000000001,7.755719999999999,7.7556899999999995,7.7557,7.75575,7.755725,7.75645,7.756469999999999,7.75646,7.75645,7.756469999999999,7.75646,0.75
432,2016-12-01,7.755839999999999,7.7559,7.75587,7.7558,7.75585,7.755825,7.7559,7.75598,7.75594,7.7559,7.75598,7.75594,1.0
433,2016-12-02,7.755269999999999,7.755310000000001,7.7552900000000005,7.7553,7.755319999999999,7.75531,7.755719999999999,7.755789999999999,7.755754999999999,7.755730000000001,7.755789999999999,7.75576,1.0
434,2016-12-05,7.755839999999999,7.75586,7.75585,7.7558300000000004,7.75587,7.755850000000001,7.75537,7.75541,7.75539,7.75537,7.75541,7.75539,1.0
435,2016-12-06,7.75535,7.755380000000001,7.755365,7.755330000000001,7.75537,7.75535,7.75599,7.756,7.755995,7.75599,7.7560199999999995,7.756005,1.0
436,2016-12-07,7.75575,7.75576,7.755755000000001,7.755719999999999,7.755730000000001,7.755725,7.756530000000001,7.7565800000000005,7.7565550000000005,7.7565100000000005,7.75657,7.75654,1.0
437,2016-12-08,7.75639,7.75643,7.75641,7.7565,7.756530000000001,7.756515,7.756589999999999,7.75662,7.7566049999999995,7.756589999999999,7.75661,7.7566,1.0
438,2016-12-09,7.75635,7.7564,7.756375,7.75635,7.75643,7.75639,7.7594,7.759460000000001,7.75943,7.7595,7.75957,7.759535,1.0
439,2016-12-12,7.7593,7.75933,7.759315,7.75927,7.759289999999999,7.7592799999999995,7.75829,7.758310000000001,7.7583,7.758260000000001,7.7583,7.758280000000001,1.0
440,2016-12-13,7.7587600000000005,7.7588,7.75878,7.758719999999999,7.7588,7.75876,7.75692,7.757000000000001,7.75696,7.75692,7.757000000000001,7.75696,1.0
441,2016-12-14,7.75735,7.75741,7.7573799999999995,7.75735,7.757389999999999,7.75737,7.7561100000000005,7.756139999999999,7.756125,7.75612,7.75617,7.756145,1.0
442,2016-12-15,7.758039999999999,7.7581,7.75807,7.758039999999999,7.7581,7.75807,7.76007,7.76013,7.7600999999999996,7.760039999999999,7.76008,7.760059999999999,1.0
443,2016-12-16,7.76076,7.76082,7.76079,7.76081,7.76085,7.76083,7.765160000000001,7.765210000000001,7.765185000000001,7.765389999999999,7.76547,7.765429999999999,1.0
444,2016-12-19,7.764130000000001,7.7642,7.764165,7.764139999999999,7.76421,7.764175,7.76693,7.76697,7.76695,7.76698,7.76705,7.767015000000001,1.0
445,2016-12-20,7.76715,7.7672300000000005,7.76719,7.7671399999999995,7.76722,7.76718,7.7663199999999994,7.7664100000000005,7.766365,7.76634,7.76642,7.76638,1.0
446,2016-12-21,7.76541,7.76547,7.76544,7.7654,7.76547,7.765435,7.760910000000001,7.761019999999999,7.760965000000001,7.76093,7.7610399999999995,7.760985,1.0
447,2016-12-22,7.7621899999999995,7.76226,7.762225,7.76225,7.76233,7.76229,7.76255,7.7626100000000005,7.76258,7.7629,7.7629600000000005,7.762930000000001,1.0
448,2016-12-23,7.761710000000001,7.761760000000001,7.761735000000001,7.7617,7.761760000000001,7.76173,7.76076,7.760860000000001,7.760810000000001,7.76075,7.76085,7.7608,1.0
449,2016-12-27,7.76008,7.7602,7.76014,7.760089999999999,7.7602,7.760145,7.75895,7.758960000000001,7.758955,7.7589,7.758960000000001,7.75893,1.0
450,2016-12-28,7.7596,7.75966,7.75963,7.7596,7.75966,7.75963,7.75845,7.7584800000000005,7.758465,7.7584100000000005,7.75846,7.758435,1.0
451,2016-12-29,7.75758,7.757630000000001,7.757605,7.75754,7.757610000000001,7.757575,7.75604,7.7561100000000005,7.756075,7.75604,7.7561100000000005,7.756075,1.0
452,2016-12-30,7.7553,7.75535,7.755325,7.7553,7.75535,7.755325,7.7548,7.754860000000001,7.75483,7.754810000000001,7.754860000000001,7.754835000000001,1.0
453,2017-01-03,7.75718,7.757210000000001,7.757195,7.75713,7.7571699999999995,7.757149999999999,7.756489999999999,7.756530000000001,7.7565100000000005,7.756480000000001,7.7565,7.75649,1.0
454,2017-01-04,7.756060000000001,7.7560899999999995,7.756075,7.756069999999999,7.7560899999999995,7.756079999999999,7.75524,7.755330000000001,7.755285000000001,7.75523,7.7553,7.755265,1.0
455,2017-01-05,7.75484,7.7548699999999995,7.754854999999999,7.75484,7.7548699999999995,7.754854999999999,7.7542100000000005,7.7542800000000005,7.754245000000001,7.7542100000000005,7.75427,7.75424,1.0
456,2017-01-06,7.7546800000000005,7.754739999999999,7.754709999999999,7.75467,7.754739999999999,7.7547049999999995,7.754739999999999,7.75477,7.754754999999999,7.754739999999999,7.75477,7.754754999999999,1.0
457,2017-01-09,7.755310000000001,7.755389999999999,7.75535,7.755319999999999,7.755389999999999,7.755355,7.75577,7.75582,7.755795,7.75577,7.75581,7.75579,1.0
458,2017-01-10,7.75575,7.755789999999999,7.75577,7.755739999999999,7.75577,7.755755,7.7553,7.75535,7.755325,7.7553,7.75535,7.755325,1.0
459,2017-01-11,7.754739999999999,7.7548,7.75477,7.754739999999999,7.75479,7.754764999999999,7.755089999999999,7.755139999999999,7.755114999999999,7.755089999999999,7.755139999999999,7.755114999999999,1.0
460,2017-01-12,7.75471,7.75478,7.754745,7.754580000000001,7.75462,7.7546,7.7544,7.75444,7.75442,7.754410000000001,7.75444,7.754425,1.0
461,2017-01-13,7.75508,7.75512,7.7551000000000005,7.75502,7.75506,7.75504,7.75505,7.75511,7.7550799999999995,7.754989999999999,7.7550300000000005,7.75501,1.0
462,2017-01-16,7.75524,7.75528,7.75526,7.75524,7.75528,7.75526,7.75505,7.75513,7.75509,7.75508,7.75515,7.755115,1.0
463,2017-01-17,7.75545,7.75548,7.755465,7.75553,7.75557,7.7555499999999995,7.755380000000001,7.755439999999999,7.7554099999999995,7.755380000000001,7.755439999999999,7.7554099999999995,1.0
464,2017-01-18,7.75552,7.75559,7.755554999999999,7.755539999999999,7.7556,7.75557,7.75661,7.756660000000001,7.756635000000001,7.75661,7.756660000000001,7.756635000000001,1.0
465,2017-01-19,7.7564,7.7565,7.75645,7.75645,7.7565100000000005,7.75648,7.75798,7.758039999999999,7.75801,7.75788,7.757910000000001,7.757895,1.0
466,2017-01-20,7.75771,7.75775,7.7577300000000005,7.757619999999999,7.75771,7.757664999999999,7.75863,7.75869,7.75866,7.75863,7.75869,7.75866,1.0
467,2017-01-23,7.757910000000001,7.757969999999999,7.75794,7.757960000000001,7.757999999999999,7.75798,7.75697,7.75698,7.756975000000001,7.75696,7.75698,7.756970000000001,1.0
468,2017-01-24,7.7568,7.756869999999999,7.756835,7.7568,7.756869999999999,7.756835,7.75747,7.75755,7.75751,7.75747,7.75755,7.75751,1.0
469,2017-01-25,7.75705,7.75708,7.757065,7.757000000000001,7.75708,7.75704,7.75738,7.7574,7.75739,7.75737,7.7574,7.757384999999999,1.0
470,2017-01-26,7.75753,7.75758,7.757555,7.75745,7.7575199999999995,7.757485,7.75775,7.75782,7.757785,7.75775,7.75782,7.757785,1.0
471,2017-01-27,7.757969999999999,7.75806,7.758015,7.7579899999999995,7.7580100000000005,7.758,7.75927,7.759360000000001,7.759315000000001,7.75927,7.759360000000001,7.759315000000001,1.0
472,2017-01-30,7.758560000000001,7.7586699999999995,7.758615000000001,7.758560000000001,7.7586699999999995,7.758615000000001,7.75862,7.758710000000001,7.758665000000001,7.75862,7.758710000000001,7.758665000000001,1.0
473,2017-01-31,7.758189999999999,7.7583,7.758245,7.75817,7.758310000000001,7.758240000000001,7.7576600000000004,7.757739999999999,7.7577,7.757680000000001,7.757739999999999,7.757709999999999,1.0
474,2017-02-01,7.75811,7.75816,7.758135,7.75811,7.75816,7.758135,7.75925,7.759289999999999,7.759269999999999,7.75925,7.75931,7.75928,1.0
475,2017-02-02,7.75926,7.75935,7.759305,7.75931,7.75938,7.759345,7.75927,7.75931,7.75929,7.75927,7.75932,7.759295,1.0
476,2017-02-03,7.75939,7.759460000000001,7.759425,7.75939,7.759460000000001,7.759425,7.759119999999999,7.7591600000000005,7.75914,7.75913,7.7591600000000005,7.759145,1.0
477,2017-02-06,7.758489999999999,7.758539999999999,7.758514999999999,7.75851,7.75855,7.75853,7.75816,7.75823,7.758195000000001,7.75816,7.75823,7.758195000000001,1.0
478,2017-02-07,7.757210000000001,7.7572600000000005,7.7572350000000005,7.75723,7.757280000000001,7.757255000000001,7.7585,7.75853,7.758515,7.758489999999999,7.75852,7.7585049999999995,1.0
479,2017-02-08,7.758360000000001,7.7584,7.758380000000001,7.75835,7.7584,7.758375,7.75922,7.759239999999999,7.75923,7.75921,7.7592300000000005,7.759220000000001,1.0
480,2017-02-09,7.75897,7.75903,7.759,7.758960000000001,7.7589999999999995,7.75898,7.75807,7.75816,7.758115,7.75805,7.7581,7.758075,1.0
481,2017-02-10,7.75813,7.75816,7.758145000000001,7.75812,7.75816,7.75814,7.7594199999999995,7.7594899999999996,7.759454999999999,7.7594199999999995,7.75948,7.759449999999999,1.0
482,2017-02-13,7.75825,7.75828,7.758265,7.75825,7.75828,7.758265,7.75913,7.7591399999999995,7.759135,7.75913,7.7591399999999995,7.759135,1.0
483,2017-02-14,7.75943,7.75945,7.75944,7.75945,7.759460000000001,7.759455000000001,7.75875,7.7587600000000005,7.758755000000001,7.758660000000001,7.7587,7.75868,1.0
484,2017-02-15,7.7592,7.75926,7.7592300000000005,7.759239999999999,7.75928,7.759259999999999,7.7617,7.761769999999999,7.761735,7.7617,7.761769999999999,7.761735,1.0
485,2017-02-16,7.761489999999999,7.761539999999999,7.761514999999999,7.761489999999999,7.761539999999999,7.761514999999999,7.760660000000001,7.760669999999999,7.7606649999999995,7.7606399999999995,7.760669999999999,7.760655,1.0
486,2017-02-17,7.75973,7.75979,7.75976,7.75972,7.75978,7.75975,7.76152,7.76157,7.761545,7.761539999999999,7.76158,7.761559999999999,1.0
487,2017-02-20,7.76105,7.76107,7.7610600000000005,7.76105,7.76107,7.7610600000000005,7.76105,7.76107,7.7610600000000005,7.76105,7.76107,7.7610600000000005,1.0
488,2017-02-21,7.76135,7.761369999999999,7.76136,7.76135,7.761369999999999,7.76136,7.76138,7.761419999999999,7.7614,7.76138,7.761410000000001,7.761395,1.0
489,2017-02-22,7.761089999999999,7.76115,7.76112,7.761089999999999,7.761139999999999,7.761114999999999,7.76054,7.76059,7.760565,7.7603,7.76037,7.7603349999999995,1.0
490,2017-02-23,7.760439999999999,7.76048,7.76046,7.76043,7.76047,7.7604500000000005,7.758710000000001,7.7587600000000005,7.758735000000001,7.758710000000001,7.758780000000001,7.758745000000001,1.0
491,2017-02-24,7.75974,7.75975,7.759745000000001,7.759869999999999,7.759930000000001,7.7599,7.7614399999999995,7.76145,7.761445,7.7614399999999995,7.76145,7.761445,1.0
492,2017-02-27,7.760960000000001,7.76103,7.760995,7.7609699999999995,7.76103,7.760999999999999,7.76076,7.7608,7.7607800000000005,7.760789999999999,7.76081,7.7608,1.0
493,2017-02-28,7.761360000000001,7.761419999999999,7.7613900000000005,7.761360000000001,7.761419999999999,7.7613900000000005,7.76173,7.76174,7.761735,7.7617,7.76175,7.761725,1.0
494,2017-03-01,7.762160000000001,7.762230000000001,7.762195,7.76214,7.7622100000000005,7.762175,7.763319999999999,7.76335,7.763335,7.76328,7.763319999999999,7.763299999999999,1.25
495,2017-03-02,7.76302,7.76306,7.76304,7.76302,7.763039999999999,7.76303,7.7629,7.76293,7.762915,7.7629,7.7629399999999995,7.762919999999999,1.25
496,2017-03-03,7.76245,7.76249,7.76247,7.7625,7.7625399999999996,7.76252,7.764130000000001,7.764189999999999,7.76416,7.764139999999999,7.764189999999999,7.764164999999999,1.25
497,2017-03-06,7.7638,7.76385,7.763825,7.7638,7.763839999999999,7.763819999999999,7.763539999999999,7.76355,7.763545,7.763539999999999,7.76355,7.763545,1.25
498,2017-03-07,7.7638,7.7638300000000005,7.763815,7.76375,7.763789999999999,7.763769999999999,7.76473,7.7647699999999995,7.764749999999999,7.76473,7.7647699999999995,7.764749999999999,1.25
499,2017-03-08,7.76543,7.76547,7.7654499999999995,7.76545,7.7655,7.765475,7.767060000000001,7.76715,7.767105000000001,7.7671,7.7671600000000005,7.76713,1.25
500,2017-03-09,7.76708,7.767119999999999,7.767099999999999,7.76709,7.7671600000000005,7.767125,7.767,7.76703,7.767015000000001,7.767,7.76703,7.767015000000001,1.25
501,2017-03-10,7.7655899999999995,7.7656600000000005,7.765625,7.765610000000001,7.76567,7.76564,7.7656600000000005,7.76572,7.76569,7.7656600000000005,7.76571,7.765685,1.25
502,2017-03-13,7.76443,7.76452,7.764475,7.76443,7.76452,7.764475,7.76547,7.765510000000001,7.76549,7.76547,7.765510000000001,7.76549,1.25
503,2017-03-14,7.765810000000001,7.7659,7.765855,7.76585,7.7659199999999995,7.765885,7.76945,7.769489999999999,7.76947,7.76947,7.7695,7.7694849999999995,1.25
504,2017-03-15,7.768839999999999,7.768910000000001,7.7688749999999995,7.768689999999999,7.76876,7.768725,7.76933,7.769419999999999,7.769375,7.76935,7.7694399999999995,7.769394999999999,1.25
505,2017-03-16,7.7658,7.76587,7.765834999999999,7.7658,7.76589,7.765845,7.764660000000001,7.76475,7.764705000000001,7.764660000000001,7.76475,7.764705000000001,1.25
506,2017-03-17,7.7615300000000005,7.76165,7.76159,7.7615300000000005,7.761639999999999,7.761585,7.7622,7.76226,7.762230000000001,7.762239999999999,7.762289999999999,7.762264999999999,1.25
507,2017-03-20,7.7632699999999994,7.763319999999999,7.763294999999999,7.763210000000001,7.76324,7.763225,7.765789999999999,7.76584,7.765815,7.76578,7.76582,7.7658000000000005,1.25
508,2017-03-21,7.766430000000001,7.7665,7.766465,7.76642,7.76647,7.766445,7.76519,7.765210000000001,7.7652,7.765280000000001,7.7653,7.76529,1.25
509,2017-03-22,7.7659899999999995,7.76602,7.766005,7.765910000000001,7.76598,7.765945,7.76785,7.7679100000000005,7.76788,7.76778,7.76785,7.767815000000001,1.25
510,2017-03-23,7.766789999999999,7.76686,7.766825,7.766789999999999,7.766839999999999,7.766814999999999,7.767860000000001,7.76795,7.767905000000001,7.7678899999999995,7.76797,7.76793,1.25
511,2017-03-24,7.7671399999999995,7.76722,7.76718,7.7671399999999995,7.7672300000000005,7.767185,7.767930000000001,7.767989999999999,7.76796,7.767930000000001,7.767989999999999,7.76796,1.25
512,2017-03-27,7.767060000000001,7.767110000000001,7.767085000000001,7.76703,7.76708,7.767055,7.767469999999999,7.7675,7.767485,7.76748,7.7675,7.7674900000000004,1.25
513,2017-03-28,7.767739999999999,7.767810000000001,7.767775,7.767860000000001,7.767930000000001,7.767895000000001,7.7676,7.76766,7.7676300000000005,7.7676,7.76766,7.7676300000000005,1.25
514,2017-03-29,7.7676300000000005,7.767689999999999,7.767659999999999,7.76762,7.76767,7.767645,7.769239999999999,7.769310000000001,7.769275,7.769239999999999,7.76932,7.769279999999999,1.25
515,2017-03-30,7.769430000000001,7.7694600000000005,7.769445000000001,7.769610000000001,7.76965,7.769630000000001,7.77113,7.771139999999999,7.771134999999999,7.77112,7.771139999999999,7.771129999999999,1.25
516,2017-03-31,7.77159,7.77164,7.771615,7.771560000000001,7.7716199999999995,7.77159,7.7701899999999995,7.77025,7.77022,7.7701899999999995,7.77025,7.77022,1.25
517,2017-04-03,7.77102,7.77117,7.771095,7.77105,7.77118,7.771115,7.77204,7.7720899999999995,7.772065,7.772060000000001,7.772069999999999,7.772065,1.25
518,2017-04-04,7.771660000000001,7.771789999999999,7.771725,7.771669999999999,7.771789999999999,7.77173,7.770569999999999,7.770589999999999,7.770579999999999,7.770569999999999,7.770589999999999,7.770579999999999,1.25
519,2017-04-05,7.77054,7.770589999999999,7.7705649999999995,7.77053,7.770589999999999,7.77056,7.76883,7.768839999999999,7.768834999999999,7.768860000000001,7.76887,7.768865,1.25
520,2017-04-06,7.7691300000000005,7.7692,7.769165,7.7691,7.76912,7.7691099999999995,7.7697199999999995,7.76973,7.769724999999999,7.7697199999999995,7.76974,7.769729999999999,1.25
521,2017-04-07,7.7701899999999995,7.77026,7.770225,7.770110000000001,7.77015,7.77013,7.769660000000001,7.76968,7.7696700000000005,7.769660000000001,7.76968,7.7696700000000005,1.25
522,2017-04-10,7.769189999999999,7.769260000000001,7.7692250000000005,7.76917,7.769260000000001,7.769215000000001,7.77,7.77005,7.770025,7.76995,7.76998,7.769965,1.25
523,2017-04-11,7.771139999999999,7.7712,7.77117,7.77115,7.771210000000001,7.77118,7.77118,7.77124,7.77121,7.77122,7.7712699999999995,7.7712449999999995,1.25
524,2017-04-12,7.77066,7.770689999999999,7.770675,7.7706800000000005,7.77071,7.770695,7.77193,7.77197,7.77195,7.771910000000001,7.77195,7.771930000000001,1.25
