,date,avg_bid_non_us_before,avg_ask_non_us_before,avg_non_us_before,avg_bid_non_us_at,avg_ask_non_us_at,avg_non_us_at,avg_bid_us_before,avg_ask_us_before,avg_us_before,avg_bid_us_at,avg_ask_us_at,avg_us_at,ir
14,2015-04-23,119.95,119.95200000000001,119.95100000000001,119.96600000000001,119.969,119.9675,120.024,120.02600000000001,120.025,120.025,120.027,120.02600000000001,
15,2015-04-24,119.57,119.573,119.57149999999999,119.584,119.587,119.5855,119.14,119.141,119.1405,119.149,119.15,119.1495,
16,2015-04-27,118.928,118.929,118.9285,118.925,118.927,118.926,119.339,119.34100000000001,119.34,119.322,119.324,119.32300000000001,
17,2015-04-28,119.132,119.135,119.1335,119.13600000000001,119.139,119.1375,119.083,119.084,119.0835,119.09700000000001,119.09899999999999,119.098,
18,2015-04-29,118.834,118.837,118.8355,118.834,118.836,118.83500000000001,119.113,119.115,119.114,119.094,119.096,119.095,
19,2015-04-30,118.984,118.986,118.985,118.984,118.988,118.98599999999999,119.559,119.561,119.56,119.573,119.575,119.574,
20,2015-05-01,119.473,119.477,119.475,119.50200000000001,119.506,119.504,119.954,119.956,119.955,119.958,119.961,119.95949999999999,
21,2015-05-04,120.14399999999999,120.147,120.1455,120.131,120.134,120.1325,120.134,120.137,120.13550000000001,120.137,120.139,120.138,
22,2015-05-05,120.10700000000001,120.111,120.10900000000001,120.11200000000001,120.11399999999999,120.113,120.21700000000001,120.21799999999999,120.2175,120.193,120.195,120.19399999999999,
23,2015-05-06,119.941,119.945,119.943,119.93700000000001,119.94,119.9385,119.601,119.603,119.602,119.625,119.62700000000001,119.626,
24,2015-05-07,119.40299999999999,119.405,119.404,119.41799999999999,119.42,119.419,119.352,119.354,119.35300000000001,119.353,119.355,119.354,
25,2015-05-08,119.704,119.705,119.7045,119.72399999999999,119.727,119.7255,119.65,119.65299999999999,119.6515,119.65299999999999,119.656,119.6545,
26,2015-05-11,119.79799999999999,119.8,119.79899999999999,119.814,119.81700000000001,119.8155,119.87700000000001,119.87899999999999,119.878,119.86399999999999,119.866,119.865,
27,2015-05-12,120.124,120.12700000000001,120.1255,120.12700000000001,120.12899999999999,120.128,120.098,120.101,120.0995,120.09899999999999,120.101,120.1,
28,2015-05-13,119.845,119.848,119.84649999999999,119.87299999999999,119.876,119.8745,119.257,119.259,119.25800000000001,119.265,119.266,119.2655,
29,2015-05-14,119.182,119.185,119.18350000000001,119.20299999999999,119.205,119.204,118.98700000000001,118.98899999999999,118.988,119.001,119.00299999999999,119.002,
30,2015-05-15,119.20700000000001,119.21,119.2085,119.208,119.211,119.20949999999999,119.69200000000001,119.693,119.6925,119.698,119.7,119.699,
31,2015-05-18,119.353,119.35600000000001,119.3545,119.355,119.35799999999999,119.3565,119.764,119.766,119.765,119.766,119.76700000000001,119.76650000000001,
32,2015-05-19,119.914,119.917,119.91550000000001,119.925,119.927,119.926,120.446,120.447,120.4465,120.446,120.447,120.4465,
33,2015-05-20,120.648,120.65100000000001,120.6495,120.661,120.664,120.6625,121.04299999999999,121.045,121.044,121.035,121.036,121.0355,
34,2015-05-21,121.212,121.214,121.213,121.2,121.20299999999999,121.2015,121.118,121.12,121.119,121.12,121.12299999999999,121.1215,
35,2015-05-22,121.041,121.04299999999999,121.042,121.051,121.054,121.05250000000001,121.48700000000001,121.48899999999999,121.488,121.49,121.492,121.491,
36,2015-05-25,121.56200000000001,121.565,121.5635,121.564,121.56700000000001,121.5655,121.469,121.47200000000001,121.4705,121.465,121.469,121.467,
37,2015-05-26,121.62100000000001,121.624,121.6225,121.66,121.663,121.66149999999999,123.164,123.165,123.1645,123.15899999999999,123.16,123.1595,
38,2015-05-27,122.992,122.995,122.99350000000001,122.999,123.001,123.0,123.61200000000001,123.613,123.61250000000001,123.62200000000001,123.62299999999999,123.6225,
39,2015-05-28,123.73700000000001,123.74,123.7385,123.71,123.714,123.71199999999999,124.24600000000001,124.24799999999999,124.247,124.277,124.279,124.27799999999999,
40,2015-05-29,123.825,123.82799999999999,123.8265,123.803,123.806,123.80449999999999,124.083,124.084,124.0835,124.07,124.072,124.071,
41,2015-06-01,124.215,124.21799999999999,124.2165,124.25,124.25200000000001,124.251,123.95200000000001,123.954,123.953,123.945,123.946,123.9455,
42,2015-06-02,124.86399999999999,124.867,124.8655,124.87299999999999,124.875,124.874,124.397,124.4,124.39850000000001,124.383,124.385,124.384,
43,2015-06-03,124.046,124.04799999999999,124.047,124.06700000000001,124.07,124.0685,124.552,124.554,124.553,124.53200000000001,124.53399999999999,124.533,
44,2015-06-04,124.302,124.306,124.304,124.321,124.325,124.32300000000001,124.48299999999999,124.486,124.4845,124.35700000000001,124.359,124.358,
45,2015-06-05,124.381,124.384,124.3825,124.375,124.37899999999999,124.377,125.781,125.78299999999999,125.782,125.77600000000001,125.77799999999999,125.777,
46,2015-06-08,125.625,125.62899999999999,125.627,125.60600000000001,125.60799999999999,125.607,125.12899999999999,125.131,125.13,125.11,125.11200000000001,125.111,
47,2015-06-09,124.573,124.57700000000001,124.575,124.596,124.59899999999999,124.5975,124.124,124.126,124.125,124.10600000000001,124.10799999999999,124.107,
48,2015-06-10,124.353,124.35700000000001,124.355,124.39,124.395,124.3925,122.704,122.706,122.705,122.76299999999999,122.766,122.7645,
49,2015-06-11,122.87700000000001,122.87899999999999,122.878,122.921,122.925,122.923,123.59200000000001,123.594,123.593,123.604,123.60600000000001,123.605,
50,2015-06-12,123.575,123.579,123.577,123.603,123.60600000000001,123.6045,123.738,123.741,123.73949999999999,123.74600000000001,123.74799999999999,123.747,
51,2015-06-15,123.289,123.29299999999999,123.291,123.34200000000001,123.346,123.34400000000001,123.412,123.414,123.41300000000001,123.387,123.39,123.3885,
52,2015-06-16,123.419,123.42299999999999,123.42099999999999,123.44,123.443,123.44149999999999,123.40899999999999,123.41,123.4095,123.397,123.399,123.398,
53,2015-06-17,123.443,123.448,123.4455,123.456,123.461,123.4585,123.994,123.99600000000001,123.995,124.005,124.008,124.00649999999999,
54,2015-06-18,123.552,123.555,123.55350000000001,123.56,123.564,123.562,122.721,122.72399999999999,122.7225,122.72200000000001,122.725,122.7235,
55,2015-06-19,122.99700000000001,123.0,122.9985,123.03399999999999,123.036,123.035,122.762,122.764,122.763,122.76899999999999,122.772,122.7705,
56,2015-06-22,122.766,122.77,122.768,122.787,122.794,122.79050000000001,123.15100000000001,123.15299999999999,123.152,123.149,123.152,123.1505,
57,2015-06-23,123.399,123.40299999999999,123.401,123.411,123.414,123.4125,124.134,124.13600000000001,124.135,124.12200000000001,124.124,124.123,
58,2015-06-24,123.867,123.87,123.86850000000001,123.876,123.87799999999999,123.877,124.12299999999999,124.125,124.124,124.113,124.116,124.11449999999999,
59,2015-06-25,123.854,123.85799999999999,123.856,123.868,123.87100000000001,123.8695,123.605,123.60700000000001,123.60600000000001,123.605,123.60799999999999,123.6065,
60,2015-06-26,123.598,123.6,123.59899999999999,123.595,123.598,123.59649999999999,123.866,123.867,123.8665,123.88799999999999,123.89,123.889,
61,2015-06-29,122.586,122.59200000000001,122.589,122.507,122.514,122.51050000000001,122.874,122.87700000000001,122.8755,122.865,122.867,122.866,
62,2015-06-30,122.665,122.669,122.667,122.70100000000001,122.705,122.703,122.456,122.459,122.45750000000001,122.414,122.417,122.41550000000001,
63,2015-07-01,122.399,122.42399999999999,122.41149999999999,122.406,122.44,122.423,123.066,123.068,123.06700000000001,123.056,123.05799999999999,123.05699999999999,
64,2015-07-02,123.318,123.321,123.3195,123.314,123.31700000000001,123.3155,123.13799999999999,123.141,123.1395,123.124,123.12700000000001,123.1255,
65,2015-07-03,123.061,123.065,123.063,123.07,123.073,123.07149999999999,122.834,122.836,122.83500000000001,122.83200000000001,122.836,122.834,
66,2015-07-06,122.41799999999999,122.421,122.4195,122.415,122.41799999999999,122.4165,122.605,122.60700000000001,122.60600000000001,122.604,122.60700000000001,122.6055,
67,2015-07-07,122.649,122.65299999999999,122.651,122.663,122.66799999999999,122.6655,122.488,122.491,122.48949999999999,122.493,122.49600000000001,122.4945,
68,2015-07-08,122.51700000000001,122.521,122.519,122.542,122.546,122.54400000000001,121.16,121.162,121.161,121.15899999999999,121.162,121.1605,
69,2015-07-09,120.87700000000001,120.881,120.879,120.891,120.89399999999999,120.8925,121.439,121.44200000000001,121.4405,121.445,121.447,121.446,
70,2015-07-10,121.7,121.704,121.702,121.697,121.70100000000001,121.69900000000001,122.615,122.619,122.61699999999999,122.588,122.59100000000001,122.5895,
71,2015-07-14,123.601,123.605,123.60300000000001,123.59700000000001,123.601,123.599,123.147,123.15,123.14850000000001,123.15799999999999,123.16,123.15899999999999,
72,2015-07-15,123.325,123.329,123.327,123.338,123.34100000000001,123.3395,123.84299999999999,123.846,123.8445,123.833,123.835,123.834,
73,2015-07-16,123.90799999999999,123.913,123.91049999999998,123.90299999999999,123.90700000000001,123.905,124.04,124.04299999999999,124.0415,124.041,124.044,124.04249999999999,
74,2015-07-17,124.162,124.166,124.164,124.167,124.17200000000001,124.1695,124.075,124.07700000000001,124.07600000000001,124.07700000000001,124.07799999999999,124.0775,
75,2015-07-20,124.14299999999999,124.145,124.14399999999999,124.14399999999999,124.146,124.145,124.33,124.334,124.332,124.316,124.319,124.3175,
76,2015-07-21,124.3,124.302,124.301,124.294,124.296,124.295,124.32600000000001,124.329,124.3275,124.338,124.34100000000001,124.3395,
77,2015-07-22,123.867,123.87100000000001,123.869,123.87700000000001,123.882,123.87950000000001,123.932,123.934,123.93299999999999,123.946,123.948,123.947,
78,2015-07-23,124.073,124.07799999999999,124.07549999999999,124.071,124.075,124.07300000000001,124.148,124.15,124.149,124.139,124.141,124.14,
79,2015-07-24,123.884,123.88799999999999,123.886,123.87700000000001,123.88,123.8785,123.866,123.868,123.86699999999999,123.87299999999999,123.875,123.874,
80,2015-07-27,123.765,123.76799999999999,123.7665,123.758,123.762,123.75999999999999,123.061,123.064,123.0625,123.052,123.054,123.053,
81,2015-07-28,123.26299999999999,123.26700000000001,123.265,123.281,123.286,123.2835,123.664,123.666,123.66499999999999,123.65799999999999,123.661,123.6595,
82,2015-07-29,123.57799999999999,123.583,123.5805,123.596,123.6,123.598,123.704,123.706,123.705,123.699,123.70100000000001,123.7,
83,2015-07-30,123.943,123.947,123.945,123.96,123.963,123.9615,124.435,124.43799999999999,124.4365,124.45299999999999,124.456,124.4545,
84,2015-07-31,124.072,124.07600000000001,124.07400000000001,124.07,124.074,124.072,123.601,123.604,123.60249999999999,123.555,123.55799999999999,123.5565,
85,2015-08-03,124.052,124.055,124.05350000000001,124.05799999999999,124.061,124.0595,124.141,124.14299999999999,124.142,124.126,124.12799999999999,124.127,
86,2015-08-04,123.93799999999999,123.943,123.94049999999999,123.946,123.95100000000001,123.9485,123.98700000000001,123.98899999999999,123.988,123.991,123.994,123.9925,
87,2015-08-05,124.289,124.29299999999999,124.291,124.30799999999999,124.311,124.3095,124.37899999999999,124.381,124.38,124.375,124.37700000000001,124.376,
88,2015-08-06,124.765,124.76899999999999,124.767,124.794,124.79799999999999,124.79599999999999,124.846,124.848,124.84700000000001,124.84100000000001,124.84299999999999,124.842,
89,2015-08-07,124.74700000000001,124.751,124.74900000000001,124.75299999999999,124.756,124.7545,124.831,124.833,124.832,124.831,124.833,124.832,
90,2015-08-10,124.324,124.32799999999999,124.326,124.34899999999999,124.353,124.351,124.669,124.671,124.67,124.665,124.66799999999999,124.6665,
91,2015-08-11,124.634,124.639,124.6365,124.625,124.62899999999999,124.627,124.818,124.82,124.81899999999999,124.79899999999999,124.801,124.8,
92,2015-08-12,125.084,125.088,125.086,125.09100000000001,125.095,125.093,124.164,124.166,124.16499999999999,124.14,124.14299999999999,124.1415,
93,2015-08-13,124.29700000000001,124.3,124.2985,124.29700000000001,124.3,124.2985,124.476,124.478,124.477,124.464,124.46600000000001,124.465,
94,2015-08-14,124.38,124.384,124.382,124.397,124.4,124.39850000000001,124.355,124.35799999999999,124.3565,124.355,124.35799999999999,124.3565,
95,2015-08-17,124.352,124.35799999999999,124.35499999999999,124.37100000000001,124.376,124.3735,124.27799999999999,124.28,124.279,124.264,124.266,124.265,
96,2015-08-18,124.43700000000001,124.44,124.4385,124.434,124.43700000000001,124.4355,124.439,124.44200000000001,124.4405,124.425,124.428,124.4265,
97,2015-08-19,124.381,124.385,124.38300000000001,124.399,124.402,124.4005,124.43799999999999,124.441,124.4395,124.43,124.432,124.43100000000001,
98,2015-08-20,123.917,123.92,123.9185,123.928,123.931,123.92949999999999,123.868,123.87,123.869,123.84299999999999,123.846,123.8445,
99,2015-08-21,123.435,123.439,123.437,123.46600000000001,123.469,123.4675,122.456,122.459,122.45750000000001,122.441,122.443,122.44200000000001,
100,2015-08-24,121.73200000000001,121.734,121.733,121.736,121.742,121.739,117.23899999999999,117.249,117.244,117.307,117.31700000000001,117.31200000000001,
101,2015-08-25,118.887,118.891,118.88900000000001,118.84,118.845,118.8425,119.64299999999999,119.645,119.64399999999999,119.632,119.634,119.63300000000001,
102,2015-08-26,118.54799999999999,118.554,118.55099999999999,118.682,118.68700000000001,118.68450000000001,119.75399999999999,119.756,119.755,119.8,119.802,119.801,
103,2015-08-27,120.059,120.06299999999999,120.06099999999999,120.02,120.025,120.02250000000001,120.595,120.598,120.59649999999999,120.60600000000001,120.609,120.6075,
104,2015-08-28,121.02,121.024,121.02199999999999,121.00299999999999,121.008,121.00549999999998,120.848,120.851,120.8495,120.86399999999999,120.866,120.865,
105,2015-08-31,121.31,121.315,121.3125,121.279,121.28399999999999,121.2815,121.2,121.20299999999999,121.2015,121.17200000000001,121.176,121.174,
106,2015-09-01,121.10700000000001,121.11,121.1085,121.12299999999999,121.12700000000001,121.125,119.92399999999999,119.927,119.9255,119.973,119.976,119.9745,
107,2015-09-02,119.72,119.725,119.7225,119.772,119.777,119.7745,120.257,120.259,120.25800000000001,120.221,120.22399999999999,120.2225,
108,2015-09-03,120.602,120.60700000000001,120.6045,120.62700000000001,120.63,120.6285,119.73700000000001,119.741,119.739,119.758,119.76100000000001,119.7595,
109,2015-09-04,120.088,120.09100000000001,120.0895,120.102,120.10600000000001,120.10400000000001,119.177,119.179,119.178,119.175,119.177,119.176,
110,2015-09-07,119.16,119.164,119.162,119.155,119.15899999999999,119.157,119.354,119.35799999999999,119.356,119.35700000000001,119.36,119.3585,
111,2015-09-08,119.45299999999999,119.458,119.4555,119.45700000000001,119.461,119.459,119.95299999999999,119.956,119.9545,119.941,119.944,119.9425,
112,2015-09-09,120.089,120.09299999999999,120.091,120.088,120.09200000000001,120.09,121.11,121.11200000000001,121.111,121.089,121.09100000000001,121.09,
113,2015-09-10,120.24799999999999,120.25200000000001,120.25,120.255,120.26,120.2575,120.82,120.823,120.82149999999999,120.821,120.824,120.82249999999999,
114,2015-09-11,120.616,120.62100000000001,120.61850000000001,120.67,120.675,120.6725,120.682,120.685,120.68350000000001,120.678,120.68,120.679,
115,2015-09-14,120.825,120.82799999999999,120.8265,120.786,120.79,120.78800000000001,120.26700000000001,120.27,120.2685,120.225,120.227,120.226,
116,2015-09-15,120.368,120.37,120.369,120.34700000000001,120.351,120.349,119.90799999999999,119.91,119.90899999999999,119.915,119.917,119.916,
117,2015-09-16,120.43,120.43299999999999,120.4315,120.414,120.417,120.41550000000001,120.512,120.515,120.5135,120.516,120.51899999999999,120.5175,
118,2015-09-17,120.544,120.54700000000001,120.5455,120.564,120.56700000000001,120.5655,120.899,120.90100000000001,120.9,120.87299999999999,120.876,120.8745,
119,2015-09-18,120.084,120.088,120.086,120.071,120.075,120.07300000000001,119.36,119.36200000000001,119.361,119.398,119.4,119.399,
120,2015-09-21,120.008,120.014,120.011,120.008,120.01299999999999,120.0105,120.385,120.38799999999999,120.3865,120.40299999999999,120.406,120.4045,
121,2015-09-22,120.505,120.51100000000001,120.50800000000001,120.50399999999999,120.51,120.507,119.85,119.853,119.85149999999999,119.868,119.87,119.869,
122,2015-09-23,120.081,120.085,120.083,120.09100000000001,120.095,120.093,120.213,120.215,120.214,120.219,120.221,120.22,
123,2015-09-24,120.20700000000001,120.212,120.2095,120.223,120.226,120.2245,119.491,119.494,119.4925,119.53299999999999,119.535,119.53399999999999,
124,2015-09-25,120.26100000000001,120.265,120.263,120.272,120.27600000000001,120.274,120.869,120.87200000000001,120.8705,120.84,120.84200000000001,120.84100000000001,
125,2015-09-28,120.385,120.39,120.3875,120.389,120.39399999999999,120.3915,120.209,120.212,120.2105,120.209,120.211,120.21000000000001,
126,2015-09-29,119.838,119.84100000000001,119.8395,119.806,119.81,119.80799999999999,119.81,119.81200000000001,119.811,119.80799999999999,119.811,119.8095,
127,2015-09-30,119.88,119.884,119.882,119.865,119.869,119.86699999999999,120.13799999999999,120.14,120.139,120.124,120.126,120.125,
128,2015-10-01,119.865,119.869,119.86699999999999,119.89,119.89399999999999,119.892,119.82,119.822,119.821,119.845,119.84700000000001,119.846,
129,2015-10-02,119.818,119.822,119.82,119.824,119.82700000000001,119.8255,119.084,119.086,119.08500000000001,119.10600000000001,119.10799999999999,119.107,
130,2015-10-05,120.029,120.03200000000001,120.0305,120.027,120.03,120.02850000000001,120.21,120.212,120.211,120.213,120.215,120.214,
131,2015-10-06,120.477,120.48,120.4785,120.465,120.47,120.4675,120.385,120.387,120.386,120.384,120.38600000000001,120.385,
132,2015-10-07,120.25399999999999,120.258,120.256,120.25,120.25399999999999,120.252,119.973,119.975,119.97399999999999,119.97200000000001,119.97399999999999,119.973,
133,2015-10-08,119.93,119.934,119.932,119.939,119.94200000000001,119.9405,119.912,119.915,119.9135,119.913,119.915,119.914,
134,2015-10-09,119.932,119.934,119.93299999999999,119.94,119.943,119.94149999999999,120.26700000000001,120.26899999999999,120.268,120.28299999999999,120.285,120.28399999999999,
135,2015-10-12,120.193,120.197,120.195,120.165,120.169,120.167,120.14399999999999,120.146,120.145,120.14299999999999,120.146,120.1445,
136,2015-10-13,120.041,120.045,120.043,120.036,120.039,120.0375,119.691,119.693,119.69200000000001,119.697,119.699,119.69800000000001,
137,2015-10-14,119.738,119.74,119.739,119.755,119.758,119.75649999999999,119.359,119.361,119.36,119.376,119.37799999999999,119.377,
138,2015-10-15,118.84100000000001,118.845,118.843,118.84700000000001,118.851,118.849,118.646,118.649,118.64750000000001,118.62299999999999,118.626,118.6245,
139,2015-10-16,119.056,119.05799999999999,119.05699999999999,119.084,119.087,119.0855,119.084,119.086,119.08500000000001,119.09,119.09200000000001,119.09100000000001,
140,2015-10-19,119.29700000000001,119.3,119.2985,119.27799999999999,119.28200000000001,119.28,119.361,119.363,119.362,119.34700000000001,119.35,119.3485,
141,2015-10-20,119.51,119.512,119.511,119.485,119.488,119.4865,119.751,119.75299999999999,119.752,119.766,119.76899999999999,119.7675,
142,2015-10-21,119.794,119.79700000000001,119.7955,119.803,119.806,119.80449999999999,119.99600000000001,119.99799999999999,119.997,120.001,120.00399999999999,120.0025,
143,2015-10-22,119.854,119.85700000000001,119.8555,119.87,119.87200000000001,119.87100000000001,120.272,120.274,120.273,120.29799999999999,120.3,120.29899999999999,
144,2015-10-23,120.87100000000001,120.874,120.8725,120.89299999999999,120.896,120.8945,120.99,120.993,120.9915,120.99,120.992,120.991,
145,2015-10-26,121.304,121.307,121.3055,121.31299999999999,121.316,121.3145,120.975,120.978,120.97649999999999,120.971,120.97399999999999,120.9725,
146,2015-10-27,120.961,120.965,120.963,120.96600000000001,120.969,120.9675,120.23700000000001,120.24,120.2385,120.24,120.242,120.241,
147,2015-10-28,120.48299999999999,120.486,120.4845,120.495,120.49700000000001,120.49600000000001,120.34200000000001,120.344,120.343,120.355,120.35700000000001,120.35600000000001,
148,2015-10-29,120.884,120.887,120.88550000000001,120.87899999999999,120.882,120.8805,121.103,121.105,121.104,121.086,121.088,121.08699999999999,
149,2015-10-30,121.014,121.016,121.015,121.027,121.03,121.02850000000001,120.536,120.538,120.537,120.539,120.542,120.54050000000001,
150,2015-11-02,120.5,120.50299999999999,120.5015,120.51100000000001,120.515,120.513,120.539,120.541,120.53999999999999,120.536,120.538,120.537,
151,2015-11-03,120.792,120.796,120.79400000000001,120.807,120.81200000000001,120.80950000000001,121.057,121.059,121.05799999999999,121.066,121.068,121.06700000000001,
152,2015-11-04,121.084,121.088,121.086,121.103,121.10600000000001,121.1045,121.43299999999999,121.435,121.434,121.431,121.43299999999999,121.43199999999999,
153,2015-11-05,121.5,121.50299999999999,121.5015,121.53299999999999,121.536,121.5345,121.662,121.664,121.66300000000001,121.68,121.682,121.68100000000001,
154,2015-11-06,121.695,121.699,121.697,121.68,121.68299999999999,121.6815,122.87899999999999,122.882,122.8805,122.913,122.914,122.9135,
155,2015-11-09,123.211,123.214,123.2125,123.221,123.225,123.223,123.546,123.54799999999999,123.547,123.56,123.56200000000001,123.561,
156,2015-11-10,123.042,123.045,123.0435,123.069,123.073,123.071,123.29299999999999,123.295,123.294,123.31700000000001,123.32,123.3185,
157,2015-11-11,123.08200000000001,123.085,123.0835,123.08200000000001,123.085,123.0835,123.009,123.01100000000001,123.01,122.991,122.993,122.99199999999999,
158,2015-11-12,122.751,122.75399999999999,122.7525,122.76799999999999,122.772,122.77,122.935,122.93700000000001,122.936,122.955,122.95700000000001,122.956,
159,2015-11-13,122.59200000000001,122.595,122.5935,122.589,122.59200000000001,122.5905,122.671,122.67299999999999,122.672,122.671,122.67299999999999,122.672,
160,2015-11-16,122.329,122.334,122.3315,122.355,122.35799999999999,122.3565,123.01700000000001,123.01899999999999,123.018,123.01299999999999,123.015,123.014,
161,2015-11-17,123.274,123.27600000000001,123.275,123.265,123.26700000000001,123.266,123.346,123.348,123.34700000000001,123.331,123.333,123.332,
162,2015-11-18,123.443,123.446,123.4445,123.431,123.434,123.4325,123.406,123.40799999999999,123.407,123.40899999999999,123.411,123.41,
163,2015-11-19,123.51899999999999,123.521,123.52,123.515,123.51899999999999,123.517,122.87,122.87200000000001,122.87100000000001,122.89299999999999,122.896,122.8945,
164,2015-11-20,122.906,122.90899999999999,122.9075,122.9,122.90299999999999,122.9015,122.77600000000001,122.77799999999999,122.777,122.772,122.773,122.77250000000001,
165,2015-11-23,122.93,122.93299999999999,122.9315,122.947,122.95100000000001,122.94900000000001,122.969,122.971,122.97,122.964,122.96600000000001,122.965,
166,2015-11-24,122.944,122.947,122.94550000000001,122.947,122.949,122.94800000000001,122.507,122.509,122.50800000000001,122.537,122.539,122.53800000000001,
167,2015-11-25,122.516,122.51799999999999,122.517,122.52600000000001,122.53,122.528,122.811,122.81299999999999,122.812,122.807,122.80799999999999,122.8075,
168,2015-11-26,122.681,122.685,122.68299999999999,122.68299999999999,122.686,122.6845,122.551,122.553,122.55199999999999,122.557,122.559,122.55799999999999,
169,2015-11-27,122.632,122.635,122.6335,122.632,122.635,122.6335,122.743,122.745,122.744,122.74600000000001,122.74799999999999,122.747,
170,2015-11-30,122.83200000000001,122.836,122.834,122.83,122.834,122.832,123.11399999999999,123.115,123.11449999999999,123.13,123.132,123.131,
171,2015-12-01,123.21700000000001,123.22,123.2185,123.21700000000001,123.22,123.2185,123.096,123.098,123.09700000000001,123.095,123.09700000000001,123.096,
172,2015-12-02,122.913,122.915,122.914,122.90899999999999,122.912,122.9105,123.335,123.337,123.336,123.338,123.34,123.339,
173,2015-12-03,123.23899999999999,123.241,123.24,123.245,123.24700000000001,123.24600000000001,123.287,123.289,123.28800000000001,123.279,123.28200000000001,123.2805,
174,2015-12-04,122.65100000000001,122.655,122.653,122.647,122.65100000000001,122.649,123.065,123.066,123.0655,123.074,123.07600000000001,123.075,
175,2015-12-07,123.2,123.20299999999999,123.2015,123.2,123.20200000000001,123.20100000000001,123.43700000000001,123.44,123.4385,123.42,123.42200000000001,123.421,
176,2015-12-08,123.302,123.306,123.304,123.289,123.292,123.29050000000001,122.79,122.792,122.791,122.787,122.788,122.7875,
177,2015-12-09,122.928,122.932,122.93,122.919,122.921,122.92,122.059,122.061,122.06,122.072,122.074,122.07300000000001,
178,2015-12-10,121.682,121.685,121.68350000000001,121.711,121.714,121.7125,121.376,121.37799999999999,121.377,121.368,121.37,121.369,
179,2015-12-11,121.713,121.71600000000001,121.7145,121.704,121.70700000000001,121.7055,121.12,121.12299999999999,121.1215,121.09100000000001,121.09299999999999,121.092,
180,2015-12-14,120.919,120.92399999999999,120.9215,120.866,120.87,120.868,120.77799999999999,120.78,120.779,120.789,120.791,120.78999999999999,
181,2015-12-15,121.10799999999999,121.111,121.1095,121.09700000000001,121.1,121.0985,121.272,121.275,121.27350000000001,121.3,121.302,121.301,
182,2015-12-16,121.677,121.682,121.6795,121.675,121.679,121.67699999999999,121.867,121.869,121.868,121.882,121.885,121.8835,
183,2015-12-17,122.485,122.49,122.4875,122.48200000000001,122.486,122.48400000000001,122.704,122.706,122.705,122.681,122.68299999999999,122.68199999999999,0.0
184,2015-12-18,122.455,122.46,122.4575,122.484,122.488,122.48599999999999,121.73100000000001,121.734,121.7325,121.72399999999999,121.728,121.726,0.0
185,2015-12-21,121.303,121.307,121.305,121.258,121.26299999999999,121.2605,121.26700000000001,121.26899999999999,121.268,121.28200000000001,121.285,121.2835,0.0
186,2015-12-22,121.20700000000001,121.21,121.2085,121.227,121.23,121.2285,120.962,120.965,120.96350000000001,120.95100000000001,120.95299999999999,120.952,0.0
187,2015-12-23,121.029,121.035,121.032,121.03200000000001,121.036,121.034,120.89,120.89299999999999,120.8915,120.88799999999999,120.89200000000001,120.89,0.0
