(Lookback, Entry, Exit, Stop-loss)
Best HPs: (105, 0.8, 0.3, 2.8), Return: 0.5%, Hit Ratio: 61.9%, Max Drawdown: 0.06%
(105, 0.8, 0.3, 2.8): Return: 0.5%, Hit Ratio: 61.9%, Max Drawdown: 0.06%
(105, 0.8, 0.3, 2.9): Return: 0.5%, Hit Ratio: 61.9%, Max Drawdown: 0.06%
(105, 0.8, 0.3, 3.1): Return: 0.5%, Hit Ratio: 61.9%, Max Drawdown: 0.06%
(105, 0.8, 0.3, 3.2): Return: 0.5%, Hit Ratio: 61.9%, Max Drawdown: 0.06%
(105, 0.8, 0.3, 2.8): Return: 0.5%, Hit Ratio: 61.9%, Max Drawdown: 0.06%
(105, 0.8, 0.3, 2.9): Return: 0.5%, Hit Ratio: 61.9%, Max Drawdown: 0.06%
(105, 0.8, 0.3, 3.1): Return: 0.5%, Hit Ratio: 61.9%, Max Drawdown: 0.06%
(105, 0.8, 0.3, 3.2): Return: 0.5%, Hit Ratio: 61.9%, Max Drawdown: 0.06%
(105, 0.8, 0.3, 3.0): Return: 0.49%, Hit Ratio: 61.54%, Max Drawdown: 0.06%
(105, 0.8, 0.3, 3.0): Return: 0.49%, Hit Ratio: 61.54%, Max Drawdown: 0.06%
(100, 0.8, 0.4, 2.8): Return: 0.46%, Hit Ratio: 59.17%, Max Drawdown: 0.08%
(100, 0.8, 0.4, 2.9): Return: 0.46%, Hit Ratio: 59.17%, Max Drawdown: 0.08%
(100, 0.8, 0.4, 3.0): Return: 0.45%, Hit Ratio: 58.82%, Max Drawdown: 0.08%
(100, 0.8, 0.4, 3.1): Return: 0.45%, Hit Ratio: 59.41%, Max Drawdown: 0.08%
(100, 0.8, 0.4, 3.2): Return: 0.45%, Hit Ratio: 59.41%, Max Drawdown: 0.08%
(110, 0.8, 0.3, 2.8): Return: 0.45%, Hit Ratio: 60.24%, Max Drawdown: 0.07%
(110, 0.8, 0.3, 2.9): Return: 0.45%, Hit Ratio: 60.24%, Max Drawdown: 0.07%
(110, 0.8, 0.3, 3.2): Return: 0.45%, Hit Ratio: 60.84%, Max Drawdown: 0.07%
(110, 0.9, 0.3, 2.8): Return: 0.45%, Hit Ratio: 63.09%, Max Drawdown: 0.07%
(110, 0.9, 0.3, 2.9): Return: 0.45%, Hit Ratio: 63.09%, Max Drawdown: 0.07%
(110, 0.9, 0.3, 3.0): Return: 0.45%, Hit Ratio: 62.91%, Max Drawdown: 0.07%
(110, 0.9, 0.3, 3.1): Return: 0.45%, Hit Ratio: 62.91%, Max Drawdown: 0.07%
(110, 0.9, 0.3, 3.2): Return: 0.45%, Hit Ratio: 63.33%, Max Drawdown: 0.07%
(105, 0.8, 0.4, 2.8): Return: 0.44%, Hit Ratio: 59.06%, Max Drawdown: 0.1%
(105, 0.8, 0.4, 2.9): Return: 0.44%, Hit Ratio: 59.06%, Max Drawdown: 0.1%
(105, 0.8, 0.4, 3.0): Return: 0.44%, Hit Ratio: 58.72%, Max Drawdown: 0.1%
(105, 0.8, 0.4, 3.1): Return: 0.44%, Hit Ratio: 59.65%, Max Drawdown: 0.1%
(105, 0.8, 0.4, 3.2): Return: 0.44%, Hit Ratio: 59.65%, Max Drawdown: 0.1%
(100, 0.8, 0.3, 2.8): Return: 0.44%, Hit Ratio: 59.88%, Max Drawdown: 0.08%
(100, 0.8, 0.3, 2.9): Return: 0.44%, Hit Ratio: 59.88%, Max Drawdown: 0.08%
(100, 0.8, 0.3, 3.0): Return: 0.44%, Hit Ratio: 59.52%, Max Drawdown: 0.08%
(100, 0.8, 0.3, 3.1): Return: 0.44%, Hit Ratio: 59.52%, Max Drawdown: 0.08%
(100, 0.8, 0.3, 3.2): Return: 0.44%, Hit Ratio: 59.52%, Max Drawdown: 0.08%
(100, 0.8, 0.5, 2.8): Return: 0.44%, Hit Ratio: 58.82%, Max Drawdown: 0.08%
(100, 0.8, 0.5, 2.9): Return: 0.44%, Hit Ratio: 58.82%, Max Drawdown: 0.08%
(100, 0.8, 0.5, 3.0): Return: 0.44%, Hit Ratio: 58.48%, Max Drawdown: 0.08%
(100, 0.8, 0.5, 3.1): Return: 0.44%, Hit Ratio: 59.06%, Max Drawdown: 0.08%
(100, 0.8, 0.5, 3.2): Return: 0.44%, Hit Ratio: 59.06%, Max Drawdown: 0.08%
(105, 0.8, 0.4, 2.8): Return: 0.44%, Hit Ratio: 59.06%, Max Drawdown: 0.1%
(105, 0.8, 0.4, 2.9): Return: 0.44%, Hit Ratio: 59.06%, Max Drawdown: 0.1%
(105, 0.8, 0.4, 3.0): Return: 0.44%, Hit Ratio: 58.72%, Max Drawdown: 0.1%
(105, 0.8, 0.4, 3.1): Return: 0.44%, Hit Ratio: 59.65%, Max Drawdown: 0.1%
(105, 0.8, 0.4, 3.2): Return: 0.44%, Hit Ratio: 59.65%, Max Drawdown: 0.1%
(110, 0.8, 0.3, 3.0): Return: 0.44%, Hit Ratio: 60.48%, Max Drawdown: 0.07%
(110, 0.8, 0.3, 3.1): Return: 0.44%, Hit Ratio: 60.48%, Max Drawdown: 0.07%
(105, 0.8, 0.5, 2.8): Return: 0.43%, Hit Ratio: 58.14%, Max Drawdown: 0.1%
(105, 0.8, 0.5, 2.9): Return: 0.43%, Hit Ratio: 58.14%, Max Drawdown: 0.1%
(105, 0.8, 0.5, 3.0): Return: 0.43%, Hit Ratio: 57.8%, Max Drawdown: 0.1%
(105, 0.8, 0.5, 3.1): Return: 0.43%, Hit Ratio: 58.38%, Max Drawdown: 0.1%
(105, 0.8, 0.5, 3.2): Return: 0.43%, Hit Ratio: 58.38%, Max Drawdown: 0.1%
(105, 0.8, 0.5, 2.8): Return: 0.43%, Hit Ratio: 58.14%, Max Drawdown: 0.1%
(105, 0.8, 0.5, 2.9): Return: 0.43%, Hit Ratio: 58.14%, Max Drawdown: 0.1%
(105, 0.8, 0.5, 3.0): Return: 0.43%, Hit Ratio: 57.8%, Max Drawdown: 0.1%
(105, 0.8, 0.5, 3.1): Return: 0.43%, Hit Ratio: 58.38%, Max Drawdown: 0.1%
(105, 0.8, 0.5, 3.2): Return: 0.43%, Hit Ratio: 58.38%, Max Drawdown: 0.1%
(110, 0.9, 0.4, 2.8): Return: 0.43%, Hit Ratio: 61.33%, Max Drawdown: 0.07%
(110, 0.9, 0.4, 2.9): Return: 0.43%, Hit Ratio: 61.33%, Max Drawdown: 0.07%
(110, 0.9, 0.4, 3.0): Return: 0.43%, Hit Ratio: 61.18%, Max Drawdown: 0.07%
(110, 0.9, 0.4, 3.1): Return: 0.43%, Hit Ratio: 61.18%, Max Drawdown: 0.07%
(110, 0.9, 0.4, 3.2): Return: 0.43%, Hit Ratio: 61.59%, Max Drawdown: 0.07%
(105, 0.9, 0.3, 2.8): Return: 0.42%, Hit Ratio: 62.34%, Max Drawdown: 0.08%
(105, 0.9, 0.3, 2.9): Return: 0.42%, Hit Ratio: 62.34%, Max Drawdown: 0.08%
(105, 0.9, 0.3, 3.0): Return: 0.42%, Hit Ratio: 61.94%, Max Drawdown: 0.08%
(105, 0.9, 0.3, 3.1): Return: 0.42%, Hit Ratio: 62.58%, Max Drawdown: 0.08%
(105, 0.9, 0.3, 3.2): Return: 0.42%, Hit Ratio: 62.58%, Max Drawdown: 0.08%
(105, 0.9, 0.3, 2.8): Return: 0.42%, Hit Ratio: 62.34%, Max Drawdown: 0.08%
(105, 0.9, 0.3, 2.9): Return: 0.42%, Hit Ratio: 62.34%, Max Drawdown: 0.08%
(105, 0.9, 0.3, 3.0): Return: 0.42%, Hit Ratio: 61.94%, Max Drawdown: 0.08%
(105, 0.9, 0.3, 3.1): Return: 0.42%, Hit Ratio: 62.58%, Max Drawdown: 0.08%
(105, 0.9, 0.3, 3.2): Return: 0.42%, Hit Ratio: 62.58%, Max Drawdown: 0.08%
(110, 0.8, 0.4, 2.8): Return: 0.42%, Hit Ratio: 58.33%, Max Drawdown: 0.07%
(110, 0.8, 0.4, 2.9): Return: 0.42%, Hit Ratio: 58.33%, Max Drawdown: 0.07%
(110, 0.8, 0.4, 3.0): Return: 0.42%, Hit Ratio: 58.58%, Max Drawdown: 0.07%
(110, 0.8, 0.4, 3.1): Return: 0.42%, Hit Ratio: 58.58%, Max Drawdown: 0.07%
(110, 0.8, 0.4, 3.2): Return: 0.42%, Hit Ratio: 58.93%, Max Drawdown: 0.07%
(110, 0.8, 0.5, 2.8): Return: 0.42%, Hit Ratio: 56.8%, Max Drawdown: 0.07%
(110, 0.8, 0.5, 2.9): Return: 0.42%, Hit Ratio: 56.8%, Max Drawdown: 0.07%
(90, 0.8, 0.4, 2.8): Return: 0.41%, Hit Ratio: 57.47%, Max Drawdown: 0.08%
(90, 0.8, 0.4, 2.9): Return: 0.41%, Hit Ratio: 57.47%, Max Drawdown: 0.08%
(90, 0.8, 0.4, 3.0): Return: 0.41%, Hit Ratio: 57.14%, Max Drawdown: 0.08%
(90, 0.8, 0.4, 3.1): Return: 0.41%, Hit Ratio: 57.71%, Max Drawdown: 0.08%
(90, 0.8, 0.4, 3.2): Return: 0.41%, Hit Ratio: 58.05%, Max Drawdown: 0.08%
(105, 0.9, 0.4, 2.8): Return: 0.41%, Hit Ratio: 61.29%, Max Drawdown: 0.08%
(105, 0.9, 0.4, 2.9): Return: 0.41%, Hit Ratio: 61.29%, Max Drawdown: 0.08%
(105, 0.9, 0.4, 3.0): Return: 0.41%, Hit Ratio: 60.9%, Max Drawdown: 0.08%
(105, 0.9, 0.4, 3.1): Return: 0.41%, Hit Ratio: 61.54%, Max Drawdown: 0.08%
(105, 0.9, 0.4, 3.2): Return: 0.41%, Hit Ratio: 61.54%, Max Drawdown: 0.08%
(105, 0.9, 0.4, 2.8): Return: 0.41%, Hit Ratio: 61.29%, Max Drawdown: 0.08%
(105, 0.9, 0.4, 2.9): Return: 0.41%, Hit Ratio: 61.29%, Max Drawdown: 0.08%
(105, 0.9, 0.4, 3.0): Return: 0.41%, Hit Ratio: 60.9%, Max Drawdown: 0.08%
(105, 0.9, 0.4, 3.1): Return: 0.41%, Hit Ratio: 61.54%, Max Drawdown: 0.08%
(105, 0.9, 0.4, 3.2): Return: 0.41%, Hit Ratio: 61.54%, Max Drawdown: 0.08%
(110, 0.8, 0.5, 3.0): Return: 0.41%, Hit Ratio: 57.06%, Max Drawdown: 0.07%
(110, 0.8, 0.5, 3.1): Return: 0.41%, Hit Ratio: 57.06%, Max Drawdown: 0.07%
(110, 0.8, 0.5, 3.2): Return: 0.41%, Hit Ratio: 57.06%, Max Drawdown: 0.07%
(110, 0.9, 0.5, 2.8): Return: 0.41%, Hit Ratio: 59.6%, Max Drawdown: 0.07%
(110, 0.9, 0.5, 2.9): Return: 0.41%, Hit Ratio: 59.6%, Max Drawdown: 0.07%
(90, 0.8, 0.3, 2.8): Return: 0.4%, Hit Ratio: 56.98%, Max Drawdown: 0.08%
(90, 0.8, 0.3, 2.9): Return: 0.4%, Hit Ratio: 56.98%, Max Drawdown: 0.08%
(90, 0.8, 0.3, 3.2): Return: 0.4%, Hit Ratio: 56.98%, Max Drawdown: 0.08%
(110, 0.9, 0.5, 3.0): Return: 0.4%, Hit Ratio: 59.48%, Max Drawdown: 0.07%
(110, 0.9, 0.5, 3.1): Return: 0.4%, Hit Ratio: 59.48%, Max Drawdown: 0.07%
(110, 0.9, 0.5, 3.2): Return: 0.4%, Hit Ratio: 59.48%, Max Drawdown: 0.07%
(110, 1.0, 0.3, 2.8): Return: 0.4%, Hit Ratio: 63.57%, Max Drawdown: 0.07%
(110, 1.0, 0.3, 2.9): Return: 0.4%, Hit Ratio: 63.57%, Max Drawdown: 0.07%
(110, 1.0, 0.3, 3.2): Return: 0.4%, Hit Ratio: 63.85%, Max Drawdown: 0.07%
(90, 0.8, 0.3, 3.0): Return: 0.39%, Hit Ratio: 56.65%, Max Drawdown: 0.08%
(90, 0.8, 0.3, 3.1): Return: 0.39%, Hit Ratio: 56.65%, Max Drawdown: 0.08%
(105, 0.9, 0.5, 2.8): Return: 0.39%, Hit Ratio: 60.26%, Max Drawdown: 0.1%
(105, 0.9, 0.5, 2.9): Return: 0.39%, Hit Ratio: 60.26%, Max Drawdown: 0.1%
(105, 0.9, 0.5, 3.0): Return: 0.39%, Hit Ratio: 59.87%, Max Drawdown: 0.1%
(105, 0.9, 0.5, 3.1): Return: 0.39%, Hit Ratio: 60.13%, Max Drawdown: 0.1%
(105, 0.9, 0.5, 3.2): Return: 0.39%, Hit Ratio: 60.13%, Max Drawdown: 0.1%
(105, 0.9, 0.5, 2.8): Return: 0.39%, Hit Ratio: 60.26%, Max Drawdown: 0.1%
(105, 0.9, 0.5, 2.9): Return: 0.39%, Hit Ratio: 60.26%, Max Drawdown: 0.1%
(105, 0.9, 0.5, 3.0): Return: 0.39%, Hit Ratio: 59.87%, Max Drawdown: 0.1%
(105, 0.9, 0.5, 3.1): Return: 0.39%, Hit Ratio: 60.13%, Max Drawdown: 0.1%
(105, 0.9, 0.5, 3.2): Return: 0.39%, Hit Ratio: 60.13%, Max Drawdown: 0.1%
