(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (60, 1.5, 2, 0, -0.5, 3, 2.5), Return: 0.26%, Hit Ratio: 57.41%, Max Drawdown: 0.11%
(30, 1, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.41%, Hit Ratio: 40.0%, Max Drawdown: 0.6%
(30, 1, 1, -0.5, -0.5, 2.5, 3): Return: -0.34%, Hit Ratio: 39.55%, Max Drawdown: 0.54%
(30, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.33%, Hit Ratio: 39.85%, Max Drawdown: 0.53%
(30, 1, 1, -0.5, -0.5, 3, 2.5): Return: -0.32%, Hit Ratio: 40.58%, Max Drawdown: 0.48%
(30, 1, 1, -0.5, -0.5, 3, 3): Return: -0.25%, Hit Ratio: 40.88%, Max Drawdown: 0.41%
(30, 1, 1, -0.5, -0.5, 3, 3.5): Return: -0.25%, Hit Ratio: 41.18%, Max Drawdown: 0.4%
(30, 1, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.2%, Hit Ratio: 41.3%, Max Drawdown: 0.43%
(30, 1, 1, -0.5, -0.5, 3.5, 3): Return: -0.13%, Hit Ratio: 41.61%, Max Drawdown: 0.36%
(30, 1, 1, -0.5, -0.5, 3.5, 3.5): Return: -0.13%, Hit Ratio: 41.91%, Max Drawdown: 0.36%
(30, 1, 1, -0.5, 0, 2.5, 2.5): Return: -0.41%, Hit Ratio: 40.0%, Max Drawdown: 0.58%
(30, 1, 1, -0.5, 0, 2.5, 3): Return: -0.35%, Hit Ratio: 39.57%, Max Drawdown: 0.51%
(30, 1, 1, -0.5, 0, 2.5, 3.5): Return: -0.35%, Hit Ratio: 39.57%, Max Drawdown: 0.51%
(30, 1, 1, -0.5, 0, 3, 2.5): Return: -0.4%, Hit Ratio: 39.86%, Max Drawdown: 0.53%
(30, 1, 1, -0.5, 0, 3, 3): Return: -0.33%, Hit Ratio: 40.14%, Max Drawdown: 0.46%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: -0.33%, Hit Ratio: 40.14%, Max Drawdown: 0.46%
(30, 1, 1, -0.5, 0, 3.5, 2.5): Return: -0.28%, Hit Ratio: 40.56%, Max Drawdown: 0.48%
(30, 1, 1, -0.5, 0, 3.5, 3): Return: -0.21%, Hit Ratio: 40.85%, Max Drawdown: 0.41%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.21%, Hit Ratio: 40.85%, Max Drawdown: 0.4%
(30, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.52%, Hit Ratio: 37.24%, Max Drawdown: 0.62%
