(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (20, 1.8, -0.7, 3.6), Return: 0.48%, Hit Ratio: 63.64%, Max Drawdown: 0.06%
(20, 1.8, -0.7, 3.6): Return: 0.48%, Hit Ratio: 63.64%, Max Drawdown: 0.06%
(20, 1.8, -0.7, 3.3): Return: 0.47%, Hit Ratio: 64.15%, Max Drawdown: 0.06%
(20, 1.8, -0.7, 3.4): Return: 0.47%, Hit Ratio: 64.15%, Max Drawdown: 0.06%
(20, 1.8, -0.7, 3.5): Return: 0.47%, Hit Ratio: 62.96%, Max Drawdown: 0.06%
(20, 1.8, -0.7, 3.7): Return: 0.47%, Hit Ratio: 63.64%, Max Drawdown: 0.06%
(30, 1.9, -0.6, 3.5): Return: 0.47%, Hit Ratio: 66.67%, Max Drawdown: 0.07%
(30, 1.9, -0.6, 3.6): Return: 0.47%, Hit Ratio: 66.67%, Max Drawdown: 0.07%
(30, 1.9, -0.7, 3.5): Return: 0.46%, Hit Ratio: 66.67%, Max Drawdown: 0.07%
(30, 1.9, -0.7, 3.6): Return: 0.46%, Hit Ratio: 66.67%, Max Drawdown: 0.07%
(30, 1.9, -0.6, 3.7): Return: 0.46%, Hit Ratio: 66.67%, Max Drawdown: 0.07%
(30, 1.9, -0.7, 3.7): Return: 0.45%, Hit Ratio: 66.67%, Max Drawdown: 0.07%
(30, 1.9, -0.4, 3.5): Return: 0.45%, Hit Ratio: 68.89%, Max Drawdown: 0.05%
(30, 1.9, -0.4, 3.6): Return: 0.45%, Hit Ratio: 68.89%, Max Drawdown: 0.05%
(30, 1.9, -0.3, 3.5): Return: 0.45%, Hit Ratio: 71.11%, Max Drawdown: 0.05%
(30, 1.9, -0.3, 3.6): Return: 0.45%, Hit Ratio: 71.11%, Max Drawdown: 0.05%
(30, 1.9, -0.3, 3.7): Return: 0.45%, Hit Ratio: 71.11%, Max Drawdown: 0.05%
(20, 1.8, -0.6, 3.3): Return: 0.44%, Hit Ratio: 66.04%, Max Drawdown: 0.06%
(20, 1.8, -0.6, 3.4): Return: 0.44%, Hit Ratio: 66.04%, Max Drawdown: 0.06%
(20, 1.8, -0.6, 3.6): Return: 0.44%, Hit Ratio: 65.45%, Max Drawdown: 0.06%
(20, 1.8, -0.5, 3.6): Return: 0.44%, Hit Ratio: 64.29%, Max Drawdown: 0.06%
(20, 1.8, -0.4, 3.3): Return: 0.44%, Hit Ratio: 61.82%, Max Drawdown: 0.05%
(20, 1.8, -0.4, 3.4): Return: 0.44%, Hit Ratio: 61.82%, Max Drawdown: 0.05%
(20, 1.8, -0.4, 3.6): Return: 0.44%, Hit Ratio: 61.4%, Max Drawdown: 0.05%
(30, 1.9, -0.4, 3.7): Return: 0.44%, Hit Ratio: 68.89%, Max Drawdown: 0.05%
(20, 1.8, -0.6, 3.5): Return: 0.43%, Hit Ratio: 64.81%, Max Drawdown: 0.06%
(20, 1.8, -0.5, 3.3): Return: 0.43%, Hit Ratio: 64.81%, Max Drawdown: 0.06%
(20, 1.8, -0.5, 3.4): Return: 0.43%, Hit Ratio: 64.81%, Max Drawdown: 0.06%
(20, 1.8, -0.5, 3.5): Return: 0.43%, Hit Ratio: 63.64%, Max Drawdown: 0.06%
