(Lookback, Entry, Exit, Stop-loss)
Best HPs: (20, 0.8, -0.7, 3.3), Return: 1.87%, Hit Ratio: 54.64%, Max Drawdown: 0.16%
(20, 0.8, -0.7, 3.3): Return: 1.87%, Hit Ratio: 54.64%, Max Drawdown: 0.16%
(20, 0.8, -0.7, 3.4): Return: 1.87%, Hit Ratio: 54.64%, Max Drawdown: 0.16%
(20, 0.8, -0.7, 3.5): Return: 1.87%, Hit Ratio: 54.64%, Max Drawdown: 0.16%
(20, 0.8, -0.7, 3.6): Return: 1.87%, Hit Ratio: 54.64%, Max Drawdown: 0.16%
(20, 0.8, -0.7, 3.7): Return: 1.84%, Hit Ratio: 54.64%, Max Drawdown: 0.16%
(20, 1.1, -0.3, 3.3): Return: 1.83%, Hit Ratio: 57.78%, Max Drawdown: 0.19%
(20, 1.1, -0.3, 3.4): Return: 1.83%, Hit Ratio: 57.78%, Max Drawdown: 0.19%
(20, 1.1, -0.3, 3.5): Return: 1.83%, Hit Ratio: 57.78%, Max Drawdown: 0.19%
(20, 1.1, -0.3, 3.6): Return: 1.83%, Hit Ratio: 57.78%, Max Drawdown: 0.19%
(20, 1.0, -0.3, 3.3): Return: 1.8%, Hit Ratio: 56.57%, Max Drawdown: 0.19%
(20, 1.0, -0.3, 3.4): Return: 1.8%, Hit Ratio: 56.57%, Max Drawdown: 0.19%
(20, 1.0, -0.3, 3.5): Return: 1.8%, Hit Ratio: 56.57%, Max Drawdown: 0.19%
(20, 1.0, -0.3, 3.6): Return: 1.8%, Hit Ratio: 56.57%, Max Drawdown: 0.19%
(20, 1.1, -0.3, 3.7): Return: 1.79%, Hit Ratio: 57.78%, Max Drawdown: 0.19%
(20, 0.8, -0.3, 3.3): Return: 1.78%, Hit Ratio: 53.51%, Max Drawdown: 0.18%
(20, 0.8, -0.3, 3.4): Return: 1.78%, Hit Ratio: 53.51%, Max Drawdown: 0.18%
(20, 0.8, -0.3, 3.5): Return: 1.78%, Hit Ratio: 53.51%, Max Drawdown: 0.18%
(20, 0.8, -0.3, 3.6): Return: 1.78%, Hit Ratio: 53.51%, Max Drawdown: 0.18%
(20, 1.0, -0.3, 3.7): Return: 1.76%, Hit Ratio: 56.57%, Max Drawdown: 0.19%
(20, 0.8, -0.3, 3.7): Return: 1.74%, Hit Ratio: 53.51%, Max Drawdown: 0.18%
(20, 1.1, -0.4, 3.3): Return: 1.74%, Hit Ratio: 57.95%, Max Drawdown: 0.16%
(20, 1.1, -0.4, 3.4): Return: 1.74%, Hit Ratio: 57.95%, Max Drawdown: 0.16%
(20, 1.1, -0.4, 3.5): Return: 1.74%, Hit Ratio: 57.95%, Max Drawdown: 0.16%
(20, 1.1, -0.4, 3.6): Return: 1.74%, Hit Ratio: 57.95%, Max Drawdown: 0.16%
(20, 0.8, -0.4, 3.3): Return: 1.73%, Hit Ratio: 55.36%, Max Drawdown: 0.2%
(20, 0.8, -0.4, 3.4): Return: 1.73%, Hit Ratio: 55.36%, Max Drawdown: 0.2%
(20, 0.8, -0.4, 3.5): Return: 1.73%, Hit Ratio: 55.36%, Max Drawdown: 0.2%
(20, 0.8, -0.4, 3.6): Return: 1.73%, Hit Ratio: 55.36%, Max Drawdown: 0.2%
(20, 1.1, -0.7, 3.3): Return: 1.73%, Hit Ratio: 54.43%, Max Drawdown: 0.17%
(20, 1.1, -0.7, 3.4): Return: 1.73%, Hit Ratio: 54.43%, Max Drawdown: 0.17%
(20, 1.1, -0.7, 3.5): Return: 1.73%, Hit Ratio: 54.43%, Max Drawdown: 0.17%
(20, 1.1, -0.7, 3.6): Return: 1.73%, Hit Ratio: 54.43%, Max Drawdown: 0.17%
(20, 1.0, -0.4, 3.3): Return: 1.72%, Hit Ratio: 57.73%, Max Drawdown: 0.16%
(20, 1.0, -0.4, 3.4): Return: 1.72%, Hit Ratio: 57.73%, Max Drawdown: 0.16%
(20, 1.0, -0.4, 3.5): Return: 1.72%, Hit Ratio: 57.73%, Max Drawdown: 0.16%
(20, 1.0, -0.4, 3.6): Return: 1.72%, Hit Ratio: 57.73%, Max Drawdown: 0.16%
(20, 1.0, -0.7, 3.3): Return: 1.71%, Hit Ratio: 55.29%, Max Drawdown: 0.17%
