(Lookback, Entry, Exit, Stop-loss)
Best HPs: (40, 2.1, -0.7, 3.7), Return: 0.6%, Hit Ratio: 68.0%, Max Drawdown: 0.39%
(40, 2.1, -0.7, 3.7): Return: 0.6%, Hit Ratio: 68.0%, Max Drawdown: 0.39%
(40, 2.1, -0.6, 3.7): Return: 0.56%, Hit Ratio: 64.0%, Max Drawdown: 0.37%
(40, 2.1, -0.7, 3.3): Return: 0.52%, Hit Ratio: 66.67%, Max Drawdown: 0.39%
(40, 2.1, -0.7, 3.4): Return: 0.52%, Hit Ratio: 66.67%, Max Drawdown: 0.39%
(40, 2.1, -0.7, 3.5): Return: 0.52%, Hit Ratio: 66.67%, Max Drawdown: 0.39%
(40, 2.1, -0.7, 3.6): Return: 0.52%, Hit Ratio: 66.67%, Max Drawdown: 0.39%
(40, 2.1, -0.6, 3.3): Return: 0.49%, Hit Ratio: 62.5%, Max Drawdown: 0.37%
(40, 2.1, -0.6, 3.4): Return: 0.49%, Hit Ratio: 62.5%, Max Drawdown: 0.37%
(40, 2.1, -0.6, 3.5): Return: 0.49%, Hit Ratio: 62.5%, Max Drawdown: 0.37%
(40, 2.1, -0.6, 3.6): Return: 0.49%, Hit Ratio: 62.5%, Max Drawdown: 0.37%
(20, 1.8, -0.7, 3.3): Return: 0.42%, Hit Ratio: 59.46%, Max Drawdown: 0.61%
(20, 1.8, -0.7, 3.4): Return: 0.42%, Hit Ratio: 59.46%, Max Drawdown: 0.61%
(20, 1.8, -0.7, 3.5): Return: 0.42%, Hit Ratio: 59.46%, Max Drawdown: 0.61%
(20, 1.8, -0.7, 3.6): Return: 0.42%, Hit Ratio: 59.46%, Max Drawdown: 0.61%
(20, 1.8, -0.7, 3.7): Return: 0.42%, Hit Ratio: 59.46%, Max Drawdown: 0.61%
(20, 1.8, -0.6, 3.3): Return: 0.42%, Hit Ratio: 59.46%, Max Drawdown: 0.61%
(20, 1.8, -0.6, 3.4): Return: 0.42%, Hit Ratio: 59.46%, Max Drawdown: 0.61%
(20, 1.8, -0.6, 3.5): Return: 0.42%, Hit Ratio: 59.46%, Max Drawdown: 0.61%
(20, 1.8, -0.6, 3.6): Return: 0.42%, Hit Ratio: 59.46%, Max Drawdown: 0.61%
(20, 1.8, -0.6, 3.7): Return: 0.42%, Hit Ratio: 59.46%, Max Drawdown: 0.61%
(35, 2.1, -0.7, 3.5): Return: 0.36%, Hit Ratio: 63.64%, Max Drawdown: 0.39%
(35, 2.1, -0.7, 3.6): Return: 0.36%, Hit Ratio: 63.64%, Max Drawdown: 0.39%
(35, 2.1, -0.7, 3.7): Return: 0.36%, Hit Ratio: 63.64%, Max Drawdown: 0.39%
(35, 2.1, -0.7, 3.5): Return: 0.36%, Hit Ratio: 63.64%, Max Drawdown: 0.39%
(35, 2.1, -0.7, 3.6): Return: 0.36%, Hit Ratio: 63.64%, Max Drawdown: 0.39%
(35, 2.1, -0.7, 3.7): Return: 0.36%, Hit Ratio: 63.64%, Max Drawdown: 0.39%
