(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 1, 1, 0, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 43.45%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 43.84%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 43.84%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 43.84%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 44.22%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 44.22%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, -0.5, 2.5, 2.5): Return: 0.0%, Hit Ratio: 45.45%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 46.15%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 2.5, 3.5): Return: 0.02%, Hit Ratio: 46.15%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 46.58%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, -0.5, 3, 3): Return: 0.02%, Hit Ratio: 47.62%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 47.62%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.0%, Hit Ratio: 46.94%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, -0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 47.97%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 47.97%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 45.21%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 45.21%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 45.21%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 3, 2.5): Return: -0.03%, Hit Ratio: 46.31%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 3, 3): Return: -0.03%, Hit Ratio: 46.67%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 46.67%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 3.5, 2.5): Return: -0.03%, Hit Ratio: 46.0%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 3.5, 3): Return: -0.03%, Hit Ratio: 46.36%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 46.36%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.0%, Hit Ratio: 42.18%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 2.5, 3): Return: -0.0%, Hit Ratio: 42.18%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.0%, Hit Ratio: 42.18%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 3, 2.5): Return: -0.0%, Hit Ratio: 43.33%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 3, 3): Return: -0.0%, Hit Ratio: 43.71%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 3, 3.5): Return: -0.0%, Hit Ratio: 43.71%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.0%, Hit Ratio: 43.71%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 3.5, 3): Return: -0.0%, Hit Ratio: 44.08%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.0%, Hit Ratio: 44.08%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 46.0%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 46.53%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 46.53%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.06%, Hit Ratio: 47.06%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, -0.5, 3, 3): Return: -0.04%, Hit Ratio: 48.08%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 48.08%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 46.23%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 47.66%, Max Drawdown: 0.02%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 47.66%, Max Drawdown: 0.02%
(30, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: 0.02%, Hit Ratio: 48.08%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0, 2.5, 3): Return: 0.02%, Hit Ratio: 47.62%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0, 2.5, 3.5): Return: 0.02%, Hit Ratio: 47.62%, Max Drawdown: 0.03%
