(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (90, 0.9, 0.6, 3.3), Return: 0.08%, Hit Ratio: 48.7%, Max Drawdown: 0.02%
(90, 0.9, 0.6, 3.3): Return: 0.08%, Hit Ratio: 48.7%, Max Drawdown: 0.02%
(90, 0.9, 0.6, 3.4): Return: 0.08%, Hit Ratio: 48.7%, Max Drawdown: 0.02%
(90, 0.9, 0.7, 3.3): Return: 0.08%, Hit Ratio: 48.39%, Max Drawdown: 0.02%
(90, 0.9, 0.7, 3.4): Return: 0.08%, Hit Ratio: 48.39%, Max Drawdown: 0.02%
(105, 1.0, 0.4, 3.3): Return: 0.08%, Hit Ratio: 51.94%, Max Drawdown: 0.02%
(105, 1.0, 0.4, 3.4): Return: 0.08%, Hit Ratio: 51.94%, Max Drawdown: 0.02%
(105, 1.0, 0.4, 3.6): Return: 0.08%, Hit Ratio: 51.94%, Max Drawdown: 0.02%
(105, 1.0, 0.6, 3.3): Return: 0.08%, Hit Ratio: 49.25%, Max Drawdown: 0.02%
(105, 1.0, 0.6, 3.4): Return: 0.08%, Hit Ratio: 49.25%, Max Drawdown: 0.02%
(105, 1.0, 0.6, 3.5): Return: 0.08%, Hit Ratio: 49.25%, Max Drawdown: 0.02%
(105, 1.0, 0.6, 3.6): Return: 0.08%, Hit Ratio: 49.25%, Max Drawdown: 0.02%
(105, 1.0, 0.7, 3.3): Return: 0.08%, Hit Ratio: 48.89%, Max Drawdown: 0.02%
(105, 1.0, 0.7, 3.4): Return: 0.08%, Hit Ratio: 48.89%, Max Drawdown: 0.02%
(105, 1.0, 0.7, 3.5): Return: 0.08%, Hit Ratio: 48.89%, Max Drawdown: 0.02%
(105, 1.0, 0.7, 3.6): Return: 0.08%, Hit Ratio: 48.89%, Max Drawdown: 0.02%
(100, 1.0, 0.4, 3.3): Return: 0.08%, Hit Ratio: 51.97%, Max Drawdown: 0.02%
(100, 1.0, 0.4, 3.4): Return: 0.08%, Hit Ratio: 51.97%, Max Drawdown: 0.02%
(100, 1.0, 0.4, 3.5): Return: 0.08%, Hit Ratio: 51.97%, Max Drawdown: 0.02%
(100, 1.0, 0.5, 3.3): Return: 0.08%, Hit Ratio: 51.94%, Max Drawdown: 0.02%
(100, 1.0, 0.5, 3.4): Return: 0.08%, Hit Ratio: 51.94%, Max Drawdown: 0.02%
(100, 1.0, 0.5, 3.5): Return: 0.08%, Hit Ratio: 51.94%, Max Drawdown: 0.02%
(100, 1.0, 0.6, 3.3): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
