(Lookback, Entry, Exit, Stop-loss)
Best HPs: (100, 1.0, -0.3, 2.5), Return: 0.3%, Hit Ratio: 51.04%, Max Drawdown: 0.09%
(100, 1.0, -0.3, 2.5): Return: 0.3%, Hit Ratio: 51.04%, Max Drawdown: 0.09%
(100, 1.0, -0.3, 2.6): Return: 0.3%, Hit Ratio: 51.04%, Max Drawdown: 0.09%
(100, 1.0, -0.3, 2.7): Return: 0.3%, Hit Ratio: 50.0%, Max Drawdown: 0.09%
(100, 1.0, -0.3, 2.3): Return: 0.29%, Hit Ratio: 50.0%, Max Drawdown: 0.09%
(100, 1.0, -0.3, 2.4): Return: 0.29%, Hit Ratio: 50.53%, Max Drawdown: 0.09%
(110, 1.1, -0.3, 2.4): Return: 0.27%, Hit Ratio: 45.88%, Max Drawdown: 0.09%
(110, 1.1, -0.3, 2.5): Return: 0.27%, Hit Ratio: 47.67%, Max Drawdown: 0.09%
(110, 1.1, -0.3, 2.6): Return: 0.27%, Hit Ratio: 47.67%, Max Drawdown: 0.09%
(110, 1.1, -0.3, 2.7): Return: 0.27%, Hit Ratio: 46.51%, Max Drawdown: 0.09%
(105, 1.1, -0.3, 2.4): Return: 0.26%, Hit Ratio: 48.24%, Max Drawdown: 0.09%
(105, 1.1, -0.3, 2.7): Return: 0.26%, Hit Ratio: 47.13%, Max Drawdown: 0.09%
(100, 1.0, -0.6, 2.5): Return: 0.26%, Hit Ratio: 50.0%, Max Drawdown: 0.09%
(100, 1.0, -0.6, 2.6): Return: 0.26%, Hit Ratio: 50.0%, Max Drawdown: 0.09%
(100, 1.0, -0.6, 2.7): Return: 0.26%, Hit Ratio: 48.89%, Max Drawdown: 0.09%
(105, 1.1, -0.3, 2.4): Return: 0.26%, Hit Ratio: 48.24%, Max Drawdown: 0.09%
(105, 1.1, -0.3, 2.7): Return: 0.26%, Hit Ratio: 47.13%, Max Drawdown: 0.09%
(110, 1.1, -0.3, 2.3): Return: 0.26%, Hit Ratio: 45.78%, Max Drawdown: 0.09%
(105, 1.1, -0.3, 2.5): Return: 0.25%, Hit Ratio: 48.28%, Max Drawdown: 0.09%
(105, 1.1, -0.3, 2.6): Return: 0.25%, Hit Ratio: 48.28%, Max Drawdown: 0.09%
(100, 1.0, -0.6, 2.3): Return: 0.25%, Hit Ratio: 49.44%, Max Drawdown: 0.09%
(100, 1.0, -0.6, 2.4): Return: 0.25%, Hit Ratio: 49.44%, Max Drawdown: 0.09%
(100, 1.0, -0.5, 2.5): Return: 0.25%, Hit Ratio: 50.54%, Max Drawdown: 0.09%
(100, 1.0, -0.5, 2.6): Return: 0.25%, Hit Ratio: 50.54%, Max Drawdown: 0.09%
(100, 1.0, -0.5, 2.7): Return: 0.25%, Hit Ratio: 49.46%, Max Drawdown: 0.09%
(100, 1.0, -0.4, 2.5): Return: 0.25%, Hit Ratio: 48.94%, Max Drawdown: 0.09%
(100, 1.0, -0.4, 2.6): Return: 0.25%, Hit Ratio: 48.94%, Max Drawdown: 0.09%
(100, 1.0, -0.4, 2.7): Return: 0.25%, Hit Ratio: 47.87%, Max Drawdown: 0.09%
(105, 1.1, -0.3, 2.5): Return: 0.25%, Hit Ratio: 48.28%, Max Drawdown: 0.09%
(105, 1.1, -0.3, 2.6): Return: 0.25%, Hit Ratio: 48.28%, Max Drawdown: 0.09%
(105, 1.1, -0.3, 2.3): Return: 0.24%, Hit Ratio: 45.88%, Max Drawdown: 0.09%
(100, 1.0, -0.5, 2.3): Return: 0.24%, Hit Ratio: 50.0%, Max Drawdown: 0.09%
(100, 1.0, -0.5, 2.4): Return: 0.24%, Hit Ratio: 50.0%, Max Drawdown: 0.09%
(100, 1.0, -0.4, 2.4): Return: 0.24%, Hit Ratio: 48.39%, Max Drawdown: 0.09%
(105, 1.1, -0.3, 2.3): Return: 0.24%, Hit Ratio: 45.88%, Max Drawdown: 0.09%
(110, 1.1, -0.6, 2.3): Return: 0.24%, Hit Ratio: 51.28%, Max Drawdown: 0.09%
(110, 1.1, -0.6, 2.5): Return: 0.24%, Hit Ratio: 51.85%, Max Drawdown: 0.09%
(110, 1.1, -0.6, 2.6): Return: 0.24%, Hit Ratio: 51.85%, Max Drawdown: 0.09%
(110, 1.1, -0.6, 2.7): Return: 0.24%, Hit Ratio: 50.62%, Max Drawdown: 0.09%
(105, 1.1, -0.6, 2.7): Return: 0.23%, Hit Ratio: 48.78%, Max Drawdown: 0.09%
(100, 1.0, -0.4, 2.3): Return: 0.23%, Hit Ratio: 48.39%, Max Drawdown: 0.09%
