(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (50, 0.8, 0.6, 2.8), Return: 0.09%, Hit Ratio: 49.71%, Max Drawdown: 0.02%
(50, 0.8, 0.6, 2.8): Return: 0.09%, Hit Ratio: 49.71%, Max Drawdown: 0.02%
(50, 0.8, 0.6, 2.9): Return: 0.09%, Hit Ratio: 49.71%, Max Drawdown: 0.02%
(50, 0.8, 0.6, 3.1): Return: 0.09%, Hit Ratio: 50.29%, Max Drawdown: 0.02%
(50, 0.8, 0.6, 3.2): Return: 0.09%, Hit Ratio: 50.29%, Max Drawdown: 0.02%
(50, 0.8, 0.7, 2.8): Return: 0.09%, Hit Ratio: 49.43%, Max Drawdown: 0.02%
(50, 0.8, 0.7, 2.9): Return: 0.09%, Hit Ratio: 49.43%, Max Drawdown: 0.02%
(50, 0.8, 0.7, 3.1): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(50, 0.8, 0.7, 3.2): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(65, 0.9, 0.6, 2.8): Return: 0.09%, Hit Ratio: 51.63%, Max Drawdown: 0.02%
(65, 0.9, 0.6, 2.9): Return: 0.09%, Hit Ratio: 51.63%, Max Drawdown: 0.02%
(65, 0.9, 0.6, 3.0): Return: 0.09%, Hit Ratio: 51.63%, Max Drawdown: 0.02%
(65, 0.9, 0.6, 3.1): Return: 0.09%, Hit Ratio: 51.63%, Max Drawdown: 0.02%
(65, 0.9, 0.6, 3.2): Return: 0.09%, Hit Ratio: 52.29%, Max Drawdown: 0.02%
(65, 0.9, 0.7, 2.8): Return: 0.09%, Hit Ratio: 50.32%, Max Drawdown: 0.02%
(65, 0.9, 0.7, 2.9): Return: 0.09%, Hit Ratio: 50.32%, Max Drawdown: 0.02%
(65, 0.9, 0.7, 3.0): Return: 0.09%, Hit Ratio: 50.32%, Max Drawdown: 0.02%
(65, 0.9, 0.7, 3.1): Return: 0.09%, Hit Ratio: 50.32%, Max Drawdown: 0.02%
(65, 0.9, 0.7, 3.2): Return: 0.09%, Hit Ratio: 50.97%, Max Drawdown: 0.02%
(65, 0.9, 0.6, 2.8): Return: 0.09%, Hit Ratio: 51.63%, Max Drawdown: 0.02%
