(Lookback, Entry, Exit, Stop-loss)
Best HPs: (90, 1.5, -0.4, 2.8), Return: 0.15%, Hit Ratio: 40.91%, Max Drawdown: 0.1%
(90, 1.5, -0.4, 2.8): Return: 0.15%, Hit Ratio: 40.91%, Max Drawdown: 0.1%
(90, 1.5, -0.4, 2.9): Return: 0.15%, Hit Ratio: 40.91%, Max Drawdown: 0.1%
(90, 1.5, -0.3, 2.8): Return: 0.15%, Hit Ratio: 36.36%, Max Drawdown: 0.1%
(90, 1.5, -0.3, 2.9): Return: 0.15%, Hit Ratio: 36.36%, Max Drawdown: 0.1%
(90, 1.6, -0.4, 2.8): Return: 0.15%, Hit Ratio: 45.0%, Max Drawdown: 0.1%
(90, 1.6, -0.4, 2.9): Return: 0.15%, Hit Ratio: 45.0%, Max Drawdown: 0.1%
(90, 1.6, -0.4, 3.0): Return: 0.15%, Hit Ratio: 42.86%, Max Drawdown: 0.1%
(90, 1.6, -0.4, 3.1): Return: 0.15%, Hit Ratio: 42.86%, Max Drawdown: 0.1%
(90, 1.6, -0.4, 3.2): Return: 0.15%, Hit Ratio: 42.86%, Max Drawdown: 0.1%
(90, 1.6, -0.3, 2.8): Return: 0.15%, Hit Ratio: 40.0%, Max Drawdown: 0.1%
(90, 1.6, -0.3, 2.9): Return: 0.15%, Hit Ratio: 40.0%, Max Drawdown: 0.1%
(90, 1.6, -0.3, 3.0): Return: 0.15%, Hit Ratio: 38.1%, Max Drawdown: 0.1%
(90, 1.6, -0.3, 3.1): Return: 0.15%, Hit Ratio: 38.1%, Max Drawdown: 0.1%
(90, 1.6, -0.3, 3.2): Return: 0.15%, Hit Ratio: 38.1%, Max Drawdown: 0.1%
(105, 1.5, -0.5, 2.8): Return: 0.15%, Hit Ratio: 40.0%, Max Drawdown: 0.1%
(105, 1.5, -0.5, 2.9): Return: 0.15%, Hit Ratio: 38.1%, Max Drawdown: 0.1%
(105, 1.5, -0.5, 3.0): Return: 0.15%, Hit Ratio: 38.1%, Max Drawdown: 0.1%
(105, 1.5, -0.5, 3.1): Return: 0.15%, Hit Ratio: 38.1%, Max Drawdown: 0.1%
